,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t32,3.6693776,6.8605576,4.710425,5.906046,4.70399,1.2697262,4.075388,0.884172,3.2354543,2.417703,4.0479827,0.76213324,2.6640644,7.6206627,4.1922264
t37,3.6491272,6.8823605,4.714167,5.924375,4.734748,1.2527034,4.0583143,0.88579035,3.2823906,2.4369996,4.0098677,0.7308181,2.6441345,7.63739,4.2276406
t42,3.7650158,6.7576075,4.6587505,5.9283247,4.6013017,1.3490349,4.146122,0.8575512,3.1627245,2.2791672,4.066012,0.85634035,2.6722746,7.5759964,4.1652584
t43,3.7192802,6.8747883,4.775533,5.937834,4.6205835,1.3792136,4.088034,0.9290527,3.1379879,2.399833,4.0147576,0.83838487,2.7046666,7.5396595,4.1147623
t92,3.7701993,6.863614,4.7157397,6.0415573,4.6776977,1.3463801,4.0438704,0.9380607,3.3004627,2.3150952,3.9822092,0.7846351,2.6801383,7.5887966,4.28434
t93,3.7013636,6.8099265,4.631511,6.0239286,4.6851015,1.3258926,4.128472,0.8107182,3.253347,2.358684,3.8679798,0.77268803,2.5374062,7.689302,4.2556076
t54,3.7649193,6.7494717,4.6395497,5.939451,4.6121707,1.3472573,4.153196,0.8446228,3.1793258,2.272158,4.0375094,0.8469224,2.6561995,7.5903983,4.1797395
t18,3.8891804,6.8450775,4.8755255,5.8128605,4.361978,1.6006474,4.152895,0.9283839,2.9447286,2.2384071,4.2869754,1.0523427,2.8478959,7.28816,3.9949079
t21,3.8476174,6.8342752,4.830319,5.822593,4.4455037,1.5136752,4.150969,0.9090547,2.9992387,2.276111,4.239004,0.99316245,2.807649,7.3703976,4.023828
t22,3.7730064,6.776544,4.721274,5.830176,4.5251217,1.3845594,4.1583524,0.87604165,3.0309513,2.28566,4.174735,0.9305206,2.7490234,7.501328,4.049084
t114,3.6829681,6.866319,4.811328,5.7530193,4.59782,1.3077343,4.1334476,0.87266386,3.0399888,2.4860368,4.193024,0.86473423,2.7421696,7.5236664,4.0104284
t115,3.7382271,6.9359646,4.8054185,5.814299,4.6172523,1.3331624,4.073057,0.92651695,3.1094267,2.4641247,4.204834,0.8751666,2.8061793,7.473286,4.076989
t99,3.731167,6.865736,4.752851,5.814263,4.58576,1.3306601,4.0947003,0.9027852,3.0823164,2.396972,4.1994596,0.89112276,2.7730215,7.506162,4.075103
t19,3.9339359,6.8340964,4.934687,5.7772098,4.2604365,1.7224333,4.1903596,0.9214442,2.864159,2.1991813,4.324552,1.1245061,2.880727,7.191308,3.9357579
t3,4.238426,6.8336926,5.433572,5.4402523,3.0701814,3.1818547,4.465538,0.8978865,2.06201,2.0184023,4.6823215,1.7805334,3.2435408,6.190512,3.4123
t4,4.1667433,6.80033,5.3753133,5.4255805,3.148869,3.0982592,4.453775,0.8450667,2.0886588,2.0297308,4.648722,1.7402246,3.1981661,6.2362657,3.4749532
t100,4.16471,6.616929,6.325685,4.794412,2.3457205,4.6035104,5.2421975,-0.8997541,0.7740719,2.7235308,4.786133,3.0110006,3.5526788,4.966206,2.6343846
t150,4.251279,6.6609426,6.256977,4.7595143,2.4069118,4.6394343,5.235306,-0.8947252,0.82577294,2.6848989,4.843466,2.9819937,3.5161126,5.0127244,2.639067
t151,4.1223397,6.6348176,6.375997,4.8216367,2.321361,4.6543765,5.1912136,-0.9449567,0.81678545,2.7529528,4.7632875,3.0102227,3.586386,4.9180927,2.6191058
t27,4.334672,6.7383413,5.881878,4.78665,2.636388,4.3234696,5.1911926,-0.40053016,1.1225833,2.630853,4.75807,2.636444,3.5392942,5.4356084,2.7858024
t28,4.3602247,6.7592716,5.844652,4.770502,2.671324,4.3145,5.165552,-0.38083088,1.1575289,2.6343582,4.7631173,2.6077504,3.5421135,5.468338,2.7804804
t87,4.3918004,6.684229,6.181942,4.7280855,2.454187,4.6727715,5.229116,-0.97172844,0.86367714,2.6412325,4.9731417,3.0128222,3.450332,5.014631,2.6233974
t128,4.434152,6.699602,6.0657783,4.7160497,2.5197253,4.632724,5.2521186,-0.85034406,0.95070714,2.6103098,4.9967422,2.9408455,3.4150593,5.12733,2.6530082
t131,4.4071317,6.753139,6.153127,4.6921015,2.5089579,4.727408,5.185648,-0.93535167,0.946466,2.6376991,4.9359426,2.930286,3.4749389,5.0633097,2.6062956
t132,4.474884,6.7082973,6.084673,4.670087,2.53051,4.66082,5.245488,-0.9365179,0.9523255,2.6092093,5.0356727,3.0015666,3.4005435,5.0726414,2.6031945
