"","t32","t37","t42","t43","t92","t93","t54","t18","t21","t22","t114","t115","t99","t19","t3","t4","t100","t150","t151","t27","t28","t87","t128","t131","t132","t50","t20","t23","t40","t49","t112","t113","t52","t111","t152","t153","t133","t158","t159","t123","t66","t90","t91","t17","t12","t6","t7","t8","t5","t10","t11","t58","t60","t61","t44","t55","t108","t109","t148","t149","t101","t45","t156","t157","t96","t110","t134","t135","t117","t118","t75","t76","t34","t73","t74","t72","t59","t107","t144","t145","t51","t9","t13","t142","t143","t78","t88","t89","t77","t119","t120","t83","t84","t53","t56","t57","t41","t24","t30","t102","t103","t69","t154","t155","t106","t129","t130","t116","t121","t122","t97","t98","t140","t141","t82","t85","t86","t67","t136","t137","t64","t65","t46","t146","t147","t138","t139","t126","t127","t81","t104","t105","t31","t26","t70","t71","t14","t15","t16","t79","t80","t25","t62","t63","t33","t124","t125","t94","t95","t68","t36","t29","t47","t48","t35","t38","t39","t2","t1"
"t32",0,3.11568325434,1.93904100484,2.62700194174,3.1156832544,2.73803460952,2.2921544326,4.7673326346,5.1648713137,6.3052268005,7.2531220985,7.2531220985,6.9751477361,4.376345292,6.6558012095,6.24350701264,11.42727671666,11.42727671658,11.42727671658,9.65765434949,9.71016903499,11.42727671626,11.30349002325,11.42727671633,11.42727671633,10.90484914926,9.27341350616,9.55088923274,10.44113749154,11.42727671614,11.42727671611,11.42727671611,11.42727671581,11.42727671604,11.42727671608,11.42727671608,11.42727671614,11.427276716064,11.427276716064,11.42727671604,11.42727671584,11.42727671584,11.42727671584,8.18177659344,7.98005734932,7.12608730114,6.91475201187,7.72679480634,7.1708385537,9.0737459307,8.1529386043,11.4272767155,11.42727671554,10.80968283314,10.6089644402,11.427276715617,11.427276715517,11.427276715517,11.427276715587,11.427276715587,11.427276715617,11.427276715247,11.42727671556,11.42727671556,11.42727671555,11.42727671561,11.42727671561,11.42727671561,11.42727671561,11.42727671561,11.4272767155,10.9956370801,10.2151784258,10.86615498671,10.80087090794,11.427276715,11.2813763546,11.42727671511,11.42727671508,11.42727671508,10.37855589104,7.6923231851,10.9347866579,12.9398209143,12.9398209143,12.9398209141,12.6307589966,12.9398209141,12.8188447667,12.9398209142,12.9398209142,12.9398209142,12.9398209142,12.8362516778,12.9398209141,12.9398209141,12.0974917069,10.75539533603,12.9398209152,12.9398209148,12.9398209148,12.93982091529,12.93982091531,12.93982091531,12.93982091526,12.93982091526,12.93982091526,12.93982091519,12.93982091518,12.93982091518,12.93982091529,12.71868967759,12.93982091539,12.93982091539,12.93982091537,12.93982091532,12.93982091532,12.93982091528,12.93982091528,12.93982091528,12.16191728784,12.93982091529,12.93982091525,12.9398209152,12.9398209152,12.93982091512,12.93982091512,12.93982091514,12.88639223194,12.93982091515,12.93982091555,12.93982091555,11.4488829807,10.97842692479,12.28928404514,12.6559528348,9.47545258631,10.91990588342,9.76623332912,12.939820914,12.939820914,12.0946053432,12.939820914,12.2236230281,12.7195148363,12.9398209143,12.9398209143,12.93982091419,12.93982091419,12.93982091429,11.8401359645,12.9398209151,12.9398209144,12.6926874128,11.8543228928,12.9398209139,12.9398209139,8.7545669549,8.1484893941
"t37",3.11568325434,0,1.6734906385,2.3614515754,2.87088478114,2.49323613626,2.04735595934,4.76733263494,5.16487131404,6.30522680084,7.25312209884,7.25312209884,6.97514773644,4.37634529234,6.65580120984,6.24350701298,11.427276717,11.42727671692,11.42727671692,9.65765434983,9.71016903533,11.4272767166,11.30349002359,11.42727671667,11.42727671667,10.9048491496,9.2734135065,9.55088923308,10.44113749188,11.42727671648,11.42727671645,11.42727671645,11.42727671615,11.42727671638,11.42727671642,11.42727671642,11.42727671648,11.427276716404,11.427276716404,11.42727671638,11.42727671618,11.42727671618,11.42727671618,8.18177659378,7.98005734966,7.12608730148,6.91475201221,7.72679480668,7.17083855404,9.07374593104,8.15293860464,11.42727671584,11.42727671588,10.80968283348,10.60896444054,11.427276715957,11.427276715857,11.427276715857,11.427276715927,11.427276715927,11.427276715957,11.427276715587,11.4272767159,11.4272767159,11.42727671589,11.42727671595,11.42727671595,11.42727671595,11.42727671595,11.42727671595,11.42727671584,10.99563708044,10.21517842614,10.86615498705,10.80087090828,11.42727671534,11.28137635494,11.42727671545,11.42727671542,11.42727671542,10.37855589138,7.69232318544,10.93478665824,12.93982091464,12.93982091464,12.93982091444,12.63075899694,12.93982091444,12.81884476704,12.93982091454,12.93982091454,12.93982091454,12.93982091454,12.83625167814,12.93982091444,12.93982091444,12.09749170724,10.75539533637,12.93982091554,12.93982091514,12.93982091514,12.93982091563,12.93982091565,12.93982091565,12.9398209156,12.9398209156,12.9398209156,12.93982091553,12.93982091552,12.93982091552,12.93982091563,12.71868967793,12.93982091573,12.93982091573,12.93982091571,12.93982091566,12.93982091566,12.93982091562,12.93982091562,12.93982091562,12.16191728818,12.93982091563,12.93982091559,12.93982091554,12.93982091554,12.93982091546,12.93982091546,12.93982091548,12.88639223228,12.93982091549,12.93982091589,12.93982091589,11.44888298104,10.97842692513,12.28928404548,12.65595283514,9.47545258665,10.91990588376,9.76623332946,12.93982091434,12.93982091434,12.09460534354,12.93982091434,12.22362302844,12.71951483664,12.93982091464,12.93982091464,12.93982091453,12.93982091453,12.93982091463,11.84013596484,12.93982091544,12.93982091474,12.69268741314,11.85432289314,12.93982091424,12.93982091424,8.75456695524,8.14848939444
"t42",1.93904100484,1.6734906385,0,0.8726016931,1.69424253164,1.31659388676,0.87071370984,3.59069038544,3.98822906454,5.12858455134,6.07647984934,6.07647984934,5.79850548694,3.19970304284,5.47915896034,5.06686476348,10.2506344675,10.25063446742,10.25063446742,8.48101210033,8.53352678583,10.2506344671,10.12684777409,10.25063446717,10.25063446717,9.7282069001,8.096771257,8.37424698358,9.26449524238,10.25063446698,10.25063446695,10.25063446695,10.25063446665,10.25063446688,10.25063446692,10.25063446692,10.25063446698,10.250634466904,10.250634466904,10.25063446688,10.25063446668,10.25063446668,10.25063446668,7.00513434428,6.80341510016,5.94944505198,5.73810976271,6.55015255718,5.99419630454,7.89710368154,6.97629635514,10.25063446634,10.25063446638,9.63304058398,9.43232219104,10.250634466457,10.250634466357,10.250634466357,10.250634466427,10.250634466427,10.250634466457,10.250634466087,10.2506344664,10.2506344664,10.25063446639,10.25063446645,10.25063446645,10.25063446645,10.25063446645,10.25063446645,10.25063446634,9.81899483094,9.03853617664,9.68951273755,9.62422865878,10.25063446584,10.10473410544,10.25063446595,10.25063446592,10.25063446592,9.20191364188,6.51568093594,9.75814440874,11.76317866514,11.76317866514,11.76317866494,11.45411674744,11.76317866494,11.64220251754,11.76317866504,11.76317866504,11.76317866504,11.76317866504,11.65960942864,11.76317866494,11.76317866494,10.92084945774,9.57875308687,11.76317866604,11.76317866564,11.76317866564,11.76317866613,11.76317866615,11.76317866615,11.7631786661,11.7631786661,11.7631786661,11.76317866603,11.76317866602,11.76317866602,11.76317866613,11.54204742843,11.76317866623,11.76317866623,11.76317866621,11.76317866616,11.76317866616,11.76317866612,11.76317866612,11.76317866612,10.98527503868,11.76317866613,11.76317866609,11.76317866604,11.76317866604,11.76317866596,11.76317866596,11.76317866598,11.70974998278,11.76317866599,11.76317866639,11.76317866639,10.27224073154,9.80178467563,11.11264179598,11.47931058564,8.29881033715,9.74326363426,8.58959107996,11.76317866484,11.76317866484,10.91796309404,11.76317866484,11.04698077894,11.54287258714,11.76317866514,11.76317866514,11.76317866503,11.76317866503,11.76317866513,10.66349371534,11.76317866594,11.76317866524,11.51604516364,10.67768064364,11.76317866474,11.76317866474,7.57792470574,6.97184714494
"t43",2.62700194174,2.3614515754,0.8726016931,0,2.38220346854,2.00455482366,1.55867464674,4.27865132234,4.67619000144,5.81654548824,6.76444078624,6.76444078624,6.48646642384,3.88766397974,6.16711989724,5.75482570038,10.9385954044,10.93859540432,10.93859540432,9.16897303723,9.22148772273,10.938595404,10.81480871099,10.93859540407,10.93859540407,10.416167837,8.7847321939,9.06220792048,9.95245617928,10.93859540388,10.93859540385,10.93859540385,10.93859540355,10.93859540378,10.93859540382,10.93859540382,10.93859540388,10.938595403804,10.938595403804,10.93859540378,10.93859540358,10.93859540358,10.93859540358,7.69309528118,7.49137603706,6.63740598888,6.42607069961,7.23811349408,6.68215724144,8.58506461844,7.66425729204,10.93859540324,10.93859540328,10.32100152088,10.12028312794,10.938595403357,10.938595403257,10.938595403257,10.938595403327,10.938595403327,10.938595403357,10.938595402987,10.9385954033,10.9385954033,10.93859540329,10.93859540335,10.93859540335,10.93859540335,10.93859540335,10.93859540335,10.93859540324,10.50695576784,9.72649711354,10.37747367445,10.31218959568,10.93859540274,10.79269504234,10.93859540285,10.93859540282,10.93859540282,9.88987457878,7.20364187284,10.44610534564,12.45113960204,12.45113960204,12.45113960184,12.14207768434,12.45113960184,12.33016345444,12.45113960194,12.45113960194,12.45113960194,12.45113960194,12.34757036554,12.45113960184,12.45113960184,11.60881039464,10.26671402377,12.45113960294,12.45113960254,12.45113960254,12.45113960303,12.45113960305,12.45113960305,12.451139603,12.451139603,12.451139603,12.45113960293,12.45113960292,12.45113960292,12.45113960303,12.23000836533,12.45113960313,12.45113960313,12.45113960311,12.45113960306,12.45113960306,12.45113960302,12.45113960302,12.45113960302,11.67323597558,12.45113960303,12.45113960299,12.45113960294,12.45113960294,12.45113960286,12.45113960286,12.45113960288,12.39771091968,12.45113960289,12.45113960329,12.45113960329,10.96020166844,10.48974561253,11.80060273288,12.16727152254,8.98677127405,10.43122457116,9.27755201686,12.45113960174,12.45113960174,11.60592403094,12.45113960174,11.73494171584,12.23083352404,12.45113960204,12.45113960204,12.45113960193,12.45113960193,12.45113960203,11.35145465224,12.45113960284,12.45113960214,12.20400610054,11.36564158054,12.45113960164,12.45113960164,8.26588564264,7.65980808184
"t92",3.1156832544,2.87088478114,1.69424253164,2.38220346854,0,0.57675174372,1.315875004,4.767332635,5.1648713141,6.3052268009,7.2531220989,7.2531220989,6.9751477365,4.3763452924,6.6558012099,6.24350701304,11.42727671706,11.42727671698,11.42727671698,9.65765434989,9.71016903539,11.42727671666,11.30349002365,11.42727671673,11.42727671673,10.90484914966,9.27341350656,9.55088923314,10.44113749194,11.42727671654,11.42727671651,11.42727671651,11.42727671621,11.42727671644,11.42727671648,11.42727671648,11.42727671654,11.427276716464,11.427276716464,11.42727671644,11.42727671624,11.42727671624,11.42727671624,8.18177659384,7.98005734972,7.12608730154,6.91475201227,7.72679480674,7.1708385541,9.0737459311,8.1529386047,11.4272767159,11.42727671594,10.80968283354,10.6089644406,11.427276716017,11.427276715917,11.427276715917,11.427276715987,11.427276715987,11.427276716017,11.427276715647,11.42727671596,11.42727671596,11.42727671595,11.42727671601,11.42727671601,11.42727671601,11.42727671601,11.42727671601,11.4272767159,10.9956370805,10.2151784262,10.86615498711,10.80087090834,11.4272767154,11.281376355,11.42727671551,11.42727671548,11.42727671548,10.37855589144,7.6923231855,10.9347866583,12.9398209147,12.9398209147,12.9398209145,12.630758997,12.9398209145,12.8188447671,12.9398209146,12.9398209146,12.9398209146,12.9398209146,12.8362516782,12.9398209145,12.9398209145,12.0974917073,10.75539533643,12.9398209156,12.9398209152,12.9398209152,12.93982091569,12.93982091571,12.93982091571,12.93982091566,12.93982091566,12.93982091566,12.93982091559,12.93982091558,12.93982091558,12.93982091569,12.71868967799,12.93982091579,12.93982091579,12.93982091577,12.93982091572,12.93982091572,12.93982091568,12.93982091568,12.93982091568,12.16191728824,12.93982091569,12.93982091565,12.9398209156,12.9398209156,12.93982091552,12.93982091552,12.93982091554,12.88639223234,12.93982091555,12.93982091595,12.93982091595,11.4488829811,10.97842692519,12.28928404554,12.6559528352,9.47545258671,10.91990588382,9.76623332952,12.9398209144,12.9398209144,12.0946053436,12.9398209144,12.2236230285,12.7195148367,12.9398209147,12.9398209147,12.93982091459,12.93982091459,12.93982091469,11.8401359649,12.9398209155,12.9398209148,12.6926874132,11.8543228932,12.9398209143,12.9398209143,8.7545669553,8.1484893945
"t93",2.73803460952,2.49323613626,1.31659388676,2.00455482366,0.57675174372,0,0.93822635912,4.38968399012,4.78722266922,5.92757815602,6.87547345402,6.87547345402,6.59749909162,3.99869664752,6.27815256502,5.86585836816,11.04962807218,11.0496280721,11.0496280721,9.28000570501,9.33252039051,11.04962807178,10.92584137877,11.04962807185,11.04962807185,10.52720050478,8.89576486168,9.17324058826,10.06348884706,11.04962807166,11.04962807163,11.04962807163,11.04962807133,11.04962807156,11.0496280716,11.0496280716,11.04962807166,11.049628071584,11.049628071584,11.04962807156,11.04962807136,11.04962807136,11.04962807136,7.80412794896,7.60240870484,6.74843865666,6.53710336739,7.34914616186,6.79318990922,8.69609728622,7.77528995982,11.04962807102,11.04962807106,10.43203418866,10.23131579572,11.049628071137,11.049628071037,11.049628071037,11.049628071107,11.049628071107,11.049628071137,11.049628070767,11.04962807108,11.04962807108,11.04962807107,11.04962807113,11.04962807113,11.04962807113,11.04962807113,11.04962807113,11.04962807102,10.61798843562,9.83752978132,10.48850634223,10.42322226346,11.04962807052,10.90372771012,11.04962807063,11.0496280706,11.0496280706,10.00090724656,7.31467454062,10.55713801342,12.56217226982,12.56217226982,12.56217226962,12.25311035212,12.56217226962,12.44119612222,12.56217226972,12.56217226972,12.56217226972,12.56217226972,12.45860303332,12.56217226962,12.56217226962,11.71984306242,10.37774669155,12.56217227072,12.56217227032,12.56217227032,12.56217227081,12.56217227083,12.56217227083,12.56217227078,12.56217227078,12.56217227078,12.56217227071,12.5621722707,12.5621722707,12.56217227081,12.34104103311,12.56217227091,12.56217227091,12.56217227089,12.56217227084,12.56217227084,12.5621722708,12.5621722708,12.5621722708,11.78426864336,12.56217227081,12.56217227077,12.56217227072,12.56217227072,12.56217227064,12.56217227064,12.56217227066,12.50874358746,12.56217227067,12.56217227107,12.56217227107,11.07123433622,10.60077828031,11.91163540066,12.27830419032,9.09780394183,10.54225723894,9.38858468464,12.56217226952,12.56217226952,11.71695669872,12.56217226952,11.84597438362,12.34186619182,12.56217226982,12.56217226982,12.56217226971,12.56217226971,12.56217226981,11.46248732002,12.56217227062,12.56217226992,12.31503876832,11.47667424832,12.56217226942,12.56217226942,8.37691831042,7.77084074962
"t54",2.2921544326,2.04735595934,0.87071370984,1.55867464674,1.315875004,0.93822635912,0,3.9438038132,4.3413424923,5.4816979791,6.4295932771,6.4295932771,6.1516189147,3.5528164706,5.8322723881,5.41997819124,10.60374789526,10.60374789518,10.60374789518,8.83412552809,8.88664021359,10.60374789486,10.47996120185,10.60374789493,10.60374789493,10.08132032786,8.44988468476,8.72736041134,9.61760867014,10.60374789474,10.60374789471,10.60374789471,10.60374789441,10.60374789464,10.60374789468,10.60374789468,10.60374789474,10.603747894664,10.603747894664,10.60374789464,10.60374789444,10.60374789444,10.60374789444,7.35824777204,7.15652852792,6.30255847974,6.09122319047,6.90326598494,6.3473097323,8.2502171093,7.3294097829,10.6037478941,10.60374789414,9.98615401174,9.7854356188,10.603747894217,10.603747894117,10.603747894117,10.603747894187,10.603747894187,10.603747894217,10.603747893847,10.60374789416,10.60374789416,10.60374789415,10.60374789421,10.60374789421,10.60374789421,10.60374789421,10.60374789421,10.6037478941,10.1721082587,9.3916496044,10.04262616531,9.97734208654,10.6037478936,10.4578475332,10.60374789371,10.60374789368,10.60374789368,9.55502706964,6.8687943637,10.1112578365,12.1162920929,12.1162920929,12.1162920927,11.8072301752,12.1162920927,11.9953159453,12.1162920928,12.1162920928,12.1162920928,12.1162920928,12.0127228564,12.1162920927,12.1162920927,11.2739628855,9.93186651463,12.1162920938,12.1162920934,12.1162920934,12.11629209389,12.11629209391,12.11629209391,12.11629209386,12.11629209386,12.11629209386,12.11629209379,12.11629209378,12.11629209378,12.11629209389,11.89516085619,12.11629209399,12.11629209399,12.11629209397,12.11629209392,12.11629209392,12.11629209388,12.11629209388,12.11629209388,11.33838846644,12.11629209389,12.11629209385,12.1162920938,12.1162920938,12.11629209372,12.11629209372,12.11629209374,12.06286341054,12.11629209375,12.11629209415,12.11629209415,10.6253541593,10.15489810339,11.46575522374,11.8324240134,8.65192376491,10.09637706202,8.94270450772,12.1162920926,12.1162920926,11.2710765218,12.1162920926,11.4000942067,11.8959860149,12.1162920929,12.1162920929,12.11629209279,12.11629209279,12.11629209289,11.0166071431,12.1162920937,12.116292093,11.8691585914,11.0307940714,12.1162920925,12.1162920925,7.9310381335,7.3249605727
"t18",4.7673326346,4.76733263494,3.59069038544,4.27865132234,4.767332635,4.38968399012,3.9438038132,0,1.9950444587,3.1353999455,4.0832952435,4.0832952435,3.8053208811,1.206518437,4.1700117461,3.75771754924,8.94148725326,8.94148725318,8.94148725318,7.17186488609,7.22437957159,8.94148725286,8.81770055985,8.94148725293,8.94148725293,8.41905968586,6.78762404276,7.06509976934,7.95534802814,8.94148725274,8.94148725271,8.94148725271,8.94148725241,8.94148725264,8.94148725268,8.94148725268,8.94148725274,8.941487252664,8.941487252664,8.94148725264,8.94148725244,8.94148725244,8.94148725244,5.69598713004,5.49426788592,4.64029783774,4.42896254847,5.24100534294,4.6850490903,6.5879564673,5.6671491409,8.9414872521,8.94148725214,8.32389336974,8.1231749768,8.941487252217,8.941487252117,8.941487252117,8.941487252187,8.941487252187,8.941487252217,8.941487251847,8.94148725216,8.94148725216,8.94148725215,8.94148725221,8.94148725221,8.94148725221,8.94148725221,8.94148725221,8.9414872521,8.5098476167,7.7293889624,8.38036552331,8.31508144454,8.9414872516,8.7955868912,8.94148725171,8.94148725168,8.94148725168,7.89276642764,5.2065337217,8.4489971945,10.4540314509,10.4540314509,10.4540314507,10.1449695332,10.4540314507,10.3330553033,10.4540314508,10.4540314508,10.4540314508,10.4540314508,10.3504622144,10.4540314507,10.4540314507,9.6117022435,8.26960587263,10.4540314518,10.4540314514,10.4540314514,10.45403145189,10.45403145191,10.45403145191,10.45403145186,10.45403145186,10.45403145186,10.45403145179,10.45403145178,10.45403145178,10.45403145189,10.23290021419,10.45403145199,10.45403145199,10.45403145197,10.45403145192,10.45403145192,10.45403145188,10.45403145188,10.45403145188,9.67612782444,10.45403145189,10.45403145185,10.4540314518,10.4540314518,10.45403145172,10.45403145172,10.45403145174,10.40060276854,10.45403145175,10.45403145215,10.45403145215,8.9630935173,8.49263746139,9.80349458174,10.1701633714,6.98966312291,8.43411642002,7.28044386572,10.4540314506,10.4540314506,9.6088158798,10.4540314506,9.7378335647,10.2337253729,10.4540314509,10.4540314509,10.45403145079,10.45403145079,10.45403145089,9.3543465011,10.4540314517,10.454031451,10.2068979494,9.3685334294,10.4540314505,10.4540314505,6.2687774915,5.6626999307
"t21",5.1648713137,5.16487131404,3.98822906454,4.67619000144,5.1648713141,4.78722266922,4.3413424923,1.9950444587,0,2.5131998452,4.2470404832,4.2470404832,3.9690661208,1.3702636767,4.5675504252,4.15525622834,9.33902593236,9.33902593228,9.33902593228,7.56940356519,7.62191825069,9.33902593196,9.21523923895,9.33902593203,9.33902593203,8.81659836496,7.18516272186,7.46263844844,8.35288670724,9.33902593184,9.33902593181,9.33902593181,9.33902593151,9.33902593174,9.33902593178,9.33902593178,9.33902593184,9.339025931764,9.339025931764,9.33902593174,9.33902593154,9.33902593154,9.33902593154,6.09352580914,5.89180656502,5.03783651684,4.82650122757,5.63854402204,5.0825877694,6.9854951464,6.06468782,9.3390259312,9.33902593124,8.72143204884,8.5207136559,9.339025931317,9.339025931217,9.339025931217,9.339025931287,9.339025931287,9.339025931317,9.339025930947,9.33902593126,9.33902593126,9.33902593125,9.33902593131,9.33902593131,9.33902593131,9.33902593131,9.33902593131,9.3390259312,8.9073862958,8.1269276415,8.77790420241,8.71262012364,9.3390259307,9.1931255703,9.33902593081,9.33902593078,9.33902593078,8.29030510674,5.6040724008,8.8465358736,10.85157013,10.85157013,10.8515701298,10.5425082123,10.8515701298,10.7305939824,10.8515701299,10.8515701299,10.8515701299,10.8515701299,10.7480008935,10.8515701298,10.8515701298,10.0092409226,8.66714455173,10.8515701309,10.8515701305,10.8515701305,10.85157013099,10.85157013101,10.85157013101,10.85157013096,10.85157013096,10.85157013096,10.85157013089,10.85157013088,10.85157013088,10.85157013099,10.63043889329,10.85157013109,10.85157013109,10.85157013107,10.85157013102,10.85157013102,10.85157013098,10.85157013098,10.85157013098,10.07366650354,10.85157013099,10.85157013095,10.8515701309,10.8515701309,10.85157013082,10.85157013082,10.85157013084,10.79814144764,10.85157013085,10.85157013125,10.85157013125,9.3606321964,8.89017614049,10.20103326084,10.5677020505,7.38720180201,8.83165509912,7.67798254482,10.8515701297,10.8515701297,10.0063545589,10.8515701297,10.1353722438,10.631264052,10.85157013,10.85157013,10.85157012989,10.85157012989,10.85157012999,9.7518851802,10.8515701308,10.8515701301,10.6044366285,9.7660721085,10.8515701296,10.8515701296,6.6663161706,6.0602386098
"t22",6.3052268005,6.30522680084,5.12858455134,5.81654548824,6.3052268009,5.92757815602,5.4816979791,3.1353999455,2.5131998452,0,5.38739597,5.38739597,5.1094216076,2.5106191635,5.707905912,5.29561171514,10.47938141916,10.47938141908,10.47938141908,8.70975905199,8.76227373749,10.47938141876,10.35559472575,10.47938141883,10.47938141883,9.95695385176,8.32551820866,8.60299393524,9.49324219404,10.47938141864,10.47938141861,10.47938141861,10.47938141831,10.47938141854,10.47938141858,10.47938141858,10.47938141864,10.479381418564,10.479381418564,10.47938141854,10.47938141834,10.47938141834,10.47938141834,7.23388129594,7.03216205182,6.17819200364,5.96685671437,6.77889950884,6.2229432562,8.1258506332,7.2050433068,10.479381418,10.47938141804,9.86178753564,9.6610691427,10.479381418117,10.479381418017,10.479381418017,10.479381418087,10.479381418087,10.479381418117,10.479381417747,10.47938141806,10.47938141806,10.47938141805,10.47938141811,10.47938141811,10.47938141811,10.47938141811,10.47938141811,10.479381418,10.0477417826,9.2672831283,9.91825968921,9.85297561044,10.4793814175,10.3334810571,10.47938141761,10.47938141758,10.47938141758,9.43066059354,6.7444278876,9.9868913604,11.9919256168,11.9919256168,11.9919256166,11.6828636991,11.9919256166,11.8709494692,11.9919256167,11.9919256167,11.9919256167,11.9919256167,11.8883563803,11.9919256166,11.9919256166,11.1495964094,9.80750003853,11.9919256177,11.9919256173,11.9919256173,11.99192561779,11.99192561781,11.99192561781,11.99192561776,11.99192561776,11.99192561776,11.99192561769,11.99192561768,11.99192561768,11.99192561779,11.77079438009,11.99192561789,11.99192561789,11.99192561787,11.99192561782,11.99192561782,11.99192561778,11.99192561778,11.99192561778,11.21402199034,11.99192561779,11.99192561775,11.9919256177,11.9919256177,11.99192561762,11.99192561762,11.99192561764,11.93849693444,11.99192561765,11.99192561805,11.99192561805,10.5009876832,10.03053162729,11.34138874764,11.7080575373,8.52755728881,9.97201058592,8.81833803162,11.9919256165,11.9919256165,11.1467100457,11.9919256165,11.2757277306,11.7716195388,11.9919256168,11.9919256168,11.99192561669,11.99192561669,11.99192561679,10.892240667,11.9919256176,11.9919256169,11.7447921153,10.9064275953,11.9919256164,11.9919256164,7.8066716574,7.2005940966
