"accepted_species","traits"
"t140",1
"t172",0
"t175",1
"t190",1
"t192",1
"t194",0
"t202",1
"t208",1
"t211",1
"t215",1
"t223",1
"t226",1
"t227",1
"t228",1
"t230",1
"t231",0
"t240",1
"t246",0
"t250",1
"t251",0
"t254",1
"t259",1
"t262",1
"t263",0
"t265",1
"t268",0
"t270",0
"t272",0
"t273",1
"t277",1
"t280",1
"t281",1
"t282",0
"t283",1
"t284",1
"t286",1
"t287",1
"t288",0
"t289",0
"t290",1
"t291",0
"t292",0
"t293",1
"t294",0
"t295",0
"t296",0
"t297",0
"t298",0
"t299",1
"t300",0
"t301",0
"t303",0
"t304",1
"t305",1
"t306",1
"t307",0
"t308",0
"t309",0
"t310",1
"t311",0
"t312",1
"t314",1
"t315",1
"t316",0
"t318",0
"t319",1
"t320",1
"t321",1
"t322",1
"t323",1
"t324",0
"t325",0
"t326",1
"t327",0
"t328",0
"t329",0
"t330",0
"t331",0
"t332",0
"t333",1
"t334",0
"t335",0
"t336",0
"t337",0
"t338",1
"t339",0
"t340",0
"t341",0
"t342",0
"t343",0
"t344",1
"t345",1
"t346",1
"t347",1
"t348",0
"t349",0
"t350",0
"t351",0
"t352",1
"t353",1
