"accepted_species","trait_BM_trend_scaled"
"t58",NA
"t59",-2.04791154790518
"t46",-1.55800698707417
"t19",-1.56287478904175
"t5",-0.514687639044512
"t31",NA
"t51",-1.28349267363509
"t54",-1.71968319824691
"t55",-1.88787518218755
"t62",-1.89243805608917
"t63",-1.93690250580672
"t64",-1.91972553947602
"t65",NA
"t35",-0.663945832228694
"t36",-0.835875678990689
"t99",-1.15814233868125
"t100",-1.13974089417947
"t82",-1.23163764450928
"t75",-1.60077355190197
"t76",-1.533865881187
"t18",-0.569446613493117
"t1",2.23412711473217
"t2",0.284874923265285
"t83",1.02151712373694
"t84",0.894186203378763
"t11",-0.031243775042712
"t79",0.732376759510845
"t93",0.695956663428497
"t94",0.653932123813334
"t32",0.0451944458237299
"t4",0.37179830664587
"t27",0.419223485880008
"t28",0.590924050418036
"t80",-0.793248342400558
"t81",-0.764317007738283
"t34",-0.66884723488805
"t97",NA
"t98",-1.07844048463241
"t6",0.0709346045195456
"t13",-1.24425189958804
"t14",-1.20053974993078
"t73",-0.280009193059147
"t74",-0.380781993592003
"t38",-1.04213563111067
"t68",-0.435752425207345
"t69",-0.539248748519917
"t86",0.451634599003511
"t95",0.574102866358615
"t96",0.563921775292481
"t25",0.302406785958128
"t26",0.582563310571398
"t71",-0.148856936808541
"t72",0.0132461383787684
"t7",0.478044619846898
"t52",1.46698161991021
"t53",1.55502728002223
"t24",1.04364027749111
"t17",0.41219110696735
"t42",0.193107969647522
"t43",-0.578812298194826
"t87",0.457950332021766
"t88",0.533723238981456
"t39",0.434443306557967
"t10",0.0598636325800196
"t29",1.21600158484536
"t30",0.301030506093358
"t20",1.04307487127374
"t8",0.833054691866852
"t77",0.973144952270614
"t78",1.37853076356927
"t89",0.960156334480612
"t90",0.793093264397543
"t50",NA
"t23",-0.00876043650653213
"t47",0.5009603935525
"t56",0.509957487555469
"t57",0.513565804672399
"t33",0.436626460414271
"t44",NA
"t45",1.18778508303862
"t40",-0.152584790332268
"t41",-0.482933688963435
"t21",-0.391383804831224
"t22",NA
"t12",1.30814208378389
"t60",NA
"t61",NA
"t9",0.314316202268433
"t66",1.46426924884551
"t67",1.46763512877332
"t3",0.537370976967649
"t15",1.37701913121305
"t16",0.406816391464199
"t48",0.534100165102546
"t49",0.228701088603198
"t37",NA
"t91",0.570831790403626
"t92",0.734378705060996
"t85",0.721644953775265
"t70",0.619398462460757
