,0,1,2,3,4,5,6,7,8,9
t58,25.02772,-1.1588562,27.450302,11.5185795,54.79909,28.61942,0.7129747,23.274214,-4.707451,-0.96735066
t59,24.93697,-1.1523287,27.368862,11.534914,54.904896,28.742302,0.719001,23.284386,-4.7171454,-0.95350647
t46,24.971,-1.1568384,27.42865,11.451637,54.944035,28.77364,0.75350064,23.32299,-4.6913657,-0.97695935
t19,25.027903,-1.1711154,27.689154,11.472356,55.09673,28.697868,0.76119155,23.684559,-4.635492,-1.0042588
t5,24.648636,-1.095744,28.35299,10.544209,54.935307,28.303299,0.85731906,24.326239,-4.431705,-1.0960443
t31,25.6905,-1.4008371,27.47855,12.765335,53.98716,28.115097,-0.065665975,23.067812,-4.8259583,-0.5849549
t51,25.85937,-1.3988582,27.497059,13.109648,53.99493,28.154736,-0.06590458,23.048124,-4.8548937,-0.5696608
t54,25.962206,-1.4157735,27.574741,13.264067,53.913853,28.142748,-0.08247983,23.079916,-4.8451753,-0.5501729
t55,26.049067,-1.4345583,27.568516,13.304733,53.97008,28.079967,-0.091861784,23.088427,-4.845708,-0.56232834
t62,25.807854,-1.4283885,27.547438,13.056837,54.024868,28.02056,-0.04492937,23.159441,-4.8263125,-0.6221728
t63,25.75235,-1.4293046,27.496973,13.034096,54.019886,28.037842,-0.05269743,23.154768,-4.8248115,-0.6144213
t64,25.30334,-1.2682985,27.447582,12.523457,53.96271,28.30373,0.02674456,23.099829,-4.769414,-0.66626114
t65,25.401836,-1.2650561,27.466805,12.596169,53.955605,28.344452,0.01521559,23.067919,-4.7816133,-0.6444258
t35,25.880106,-1.1020426,28.09905,10.36712,55.472473,29.36465,2.0046592,22.89417,-4.7856216,-0.8592574
t36,25.828535,-1.1185784,28.085102,10.01091,55.586777,29.471645,1.9451346,22.874678,-4.7704673,-0.85996497
t99,26.458231,-1.0757562,28.505672,10.9441805,54.081425,28.450247,1.3389561,22.914137,-4.569671,-0.69441414
t100,26.458752,-1.075763,28.505308,10.944677,54.081593,28.450527,1.3391931,22.913664,-4.5697513,-0.6943926
t82,26.45636,-1.0773406,28.48732,10.923307,54.13828,28.47725,1.3678863,22.899206,-4.583736,-0.6985677
t75,25.782236,-1.1753271,27.948189,9.988027,54.17564,28.25624,1.2787476,22.729948,-4.5342345,-0.74943686
t76,25.774082,-1.1738695,27.956657,10.037702,54.21585,28.27348,1.2486742,22.768429,-4.5355144,-0.753002
t18,25.950058,-1.1046852,28.142738,10.510513,54.591984,28.64516,1.4975345,22.976187,-4.571402,-0.76571906
t1,21.732548,-0.9576809,29.02671,0.81894135,57.042015,28.91436,1.8547354,24.139818,-4.233646,-1.2848566
t2,20.518047,-0.92183685,28.529457,1.5884023,54.305386,27.223866,0.98841876,24.379976,-3.7972734,-1.2122462
t83,20.881107,-0.93897647,29.061062,0.49223468,53.367214,25.44397,0.13734098,24.81684,-3.5195374,-1.3289229
t84,20.862396,-0.9386205,29.057802,0.49166915,53.31802,25.389732,0.13350697,24.812904,-3.5120773,-1.337416
t11,21.245934,-1.0755571,29.354,0.21772715,54.359837,25.764744,0.044921115,25.201887,-3.5118616,-1.4482173
t79,21.144756,-1.0746698,28.999813,-0.01693173,53.83896,24.591185,-0.015920315,25.247984,-3.4100075,-1.2464644
t93,21.163212,-1.0782269,29.020206,-0.017742781,53.821445,24.536182,-0.022741422,25.288643,-3.3969522,-1.2489469
t94,21.171705,-1.0771112,29.031105,-0.016915565,53.818665,24.535913,-0.022097168,25.289602,-3.3978562,-1.2482861
t32,20.66248,-1.0310405,28.916218,-0.003263001,53.841057,25.06356,-0.011421976,25.288757,-3.3737686,-1.3325182
t4,20.87667,-0.92703485,28.58935,0.5847552,54.796688,26.779556,0.828612,24.701733,-3.752385,-1.1330954
t27,21.08576,-1.1009718,29.532654,1.2219205,52.09023,25.231787,-0.20388828,24.958342,-3.4698875,-1.0765733
t28,21.06147,-1.0708088,29.590668,1.4126449,52.185375,25.257294,-0.20168543,25.12971,-3.4614046,-1.1067468
t80,21.390175,-1.0478014,29.446003,0.5982547,52.90431,25.880209,-0.16379787,24.504429,-3.7131593,-0.9317566
t81,21.424852,-1.0498189,29.466663,0.59084296,52.92734,25.88525,-0.16191742,24.500566,-3.719345,-0.9296004
t34,21.489494,-1.05992,29.648996,0.37218186,53.228,26.067806,-0.16168915,24.637573,-3.7230904,-0.9475201
t97,21.535402,-1.1234885,29.643623,0.6147777,53.032272,25.873314,-0.17616098,24.66414,-3.700908,-0.96546596
t98,21.526974,-1.1228637,29.642282,0.6222863,53.027443,25.87731,-0.1770479,24.665136,-3.700171,-0.96382105
t6,20.965755,-1.0547789,29.572914,0.3036382,54.089413,26.38522,0.2473733,24.979753,-3.6595368,-1.2336608
t13,24.026997,-0.57822686,30.306772,4.9532824,57.09614,30.473978,4.639021,22.746008,-4.9393167,-1.4350404
t14,23.71519,-0.6057467,30.42556,4.93312,56.51605,30.218868,4.4121127,22.708443,-4.877679,-1.4352143
t73,23.610853,-0.52802986,30.208385,5.3141837,56.53985,30.065138,4.081538,23.244024,-4.788447,-1.4226662
t74,23.609913,-0.53546995,30.223373,5.372751,56.539627,30.027561,4.0903287,23.275736,-4.789006,-1.4345436
t38,23.762123,-0.49034628,30.774992,5.248314,55.12004,29.651424,4.081163,22.820908,-4.7289214,-1.3986943
