"","t2","t4","t32","t74","t75","t51","t50","t44","t45","t37","t92","t93","t28","t11","t12","t111","t112","t79","t56","t49","t54","t55","t34","t16","t21","t22","t83","t84","t63","t126","t127","t1","t20","t66","t67","t61","t72","t73","t33","t6","t77","t78","t64","t80","t81","t70","t14","t106","t107","t17","t9","t100","t101","t89","t118","t119","t109","t94","t95","t87","t88","t15","t58","t59","t122","t123","t115","t116","t29","t30","t25","t42","t43","t120","t121","t82","t85","t86","t69","t128","t129","t18","t8","t19","t104","t105","t71","t68","t124","t125","t117","t38","t39","t27","t47","t48","t36","t60","t108","t113","t114","t40","t98","t99","t31","t46","t52","t53","t26","t130","t131","t110","t76","t41","t57","t96","t97","t90","t91","t62","t5","t7","t35","t65","t102","t103","t13","t10","t23","t24","t3"
"t2",0,1.14377010764,4.88093865069,4.88093865024,4.88093865024,4.88093864974,4.88093865019,3.79529152069,4.88093865039,4.88093865039,4.88093864979,4.88093864979,4.88093864979,4.88093864999,2.32803703599,4.88093865019,4.88093865019,4.88093865019,4.88093865009,4.88093865009,4.88093865015,4.88093865015,4.88093865009,4.88093865039,3.76927003359,4.88093864989,4.88093864979,4.88093864979,4.88093864979,4.8809386498,4.8809386498,3.1350327251,5.2701598912,7.091068428,7.091068428,7.0910684279,6.978904079,6.781254311,5.9460804039,3.7823119416,7.0910684279,7.0910684279,7.0910684279,7.091068428,7.091068428,7.091068428,4.7331732502,7.0910684282,7.0910684282,7.0910684277,4.9527428291,7.0910684271,7.0910684271,7.0910684271,7.0910684271,7.0910684271,7.0910684271,7.091068427,7.091068427,7.0910684266,7.0910684266,7.09106842764,7.09106842736,7.09106842736,7.09106842741,7.09106842741,7.09106842734,7.09106842734,7.09106842714,7.09106842714,6.30905891134,6.4573909397,6.0234761836,7.09106842739,7.09106842739,7.0910684274,7.0910684274,7.0910684274,7.0910684274,7.09106842776,7.09106842776,5.7964139558,5.1140655605,5.2860735583,7.09106842764,7.09106842764,7.09106842754,7.0910684276,7.09106842712,7.09106842712,7.09106842712,6.2097675151,7.0910684267,7.091068427,7.091068427044,7.091068427044,7.091068427344,7.0910684273,7.0910684274,7.09106842742,7.09106842742,6.1316297788,7.0910684283,7.0910684283,5.9615563547,6.9144554337,6.19587863762,7.0910684279,6.8177210328,7.09106842783,7.09106842783,7.0910684279,7.0910684279,7.0910684279,7.0910684279,7.09106842793,7.09106842793,7.09106842785,7.09106842785,7.09106842795,3.67295294301,3.9519580368,7.0910684278,7.0910684282,7.0910684283,7.0910684283,4.484355939,5.0079131354,7.0910684287,6.7554709787,3.5448454661
"t4",1.14377010764,0,3.86634566413,3.86634566368,3.86634566368,3.86634566318,3.86634566363,2.78069853413,3.86634566383,3.86634566383,3.86634566323,3.86634566323,3.86634566323,3.86634566343,1.31344404943,3.86634566363,3.86634566363,3.86634566363,3.86634566353,3.86634566353,3.86634566359,3.86634566359,3.86634566353,3.86634566383,2.75467704703,3.86634566333,3.86634566323,3.86634566323,3.86634566323,3.86634566324,3.86634566324,2.64946112294,4.78458828904,6.60549682584,6.60549682584,6.60549682574,6.49333247684,6.29568270884,5.46050880174,3.29674033944,6.60549682574,6.60549682574,6.60549682574,6.60549682584,6.60549682584,6.60549682584,4.24760164804,6.60549682604,6.60549682604,6.60549682554,4.46717122694,6.60549682494,6.60549682494,6.60549682494,6.60549682494,6.60549682494,6.60549682494,6.60549682484,6.60549682484,6.60549682444,6.60549682444,6.60549682548,6.6054968252,6.6054968252,6.60549682525,6.60549682525,6.60549682518,6.60549682518,6.60549682498,6.60549682498,5.82348730918,5.97181933754,5.53790458144,6.60549682523,6.60549682523,6.60549682524,6.60549682524,6.60549682524,6.60549682524,6.6054968256,6.6054968256,5.31084235364,4.62849395834,4.80050195614,6.60549682548,6.60549682548,6.60549682538,6.60549682544,6.60549682496,6.60549682496,6.60549682496,5.72419591294,6.60549682454,6.60549682484,6.605496824884,6.605496824884,6.605496825184,6.60549682514,6.60549682524,6.60549682526,6.60549682526,5.64605817664,6.60549682614,6.60549682614,5.47598475254,6.42888383154,5.71030703546,6.60549682574,6.33214943064,6.60549682567,6.60549682567,6.60549682574,6.60549682574,6.60549682574,6.60549682574,6.60549682577,6.60549682577,6.60549682569,6.60549682569,6.60549682579,3.18738134085,3.46638643464,6.60549682564,6.60549682604,6.60549682614,6.60549682614,3.99878433684,4.52234153324,6.60549682654,6.26989937654,3.05927386394
"t32",4.88093865069,3.86634566413,0,2.72752278955,2.72752278955,2.72752278905,2.7275227895,1.9785822594,3.0642293891,3.0642293891,3.3090369027,3.3090369027,3.3090369027,7.3051224909,4.7522208769,7.5071144067,7.5071144067,7.5071144067,7.5071144066,7.5071144066,7.50711440666,7.50711440666,7.5071144066,7.5071144069,6.3954457901,7.5071144064,7.5071144063,7.5071144063,7.5071144063,7.50711440631,7.50711440631,6.38662966599,8.52175683209,10.34266536889,10.34266536889,10.34266536879,10.23050101989,10.03285125189,9.19767734479,7.03390888249,10.34266536879,10.34266536879,10.34266536879,10.34266536889,10.34266536889,10.34266536889,7.98477019109,10.34266536909,10.34266536909,10.34266536859,8.20433976999,10.34266536799,10.34266536799,10.34266536799,10.34266536799,10.34266536799,10.34266536799,10.34266536789,10.34266536789,10.34266536749,10.34266536749,10.34266536853,10.34266536825,10.34266536825,10.3426653683,10.3426653683,10.34266536823,10.34266536823,10.34266536803,10.34266536803,9.56065585223,9.70898788059,9.27507312449,10.34266536828,10.34266536828,10.34266536829,10.34266536829,10.34266536829,10.34266536829,10.34266536865,10.34266536865,9.04801089669,8.36566250139,8.53767049919,10.34266536853,10.34266536853,10.34266536843,10.34266536849,10.34266536801,10.34266536801,10.34266536801,9.46136445599,10.34266536759,10.34266536789,10.342665367934,10.342665367934,10.342665368234,10.34266536819,10.34266536829,10.34266536831,10.34266536831,9.38322671969,10.34266536919,10.34266536919,9.21315329559,10.16605237459,9.44747557851,10.34266536879,10.06931797369,10.34266536872,10.34266536872,10.34266536879,10.34266536879,10.34266536879,10.34266536879,10.34266536882,10.34266536882,10.34266536874,10.34266536874,10.34266536884,6.9245498839,7.20355497769,10.34266536869,10.34266536909,10.34266536919,10.34266536919,7.73595287989,8.25951007629,10.34266536959,10.00706791959,6.79644240699
"t74",4.88093865024,3.86634566368,2.72752278955,0,1.0571947974,2.0188596385,2.04241354605,1.97858225895,3.06422938865,3.06422938865,3.30903690225,3.30903690225,3.30903690225,7.30512249045,4.75222087645,7.50711440625,7.50711440625,7.50711440625,7.50711440615,7.50711440615,7.50711440621,7.50711440621,7.50711440615,7.50711440645,6.39544578965,7.50711440595,7.50711440585,7.50711440585,7.50711440585,7.50711440586,7.50711440586,6.38662966554,8.52175683164,10.34266536844,10.34266536844,10.34266536834,10.23050101944,10.03285125144,9.19767734434,7.03390888204,10.34266536834,10.34266536834,10.34266536834,10.34266536844,10.34266536844,10.34266536844,7.98477019064,10.34266536864,10.34266536864,10.34266536814,8.20433976954,10.34266536754,10.34266536754,10.34266536754,10.34266536754,10.34266536754,10.34266536754,10.34266536744,10.34266536744,10.34266536704,10.34266536704,10.34266536808,10.3426653678,10.3426653678,10.34266536785,10.34266536785,10.34266536778,10.34266536778,10.34266536758,10.34266536758,9.56065585178,9.70898788014,9.27507312404,10.34266536783,10.34266536783,10.34266536784,10.34266536784,10.34266536784,10.34266536784,10.3426653682,10.3426653682,9.04801089624,8.36566250094,8.53767049874,10.34266536808,10.34266536808,10.34266536798,10.34266536804,10.34266536756,10.34266536756,10.34266536756,9.46136445554,10.34266536714,10.34266536744,10.342665367484,10.342665367484,10.342665367784,10.34266536774,10.34266536784,10.34266536786,10.34266536786,9.38322671924,10.34266536874,10.34266536874,9.21315329514,10.16605237414,9.44747557806,10.34266536834,10.06931797324,10.34266536827,10.34266536827,10.34266536834,10.34266536834,10.34266536834,10.34266536834,10.34266536837,10.34266536837,10.34266536829,10.34266536829,10.34266536839,6.92454988345,7.20355497724,10.34266536824,10.34266536864,10.34266536874,10.34266536874,7.73595287944,8.25951007584,10.34266536914,10.00706791914,6.79644240654
"t75",4.88093865024,3.86634566368,2.72752278955,1.0571947974,0,2.0188596385,2.04241354605,1.97858225895,3.06422938865,3.06422938865,3.30903690225,3.30903690225,3.30903690225,7.30512249045,4.75222087645,7.50711440625,7.50711440625,7.50711440625,7.50711440615,7.50711440615,7.50711440621,7.50711440621,7.50711440615,7.50711440645,6.39544578965,7.50711440595,7.50711440585,7.50711440585,7.50711440585,7.50711440586,7.50711440586,6.38662966554,8.52175683164,10.34266536844,10.34266536844,10.34266536834,10.23050101944,10.03285125144,9.19767734434,7.03390888204,10.34266536834,10.34266536834,10.34266536834,10.34266536844,10.34266536844,10.34266536844,7.98477019064,10.34266536864,10.34266536864,10.34266536814,8.20433976954,10.34266536754,10.34266536754,10.34266536754,10.34266536754,10.34266536754,10.34266536754,10.34266536744,10.34266536744,10.34266536704,10.34266536704,10.34266536808,10.3426653678,10.3426653678,10.34266536785,10.34266536785,10.34266536778,10.34266536778,10.34266536758,10.34266536758,9.56065585178,9.70898788014,9.27507312404,10.34266536783,10.34266536783,10.34266536784,10.34266536784,10.34266536784,10.34266536784,10.3426653682,10.3426653682,9.04801089624,8.36566250094,8.53767049874,10.34266536808,10.34266536808,10.34266536798,10.34266536804,10.34266536756,10.34266536756,10.34266536756,9.46136445554,10.34266536714,10.34266536744,10.342665367484,10.342665367484,10.342665367784,10.34266536774,10.34266536784,10.34266536786,10.34266536786,9.38322671924,10.34266536874,10.34266536874,9.21315329514,10.16605237414,9.44747557806,10.34266536834,10.06931797324,10.34266536827,10.34266536827,10.34266536834,10.34266536834,10.34266536834,10.34266536834,10.34266536837,10.34266536837,10.34266536829,10.34266536829,10.34266536839,6.92454988345,7.20355497724,10.34266536824,10.34266536864,10.34266536874,10.34266536874,7.73595287944,8.25951007584,10.34266536914,10.00706791914,6.79644240654
"t51",4.88093864974,3.86634566318,2.72752278905,2.0188596385,2.0188596385,0,2.04241354555,1.97858225845,3.06422938815,3.06422938815,3.30903690175,3.30903690175,3.30903690175,7.30512248995,4.75222087595,7.50711440575,7.50711440575,7.50711440575,7.50711440565,7.50711440565,7.50711440571,7.50711440571,7.50711440565,7.50711440595,6.39544578915,7.50711440545,7.50711440535,7.50711440535,7.50711440535,7.50711440536,7.50711440536,6.38662966504,8.52175683114,10.34266536794,10.34266536794,10.34266536784,10.23050101894,10.03285125094,9.19767734384,7.03390888154,10.34266536784,10.34266536784,10.34266536784,10.34266536794,10.34266536794,10.34266536794,7.98477019014,10.34266536814,10.34266536814,10.34266536764,8.20433976904,10.34266536704,10.34266536704,10.34266536704,10.34266536704,10.34266536704,10.34266536704,10.34266536694,10.34266536694,10.34266536654,10.34266536654,10.34266536758,10.3426653673,10.3426653673,10.34266536735,10.34266536735,10.34266536728,10.34266536728,10.34266536708,10.34266536708,9.56065585128,9.70898787964,9.27507312354,10.34266536733,10.34266536733,10.34266536734,10.34266536734,10.34266536734,10.34266536734,10.3426653677,10.3426653677,9.04801089574,8.36566250044,8.53767049824,10.34266536758,10.34266536758,10.34266536748,10.34266536754,10.34266536706,10.34266536706,10.34266536706,9.46136445504,10.34266536664,10.34266536694,10.342665366984,10.342665366984,10.342665367284,10.34266536724,10.34266536734,10.34266536736,10.34266536736,9.38322671874,10.34266536824,10.34266536824,9.21315329464,10.16605237364,9.44747557756,10.34266536784,10.06931797274,10.34266536777,10.34266536777,10.34266536784,10.34266536784,10.34266536784,10.34266536784,10.34266536787,10.34266536787,10.34266536779,10.34266536779,10.34266536789,6.92454988295,7.20355497674,10.34266536774,10.34266536814,10.34266536824,10.34266536824,7.73595287894,8.25951007534,10.34266536864,10.00706791864,6.79644240604
"t50",4.88093865019,3.86634566363,2.7275227895,2.04241354605,2.04241354605,2.04241354555,0,1.9785822589,3.0642293886,3.0642293886,3.3090369022,3.3090369022,3.3090369022,7.3051224904,4.7522208764,7.5071144062,7.5071144062,7.5071144062,7.5071144061,7.5071144061,7.50711440616,7.50711440616,7.5071144061,7.5071144064,6.3954457896,7.5071144059,7.5071144058,7.5071144058,7.5071144058,7.50711440581,7.50711440581,6.38662966549,8.52175683159,10.34266536839,10.34266536839,10.34266536829,10.23050101939,10.03285125139,9.19767734429,7.03390888199,10.34266536829,10.34266536829,10.34266536829,10.34266536839,10.34266536839,10.34266536839,7.98477019059,10.34266536859,10.34266536859,10.34266536809,8.20433976949,10.34266536749,10.34266536749,10.34266536749,10.34266536749,10.34266536749,10.34266536749,10.34266536739,10.34266536739,10.34266536699,10.34266536699,10.34266536803,10.34266536775,10.34266536775,10.3426653678,10.3426653678,10.34266536773,10.34266536773,10.34266536753,10.34266536753,9.56065585173,9.70898788009,9.27507312399,10.34266536778,10.34266536778,10.34266536779,10.34266536779,10.34266536779,10.34266536779,10.34266536815,10.34266536815,9.04801089619,8.36566250089,8.53767049869,10.34266536803,10.34266536803,10.34266536793,10.34266536799,10.34266536751,10.34266536751,10.34266536751,9.46136445549,10.34266536709,10.34266536739,10.342665367434,10.342665367434,10.342665367734,10.34266536769,10.34266536779,10.34266536781,10.34266536781,9.38322671919,10.34266536869,10.34266536869,9.21315329509,10.16605237409,9.44747557801,10.34266536829,10.06931797319,10.34266536822,10.34266536822,10.34266536829,10.34266536829,10.34266536829,10.34266536829,10.34266536832,10.34266536832,10.34266536824,10.34266536824,10.34266536834,6.9245498834,7.20355497719,10.34266536819,10.34266536859,10.34266536869,10.34266536869,7.73595287939,8.25951007579,10.34266536909,10.00706791909,6.79644240649
"t44",3.79529152069,2.78069853413,1.9785822594,1.97858225895,1.97858225895,1.97858225845,1.9785822589,0,1.2104844143,1.4311553143,2.2233897727,2.2233897727,2.2233897727,6.2194753609,3.6665737469,6.4214672767,6.4214672767,6.4214672767,6.4214672766,6.4214672766,6.42146727666,6.42146727666,6.4214672766,6.4214672769,5.3097986601,6.4214672764,6.4214672763,6.4214672763,6.4214672763,6.42146727631,6.42146727631,5.30098253599,7.43610970209,9.25701823889,9.25701823889,9.25701823879,9.14485388989,8.94720412189,8.11203021479,5.94826175249,9.25701823879,9.25701823879,9.25701823879,9.25701823889,9.25701823889,9.25701823889,6.89912306109,9.25701823909,9.25701823909,9.25701823859,7.11869263999,9.25701823799,9.25701823799,9.25701823799,9.25701823799,9.25701823799,9.25701823799,9.25701823789,9.25701823789,9.25701823749,9.25701823749,9.25701823853,9.25701823825,9.25701823825,9.2570182383,9.2570182383,9.25701823823,9.25701823823,9.25701823803,9.25701823803,8.47500872223,8.62334075059,8.18942599449,9.25701823828,9.25701823828,9.25701823829,9.25701823829,9.25701823829,9.25701823829,9.25701823865,9.25701823865,7.96236376669,7.28001537139,7.45202336919,9.25701823853,9.25701823853,9.25701823843,9.25701823849,9.25701823801,9.25701823801,9.25701823801,8.37571732599,9.25701823759,9.25701823789,9.257018237934,9.257018237934,9.257018238234,9.25701823819,9.25701823829,9.25701823831,9.25701823831,8.29757958969,9.25701823919,9.25701823919,8.12750616559,9.08040524459,8.36182844851,9.25701823879,8.98367084369,9.25701823872,9.25701823872,9.25701823879,9.25701823879,9.25701823879,9.25701823879,9.25701823882,9.25701823882,9.25701823874,9.25701823874,9.25701823884,5.8389027539,6.11790784769,9.25701823869,9.25701823909,9.25701823919,9.25701823919,6.65030574989,7.17386294629,9.25701823959,8.92142078959,5.71079527699
"t45",4.88093865039,3.86634566383,3.0642293891,3.06422938865,3.06422938865,3.06422938815,3.0642293886,1.2104844143,0,2.516802444,3.3090369024,3.3090369024,3.3090369024,7.3051224906,4.7522208766,7.5071144064,7.5071144064,7.5071144064,7.5071144063,7.5071144063,7.50711440636,7.50711440636,7.5071144063,7.5071144066,6.3954457898,7.5071144061,7.507114406,7.507114406,7.507114406,7.50711440601,7.50711440601,6.38662966569,8.52175683179,10.34266536859,10.34266536859,10.34266536849,10.23050101959,10.03285125159,9.19767734449,7.03390888219,10.34266536849,10.34266536849,10.34266536849,10.34266536859,10.34266536859,10.34266536859,7.98477019079,10.34266536879,10.34266536879,10.34266536829,8.20433976969,10.34266536769,10.34266536769,10.34266536769,10.34266536769,10.34266536769,10.34266536769,10.34266536759,10.34266536759,10.34266536719,10.34266536719,10.34266536823,10.34266536795,10.34266536795,10.342665368,10.342665368,10.34266536793,10.34266536793,10.34266536773,10.34266536773,9.56065585193,9.70898788029,9.27507312419,10.34266536798,10.34266536798,10.34266536799,10.34266536799,10.34266536799,10.34266536799,10.34266536835,10.34266536835,9.04801089639,8.36566250109,8.53767049889,10.34266536823,10.34266536823,10.34266536813,10.34266536819,10.34266536771,10.34266536771,10.34266536771,9.46136445569,10.34266536729,10.34266536759,10.342665367634,10.342665367634,10.342665367934,10.34266536789,10.34266536799,10.34266536801,10.34266536801,9.38322671939,10.34266536889,10.34266536889,9.21315329529,10.16605237429,9.44747557821,10.34266536849,10.06931797339,10.34266536842,10.34266536842,10.34266536849,10.34266536849,10.34266536849,10.34266536849,10.34266536852,10.34266536852,10.34266536844,10.34266536844,10.34266536854,6.9245498836,7.20355497739,10.34266536839,10.34266536879,10.34266536889,10.34266536889,7.73595287959,8.25951007599,10.34266536929,10.00706791929,6.79644240669
"t37",4.88093865039,3.86634566383,3.0642293891,3.06422938865,3.06422938865,3.06422938815,3.0642293886,1.4311553143,2.516802444,0,3.3090369024,3.3090369024,3.3090369024,7.3051224906,4.7522208766,7.5071144064,7.5071144064,7.5071144064,7.5071144063,7.5071144063,7.50711440636,7.50711440636,7.5071144063,7.5071144066,6.3954457898,7.5071144061,7.507114406,7.507114406,7.507114406,7.50711440601,7.50711440601,6.38662966569,8.52175683179,10.34266536859,10.34266536859,10.34266536849,10.23050101959,10.03285125159,9.19767734449,7.03390888219,10.34266536849,10.34266536849,10.34266536849,10.34266536859,10.34266536859,10.34266536859,7.98477019079,10.34266536879,10.34266536879,10.34266536829,8.20433976969,10.34266536769,10.34266536769,10.34266536769,10.34266536769,10.34266536769,10.34266536769,10.34266536759,10.34266536759,10.34266536719,10.34266536719,10.34266536823,10.34266536795,10.34266536795,10.342665368,10.342665368,10.34266536793,10.34266536793,10.34266536773,10.34266536773,9.56065585193,9.70898788029,9.27507312419,10.34266536798,10.34266536798,10.34266536799,10.34266536799,10.34266536799,10.34266536799,10.34266536835,10.34266536835,9.04801089639,8.36566250109,8.53767049889,10.34266536823,10.34266536823,10.34266536813,10.34266536819,10.34266536771,10.34266536771,10.34266536771,9.46136445569,10.34266536729,10.34266536759,10.342665367634,10.342665367634,10.342665367934,10.34266536789,10.34266536799,10.34266536801,10.34266536801,9.38322671939,10.34266536889,10.34266536889,9.21315329529,10.16605237429,9.44747557821,10.34266536849,10.06931797339,10.34266536842,10.34266536842,10.34266536849,10.34266536849,10.34266536849,10.34266536849,10.34266536852,10.34266536852,10.34266536844,10.34266536844,10.34266536854,6.9245498836,7.20355497739,10.34266536839,10.34266536879,10.34266536889,10.34266536889,7.73595287959,8.25951007599,10.34266536929,10.00706791929,6.79644240669
