"accepted_species","Medicinal"
"Palicourea_simiarum",0
"Psychotria_integristipulata",0
"Guettardella_tayabensis",0
"Bobea_timonioides",0
"Aidia_bakeri",0
"Ceriscoides_curranii",0
"Psychotria_biaurita",0
"Mitracarpus_fischeri",0
"Ixora_vinniei",0
"Ophionella_arcuata",NA
"Ruehssia_rupestris",0
"Rothmannia_mayumbensis",0
"Mycetia_parviflora",0
"Vincetoxicum_gracilentum",0
"Ophiorrhiza_jingxiensis",0
"Gentianella_campanuliformis",0
"Geophila_repens",1
"Psychotria_nekouana",0
"Orthosia_cassythoides",0
"Blackstonia_perfoliata",0
"Tabernaemontana_peschiera",0
"Eumachia_longistylis",0
"Ruehssia_neriifolia",0
"Jobinia_chlorantha",0
"Faramea_lourteigiana",0
"Rytigynia_lichenoxenos",0
"Guettarda_rotundifolia",0
"Guettarda_nervosa",0
"Pervillaea_tomentosa",0
"Asclepias_albens",1
"Eumachia_horsfieldiana",0
"Secamone_griffithii",NA
"Asclepias_cinerea",0
"Strychnos_mattogrossensis",0
"Strychnos_tabascana",0
"Urophyllum_vulcanicum",0
"Bikkia_moluccana",0
"Stenostelma_urceolatum",NA
"Ceropegia_rollae",0
"Ceropegia_linearis",0
"Psychotria_impressinervia",0
"Galium_plumosum",0
"Psychotria_uncumariana",NA
"Psychotria_rubens",0
"Galium_humifusum",0
"Galium_shengkuangense",0
"Psychotria_raynaliorum",0
"Galium_jemense",0
"Galium_hierosolymitanum",NA
"Manettia_cordifolia",1
"Ixora_richardiana",0
"Ixora_ledermannii",0
"Ixora_mollirama",NA
"Hoya_retusa",0
"Streptocaulon_wallichii",1
"Hoya_pubicalyx",0
"Hoya_sarcophylla",0
"Leptodermis_xizangensis",0
"Mussaenda_divaricata",1
"Parsonsia_velutina",0
"Ceropegia_spathulata",0
"Psychotria_labatii",NA
"Didymochlamys_connellii",0
"Aspidosperma_formosanum",0
"Palicourea_ponasae",0
"Palicourea_awa",0
"Macrocarpaea_calophylla",0
"Palicourea_calycina",0
"Palicourea_dorantha",0
"Secamone_attenuifolia",0
"Palicourea_simpsonii",0
"Cordiera_tuberculata",0
"Triainolepis_polyneura",NA
"Hoffmannia_pearcei",NA
"Mostuea_hymenocardioides",NA
"Dischidia_retusa",0
"Hamelia_rostrata",1
"Galianthe_kempffiana",0
"Echidnopsis_cereiformis",0
"Crucianella_platyphylla",0
"Pavetta_hohenackeri",0
"Lasianthus_megaphyllus",0
"Microloma_incanum",0
"Tobagoa_maleolens",0
"Craterispermum_schweinfurthii",1
"Rudgea_longipes",0
"Alstonia_sphaerocapitata",0
"Rudgea_axilliflora",0
"Rudgea_sororia",0
"Ladenbergia_siranensis",0
"Tricalysia_allocalyx",0
"Kamettia_chandeei",0
"Ophiorrhiza_polytricha",0
"Sabicea_boliviensis",0
"Gentiana_hsinganica",0
"Sipanea_ayangannensis",0
"Arachnothryx_fosbergii",0
"Argostemma_subcrassum",0
"Chassalia_androrangensis",0
"Hexaphylla_cyrenaica",0
