"accepted_species","F1.1/1"
"t70",0.57531514602426
"t57",-0.723862717203248
"t58",1.12985528911282
"t8",-1.25007993484276
"t66",1.76059130060225
"t67",0.358707254143409
"t53",0.496297739267521
"t54",0.285176494040076
"t25",0.829187527510707
"t93",1.108707372663
"t94",0.341168034409969
"t33",0.503940833193916
"t32",1.75291819730051
"t6",0.0155506497974145
"t26",-1.13508463976022
"t47",-1.79095793045631
"t48",-0.475434742624715
"t75",-0.51385500243384
"t87",0.610353502584233
"t88",0.657085202578811
"t84",0.491659541798083
"t81",-1.44800625681787
"t60",-1.07196970336258
"t18",0.62648440399913
"t89",-0.774107244485625
"t90",0.479075702325348
"t37",-1.65838901791825
"t71",0.110674485286926
"t72",1.47714925471958
"t49",0.943007723836595
"t50",-1.01164524649187
"t82",-0.671838350698708
"t83",0.630257736251814
"t73",0.603482968612712
"t45",0.0842590038954429
"t9",0.12460878910922
"t4",1.16301885603445
"t20",-0.671313388290098
"t21",1.24364736028256
"t12",1.15655374029786
"t36",0.61440683715827
"t41",1.09976508598649
"t42",-0.825933135042077
"t24",0.674654762094035
"t3",0.490866575106387
"t13",-1.69214665560963
"t14",-0.0943490215075133
"t63",NA
"t64",-0.224138683579854
"t99",NA
"t100",NA
"t76",-0.903123494893671
"t61",NA
"t62",NA
"t43",NA
"t44",-0.716960717322505
"t27",NA
"t28",NA
"t29",NA
"t16",NA
"t51",0.905528693077731
"t52",0.222086269982087
"t19",-0.260457279297187
"t59",1.25774497429916
"t85",-0.412444072139846
"t86",0.377334820768415
"t38",-0.179096253952383
"t23",0.2430283832062
"t10",0.348738714337889
"t5",-0.417577020286379
"t39",1.02338079913751
"t40",1.75369214073107
"t2",1.47385109278381
"t15",0.126170956619911
"t46",1.76061635162894
"t68",1.58416074403523
"t69",-0.852793038101036
"t1",0.505134442832697
"t97",0.212674242477044
"t98",0.673108012282527
"t7",-0.464387277486102
"t22",1.26711171602956
"t79",0.456374031793524
"t80",0.965027415523426
"t74",-0.65669261698682
"t77",-0.540825477667674
"t78",-0.851616199871732
"t95",0.205141450164038
"t96",0.415484728780984
"t65",-1.67891191771135
"t31",0.542174495989352
"t55",0.960387431096655
"t56",-0.238142443248345
"t34",0.014341275606047
"t35",-1.83196966686801
"t17",-0.965033873049171
"t30",-0.654530706160692
"t91",-1.48459785770505
"t92",-0.303404731498101
"t11",-2.35344627067221
