,0,1,2,3,4,5,6,7,8,9,10,11,12
t1,-3.0464733,-3.3885906,-1.3873978,6.3703575,14.760389,-3.1504793,12.751644,26.01466,27.313982,-6.0999303,31.937647,-1.4046091,-3.369
t2,-2.6437237,-3.2618644,-1.280178,5.7941318,12.041879,-3.320317,11.061889,27.140491,25.282093,-5.5789104,31.57692,-1.2037396,-3.0870435
t3,-1.6761874,-2.453832,-0.85282147,4.103394,8.193155,-2.8392282,5.970329,24.19944,18.833504,-4.350227,27.226109,-0.9470914,-2.2119968
t103,-0.8247507,-2.7861543,-1.7286997,9.768531,17.151749,-4.431467,1.6179267,44.841957,20.173227,-4.1893516,38.33602,-1.5390769,-2.0955229
t104,-0.8270615,-2.786422,-1.7344595,9.783181,17.167658,-4.4249125,1.6105666,44.828194,20.162073,-4.1888704,38.32944,-1.5348015,-2.0967898
t30,-0.76480293,-2.7560093,-1.7061623,9.905776,17.238693,-4.446913,1.6705886,45.17177,20.460249,-4.2312474,38.385212,-1.5573589,-2.0670087
t86,-0.7348861,-2.6744099,-1.7904555,9.799092,16.838451,-4.5778117,1.2328503,45.203903,19.62758,-4.0773754,37.33386,-1.5469564,-1.9051924
t87,-0.7504355,-2.6877618,-1.8045521,9.849328,17.044163,-4.584352,1.2160624,45.39048,19.70717,-4.1003203,37.467136,-1.5688205,-1.8999423
t82,-0.7456528,-2.6800463,-1.807154,9.901595,17.160648,-4.5892825,1.2376173,45.44567,19.770454,-4.1210995,37.5801,-1.5754513,-1.9141973
t94,-0.7843868,-2.7577498,-1.8432283,10.027576,17.088379,-4.5512333,1.3173794,45.222748,19.8772,-4.179984,38.00917,-1.4731833,-1.9946047
t95,-0.78419936,-2.7625356,-1.839424,9.977062,17.003038,-4.566875,1.2637992,45.237587,19.821745,-4.17654,37.959965,-1.4768312,-1.9754126
t45,-0.75746316,-2.7862942,-1.8400034,10.090818,16.790636,-4.5618386,1.1533275,45.37137,20.009203,-4.1440396,37.844032,-1.4559859,-1.99103
