"accepted_species","trait_EB_scaled"
"t13",0.355646892442881
"t82",1.68138924505025
"t83",1.25029113556731
"t24",1.03441242752041
"t18",0.235528194914347
"t48",0.862034176939528
"t49",0.589770710231441
"t4",1.27737866331896
"t36",0.0910679027483892
"t37",-0.160712133638285
"t46",0.609156099731727
"t47",0.201741727816535
"t54",0.410292612648452
"t55",0.890722471831675
"t97",-0.976347785683391
"t98",-0.993995243029885
"t30",-0.137057767651478
"t69",-0.0228350218242671
"t70",0.0467268722388906
"t60",-0.146944210713744
"t66",1.38648782891397
"t67",1.43596443787573
"t22",1.19187927624051
"t23",0.983594166856014
"t89",0.305982088424406
"t90",0.42374416124853
"t15",-0.147167267238517
"t14",0.966288025547681
"t84",0.737198241792151
"t85",1.14564244389036
"t75",1.0089570419935
"t52",1.41059630205733
"t53",1.10452480169884
"t76",0.0615245800188483
"t77",0.106522037077389
"t50",1.20214578913506
"t51",0.912152564984734
"t17",1.15765575692162
"t61",1.21460942336562
"t62",1.44852623551628
"t73",1.00833074430727
"t74",0.927304770946079
"t5",2.51644491688069
"t38",-0.341423528102127
"t39",0.486075515659278
"t31",-0.0555032512283704
"t71",0.213213683194562
"t72",-0.17647292849987
"t6",NA
"t26",NA
"t88",NA
"t99",-0.505667528991364
"t100",-0.557449316417233
"t9",NA
"t16",NA
"t78",NA
"t79",NA
"t86",NA
"t87",NA
"t58",NA
"t1",-0.0618582467350845
"t2",-1.67338327160935
"t3",-0.547603743918712
"t28",1.29916137248438
"t29",0.327666234211134
"t95",-0.153429024700975
"t96",-0.215367093489775
"t25",1.17524029360548
"t42",0.67114288759105
"t43",0.0176165939131099
"t33",0.57543091506487
"t63",0.245293586202139
"t64",0.0631479917263771
"t40",1.54289275180061
"t41",0.700305827839637
"t59",-0.39569904082739
"t65",-0.630206895256719
"t80",-0.78917234555181
"t81",-0.948822331811826
"t34",-0.234932538985476
"t35",-0.378460873647708
"t27",-0.703941447855468
"t68",-1.21708594381421
"t91",-0.487630944907573
"t92",-0.314580170617194
"t93",-2.64448153325187
"t94",-2.63325947755877
"t21",-1.55433538937263
"t44",-0.810650827571322
"t45",-1.18848378246549
"t32",-0.924134563815416
"t19",-0.711964307510888
"t20",-0.704817673247407
"t7",-0.414853540826691
"t8",-2.16982831592104
"t10",-1.94565569574728
"t11",-1.25595340585985
"t12",-0.217235132411813
"t56",-1.49397688421025
"t57",-1.91352122442036
