accepted_species,estimate
t93,-0.53357536
t32,0.33539993
t44,0.040350273
t25,0.115481794
t46,-0.12534925
t43,0.26250428
t18,0.2380241
t67,-0.36791867
t66,-0.40797228
t34,0.0065110167
