"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100"
"t18",-0.0205433129792739,-0.15324212652114,0.00534314185716098,0.0173194003381075,-0.0117986825218257,-0.00961089783430343,-0.0696234324649355,-0.133013989654593,-0.0253418264411427,-0.0417125264754986,0.0444970250835929,0.000298390682089178,0.000358751965061169,-0.000437124433174653,0.000421494890955207,-0.0356404210661107,-5.84866609269273e-05,0.000368683929402885,0.00577335687910812,0.00113217110451868,-0.0031055466406026,-0.0110070476417852,-0.0025884649700701,0.0311292155508996,0.451384899430264,-0.00422158545340736,-0.0495200953501878,0.474533067173443,-0.000355624332132099,0.0149933122271561,0.000588720148841998,0.000995624722775955,-0.00124850941160644,-0.0641577293968998,0.00133349408179869,9.98404007789787e-05,4.72745273442884e-16,-1.95084298827214e-16,-0.000855301642664075,0.000935567198406728,8.65864717051654e-16,-0.00101551116280229,7.83657349862952e-15,0.000140927037426097,0.70710678118655,0.000366023308508887,0.0216838960531373,-2.84695484970895e-05,0.000425563693605905,-0.000102740263351328,5.76000871033091e-16,-3.94620364120303e-05,0.000853910400828387,-1.55229118460912e-05,2.38801281281468e-17,-0.000107884064038808,1.24652781901615e-06,-2.11788350569176e-05,0.000194461811425558,2.71395426957057e-05,2.92150543040457e-05,1.37405938740212e-16,-2.81125375368247e-05,3.01855025988147e-05,-5.77180873612904e-16,-0.000136444388389062,4.97680791548413e-06,-7.78619804287277e-05,-4.3147171838112e-06,2.38650196476793e-16,-3.25151037351118e-16,3.70598148802447e-16,-2.4567393641072e-16,-2.74475657268291e-15,-0.00071097451519601,-1.34340494363798e-16,-3.89289854545845e-05,-2.08547603360387e-16,3.01029923325636e-17,2.91371173979161e-16,1.26153122134705e-16,-0.000128137418408625,1.5075788534069e-16,4.73541175177624e-16,2.82029263468658e-05,2.29534849874518e-05,-3.39578353567177e-17,-6.88555805796183e-16,1.95676832960572e-16,-4.61914643556668e-16,2.09328160845854e-16,-1.06605344232807e-16,3.71965937115196e-16,-1.95764198289156e-14,7.35400192176443e-16,-3.87853395575345e-16,-1.55783292582233e-15,-7.5091140132084e-15,-2.01290070888651e-15,0.100000000000001
"t19",-0.0205433129792732,-0.153242126521139,0.00534314185716083,0.0173194003381078,-0.0117986825218256,-0.00961089783430331,-0.0696234324649357,-0.133013989654594,-0.0253418264411429,-0.0417125264754987,0.0444970250835924,0.000298390682088847,0.000358751965060865,-0.000437124433174604,0.000421494890955076,-0.0356404210661121,-5.84866609271226e-05,0.000368683929402874,0.0057733568791084,0.00113217110451947,-0.00310554664060253,-0.0110070476417852,-0.00258846497006997,0.0311292155509002,0.451384899430269,-0.0042215854534075,-0.049520095350188,0.474533067173447,-0.000355624332131773,0.0149933122271562,0.000588720148841807,0.00099562472277682,-0.00124850941160589,-0.0641577293969004,0.00133349408179787,9.98404007816996e-05,-4.76937745216634e-17,8.42698871696669e-17,-0.000855301642665286,0.00093556719840357,-7.23250551788218e-16,-0.00101551116279557,-7.66845746306214e-15,0.000140927037455458,-0.707106781186544,0.000366023308568791,0.0216838960531084,-2.84695484562993e-05,0.000425563693599166,-0.000102740263352354,-8.79598629901931e-16,-3.9462036411829e-05,0.00085391040084383,-1.55229118464906e-05,5.86463946908214e-17,-0.000107884064039147,1.24652781882524e-06,-2.11788350566902e-05,0.000194461811426262,2.71395426944601e-05,2.92150543056523e-05,2.29409958986997e-17,-2.8112537537674e-05,3.01855025964338e-05,3.99919351631557e-16,-0.000136444388389181,4.97680791589468e-06,-7.78619804271301e-05,-4.31471718519634e-06,-3.07619882891768e-16,5.6938096392463e-16,4.63876682311411e-16,3.89650654137507e-16,5.53840909039935e-15,-0.000710974515197151,1.92566186286496e-16,-3.89289854549304e-05,-1.10164462956194e-16,1.03314474794279e-16,3.65049805582463e-17,-1.27363373501349e-16,-0.000128137418408129,-1.0581818434582e-16,4.36384716392238e-16,2.82029263460778e-05,2.29534849874512e-05,1.09874546579422e-16,6.40709653374399e-17,4.23515834179446e-16,1.41749243330559e-16,-1.06966962622136e-16,2.72846420583841e-16,8.5286007928467e-17,-1.60558800271853e-14,2.93736594333766e-16,-3.01257068476888e-16,-7.16075191385865e-16,-6.66873492266956e-15,-1.81473012037035e-15,0.0999999999999999
"t25",-0.0216653537867423,-0.170652986520728,0.00605595194784244,0.0213779669951799,-0.015112819581723,-0.0124889003526945,-0.111688369623293,-0.224598666206903,-0.0468155379822464,-0.138840805360588,0.236613672481151,0.00230408379289018,0.0111470402559792,0.0028548425826035,-0.00251939469579122,0.146682241071143,9.43777248374702e-05,-0.000268931570860349,-0.00413060737465561,-0.000525693981515755,0.00128986764900285,0.00376892393637771,0.000828104710822454,-0.00908242215741463,-0.109607395728528,0.000893107920912277,0.00960909955250266,-0.0488776263208737,9.15870030020076e-06,-0.000332688177749556,-1.40934917723925e-06,-2.04034335968105e-06,-3.22842229036406e-05,-0.00280920418170105,0.00013570968404431,8.94272112829044e-06,6.85485076125717e-18,2.38103122211746e-16,-2.495582295111e-05,4.13333964852202e-06,1.72412493179156e-15,0.000176003060536558,-5.63228520574354e-15,-0.000112682768944748,1.91235915991683e-14,-0.000510139569885023,-0.664117149456922,-0.000299810240904232,0.00106146023086037,-0.000156280332258864,2.33019025135028e-15,-7.15146244903168e-05,0.584656461264578,-1.27057226947511e-05,6.5546216631115e-16,-8.09103013016862e-05,9.33800593886571e-07,-1.58332635027811e-05,0.000142593165977949,1.98448307350054e-05,2.12897216783586e-05,6.1788336795591e-16,-2.00783023562661e-05,2.15446158608717e-05,-1.1604588580468e-15,-9.56894456475243e-05,3.47458537830859e-06,-5.4138582864006e-05,-2.97947189302173e-06,7.37692851838581e-16,-2.21585317413812e-16,-9.19851012875641e-17,2.05140005756465e-16,1.25290816038626e-16,-0.000480778950782792,1.40167995385453e-15,-2.61769117748507e-05,2.39774385546252e-16,-4.79540462759543e-17,4.18521587003651e-16,-1.4470014428403e-15,-8.48161803028242e-05,6.14930012914783e-16,-1.92416445742628e-15,1.86373678020525e-05,1.51675907995407e-05,-2.72287941347632e-16,-9.64874783883593e-16,-6.30945243616953e-17,-8.77820093928972e-16,4.00062171285488e-16,-1.52949331531134e-15,-1.48467428295654e-16,-1.99102815036315e-14,3.2535877153495e-16,-3.53192711933243e-16,-2.79713523761554e-15,-8.81845556792275e-15,-2.06258484851031e-15,0.100000000000001
"t54",-0.0219702380581939,-0.175223590051921,0.0062411442668605,0.0223854058909006,-0.0159210410667468,-0.0131861609184425,-0.121090833098682,-0.244745765790069,-0.051421342394907,-0.157529998477587,0.271936431251842,0.00266460365566076,0.0130173938944276,0.00339000178548025,-0.00299523532311724,0.175464157953892,0.0001159452432539,-0.000343617279456564,-0.00528383349578124,-0.000691462063421748,0.00170971495456827,0.00506436858980532,0.0011181684984944,-0.0123453243606668,-0.150966498915117,0.00124226744697674,0.0134473531052214,-0.0712697593463243,1.41333690168979e-05,-0.000515173787357357,-2.22940388461376e-06,-3.22886381970238e-06,-5.30760748708173e-05,-0.00476868601754087,0.000296800361181504,3.61202677177802e-05,-5.28057070475209e-17,-2.67281021684015e-16,-0.000394274554549745,0.000458570995119538,-1.10227682650451e-15,-0.000665232706157201,4.25433200237282e-16,0.00015764364352709,-4.94049245958195e-15,0.000560271689551477,0.460148894257077,0.000183887666039014,-0.000438111756451854,3.3640264672875e-05,8.94599920790654e-16,-9.79570742106663e-07,0.104231574030043,-1.37649211402226e-06,9.89534719976745e-16,-1.95392893455028e-05,2.27209627377075e-07,-3.90433606262744e-06,3.97368396657135e-05,5.62586765061045e-06,6.16153013642593e-06,4.1240028627779e-15,-6.54575309872491e-06,7.05087110105362e-06,-6.65599079309986e-16,-3.46814614264854e-05,1.29280057571481e-06,-2.06301735965403e-05,-1.18263806040491e-06,2.07879240680335e-14,6.0522915752985e-15,5.95226386183044e-15,3.14396951334026e-15,0.707106781186543,-0.000217548994688405,1.83634722594838e-14,-1.23145383841517e-05,-2.48600610440255e-15,3.02012882541679e-15,-6.22403553187993e-17,1.60693795973273e-15,-4.56463049200159e-05,-4.19862185981204e-17,-1.99306332627261e-15,1.02311588087649e-05,8.33198973263512e-06,-2.85200181908222e-16,-9.76574939136258e-16,-4.99784852861088e-16,-1.31542188543213e-15,4.09469788751934e-16,1.02959104542856e-16,-4.54478176094695e-17,-2.61290767349078e-14,5.1542632383035e-16,3.80221841708613e-16,-2.4502186548253e-15,-4.30738069873449e-15,-1.52654311989381e-15,0.0999999999999989
"t55",-0.0219702380581936,-0.17522359005192,0.00624114426686038,0.022385405890901,-0.0159210410667466,-0.0131861609184428,-0.121090833098682,-0.244745765790069,-0.0514213423949056,-0.157529998477586,0.271936431251842,0.00266460365566034,0.0130173938944272,0.00339000178548058,-0.0029952353231174,0.175464157953889,0.000115945243254224,-0.000343617279456758,-0.00528383349578177,-0.000691462063421864,0.00170971495456875,0.00506436858980593,0.00111816849849513,-0.0123453243606665,-0.150966498915113,0.00124226744697658,0.0134473531052207,-0.0712697593463248,1.41333690172053e-05,-0.000515173787356677,-2.22940388451575e-06,-3.22886381951313e-06,-5.30760748708976e-05,-0.0047686860175426,0.000296800361184994,3.61202677177533e-05,-1.45889527302911e-16,-2.97166359463687e-17,-0.000394274554548638,0.000458570995120591,-3.02314837323173e-16,-0.000665232706155713,3.30108520378872e-16,0.000157643643527592,-1.35169653248113e-14,0.000560271689550889,0.460148894257069,0.000183887666038803,-0.000438111756452777,3.36402646731976e-05,-1.55455205681765e-16,-9.79570746985335e-07,0.104231574030035,-1.37649211297444e-06,4.65638182312348e-16,-1.9539289339669e-05,2.27209628439417e-07,-3.90433606414925e-06,3.97368396639505e-05,5.62586765299477e-06,6.16153013466041e-06,-4.30933644109435e-15,-6.54575310345387e-06,7.05087110052694e-06,2.22561283502322e-15,-3.46814614284402e-05,1.29280058297661e-06,-2.06301735956916e-05,-1.1826380686458e-06,-2.0933780643993e-14,-6.92106791380251e-15,-5.72756370704427e-15,-2.97566024816399e-15,-0.707106781186552,-0.000217548994214545,-1.82975274559194e-14,-1.23145383901863e-05,2.25656571690402e-15,-2.8623818247179e-15,1.82919033079315e-16,-1.48096830931105e-15,-4.56463049236301e-05,-9.42871888403674e-17,1.69243965290142e-15,1.02311588155271e-05,8.33198973198244e-06,6.62782320007647e-16,-6.5181033829008e-17,1.02746764085404e-15,6.55043856949116e-16,-2.34359206303859e-16,3.1576821045916e-16,7.32219990836324e-16,-1.14906076487977e-14,1.04548489245148e-15,-7.98714108573919e-16,1.18114698813833e-16,-7.31667245946818e-15,-2.01673955880585e-15,0.100000000000003
"t27",-0.0217306533584046,-0.171632916322518,0.00609566886759391,0.0215943045655337,-0.0152864614082436,-0.0126387295319371,-0.113713018420561,-0.228938685343651,-0.0478083116807793,-0.142879127986788,0.244253402030595,0.0023820939175089,0.0115520385382101,0.00297086270280099,-0.00262256355679278,0.152925288994762,9.90646187771417e-05,-0.000285204864191552,-0.00438190344903609,-0.00056188187229027,0.00138156748549709,0.00405211082251365,0.000891532712384027,-0.00979621468655799,-0.118662539269729,0.000969598902762769,0.0104502641169634,-0.0537969427546188,1.02551042993235e-05,-0.000372915208722848,-1.59033143636807e-06,-2.30265003061777e-06,-3.68822489507495e-05,-0.00324324431603535,0.000171797301082606,1.51418871321676e-05,1.62330479914378e-16,2.35587106184586e-16,-0.000110552114279344,0.000109955546751618,-5.13399358185384e-17,-2.46269267398354e-05,3.78759677137504e-15,-4.5601372979434e-05,-1.94289029309402e-15,-0.000239861220946917,-0.366402909898722,-0.000169554050060338,0.000627803865491383,-8.95043523542992e-05,-2.91926323123502e-15,6.40488717834177e-06,-0.79777591682033,-1.13396876998834e-05,-2.20849513737782e-15,-7.06517088216043e-05,8.15421573120622e-07,-1.38267679251209e-05,0.000124684357935715,1.73577521329603e-05,1.86292103281593e-05,-2.39897854721485e-16,-1.76271617115722e-05,1.89169984392885e-05,-1.56667504483996e-15,-8.43725015494491e-05,3.0676027004192e-06,-4.78569400597741e-05,-2.6398405975238e-06,-7.28592259151613e-16,1.10484473939242e-15,8.812607539098e-16,-4.77022415043298e-16,6.53336997555931e-15,-0.00042978769118807,-1.49989385045615e-15,-2.34733971852879e-05,-3.73680612875551e-16,9.16156292268425e-17,1.99408364200433e-16,1.25336731000691e-15,-7.70103315197265e-05,-3.12474523713666e-16,3.38375307125353e-15,1.69571893863008e-05,1.38011993456408e-05,-4.4852126046148e-16,-1.0007709681472e-16,5.32143987607729e-16,9.60499103276152e-17,-1.12851860868053e-16,9.4375476268554e-16,3.34465708797805e-16,-1.75812960314049e-14,4.82929215428445e-16,-5.36433894240253e-16,-3.9887921692901e-16,-8.32484488284737e-15,-2.45052845506974e-15,0.0999999999999997
"t89",-0.0208562435191277,-0.157492313795632,0.00550918053442469,0.0180467947846106,-0.0123159658595958,-0.010034292093084,-0.0703382546982221,-0.131702682581832,-0.0238631694953627,-0.00230558609533049,-0.0769570160141761,-0.00126241675730722,-0.0113190420184251,-0.00718644275575649,0.00677644019637943,-0.566886555010231,0.00390185617924714,-0.0013102754611346,-0.0197869693387518,-0.00189585613274229,0.00441162131556145,0.0118954113440552,0.0025471626501249,-0.0270133153586346,-0.305440457421432,0.00236504342119377,0.024563494119536,0.135822152494729,1.86852561925794e-05,-0.000618577749088955,1.1023096779015e-05,1.96508666105318e-05,-0.000124582736951621,-0.00963991163357927,0.00045200392312423,4.48637716713449e-05,-2.84521322337054e-17,-2.13831727558997e-16,-0.000421577982780126,0.000469307396972333,-8.07588459678056e-17,-0.000538957180214743,2.71890049528074e-15,7.74586378424591e-05,1.74860126378462e-15,0.000201144512972217,0.00453078693236877,-2.02072394855849e-05,0.000264596460659534,-6.37741717433827e-05,-9.57121414338621e-17,-2.47504195228284e-05,0.000200527826547137,-9.99791527665294e-06,3.15123682834074e-16,-7.10937840337075e-05,8.2173824809846e-07,-1.39706705935005e-05,0.000129132041467213,1.80406588216171e-05,1.94453470721959e-05,-4.11642639186986e-15,-1.88678042614379e-05,2.02650986686016e-05,3.69158463415945e-18,-9.23963530723154e-05,3.37851618525446e-06,-5.29814842573456e-05,-2.9485306960227e-06,1.02604346387102e-15,8.8796518628235e-16,-2.29583185908998e-15,-1.69426336684194e-16,7.48294503277983e-15,-0.000493765167367274,1.44042631612723e-15,-2.7188848251849e-05,-6.07036059171558e-15,5.94719870051194e-16,-1.2797931338553e-15,4.73934584215599e-15,-9.16199652531262e-05,2.02458733985648e-15,-1.23486708150163e-14,2.02479990102416e-05,1.64815515160952e-05,-2.81411791754596e-16,5.6552797876879e-15,-1.2641654731385e-14,9.88808818778887e-15,1.05195313355932e-15,1.89824077412265e-15,-2.5229974180372e-14,0.707106781186531,7.14175973722366e-14,-7.02629802989023e-15,-1.58183453638341e-15,-2.39127683282354e-15,1.01298672773082e-15,0.100000000000128
"t90",-0.0208562435191277,-0.157492313795632,0.0055091805344244,0.0180467947846116,-0.0123159658595963,-0.0100342920930842,-0.0703382546982217,-0.131702682581831,-0.0238631694953629,-0.0023055860953302,-0.0769570160141765,-0.0012624167573069,-0.0113190420184252,-0.00718644275575726,0.00677644019637978,-0.566886555010234,0.0039018561792474,-0.00131027546113486,-0.0197869693387518,-0.00189585613274214,0.00441162131556125,0.0118954113440549,0.0025471626501249,-0.0270133153586347,-0.305440457421431,0.0023650434211938,0.0245634941195364,0.13582215249473,1.86852561931678e-05,-0.000618577749089065,1.102309677893e-05,1.96508666107924e-05,-0.000124582736951751,-0.00963991163357959,0.00045200392312364,4.4863771671637e-05,1.77685920310452e-16,2.35968077286249e-16,-0.000421577982782714,0.000469307396971505,1.58267720834952e-16,-0.000538957180215252,-9.23665695752819e-16,7.74586378436084e-05,-2.13717932240343e-15,0.000201144512972984,0.00453078693236926,-2.02072394865778e-05,0.000264596460660669,-6.37741717438464e-05,2.54079902500821e-17,-2.47504195220684e-05,0.000200527826544639,-9.99791527664412e-06,-1.21550060050573e-16,-7.1093784031689e-05,8.21738248817956e-07,-1.39706705922093e-05,0.00012913204146393,1.80406588211381e-05,1.94453470735828e-05,3.81821750475474e-15,-1.88678042613711e-05,2.02650986672566e-05,-8.31533083422158e-16,-9.23963530685238e-05,3.37851618540459e-06,-5.29814842565537e-05,-2.94853069725682e-06,-1.03011079007557e-15,-5.33462766600815e-16,3.45031024860006e-15,1.87673612813252e-17,-7.15812110446442e-15,-0.000493765167370131,-1.51880078900576e-15,-2.71888482495896e-05,5.8365055497183e-15,-4.86233329898431e-16,1.90965512624828e-15,-4.59900186836044e-15,-9.16199652478939e-05,-1.96350829765447e-15,1.33471923666629e-14,2.02479989979846e-05,1.64815515148108e-05,5.68915731396286e-16,-6.34318456116411e-15,1.33563638069219e-14,-1.02819908883787e-14,-7.77073350153997e-16,-1.40600878964461e-15,2.59068073049815e-14,-0.707106781186565,-7.02483479647882e-14,6.30772239922075e-15,-7.43312078327308e-16,-1.21438947928604e-14,-4.76386762635557e-15,0.0999999999998721
"t16",-0.0202520261281051,-0.148605493270202,0.00515174338143132,0.0161853695855783,-0.0108566368784681,-0.00878737480452568,-0.0563898814911323,-0.103554168521771,-0.0181666082449506,-0.00148993327285744,-0.0457112769347406,-0.000715859597398145,-0.00591626607503233,-0.00315734758951681,0.00293435909865645,-0.226412772961471,0.000914722062411502,0.000113575701036027,0.00193923710616326,0.000788325716457037,-0.00230326568366864,-0.00876032719200609,-0.00209443454026266,0.0256205080463765,0.378175048095484,-0.00353488971063077,-0.041152110095896,-0.498594316072643,-0.000406659435761332,0.0170652699704093,0.000657688429925687,0.00111199143632861,-0.00137501723586285,-0.070297778279597,0.00144929585585109,0.000108167678555363,-4.02157299565306e-16,4.79087551070168e-16,-0.000924213968953515,0.00101010893876656,2.74494620523436e-15,-0.00109103775911555,-0.707106781186549,0.000149238238856109,7.60502771868232e-15,0.000382578021886003,0.00842045748518925,-3.73452608463982e-05,0.000481148272747145,-0.000113760722666507,8.76985287467586e-16,-4.33479990105884e-05,0.000350451289953891,-1.69560761034701e-05,-3.50498072080172e-16,-0.000117486489780002,1.35742264136974e-06,-2.30612986364805e-05,0.000211596711887376,2.95277952789744e-05,3.17818052492249e-05,6.11272154879958e-16,-3.05576888083149e-05,3.28100375675507e-05,-4.79164427514656e-16,-0.000148190776137985,5.40407115046414e-06,-8.45290564872586e-05,-4.68244725653678e-06,-7.9165346435432e-16,1.06964690783938e-16,1.34898200168293e-16,-4.12198370820536e-16,1.84299407271682e-15,-0.000770529514438898,4.90117115978057e-17,-4.21704677956275e-05,-5.20848915052823e-16,7.90521170929927e-16,-2.14362584279425e-16,-1.91151569892643e-16,-0.000138543359382283,2.66335309647673e-17,3.80785624628162e-16,3.04831154552315e-05,2.48089728679611e-05,-9.67841362526744e-17,-5.55696794042374e-16,1.4364586367916e-16,-7.87510707592931e-17,-9.34894922393721e-18,-2.00639975868818e-16,3.57852414610692e-16,-1.5641926401667e-14,6.3562867153592e-16,-4.49968453023075e-16,-1.23606959495645e-15,-7.12509827353134e-15,-1.86149474777993e-15,0.0999999999999985
"t17",-0.0202520261281051,-0.148605493270202,0.00515174338143145,0.0161853695855788,-0.0108566368784679,-0.00878737480452549,-0.0563898814911321,-0.103554168521771,-0.0181666082449505,-0.00148993327285794,-0.0457112769347401,-0.000715859597397905,-0.00591626607503213,-0.00315734758951673,0.0029343590986569,-0.22641277296147,0.000914722062410756,0.000113575701036003,0.00193923710616367,0.000788325716456883,-0.00230326568366863,-0.00876032719200628,-0.00209443454026273,0.0256205080463774,0.378175048095486,-0.00353488971063093,-0.0411521100958962,-0.498594316072645,-0.000406659435761634,0.01706526997041,0.000657688429925106,0.00111199143632906,-0.00137501723586344,-0.0702977782795973,0.00144929585585057,0.000108167678554723,1.65192532455258e-16,-3.4346912840878e-16,-0.000924213968957185,0.00101010893876171,-2.31740212603155e-15,-0.00109103775911603,0.707106781186546,0.000149238238839772,-8.09075029195583e-15,0.000382578021877519,0.00842045748518523,-3.73452608427637e-05,0.000481148272745946,-0.000113760722666921,-7.24908015186052e-16,-4.33479990061271e-05,0.000350451289962433,-1.69560761030184e-05,1.4380680617922e-16,-0.000117486489779095,1.35742264041898e-06,-2.30612986366995e-05,0.00021159671188629,2.95277952792781e-05,3.17818052516069e-05,-3.53228196428698e-16,-3.05576888077691e-05,3.28100375675829e-05,4.72438678193958e-16,-0.000148190776136571,5.40407115117345e-06,-8.45290564862205e-05,-4.68244725583191e-06,6.27376337744407e-16,-1.74063297452692e-16,4.54722800901227e-16,3.80621453220074e-16,1.81523849710119e-15,-0.000770529514439118,-1.00952807988031e-16,-4.21704677960232e-05,3.67155596583865e-16,-4.10988184289411e-16,4.9821685094583e-16,4.12367072183417e-16,-0.000138543359382402,2.55082733303676e-16,-9.448794972752e-18,3.04831154562513e-05,2.48089728678663e-05,1.02796966249728e-16,-5.83229645763118e-16,2.10114271316092e-16,-4.16501179125624e-16,4.02490961039846e-16,-2.61020350048912e-16,3.13646133610901e-16,-1.93334179585457e-14,6.57740591811108e-16,-3.31987966329732e-16,-1.68487786637653e-15,-7.16571917840973e-15,-2.12522943940421e-15,0.1
