"accepted_species","Medicinal"
"Tarenna_alleizettei",0
"Hippotis_panamensis",0
"Palicourea_megalantha",0
"Debia_rosettifolia",0
"Vincetoxicum_cinerascens",0
"Neomussaenda_xanthophytoides",0
"Houstonia_spellenbergii",0
"Schradera_clusiifolia",0
"Orbea_sprengeri",0
"Araujia_megapotamica",0
"Psychotria_tahitensis",0
"Psychotria_vololoniaina",0
"Ruehssia_ludani",0
"Tridentea_gemmiflora",0
"Alstonia_annamensis",0
"Palicourea_paulina",0
"Appunia_longipedunculata",0
"Kadua_flynnii",0
"Tarenna_celebica",0
"Leichhardtia_goromotoorum",0
"Cynanchica_abbreviata",0
"Manettia_coccinea",0
"Pachypodium_stenanthum",0
"Cordylostigma_obtusilobum",0
"Leichhardtia_carrii",0
"Ruehssia_sessilifolia",0
"Palicourea_oblonga",0
"Matelea_araneosa",0
"Neomussaenda_kostermansiana",0
"Chomelia_anisophylla",0
"Bouvardia_pedicellaris",0
"Antonia_ovata",1
"Ditassa_auriflora",0
"Ditassa_gracilipes",0
"Marsdenia_eriocarpa",0
"Ditassa_foldatsii",0
"Stapelianthus_insignis",0
"Metastelma_urbanianum",0
"Strychnos_gubleri",1
"Tachiadenus_longifolius",0
"Rauvolfia_weddeliana",0
"Mandevilla_subcordata",0
"Cynanchum_anderssonii",0
"Gardenia_papuana",0
"Cynanchum_suluense",0
"Neanotis_prabhui",0
"Psychotria_viridialba",0
"Psychotria_maesenii",0
"Psychotria_educta",0
"Galium_concatenatum",0
"Manettia_caliana",0
"Neonauclea_pseudocalycina",0
"Hedyotis_sibuyanensis",0
"Hoya_clemensiorum",0
"Hedyotis_cantoniensis",0
"Hoya_amorosoae",0
"Hymenodictyon_austroafricanum",0
"Mussaenda_erythrophylla",1
"Leptodermis_wilsonii",0
"Schradera_exotica",0
"Ceropegia_floribundior",0
"Xysmalobium_involucratum",1
"Psychotria_yatesii",0
"Chimarrhis_gentryana",0
"Joosia_umbellifera",0
"Coussarea_rafa-torresii",0
"Fagraea_obtusifolia",0
"Canthium_berberidifolium",0
"Spermacoce_tectanthera",0
"Spermacoce_obscura",0
"Gonolobus_hildegardiae",0
"Gonolobus_lozadae",0
"Mitrasacmopsis_quadrivalvis",0
"Pavetta_pocsii",0
"Wrightia_laevis",1
"Crucianella_hirta",0
"Pavetta_andongensis",0
"Tassadia_milanezii",0
"Lasianthus_nigrescens",0
"Mitriostigma_monocaule",0
"Alstonia_rupestris",0
"Halenia_rusbyi",0
"Halenia_spatulata",0
"Faroa_schaijesiorum",0
"Calyptranthera_sulphurea",0
"Stapelia_schinzii",0
"Faramea_hymenocalyx",0
"Caralluma_peckii",0
"Zeltnera_glandulifera",0
"Camptocarpus_linearis",0
"Glossostelma_nyikense",0
"Tricalysia_humbertii",0
"Vincetoxicum_cissoides",1
"Stachyarrhena_duckei",0
"Ophiorrhiza_biflora",0
"Ophiorrhiza_longituba",0
"Ophiorrhiza_lignosa",0
"Argostemma_crassinerve",0
"Gentiana_suborbisepala",0
"Coffea_dactylifera",0
