"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133"
"t1",-0.0398389816016777,0.0300913333350875,0.0102594811911662,0.0224201176692354,-0.142842899392979,-0.313924259503857,-0.00485643403144651,0.000189856361835267,-0.000545441803638907,-0.00117660889916035,0.00986104758986492,-0.000443970506711009,-0.00598213622280781,-0.00377254513954387,0.000453939246693371,-0.000191625651472169,-0.005563576067709,0.000304573995535494,0.00231509959287372,-0.000209220257151315,0.00102909110471153,0.00659043037607539,-0.00498828331723388,0.00845001930489415,0.0728445048140013,-0.139942514151405,0.19505218787925,0.710106444061629,-0.319140853684171,0.124432754837333,0.0215209305122322,0.342745902129037,-0.000721023733194989,-0.171526913524239,0.023364061203188,0.00575708817532433,0.069475613054411,-0.0114031089442595,-0.162936180959069,4.85909430838052e-05,0.000124457078446502,-0.0363237053109616,0.000411940994852282,0.000179341567388899,-0.000223699392647773,-0.0482239418593297,-0.00251790266969282,-0.0244633409893475,-2.23422928674852e-05,-8.13088016784958e-06,-6.48970449166444e-05,-0.000996592121337538,-0.0151730559778839,-0.00116236212387734,-0.00202449861153559,0.0202315823773128,-0.000127899517835222,0.000550179468760026,-0.000174361997729725,-2.67911170097187e-05,3.04691576175888e-07,-4.47732360156689e-06,-5.80659845169316e-17,-3.53078505684634e-16,-0.00300358259345457,-0.000251611471278231,-1.28247486320282e-16,9.26350686732932e-06,3.05608158202499e-06,0.000107222991755104,-7.79781097135089e-05,9.8530352618153e-05,6.40232821697451e-06,0.000101091808670783,-0.000180211884294344,2.50786815857315e-06,0.000333803454346909,0.000163489577587983,2.24465060305342e-16,-5.06841096813274e-16,-0.00155276946348037,8.80561323705356e-17,5.04122311564016e-05,1.59645046587671e-06,2.25841532875331e-06,4.29892098354759e-16,-0.000163446285054084,8.06019892497089e-05,2.78586600802813e-06,9.6903698581405e-18,-2.11876700305067e-16,5.1808340989793e-16,0.000101223791691982,-0.000320350459966249,1.53702679646582e-16,-1.3932539625133e-05,4.68688167053064e-05,-4.9510390842334e-16,-0.0355029983283572,-0.000214554923044055,4.97613994120138e-15,-1.28228426619965e-05,-1.40655067240932e-05,5.54787483715621e-06,-5.46102623187092e-16,-1.6167867637194e-16,-0.000234294554240418,4.80466349177125e-07,1.73481246767215e-07,1.45154920029571e-06,5.76452375719209e-16,-1.63132506753524e-18,3.64778713967211e-16,-2.30513701778799e-17,3.686064182243e-05,4.23931939683886e-16,-3.87643639098593e-16,5.01136090163167e-17,-0.00023032257033818,-1.34579435713086e-07,-8.07966867604376e-06,-3.14319513383516e-05,-3.82374854204687e-16,-2.20081725350735e-07,-6.47568440999753e-16,6.19881344316012e-16,3.37688589386085e-15,3.65073455467312e-16,-4.93455606525042e-15,-7.12146857949398e-15,3.20804279307802e-16,2.16375881615186e-14,1.31164923502229e-15
"t4",-0.0800977531371886,-0.0230156071887676,0.00174513803210714,0.00400360672419098,-0.0156045781930992,-0.0197706838069318,0.045507721889472,-0.000647611326609724,0.00200565641318376,-0.0112898276319386,0.0209005089053199,-0.000760127290630247,-0.00973992794478572,-0.00512224635678606,0.000613188587552158,-0.000219510378869879,-0.00617569089579903,0.000322406891414251,0.00237063575656342,-0.000212937350528325,0.00103880422765121,0.0184299277776701,-0.00426792178406685,0.00676955784601726,0.0521444231144336,-0.0922780945396487,0.0740387142842681,0.202592754507998,-0.0664215153252052,-0.013547173844536,-0.00243659987138463,-0.078767975123488,0.000253908269525765,0.0733461547239437,-0.0249148467893229,-0.00726271172228981,-0.27393484326064,0.0402455545309056,0.724932848559142,0.00115147277147161,-4.04625563068759e-05,0.22332619027217,0.00491755011930452,6.31597289679866e-05,0.000800048587912177,0.362927012111749,0.0197441406235633,0.199131952798585,0.00370555486720871,-0.000452574599176043,-0.00096728788032536,-0.0120183108277613,-0.0490499413683026,-0.000792754783562572,0.0219271131991751,-0.281804351124853,-0.00236257221327097,0.00414862112747173,-0.00123016473762074,-0.000167071886902025,1.72732707518494e-06,8.00513627041982e-05,-2.75257131631115e-16,1.92483453730234e-15,-0.0118375367146795,0.00708457670711989,-1.19411922189284e-16,3.13643107930775e-05,9.93153702194735e-06,0.000327345479612747,-0.000235873720311511,0.000284129714784799,-0.000556484095769727,0.000283885701377381,-0.000505021709556403,7.01403453992599e-06,0.000922497827694946,0.000450779072165957,1.00136930145474e-15,2.71255526796138e-15,-0.00404596441516464,8.81228320081167e-16,0.000126692611452591,0.000233686547903462,5.66267894792558e-06,1.35483169631101e-16,-0.000397264579579525,0.000195366073074195,6.73097721706236e-06,-1.45506092827966e-15,-1.11174123361344e-15,1.80283734544499e-15,0.000247706349536747,-0.0215784134224726,1.92307223725076e-15,-3.27297936137303e-05,0.000110074252139057,4.9776659356725e-16,0.000468967921015414,-0.0100368033139773,-1.06382029294243e-15,-2.87100409042424e-05,-3.12462866708338e-05,0.000222191246743758,7.82977388696027e-16,2.38722945427793e-16,-0.000502838274884853,1.02737981135513e-06,3.62752484988479e-07,3.6640941835243e-05,-1.18564789802163e-15,6.75808438697273e-16,-6.96571090915455e-17,6.19245196971849e-16,0.000858109199067113,9.51141549018079e-16,-1.49570210359243e-16,-1.73409644384964e-17,-0.000456107013727059,-2.65775299024967e-07,-0.000162225892125096,-6.0913863508889e-05,-3.0744369984891e-16,-4.21897531869412e-07,-2.24196830784602e-15,1.04879459315688e-15,3.7757565325139e-15,1.66883231823266e-15,-5.09306539229882e-15,-7.41519395435706e-15,1.70674210743562e-16,2.10012405377185e-14,1.28467350488336e-15
"t31",-0.138295251141213,-0.0850219650168235,-0.00411503640401923,-0.00453899427001593,0.00906134333301118,0.00897215149171703,0.196830577019071,0.00165667876726847,-0.00481538985948873,0.228715285068292,-0.00280221016484196,0.000171996142978915,0.00219112441024718,0.0010415721193912,-0.000124244243676357,4.1735027981142e-05,0.00120069330896943,-6.9587922557231e-05,-0.000627937222886373,6.04460729881969e-05,-0.00033694847362187,-0.208997824787346,1.32255252293573e-05,-0.000198779826806856,-0.00208475346327001,0.00989454287730299,-2.00252876794325e-05,-0.00482516197701828,0.00147620477971533,0.000180974601785851,3.22522440444903e-05,0.00078727768184777,-1.69283896925723e-06,-0.000340844294292276,-0.000297556227723422,-0.000123201842312898,-0.0229838283635566,0.00299054524900231,0.0713915897336229,0.000743310096812666,0.00116633440706099,-0.516241663818832,-0.0055717804683522,-0.000447520560835314,0.000307084191612477,0.0430145761390653,0.00449362090536985,0.0360382201971575,5.48940618719037e-05,3.68149785211365e-06,4.03957359583653e-05,0.000602789657331307,0.00946450167196473,0.000900959904423057,0.00353316827605431,-0.0409018651328308,-0.000126616501377526,5.12788262233204e-05,-1.12011610662295e-05,-5.99192338287555e-07,1.12842638609888e-10,-0.709712547843652,-5.95762579651572e-16,-3.2488198033857e-15,9.77447513861163e-05,0.0195204740983746,-1.72860435661896e-14,-1.98742114392038e-07,-5.93864319209804e-08,-1.61590890623124e-06,1.11757397949413e-06,-1.0029609259654e-06,-0.00022506229789581,-7.64678151589332e-07,1.32498449459125e-06,-1.79261562078711e-08,-1.96590030450432e-06,-9.22135622582687e-07,3.11554724635801e-15,1.40198639497528e-14,-2.13199145888938e-06,1.63678583724678e-15,3.87678556163403e-07,0.000101151261988821,1.84827470638555e-08,1.65766127170457e-14,-3.198239664987e-06,1.76300753315615e-06,7.27996752965112e-08,-2.10572286750582e-15,-2.24113062145145e-15,1.10768085709748e-14,8.36071078769277e-06,-0.0201788460337457,6.17993610714236e-15,-3.35013485995038e-07,1.19568014793861e-06,5.83338992125508e-15,4.77047492465758e-05,-0.222443632117798,5.45946886967859e-15,6.59985676105782e-07,3.15519532689963e-07,-0.000121139247713139,1.19175273342403e-14,1.07594995306166e-15,-4.36096043906139e-09,5.40824166269356e-10,1.13434755838171e-09,6.18706398306058e-06,1.21472101563924e-15,-1.12602174477017e-16,-1.15335052427767e-15,-4.37020394629701e-17,0.000174573852132879,3.10559096467242e-16,-1.07152125039758e-15,3.92606694384282e-16,-3.65200272893954e-06,-2.18950526257022e-09,-4.11928545817769e-05,-5.98144439350137e-07,-6.92472760728669e-16,-4.52970746248098e-09,-2.95038425490049e-15,7.98732778309831e-16,7.82355764390387e-15,-1.78706669441533e-15,-5.32344092475946e-15,-6.47539884136358e-15,-1.71828979081787e-16,2.18629465314026e-14,3.47528411376944e-15
"t41",-0.13771151935573,-0.0844173926116042,-0.00406227757617569,-0.0044669468757028,0.00888049477754155,0.00877875510653491,0.189317636956489,0.00158831661654018,-0.00461592032498732,0.216127638783304,-0.00263709358266949,0.000160712268204315,0.00204278326301957,0.000960682082244058,-0.000114552573448953,3.79434274548811e-05,0.00108825957851465,-6.27677150150088e-05,-0.000564359723267839,5.42871039008004e-05,-0.000302298510870018,-0.186746145894904,1.17074142379603e-05,-0.000175071719339097,-0.00182415047888962,0.00862787502365506,-1.74862777431244e-05,-0.00427919218292542,0.00132978070272527,0.000188852568051978,3.37731671615168e-05,0.000929075897454598,-2.47836003101898e-06,-0.000628294245261101,-8.11650087351548e-06,-2.01556867987585e-05,-0.00840529724667993,0.00113197180332806,0.0274072999704636,0.000287530950802849,0.000445228930518944,-0.195823133660141,-0.00208079710662782,-0.000162798544774987,0.000109496197463858,0.0151346550216588,0.00154672852971035,0.0121267620267635,1.81234525054942e-05,1.20235768453409e-06,1.27679783765374e-05,0.000188069348219523,0.0026123579885385,0.000240004076450264,0.000899002294708629,-0.010368284607471,-3.04687115522821e-05,1.1010293039041e-05,-2.35484899082514e-06,-1.21017507689449e-07,2.31040377279655e-11,0.0913453748367611,3.60295882894467e-17,4.3147620985628e-16,1.44105461188026e-06,-0.000722972371566222,-7.12580437247834e-16,2.41258477678364e-08,1.05823786220016e-08,4.73435732575476e-07,-3.50694506882827e-07,4.45101658919913e-07,0.000100950610158652,4.10858140672365e-07,-7.22689884557891e-07,9.91956875518815e-09,1.18692739288998e-06,5.66250296330667e-07,2.47152134192159e-15,-1.04782457793534e-14,2.02354704844343e-06,-6.22285214593569e-15,-5.04594632422752e-07,-0.000134245563671128,-2.4583220173225e-08,-3.60888529654171e-14,5.94902427853838e-06,-3.40599690006182e-06,-1.48082698382589e-07,1.62563191436625e-14,4.50930019369863e-15,-3.68309381834581e-14,-1.91782017811289e-05,0.0473220352688035,-2.81937787453091e-14,9.11704039932029e-07,-3.28520426335585e-06,-2.20042428450659e-14,-0.000181228157110942,0.893553220653175,-2.43682276311434e-14,-3.41499462116007e-06,-2.19438776236344e-06,0.000874991209653632,-2.33791908463645e-14,-6.75338473366154e-15,-1.99016515528025e-05,3.95993277602908e-08,1.25414845524039e-08,4.15553373604726e-05,-3.92064888915543e-15,9.96058867175775e-16,5.23141971917337e-15,1.00974858947273e-15,0.000876439642133378,2.83097842796009e-15,1.32159449958693e-15,-2.13980782488495e-16,-1.46142831889516e-05,-8.51600760102717e-09,-0.000142104283626554,-1.96351650139743e-06,-4.61834408718992e-16,-1.37019981916291e-08,1.35317648370028e-15,2.21108846361819e-15,-5.41333581812013e-15,2.72507885474159e-15,-3.911565776047e-15,-1.22780835101358e-14,1.03299626651243e-16,2.07012034496025e-14,5.22021464065995e-16
"t42",-0.138549697996295,-0.0852876556277881,-0.00413861059088366,-0.00457148327317242,0.00914392733620761,0.00906091001683025,0.20047778698901,0.00169024436630864,-0.00491338661014301,0.235242587050787,-0.00288928172980568,0.000178131250304033,0.00227259513308991,0.00108835171069141,-0.000129859721540292,4.41117400352263e-05,0.00127255336614396,-7.40911986997021e-05,-0.000671028519618641,6.4643192364688e-05,-0.000360753193952571,-0.224798992441262,1.44059699950469e-05,-0.000218408459533329,-0.00232579727907718,0.0117062400272865,-2.3866842904469e-05,-0.00602650960752458,0.00190383809565267,0.000286540798530981,5.12794007043092e-05,0.00143658469596512,-3.90020609628657e-06,-0.000998835511911413,-1.38192316687397e-05,-3.48729559157856e-05,-0.0158879223437233,0.0021932865669108,0.0540334680549858,0.000622949178954144,0.00100139194797565,-0.446747375565076,-0.00489590722203808,-0.000400681672392653,0.000278045035925063,0.0392022533955082,0.00413494962959126,0.0334551073120807,5.13048535018912e-05,3.45332396270531e-06,3.82834879245623e-05,0.00057346549454436,0.00930601839888306,0.000894170365607435,0.00355070685478361,-0.0411487059019845,-0.000129398618976795,5.50449160836247e-05,-1.22042819475892e-05,-6.88231334177885e-07,1.46347096354387e-10,0.696239128802581,7.6657176337173e-16,7.91367196064337e-16,9.19762286474873e-05,0.0189729271074912,1.48877740345132e-14,-1.99308646893675e-07,-6.04882238803334e-08,-1.68856240238286e-06,1.17265613388887e-06,-1.07759219537649e-06,-0.000242005653027899,-8.34349313915396e-07,1.44758085482181e-06,-1.9609409611768e-08,-2.16744687634454e-06,-1.01828011229504e-06,-5.12857877748379e-15,-6.66392416515807e-15,-2.4692157441698e-06,1.70646181930662e-15,4.69727328108866e-07,0.000122944308218538,2.24727994959273e-08,1.21789764056272e-14,-4.13657945745448e-06,2.2985276301452e-06,9.59828395940941e-08,-7.10740570700504e-15,-1.25244857170743e-15,1.40971851095624e-14,1.13339701833644e-05,-0.0275024540286972,1.30871402433045e-14,-4.74503483709461e-07,1.69795593529372e-06,8.0813991291877e-15,7.48041017973103e-05,-0.355599756450291,9.58411185464877e-15,1.16173788914603e-06,6.33564961400783e-07,-0.000247762140345049,6.11361426732747e-15,3.0941434798673e-15,2.7491251045874e-06,-4.91098752384104e-09,-5.40471886121289e-10,7.80902431181327e-07,1.90098698186542e-15,-1.06035708734001e-15,-2.31796816790643e-15,-9.73995471050241e-16,6.33578482098503e-05,-1.12652604986667e-15,-2.07079180310195e-16,-5.67857455160592e-18,-1.84819497914123e-06,-1.14277018360137e-09,-2.40683994696568e-05,-3.63732626957658e-07,4.42303479312922e-16,-2.92182741742058e-09,4.90357463462662e-16,-4.54761823594822e-16,4.30600849745166e-15,7.27410902827241e-16,-5.43159189380184e-15,-5.58694740362727e-15,9.89541232936444e-16,2.10659547224072e-14,8.01601231205211e-16
"t121",-0.13965108286649,-0.0864432958490354,-0.00424214566925458,-0.00471492006697601,0.00951111934957471,0.00945665766624532,0.217231988954424,0.00184532221672663,-0.00536627963640781,0.266205136104195,-0.00330550819055147,0.000207860001254545,0.00266909893152146,0.00132094541628822,-0.000157801807712653,5.62962311285267e-05,0.0016435058375883,-9.75995083257064e-05,-0.000897932851606169,8.67827836524894e-05,-0.000486649536537397,-0.309238141608529,2.08825535707257e-05,-0.000327902241095935,-0.00370634817856294,0.0229050054147544,-4.77888417562476e-05,-0.0138060422839708,0.00473107749713884,0.00103832286234001,0.000186904448674045,0.00617595288507677,-2.03891071599259e-05,-0.00598048086358444,0.00234334565769752,0.0007154869588311,0.0526019342640136,-0.00579502865181399,-0.1246028078469,-0.00082219188037677,-0.00111462050040685,0.468349597211294,0.00454111219467698,0.000315658199001295,-0.000197259098379922,-0.026100161458607,-0.00249888745847931,-0.0184422302216684,-2.63053800261279e-05,-1.70181210722693e-06,-1.68348240759194e-05,-0.000241541402371988,-0.00270676741639503,-0.000235418572716951,-0.000823790259210076,0.00944887106263558,2.57540566139779e-05,-7.8301048139763e-06,1.61290636965583e-06,7.51523523900685e-08,-1.27482071485981e-11,-0.0400730943473845,-4.05201053666194e-16,-4.32406928243712e-16,3.47873420607881e-06,0.00132459885491495,9.29009178180793e-16,-2.17659431883434e-08,-7.86030002700822e-09,-2.74447509401378e-07,1.96333922142137e-07,-2.07873734608463e-07,-4.68762541311308e-05,-1.72772969532908e-07,3.01356377589002e-07,-4.10301018192418e-09,-4.67248953344177e-07,-2.20757586536628e-07,1.88229038801892e-16,-4.21616389549368e-17,-6.07311312567972e-07,2.56395653797327e-15,1.23599590536937e-07,3.2463395843193e-05,5.93621311430052e-09,5.48164588606604e-15,-1.14606998524207e-06,6.39353293059751e-07,2.68305557601618e-08,-1.75106921708308e-15,-6.39768036376713e-16,2.87675533473601e-15,3.19853943456272e-06,-0.00777269417966092,4.83940540397402e-15,-1.35101591437257e-07,4.83609543371369e-07,3.29735412891009e-15,2.13538968744596e-05,-0.101377581347397,2.23770080069437e-15,3.27393955922798e-07,1.74406845193256e-07,-6.79555081207264e-05,1.53434629330761e-15,5.93966378657094e-16,5.3808148395663e-07,-8.60761182856235e-10,1.26517721148621e-10,1.50614128411248e-06,2.45430328738485e-15,-1.34155456304938e-15,-2.8789000954764e-15,6.8876277783508e-16,5.28298320865488e-05,-1.37375655180895e-15,-1.52851932960691e-15,-2.62699199593831e-15,-1.2583591299447e-06,-7.65740081008682e-10,-1.53085960103258e-05,-2.27785773613419e-07,-1.85896787717332e-14,-1.79507805833696e-09,-2.63428089329931e-14,-4.81700328201748e-14,-0.707106781186543,-1.66312502111697e-14,1.05271129784938e-13,4.63714843409394e-14,-3.05983895034091e-14,8.44603874889497e-15,3.04612648598297e-15
"t122",-0.13965108286649,-0.0864432958490355,-0.00424214566925471,-0.00471492006697585,0.00951111934957534,0.00945665766624544,0.217231988954425,0.00184532221672677,-0.00536627963640758,0.266205136104196,-0.00330550819055147,0.00020786000125455,0.00266909893152149,0.001320945416289,-0.000157801807712809,5.62962311284192e-05,0.00164350583758819,-9.75995083258509e-05,-0.000897932851605759,8.6782783652981e-05,-0.00048664953653717,-0.309238141608529,2.08825535697378e-05,-0.000327902241095607,-0.00370634817856248,0.022905005414754,-4.77888417557105e-05,-0.0138060422839715,0.00473107749713928,0.00103832286234132,0.000186904448674081,0.00617595288507737,-2.0389107159446e-05,-0.00598048086358518,0.00234334565769771,0.000715486958832389,0.0526019342640127,-0.00579502865181273,-0.124602807846901,-0.000822191880376161,-0.00111462050040758,0.468349597211294,0.00454111219467571,0.000315658199001967,-0.000197259098379141,-0.0261001614586053,-0.00249888745848217,-0.0184422302216673,-2.63053800278611e-05,-1.7018121085065e-06,-1.68348240768786e-05,-0.000241541402372359,-0.00270676741639757,-0.00023541857271875,-0.000823790259210957,0.00944887106263791,2.57540566129797e-05,-7.83010481315681e-06,1.61290636844448e-06,7.51523529805038e-08,-1.27478636004256e-11,-0.0400730943473797,5.31458521619174e-17,6.51851323880587e-16,3.47873420704901e-06,0.00132459885491536,5.82779292858476e-16,-2.17659450609219e-08,-7.8603008970423e-09,-2.74447508622472e-07,1.96333919872197e-07,-2.07873732105499e-07,-4.68762541341423e-05,-1.72772969474089e-07,3.01356375074795e-07,-4.10301244565721e-09,-4.67248951814713e-07,-2.20757588449066e-07,-2.62880283474714e-16,1.08500149634767e-15,-6.07311314006857e-07,1.29144602755931e-16,1.23599592413258e-07,3.24633958463654e-05,5.9362118330027e-09,-1.2475579859298e-15,-1.1460699856315e-06,6.39353293241116e-07,2.68305529883653e-08,-2.13291452383772e-15,-7.46839337121141e-16,6.72431001899634e-15,3.19853943483357e-06,-0.00777269417965146,2.14445234710792e-15,-1.35101593001493e-07,4.83609549699291e-07,2.328390510605e-15,2.13538968744131e-05,-0.101377581347384,4.1504351592113e-15,3.27393958118105e-07,1.74406844339221e-07,-6.79555081119358e-05,4.26417026024156e-15,2.11266364717653e-15,5.38081478804597e-07,-8.60763994816444e-10,1.26517647089305e-10,1.50614127213817e-06,-7.71600033172142e-16,9.75326481091519e-16,2.74963759060962e-15,-1.85947118960568e-16,5.28298320714621e-05,1.67820290208129e-15,-2.14873813304181e-16,2.42016488132668e-15,-1.2583591151e-06,-7.65755702735565e-10,-1.53085959967108e-05,-2.27785687328728e-07,1.7756468142723e-14,-1.7950168421333e-09,2.37867614721473e-14,4.89485209733039e-14,0.707106781186551,1.80587699951515e-14,-1.1415266523986e-13,-5.88890552382471e-14,3.08819637912817e-14,3.54292115794942e-14,-7.45024290412401e-16
"t86",-0.137693859864516,-0.0843685020351224,-0.0040522074934132,-0.00444851818486338,0.00881714126957116,0.00870335484985871,0.182440497781007,0.00151699927116458,-0.00440645484988827,0.19355400167522,-0.00229377311402747,0.000130401585777998,0.00161037914553422,0.000606149683792437,-7.14381065979169e-05,6.30149320267727e-06,-1.91634336019093e-05,2.75970267617204e-05,0.000532069689194135,-5.83440864753402e-05,0.000391475463197989,0.493296327236731,0.00138326415190304,-0.00161118449393483,-0.0095392564235003,0.0347759930670783,-7.06370072932208e-05,-0.018126191427788,0.00589536908111274,0.00110350265167767,0.00019827714456965,0.00625556643771259,-1.97549813087116e-05,-0.0056475601945522,0.00184444456845534,0.000537571504770552,0.0290750295007105,-0.00287074562533565,-0.0566195845939198,-0.000178736796574993,-0.000128306596568259,0.0350243586220529,-7.14701780030192e-05,-4.91624134683377e-05,5.11089831579919e-05,0.00855123363608315,0.00110342387852525,0.0103541524255192,1.74886650937371e-05,1.23382317255449e-06,1.53800743670976e-05,0.000239475568541964,0.0049924277640394,0.000504494828610645,0.00212101375915324,-0.0246874897399655,-8.21338328175585e-05,3.88492260428722e-05,-8.77348747602545e-06,-5.13700253983689e-07,1.10680608391325e-10,0.000598097621773746,-3.42070517601674e-16,-3.40890757648516e-15,0.000206634671344149,0.379681060817771,8.14193175905258e-16,1.89804871718473e-07,2.31708638253829e-08,3.7028500453633e-08,1.20895098098145e-08,-1.4237482744707e-07,-3.2660971071876e-05,-1.46983262840865e-07,2.59189248910075e-07,-3.56389093539891e-09,-4.25944340651785e-07,-2.02736419105005e-07,1.48330640466152e-15,-2.31586729262204e-15,-5.8306298859686e-07,6.43075519894868e-16,1.0866388274147e-07,2.83058937680009e-05,5.17110041107587e-09,4.07487737002676e-15,-8.14952926026393e-07,4.4053417180428e-07,1.7648400196676e-08,-4.88936756154614e-15,-2.83196031474831e-15,3.63745637485736e-16,1.85287181721049e-06,-0.00438374056734592,1.99433873631348e-15,-6.1354688604198e-08,2.1600864050332e-07,-1.26544683442475e-15,3.49428074140261e-06,-0.0110525026020299,-2.04940859490366e-15,-5.24270876773721e-08,-9.00925845781196e-08,3.84043092795817e-05,-0.707106781186548,8.44495112584139e-14,-2.42674520796047e-06,5.14669775384535e-09,2.22685848706835e-09,8.96739500647298e-06,-2.00374445259772e-15,9.94308377520301e-16,-1.9286104327631e-15,2.89333225600459e-15,0.000219270648830203,1.41925359931465e-16,1.03854580573167e-15,-1.8376818406004e-15,-4.18434917130709e-06,-2.48311982776734e-09,-4.48917944823123e-05,-6.422209483543e-07,-6.88413182360667e-16,-4.75561479820118e-09,-2.61030530095659e-15,2.40812545895648e-15,4.96946612266538e-15,-5.42808908547382e-16,-4.55112393909391e-15,-7.37022080247937e-15,2.50492896186304e-15,2.21858631052925e-14,2.64137970979929e-15
"t87",-0.137693859864516,-0.0843685020351224,-0.00405220749341373,-0.00444851818486386,0.00881714126957107,0.00870335484985866,0.182440497781007,0.00151699927116474,-0.00440645484988812,0.19355400167522,-0.00229377311402766,0.000130401585778246,0.00161037914553351,0.000606149683792062,-7.14381065974748e-05,6.30149320278541e-06,-1.91634336023226e-05,2.7597026761427e-05,0.000532069689193219,-5.83440864752763e-05,0.000391475463198015,0.493296327236731,0.00138326415190269,-0.00161118449393448,-0.00953925642349988,0.0347759930670789,-7.06370072942724e-05,-0.0181261914277865,0.00589536908111437,0.0011035026516769,0.000198277144569204,0.00625556643771287,-1.97549813104866e-05,-0.0056475601945517,0.00184444456845643,0.00053757150477049,0.0290750295007112,-0.00287074562533447,-0.0566195845939191,-0.000178736796576332,-0.000128306596568023,0.035024358622055,-7.14701780026503e-05,-4.91624134651242e-05,5.11089831584126e-05,0.00855123363608433,0.00110342387852485,0.0103541524255141,1.7488665093365e-05,1.23382317078633e-06,1.53800743686698e-05,0.000239475568541735,0.00499242776403679,0.000504494828611337,0.00212101375915296,-0.0246874897399636,-8.21338328174545e-05,3.88492260411881e-05,-8.77348747427332e-06,-5.1370025410441e-07,1.1068143346626e-10,0.00059809762178321,-5.68238518736388e-16,-6.52827612428186e-16,0.000206634671347199,0.379681060817776,2.34293342983793e-15,1.89804875559153e-07,2.31708622857068e-08,3.70284991054513e-08,1.20895077272485e-08,-1.4237482450441e-07,-3.26609710748853e-05,-1.4698326330903e-07,2.59189248636987e-07,-3.56388953049047e-09,-4.25944336758198e-07,-2.02736415261615e-07,-1.31196316261819e-15,2.63912675505859e-18,-5.83062983683933e-07,1.92242503654048e-15,1.08663890659653e-07,2.83058937696756e-05,5.17110713323884e-09,2.09062577114785e-16,-8.14952917977994e-07,4.40534154092211e-07,1.76483945161642e-08,3.94487209053954e-15,2.79577396195921e-15,2.66032291114931e-16,1.85287183450035e-06,-0.00438374056735,-2.81806189939474e-16,-6.13546962444738e-08,2.16008635403849e-07,8.43540934042214e-16,3.49428071445563e-06,-0.0110525026019921,2.51477957472762e-15,-5.24271041540972e-08,-9.00926065335273e-08,3.8404309197346e-05,0.707106781186547,-8.59013312201642e-14,-2.42674516880394e-06,5.14669593931516e-09,2.2268617237555e-09,8.96739498842117e-06,1.68495033271506e-15,-2.66459163039282e-15,2.0360987060481e-15,-2.53269667054856e-15,0.000219270648852061,1.49118717575104e-15,-2.15974529192215e-15,1.48272277370409e-15,-4.18434917523131e-06,-2.48312102043893e-09,-4.48917944841147e-05,-6.42220945600173e-07,4.10191597902143e-16,-4.75562038434781e-09,5.04804915650891e-16,-1.5191287768922e-15,2.23554192452582e-15,2.07813272026626e-15,-5.80705366719033e-15,-7.25167005107748e-15,-2.62557095578931e-15,2.06288608862428e-14,-3.72882803584639e-16
