"","t2","t5","t56","t100","t101","t73","t74","t122","t123","t40","t54","t55","t8","t14","t17","t18","t37","t38","t47","t48","t16","t49","t50","t44","t34","t75","t76","t67","t68","t25","t4","t98","t99","t85","t52","t53","t36","t120","t121","t51","t114","t115","t118","t119","t108","t69","t64","t71","t72","t61","t23","t9","t83","t84","t15","t116","t117","t90","t106","t107","t86","t112","t113","t27","t28","t3","t20","t92","t93","t62","t63","t96","t97","t46","t81","t82","t126","t127","t109","t87","t128","t129","t45","t33","t29","t30","t10","t11","t35","t59","t60","t94","t95","t26","t39","t79","t80","t42","t43","t13","t19","t110","t111","t91","t104","t105","t6","t7","t24","t41","t77","t78","t1","t102","t103","t31","t21","t22","t32","t70","t88","t89","t124","t125","t65","t66","t57","t58","t12"
"t68",3.259118168345,4.969681531855,4.969681532055,4.969681532055,4.969681532055,4.969681531955,4.647310046605,4.969681531945,4.969681531945,4.969681532005,4.969681532005,4.631239291005,2.906032359455,4.592746987605,4.592746987505,4.592746987505,4.58130937355,4.58130937353,4.58130937353,4.58130937353,3.12902514375,4.58130937356,4.58130937356,4.58130937355,4.58130937355,2.248308946,2.248308946,0.7749944274,0,1.94715809765,4.234182073605,5.842165498705,5.842165498705,5.842165498705,5.842165498705,5.842165498705,6.793102288985,6.793102289015,6.793102289015,6.793102288985,6.793102289005,6.793102289005,6.793102289015,6.793102289015,6.793102288995,6.793102288995,6.793102289035,6.793102288955,6.793102288955,6.669422699335,6.328287748205,5.228161533205,6.793102289705,6.793102289705,6.604165273605,6.793102289305,6.793102289305,6.793102289305,6.793102289205,6.793102289205,6.793102289265,6.793102289265,6.793102289265,7.026963514405,7.649072718305,4.909659111305,7.649072718745,7.649072718945,7.649072718945,7.649072718945,7.649072718945,7.649072718945,7.649072718945,7.649072719445,7.649072719445,7.649072719445,7.649072719365,7.649072719365,7.649072719375,7.649072719435,7.649072719401,7.649072719401,7.649072719435,7.649072719335,7.141823549005,6.754526387605,5.901322763205,7.649072719105,7.649072719165,7.649072719165,7.355199628965,7.649072719105,7.649072719105,7.649072718905,7.649072719105,7.649072719105,7.649072719105,7.649072719005,7.293744186405,7.349224995035,6.633823774535,7.649072719235,7.649072719235,7.649072719235,7.649072719225,7.649072719225,6.004541806205,7.068248886805,7.310652275705,6.964027380145,7.649072718705,7.649072718705,4.871882487205,8.798895888005,8.798895888005,8.286792744005,7.623024790145,8.798895887715,8.798895888015,8.798895888015,8.798895888015,8.557468300725,8.79889588795,8.79889588795,8.798895887915,8.798895887915,8.798895887965,8.798895887965,6.872591423805
"t25",2.888546580495,4.599109944005,4.599109944205,4.599109944205,4.599109944205,4.599109944105,4.276738458755,4.599109944095,4.599109944095,4.599109944155,4.599109944155,4.260667703155,2.535460771605,4.222175399755,4.222175399655,4.222175399655,4.2107377857,4.21073778568,4.21073778568,4.21073778568,2.7584535559,4.21073778571,4.21073778571,4.2107377857,4.2107377857,1.94715809765,1.94715809765,1.94715809765,1.94715809765,0,3.863610485755,5.471593910855,5.471593910855,5.471593910855,5.471593910855,5.471593910855,6.422530701135,6.422530701165,6.422530701165,6.422530701135,6.422530701155,6.422530701155,6.422530701165,6.422530701165,6.422530701145,6.422530701145,6.422530701185,6.422530701105,6.422530701105,6.298851111485,5.957716160355,4.857589945355,6.422530701855,6.422530701855,6.233593685755,6.422530701455,6.422530701455,6.422530701455,6.422530701355,6.422530701355,6.422530701415,6.422530701415,6.422530701415,6.656391926555,7.278501130455,4.539087523455,7.278501130895,7.278501131095,7.278501131095,7.278501131095,7.278501131095,7.278501131095,7.278501131095,7.278501131595,7.278501131595,7.278501131595,7.278501131515,7.278501131515,7.278501131525,7.278501131585,7.278501131551,7.278501131551,7.278501131585,7.278501131485,6.771251961155,6.383954799755,5.530751175355,7.278501131255,7.278501131315,7.278501131315,6.984628041115,7.278501131255,7.278501131255,7.278501131055,7.278501131255,7.278501131255,7.278501131255,7.278501131155,6.923172598555,6.978653407185,6.263252186685,7.278501131385,7.278501131385,7.278501131385,7.278501131375,7.278501131375,5.633970218355,6.697677298955,6.940080687855,6.593455792295,7.278501130855,7.278501130855,4.501310899355,8.428324300155,8.428324300155,7.916221156155,7.252453202295,8.428324299865,8.428324300165,8.428324300165,8.428324300165,8.186896712875,8.4283243001,8.4283243001,8.428324300065,8.428324300065,8.428324300115,8.428324300115,6.502019835955
"t4",2.25541457874,4.23418207385,4.23418207405,4.23418207405,4.23418207405,4.23418207395,3.9118105886,4.23418207394,4.23418207394,4.234182074,4.234182074,3.895739833,2.17053290145,4.2341820736,4.2341820735,4.2341820735,4.234182073655,4.234182073635,4.234182073635,4.234182073635,2.781897843855,4.234182073665,4.234182073665,4.234182073655,4.234182073655,4.234182073605,4.234182073605,4.234182073605,4.234182073605,3.863610485755,0,4.8384619091,4.8384619091,4.8384619091,4.8384619091,4.8384619091,5.78939869938,5.78939869941,5.78939869941,5.78939869938,5.7893986994,5.7893986994,5.78939869941,5.78939869941,5.78939869939,5.78939869939,5.78939869943,5.78939869935,5.78939869935,5.66571910973,5.3245841586,4.2244579436,5.7893987001,5.7893987001,5.600461684,5.7893986997,5.7893986997,5.7893986997,5.7893986996,5.7893986996,5.78939869966,5.78939869966,5.78939869966,6.0232599248,6.6453691287,3.9059555217,6.64536912914,6.64536912934,6.64536912934,6.64536912934,6.64536912934,6.64536912934,6.64536912934,6.64536912984,6.64536912984,6.64536912984,6.64536912976,6.64536912976,6.64536912977,6.64536912983,6.645369129796,6.645369129796,6.64536912983,6.64536912973,6.1381199594,5.750822798,4.8976191736,6.6453691295,6.64536912956,6.64536912956,6.35149603936,6.6453691295,6.6453691295,6.6453691293,6.6453691295,6.6453691295,6.6453691295,6.6453691294,6.2900405968,6.34552140543,5.63012018493,6.64536912963,6.64536912963,6.64536912963,6.64536912962,6.64536912962,5.0008382166,6.0645452972,6.3069486861,5.96032379054,6.6453691291,6.6453691291,3.8681788976,7.7951922984,7.7951922984,7.2830891544,6.61932120054,7.79519229811,7.79519229841,7.79519229841,7.79519229841,7.55376471112,7.795192298345,7.795192298345,7.79519229831,7.79519229831,7.79519229836,7.79519229836,5.8688878342
"t98",3.25911816884,5.84216549895,5.84216549915,5.84216549915,5.84216549915,5.84216549905,5.5197940137,5.84216549904,5.84216549904,5.8421654991,5.8421654991,5.5037232581,3.77851632655,5.8421654987,5.8421654986,5.8421654986,5.842165498755,5.842165498735,5.842165498735,5.842165498735,4.389881268955,5.842165498765,5.842165498765,5.842165498755,5.842165498755,5.842165498705,5.842165498705,5.842165498705,5.842165498705,5.471593910855,4.8384619091,0,0.3290004354,0.6190273974,1.6844792292,1.6844792292,6.79310228948,6.79310228951,6.79310228951,6.79310228948,6.7931022895,6.7931022895,6.79310228951,6.79310228951,6.79310228949,6.79310228949,6.79310228953,6.79310228945,6.79310228945,6.66942269983,6.3282877487,5.2281615337,6.7931022902,6.7931022902,6.6041652741,6.7931022898,6.7931022898,6.7931022898,6.7931022897,6.7931022897,6.79310228976,6.79310228976,6.79310228976,7.0269635149,7.6490727188,4.9096591118,7.64907271924,7.64907271944,7.64907271944,7.64907271944,7.64907271944,7.64907271944,7.64907271944,7.64907271994,7.64907271994,7.64907271994,7.64907271986,7.64907271986,7.64907271987,7.64907271993,7.649072719896,7.649072719896,7.64907271993,7.64907271983,7.1418235495,6.7545263881,5.9013227637,7.6490727196,7.64907271966,7.64907271966,7.35519962946,7.6490727196,7.6490727196,7.6490727194,7.6490727196,7.6490727196,7.6490727196,7.6490727195,7.2937441869,7.34922499553,6.63382377503,7.64907271973,7.64907271973,7.64907271973,7.64907271972,7.64907271972,6.0045418067,7.0682488873,7.3106522762,6.96402738064,7.6490727192,7.6490727192,4.8718824877,8.7988958885,8.7988958885,8.2867927445,7.62302479064,8.79889588821,8.79889588851,8.79889588851,8.79889588851,8.55746830122,8.798895888445,8.798895888445,8.79889588841,8.79889588841,8.79889588846,8.79889588846,6.8725914243
"t99",3.25911816884,5.84216549895,5.84216549915,5.84216549915,5.84216549915,5.84216549905,5.5197940137,5.84216549904,5.84216549904,5.8421654991,5.8421654991,5.5037232581,3.77851632655,5.8421654987,5.8421654986,5.8421654986,5.842165498755,5.842165498735,5.842165498735,5.842165498735,4.389881268955,5.842165498765,5.842165498765,5.842165498755,5.842165498755,5.842165498705,5.842165498705,5.842165498705,5.842165498705,5.471593910855,4.8384619091,0.3290004354,0,0.6190273974,1.6844792292,1.6844792292,6.79310228948,6.79310228951,6.79310228951,6.79310228948,6.7931022895,6.7931022895,6.79310228951,6.79310228951,6.79310228949,6.79310228949,6.79310228953,6.79310228945,6.79310228945,6.66942269983,6.3282877487,5.2281615337,6.7931022902,6.7931022902,6.6041652741,6.7931022898,6.7931022898,6.7931022898,6.7931022897,6.7931022897,6.79310228976,6.79310228976,6.79310228976,7.0269635149,7.6490727188,4.9096591118,7.64907271924,7.64907271944,7.64907271944,7.64907271944,7.64907271944,7.64907271944,7.64907271944,7.64907271994,7.64907271994,7.64907271994,7.64907271986,7.64907271986,7.64907271987,7.64907271993,7.649072719896,7.649072719896,7.64907271993,7.64907271983,7.1418235495,6.7545263881,5.9013227637,7.6490727196,7.64907271966,7.64907271966,7.35519962946,7.6490727196,7.6490727196,7.6490727194,7.6490727196,7.6490727196,7.6490727196,7.6490727195,7.2937441869,7.34922499553,6.63382377503,7.64907271973,7.64907271973,7.64907271973,7.64907271972,7.64907271972,6.0045418067,7.0682488873,7.3106522762,6.96402738064,7.6490727192,7.6490727192,4.8718824877,8.7988958885,8.7988958885,8.2867927445,7.62302479064,8.79889588821,8.79889588851,8.79889588851,8.79889588851,8.55746830122,8.798895888445,8.798895888445,8.79889588841,8.79889588841,8.79889588846,8.79889588846,6.8725914243
"t85",3.25911816884,5.84216549895,5.84216549915,5.84216549915,5.84216549915,5.84216549905,5.5197940137,5.84216549904,5.84216549904,5.8421654991,5.8421654991,5.5037232581,3.77851632655,5.8421654987,5.8421654986,5.8421654986,5.842165498755,5.842165498735,5.842165498735,5.842165498735,4.389881268955,5.842165498765,5.842165498765,5.842165498755,5.842165498755,5.842165498705,5.842165498705,5.842165498705,5.842165498705,5.471593910855,4.8384619091,0.6190273974,0.6190273974,0,1.6844792292,1.6844792292,6.79310228948,6.79310228951,6.79310228951,6.79310228948,6.7931022895,6.7931022895,6.79310228951,6.79310228951,6.79310228949,6.79310228949,6.79310228953,6.79310228945,6.79310228945,6.66942269983,6.3282877487,5.2281615337,6.7931022902,6.7931022902,6.6041652741,6.7931022898,6.7931022898,6.7931022898,6.7931022897,6.7931022897,6.79310228976,6.79310228976,6.79310228976,7.0269635149,7.6490727188,4.9096591118,7.64907271924,7.64907271944,7.64907271944,7.64907271944,7.64907271944,7.64907271944,7.64907271944,7.64907271994,7.64907271994,7.64907271994,7.64907271986,7.64907271986,7.64907271987,7.64907271993,7.649072719896,7.649072719896,7.64907271993,7.64907271983,7.1418235495,6.7545263881,5.9013227637,7.6490727196,7.64907271966,7.64907271966,7.35519962946,7.6490727196,7.6490727196,7.6490727194,7.6490727196,7.6490727196,7.6490727196,7.6490727195,7.2937441869,7.34922499553,6.63382377503,7.64907271973,7.64907271973,7.64907271973,7.64907271972,7.64907271972,6.0045418067,7.0682488873,7.3106522762,6.96402738064,7.6490727192,7.6490727192,4.8718824877,8.7988958885,8.7988958885,8.2867927445,7.62302479064,8.79889588821,8.79889588851,8.79889588851,8.79889588851,8.55746830122,8.798895888445,8.798895888445,8.79889588841,8.79889588841,8.79889588846,8.79889588846,6.8725914243
"t52",3.25911816884,5.84216549895,5.84216549915,5.84216549915,5.84216549915,5.84216549905,5.5197940137,5.84216549904,5.84216549904,5.8421654991,5.8421654991,5.5037232581,3.77851632655,5.8421654987,5.8421654986,5.8421654986,5.842165498755,5.842165498735,5.842165498735,5.842165498735,4.389881268955,5.842165498765,5.842165498765,5.842165498755,5.842165498755,5.842165498705,5.842165498705,5.842165498705,5.842165498705,5.471593910855,4.8384619091,1.6844792292,1.6844792292,1.6844792292,0,1.0026636666,6.79310228948,6.79310228951,6.79310228951,6.79310228948,6.7931022895,6.7931022895,6.79310228951,6.79310228951,6.79310228949,6.79310228949,6.79310228953,6.79310228945,6.79310228945,6.66942269983,6.3282877487,5.2281615337,6.7931022902,6.7931022902,6.6041652741,6.7931022898,6.7931022898,6.7931022898,6.7931022897,6.7931022897,6.79310228976,6.79310228976,6.79310228976,7.0269635149,7.6490727188,4.9096591118,7.64907271924,7.64907271944,7.64907271944,7.64907271944,7.64907271944,7.64907271944,7.64907271944,7.64907271994,7.64907271994,7.64907271994,7.64907271986,7.64907271986,7.64907271987,7.64907271993,7.649072719896,7.649072719896,7.64907271993,7.64907271983,7.1418235495,6.7545263881,5.9013227637,7.6490727196,7.64907271966,7.64907271966,7.35519962946,7.6490727196,7.6490727196,7.6490727194,7.6490727196,7.6490727196,7.6490727196,7.6490727195,7.2937441869,7.34922499553,6.63382377503,7.64907271973,7.64907271973,7.64907271973,7.64907271972,7.64907271972,6.0045418067,7.0682488873,7.3106522762,6.96402738064,7.6490727192,7.6490727192,4.8718824877,8.7988958885,8.7988958885,8.2867927445,7.62302479064,8.79889588821,8.79889588851,8.79889588851,8.79889588851,8.55746830122,8.798895888445,8.798895888445,8.79889588841,8.79889588841,8.79889588846,8.79889588846,6.8725914243
"t53",3.25911816884,5.84216549895,5.84216549915,5.84216549915,5.84216549915,5.84216549905,5.5197940137,5.84216549904,5.84216549904,5.8421654991,5.8421654991,5.5037232581,3.77851632655,5.8421654987,5.8421654986,5.8421654986,5.842165498755,5.842165498735,5.842165498735,5.842165498735,4.389881268955,5.842165498765,5.842165498765,5.842165498755,5.842165498755,5.842165498705,5.842165498705,5.842165498705,5.842165498705,5.471593910855,4.8384619091,1.6844792292,1.6844792292,1.6844792292,1.0026636666,0,6.79310228948,6.79310228951,6.79310228951,6.79310228948,6.7931022895,6.7931022895,6.79310228951,6.79310228951,6.79310228949,6.79310228949,6.79310228953,6.79310228945,6.79310228945,6.66942269983,6.3282877487,5.2281615337,6.7931022902,6.7931022902,6.6041652741,6.7931022898,6.7931022898,6.7931022898,6.7931022897,6.7931022897,6.79310228976,6.79310228976,6.79310228976,7.0269635149,7.6490727188,4.9096591118,7.64907271924,7.64907271944,7.64907271944,7.64907271944,7.64907271944,7.64907271944,7.64907271944,7.64907271994,7.64907271994,7.64907271994,7.64907271986,7.64907271986,7.64907271987,7.64907271993,7.649072719896,7.649072719896,7.64907271993,7.64907271983,7.1418235495,6.7545263881,5.9013227637,7.6490727196,7.64907271966,7.64907271966,7.35519962946,7.6490727196,7.6490727196,7.6490727194,7.6490727196,7.6490727196,7.6490727196,7.6490727195,7.2937441869,7.34922499553,6.63382377503,7.64907271973,7.64907271973,7.64907271973,7.64907271972,7.64907271972,6.0045418067,7.0682488873,7.3106522762,6.96402738064,7.6490727192,7.6490727192,4.8718824877,8.7988958885,8.7988958885,8.2867927445,7.62302479064,8.79889588821,8.79889588851,8.79889588851,8.79889588851,8.55746830122,8.798895888445,8.798895888445,8.79889588841,8.79889588841,8.79889588846,8.79889588846,6.8725914243
"t36",3.69593326332,6.79310228923,6.79310228943,6.79310228943,6.79310228943,6.79310228933,6.47073080398,6.79310228932,6.79310228932,6.79310228938,6.79310228938,6.45466004838,4.72945311683,6.79310228898,6.79310228888,6.79310228888,6.793102289035,6.793102289015,6.793102289015,6.793102289015,5.340818059235,6.793102289045,6.793102289045,6.793102289035,6.793102289035,6.793102288985,6.793102288985,6.793102288985,6.793102288985,6.422530701135,5.78939869938,6.79310228948,6.79310228948,6.79310228948,6.79310228948,6.79310228948,0,1.73716298823,1.73716298823,1.7371629882,2.27190043082,2.27190043082,2.27190043083,2.27190043083,2.27190043081,2.27190043081,2.27190043085,2.27190043077,2.27190043077,2.14822084115,1.91446688178,2.89656656678,4.59312997788,4.59312997788,4.40419296178,4.59312997748,4.59312997748,4.59312997748,4.59312997738,4.59312997738,4.59312997744,4.59312997744,4.59312997744,7.02696351458,7.64907271848,4.90965911148,7.64907271892,7.64907271912,7.64907271912,7.64907271912,7.64907271912,7.64907271912,7.64907271912,7.64907271962,7.64907271962,7.64907271962,7.64907271954,7.64907271954,7.64907271955,7.64907271961,7.649072719576,7.649072719576,7.64907271961,7.64907271951,7.14182354918,6.75452638778,5.90132276338,7.64907271928,7.64907271934,7.64907271934,7.35519962914,7.64907271928,7.64907271928,7.64907271908,7.64907271928,7.64907271928,7.64907271928,7.64907271918,7.29374418658,7.34922499521,6.63382377471,7.64907271941,7.64907271941,7.64907271941,7.6490727194,7.6490727194,6.00454180638,7.06824888698,7.31065227588,6.96402738032,7.64907271888,7.64907271888,4.87188248738,8.79889588818,8.79889588818,8.28679274418,7.62302479032,8.79889588789,8.79889588819,8.79889588819,8.79889588819,8.5574683009,8.798895888125,8.798895888125,8.79889588809,8.79889588809,8.79889588814,8.79889588814,6.87259142398
"t120",3.69593326335,6.79310228926,6.79310228946,6.79310228946,6.79310228946,6.79310228936,6.47073080401,6.79310228935,6.79310228935,6.79310228941,6.79310228941,6.45466004841,4.72945311686,6.79310228901,6.79310228891,6.79310228891,6.793102289065,6.793102289045,6.793102289045,6.793102289045,5.340818059265,6.793102289075,6.793102289075,6.793102289065,6.793102289065,6.793102289015,6.793102289015,6.793102289015,6.793102289015,6.422530701165,5.78939869941,6.79310228951,6.79310228951,6.79310228951,6.79310228951,6.79310228951,1.73716298823,0,0.04749624346,1.09917096623,2.27190043085,2.27190043085,2.27190043086,2.27190043086,2.27190043084,2.27190043084,2.27190043088,2.2719004308,2.2719004308,2.14822084118,1.91446688181,2.89656656681,4.59312997791,4.59312997791,4.40419296181,4.59312997751,4.59312997751,4.59312997751,4.59312997741,4.59312997741,4.59312997747,4.59312997747,4.59312997747,7.02696351461,7.64907271851,4.90965911151,7.64907271895,7.64907271915,7.64907271915,7.64907271915,7.64907271915,7.64907271915,7.64907271915,7.64907271965,7.64907271965,7.64907271965,7.64907271957,7.64907271957,7.64907271958,7.64907271964,7.649072719606,7.649072719606,7.64907271964,7.64907271954,7.14182354921,6.75452638781,5.90132276341,7.64907271931,7.64907271937,7.64907271937,7.35519962917,7.64907271931,7.64907271931,7.64907271911,7.64907271931,7.64907271931,7.64907271931,7.64907271921,7.29374418661,7.34922499524,6.63382377474,7.64907271944,7.64907271944,7.64907271944,7.64907271943,7.64907271943,6.00454180641,7.06824888701,7.31065227591,6.96402738035,7.64907271891,7.64907271891,4.87188248741,8.79889588821,8.79889588821,8.28679274421,7.62302479035,8.79889588792,8.79889588822,8.79889588822,8.79889588822,8.55746830093,8.798895888155,8.798895888155,8.79889588812,8.79889588812,8.79889588817,8.79889588817,6.87259142401
"t121",3.69593326335,6.79310228926,6.79310228946,6.79310228946,6.79310228946,6.79310228936,6.47073080401,6.79310228935,6.79310228935,6.79310228941,6.79310228941,6.45466004841,4.72945311686,6.79310228901,6.79310228891,6.79310228891,6.793102289065,6.793102289045,6.793102289045,6.793102289045,5.340818059265,6.793102289075,6.793102289075,6.793102289065,6.793102289065,6.793102289015,6.793102289015,6.793102289015,6.793102289015,6.422530701165,5.78939869941,6.79310228951,6.79310228951,6.79310228951,6.79310228951,6.79310228951,1.73716298823,0.04749624346,0,1.09917096623,2.27190043085,2.27190043085,2.27190043086,2.27190043086,2.27190043084,2.27190043084,2.27190043088,2.2719004308,2.2719004308,2.14822084118,1.91446688181,2.89656656681,4.59312997791,4.59312997791,4.40419296181,4.59312997751,4.59312997751,4.59312997751,4.59312997741,4.59312997741,4.59312997747,4.59312997747,4.59312997747,7.02696351461,7.64907271851,4.90965911151,7.64907271895,7.64907271915,7.64907271915,7.64907271915,7.64907271915,7.64907271915,7.64907271915,7.64907271965,7.64907271965,7.64907271965,7.64907271957,7.64907271957,7.64907271958,7.64907271964,7.649072719606,7.649072719606,7.64907271964,7.64907271954,7.14182354921,6.75452638781,5.90132276341,7.64907271931,7.64907271937,7.64907271937,7.35519962917,7.64907271931,7.64907271931,7.64907271911,7.64907271931,7.64907271931,7.64907271931,7.64907271921,7.29374418661,7.34922499524,6.63382377474,7.64907271944,7.64907271944,7.64907271944,7.64907271943,7.64907271943,6.00454180641,7.06824888701,7.31065227591,6.96402738035,7.64907271891,7.64907271891,4.87188248741,8.79889588821,8.79889588821,8.28679274421,7.62302479035,8.79889588792,8.79889588822,8.79889588822,8.79889588822,8.55746830093,8.798895888155,8.798895888155,8.79889588812,8.79889588812,8.79889588817,8.79889588817,6.87259142401
"t51",3.69593326332,6.79310228923,6.79310228943,6.79310228943,6.79310228943,6.79310228933,6.47073080398,6.79310228932,6.79310228932,6.79310228938,6.79310228938,6.45466004838,4.72945311683,6.79310228898,6.79310228888,6.79310228888,6.793102289035,6.793102289015,6.793102289015,6.793102289015,5.340818059235,6.793102289045,6.793102289045,6.793102289035,6.793102289035,6.793102288985,6.793102288985,6.793102288985,6.793102288985,6.422530701135,5.78939869938,6.79310228948,6.79310228948,6.79310228948,6.79310228948,6.79310228948,1.7371629882,1.09917096623,1.09917096623,0,2.27190043082,2.27190043082,2.27190043083,2.27190043083,2.27190043081,2.27190043081,2.27190043085,2.27190043077,2.27190043077,2.14822084115,1.91446688178,2.89656656678,4.59312997788,4.59312997788,4.40419296178,4.59312997748,4.59312997748,4.59312997748,4.59312997738,4.59312997738,4.59312997744,4.59312997744,4.59312997744,7.02696351458,7.64907271848,4.90965911148,7.64907271892,7.64907271912,7.64907271912,7.64907271912,7.64907271912,7.64907271912,7.64907271912,7.64907271962,7.64907271962,7.64907271962,7.64907271954,7.64907271954,7.64907271955,7.64907271961,7.649072719576,7.649072719576,7.64907271961,7.64907271951,7.14182354918,6.75452638778,5.90132276338,7.64907271928,7.64907271934,7.64907271934,7.35519962914,7.64907271928,7.64907271928,7.64907271908,7.64907271928,7.64907271928,7.64907271928,7.64907271918,7.29374418658,7.34922499521,6.63382377471,7.64907271941,7.64907271941,7.64907271941,7.6490727194,7.6490727194,6.00454180638,7.06824888698,7.31065227588,6.96402738032,7.64907271888,7.64907271888,4.87188248738,8.79889588818,8.79889588818,8.28679274418,7.62302479032,8.79889588789,8.79889588819,8.79889588819,8.79889588819,8.5574683009,8.798895888125,8.798895888125,8.79889588809,8.79889588809,8.79889588814,8.79889588814,6.87259142398
"t114",3.69593326334,6.79310228925,6.79310228945,6.79310228945,6.79310228945,6.79310228935,6.470730804,6.79310228934,6.79310228934,6.7931022894,6.7931022894,6.4546600484,4.72945311685,6.793102289,6.7931022889,6.7931022889,6.793102289055,6.793102289035,6.793102289035,6.793102289035,5.340818059255,6.793102289065,6.793102289065,6.793102289055,6.793102289055,6.793102289005,6.793102289005,6.793102289005,6.793102289005,6.422530701155,5.7893986994,6.7931022895,6.7931022895,6.7931022895,6.7931022895,6.7931022895,2.27190043082,2.27190043085,2.27190043085,2.27190043082,0,0.19779360444,2.00984710265,2.00984710265,2.00984710263,2.00984710263,2.00984710267,2.00984710259,2.00984710259,1.88616751297,1.9144668818,2.8965665668,4.5931299779,4.5931299779,4.4041929618,4.5931299775,4.5931299775,4.5931299775,4.5931299774,4.5931299774,4.59312997746,4.59312997746,4.59312997746,7.0269635146,7.6490727185,4.9096591115,7.64907271894,7.64907271914,7.64907271914,7.64907271914,7.64907271914,7.64907271914,7.64907271914,7.64907271964,7.64907271964,7.64907271964,7.64907271956,7.64907271956,7.64907271957,7.64907271963,7.649072719596,7.649072719596,7.64907271963,7.64907271953,7.1418235492,6.7545263878,5.9013227634,7.6490727193,7.64907271936,7.64907271936,7.35519962916,7.6490727193,7.6490727193,7.6490727191,7.6490727193,7.6490727193,7.6490727193,7.6490727192,7.2937441866,7.34922499523,6.63382377473,7.64907271943,7.64907271943,7.64907271943,7.64907271942,7.64907271942,6.0045418064,7.068248887,7.3106522759,6.96402738034,7.6490727189,7.6490727189,4.8718824874,8.7988958882,8.7988958882,8.2867927442,7.62302479034,8.79889588791,8.79889588821,8.79889588821,8.79889588821,8.55746830092,8.798895888145,8.798895888145,8.79889588811,8.79889588811,8.79889588816,8.79889588816,6.872591424
"t115",3.69593326334,6.79310228925,6.79310228945,6.79310228945,6.79310228945,6.79310228935,6.470730804,6.79310228934,6.79310228934,6.7931022894,6.7931022894,6.4546600484,4.72945311685,6.793102289,6.7931022889,6.7931022889,6.793102289055,6.793102289035,6.793102289035,6.793102289035,5.340818059255,6.793102289065,6.793102289065,6.793102289055,6.793102289055,6.793102289005,6.793102289005,6.793102289005,6.793102289005,6.422530701155,5.7893986994,6.7931022895,6.7931022895,6.7931022895,6.7931022895,6.7931022895,2.27190043082,2.27190043085,2.27190043085,2.27190043082,0.19779360444,0,2.00984710265,2.00984710265,2.00984710263,2.00984710263,2.00984710267,2.00984710259,2.00984710259,1.88616751297,1.9144668818,2.8965665668,4.5931299779,4.5931299779,4.4041929618,4.5931299775,4.5931299775,4.5931299775,4.5931299774,4.5931299774,4.59312997746,4.59312997746,4.59312997746,7.0269635146,7.6490727185,4.9096591115,7.64907271894,7.64907271914,7.64907271914,7.64907271914,7.64907271914,7.64907271914,7.64907271914,7.64907271964,7.64907271964,7.64907271964,7.64907271956,7.64907271956,7.64907271957,7.64907271963,7.649072719596,7.649072719596,7.64907271963,7.64907271953,7.1418235492,6.7545263878,5.9013227634,7.6490727193,7.64907271936,7.64907271936,7.35519962916,7.6490727193,7.6490727193,7.6490727191,7.6490727193,7.6490727193,7.6490727193,7.6490727192,7.2937441866,7.34922499523,6.63382377473,7.64907271943,7.64907271943,7.64907271943,7.64907271942,7.64907271942,6.0045418064,7.068248887,7.3106522759,6.96402738034,7.6490727189,7.6490727189,4.8718824874,8.7988958882,8.7988958882,8.2867927442,7.62302479034,8.79889588791,8.79889588821,8.79889588821,8.79889588821,8.55746830092,8.798895888145,8.798895888145,8.79889588811,8.79889588811,8.79889588816,8.79889588816,6.872591424
"t118",3.69593326335,6.79310228926,6.79310228946,6.79310228946,6.79310228946,6.79310228936,6.47073080401,6.79310228935,6.79310228935,6.79310228941,6.79310228941,6.45466004841,4.72945311686,6.79310228901,6.79310228891,6.79310228891,6.793102289065,6.793102289045,6.793102289045,6.793102289045,5.340818059265,6.793102289075,6.793102289075,6.793102289065,6.793102289065,6.793102289015,6.793102289015,6.793102289015,6.793102289015,6.422530701165,5.78939869941,6.79310228951,6.79310228951,6.79310228951,6.79310228951,6.79310228951,2.27190043083,2.27190043086,2.27190043086,2.27190043083,2.00984710265,2.00984710265,0,0.11734078346,0.26089916362,0.76474628442,0.85312201918,1.8765210437,1.8765210437,1.75284145408,1.91446688181,2.89656656681,4.59312997791,4.59312997791,4.40419296181,4.59312997751,4.59312997751,4.59312997751,4.59312997741,4.59312997741,4.59312997747,4.59312997747,4.59312997747,7.02696351461,7.64907271851,4.90965911151,7.64907271895,7.64907271915,7.64907271915,7.64907271915,7.64907271915,7.64907271915,7.64907271915,7.64907271965,7.64907271965,7.64907271965,7.64907271957,7.64907271957,7.64907271958,7.64907271964,7.649072719606,7.649072719606,7.64907271964,7.64907271954,7.14182354921,6.75452638781,5.90132276341,7.64907271931,7.64907271937,7.64907271937,7.35519962917,7.64907271931,7.64907271931,7.64907271911,7.64907271931,7.64907271931,7.64907271931,7.64907271921,7.29374418661,7.34922499524,6.63382377474,7.64907271944,7.64907271944,7.64907271944,7.64907271943,7.64907271943,6.00454180641,7.06824888701,7.31065227591,6.96402738035,7.64907271891,7.64907271891,4.87188248741,8.79889588821,8.79889588821,8.28679274421,7.62302479035,8.79889588792,8.79889588822,8.79889588822,8.79889588822,8.55746830093,8.798895888155,8.798895888155,8.79889588812,8.79889588812,8.79889588817,8.79889588817,6.87259142401
