,0,1,2,3,4,5,6,7,8,9,10,11
t16,-3.2699642,22.753727,3.9121177,16.022306,-1.1779348,-0.38786402,-2.249204,-3.1056318,-4.3650556,-6.970375,-4.44495,49.002182
t49,-4.065597,28.927118,3.317993,19.344318,-1.1530843,-0.3893052,-3.009307,-3.83514,-5.53026,-8.4944725,-5.514301,62.427788
t50,-4.015907,28.739824,3.240092,19.126797,-1.1916158,-0.36586982,-3.0231407,-3.7919583,-5.5320473,-8.44791,-5.5440416,62.398575
t44,-4.077127,28.78187,2.9344337,19.273682,-1.1000526,-0.35285845,-3.0320966,-3.8045022,-5.5173454,-8.455407,-5.448001,62.312725
t34,-4.094286,29.043142,3.1370046,18.813496,-1.1806073,-0.3471534,-2.997193,-3.7603478,-5.493328,-8.441277,-5.501597,62.455067
t75,-4.129846,29.093983,1.8498694,19.005983,-1.2123365,-0.20809107,-3.159091,-3.5810773,-5.510228,-8.190024,-5.8305182,62.55268
t76,-4.1019473,29.078331,1.9084164,19.030287,-1.1901555,-0.21338359,-3.1426497,-3.5906556,-5.4773817,-8.176223,-5.8409,62.442066
t67,-4.026855,28.7226,2.4117029,19.044819,-1.1981521,-0.13332835,-3.1242495,-3.6536148,-5.4054847,-8.085322,-5.7718368,61.81095
t68,-4.051885,28.75754,2.3274095,19.07311,-1.1734385,-0.17854738,-3.1138546,-3.631649,-5.407006,-8.107963,-5.7922244,61.693573
t25,-3.9328969,27.411957,2.6710851,18.056786,-1.1684059,-0.25892058,-2.9958827,-3.4168656,-5.182034,-7.9025645,-5.5774918,58.991043
t4,-3.3589559,24.34934,2.3337667,15.000136,-1.1741905,0.2964463,-2.9166687,-3.1997871,-4.60243,-7.129445,-4.836126,54.544754
t98,-3.9085577,29.041758,-0.24496257,16.61095,-0.89875317,-0.17769729,-3.4167569,-3.275219,-5.6497126,-7.4064775,-5.583843,63.398716
t99,-3.9025223,28.983484,-0.2652108,16.569138,-0.89158833,-0.18521643,-3.414824,-3.2711504,-5.6411414,-7.4036407,-5.5816245,63.34783
t85,-3.8799725,29.010008,-0.25598952,16.618301,-0.89502,-0.1765832,-3.434483,-3.297414,-5.6554523,-7.4027543,-5.634002,63.44125
t52,-3.8922043,28.543009,-0.22981651,16.271164,-1.0630759,-0.074904546,-3.4884381,-3.330141,-5.5196815,-7.424671,-5.6480336,63.439026
t53,-3.8487644,28.458265,-0.21428458,16.55334,-1.053946,-0.093601905,-3.5124257,-3.3777223,-5.5567036,-7.409767,-5.660642,63.4896
t36,-1.8679068,19.686783,-1.7037022,18.101746,-2.3537605,11.448725,-5.9534507,-4.8485165,-5.0836816,-5.0146246,-5.589177,64.78093
t120,-1.85575,19.716866,-1.6465431,18.05087,-2.3384023,11.935063,-6.054218,-4.8793364,-5.0917554,-5.0567985,-5.614969,65.00937
t121,-1.8584274,19.712934,-1.6479877,18.059448,-2.3374488,11.926122,-6.056325,-4.878235,-5.0957994,-5.0582805,-5.614673,65.02536
t51,-1.8181957,19.790007,-1.5838565,18.010872,-2.4102015,12.0969095,-6.0370755,-4.865915,-5.062994,-5.0244775,-5.674309,64.861244
t114,-1.7603333,19.622375,-1.6073284,18.590672,-2.3221967,11.535385,-6.0106635,-4.907128,-5.131685,-4.9223075,-5.655106,64.597145
t115,-1.7630281,19.643143,-1.6074781,18.53559,-2.3158474,11.56277,-6.0065084,-4.8975167,-5.1296263,-4.916323,-5.6583605,64.58925
t118,-1.7224362,19.122614,-1.52131,18.718063,-2.5185208,11.724837,-6.009992,-4.981056,-5.14455,-4.9386168,-5.532689,64.6802
t119,-1.7161211,19.14784,-1.5221603,18.707008,-2.5143461,11.754564,-6.0111346,-4.982986,-5.1442404,-4.9282427,-5.5278635,64.69296
t108,-1.7164145,19.135525,-1.506125,18.728554,-2.524741,11.7946205,-6.0199122,-4.9881806,-5.1470375,-4.947063,-5.541348,64.762
t69,-1.7198095,19.237593,-1.4894356,18.60993,-2.549966,11.886813,-5.9870453,-4.950418,-5.1512628,-4.9550815,-5.563109,64.62408
t64,-1.7360493,19.11823,-1.4860023,18.399765,-2.542832,11.726814,-5.9989085,-4.9194994,-5.1367183,-4.9405594,-5.5596423,64.49729
t71,-1.8424267,19.807991,-1.6100231,18.656021,-2.3174024,10.831635,-5.9581614,-4.8790298,-5.214488,-5.019973,-5.545823,64.96868
t72,-1.8299487,19.708933,-1.5894674,18.484047,-2.351123,11.05655,-5.968211,-4.8517046,-5.1983695,-5.0347548,-5.52383,65.004616
t61,-1.7623838,19.38487,-1.5362996,18.312513,-2.3503358,10.859121,-5.857224,-4.8100243,-5.126924,-4.9137073,-5.467531,63.71338
t23,-1.7068354,18.233213,-1.4028474,17.498299,-2.2994137,10.424586,-5.589664,-4.6072183,-4.8969183,-4.7891827,-5.260325,60.47728
t9,-1.6309242,16.92461,-0.9047225,14.349023,-2.0363872,7.939526,-4.327235,-3.7780457,-4.1446257,-4.5288625,-4.6269927,51.125088
t83,-2.0750158,23.018326,-1.231495,17.372925,-1.9642943,8.871404,-5.4294305,-4.640109,-5.113392,-5.5977087,-5.893603,65.527275
t84,-2.045489,22.971867,-1.2062507,17.332464,-2.0194974,9.188248,-5.427667,-4.660801,-5.107116,-5.642936,-5.878364,65.660614
t15,-2.0061646,21.590574,-1.4317971,16.029648,-2.4287214,10.015155,-5.3192906,-4.586433,-4.9231963,-5.306533,-5.6373124,63.682884
t116,-1.8435067,20.93691,-1.4070716,17.328651,-2.7687504,10.198054,-5.7359023,-4.8119273,-5.2097363,-5.005594,-6.287735,64.82493
t117,-1.8514696,20.94821,-1.4097059,17.338566,-2.767228,10.174715,-5.7455196,-4.812618,-5.2134776,-5.0015807,-6.298889,64.850685
t90,-1.8569622,21.022995,-1.4398521,17.267986,-2.741951,10.1058,-5.7293196,-4.8072968,-5.203128,-4.9857726,-6.291392,64.85367
t106,-1.792415,20.714418,-1.5547384,16.778702,-2.7848167,10.410725,-5.6861243,-4.713842,-5.1138134,-4.9730434,-6.244808,64.63486
t107,-1.7962933,20.69036,-1.5399345,16.695164,-2.7915363,10.464295,-5.6893525,-4.7008104,-5.110687,-4.9786396,-6.2536144,64.606186
t86,-1.7997941,20.663788,-1.5925676,17.056374,-2.7644775,10.390635,-5.7314887,-4.759299,-5.1406093,-4.9685583,-6.2445245,64.79642
t112,-1.8057038,20.818253,-1.6201296,16.878006,-2.7713764,10.442359,-5.716383,-4.7436786,-5.1406155,-4.960915,-6.246986,64.807846
t113,-1.8100268,20.851908,-1.616745,16.88382,-2.7734249,10.415319,-5.7137794,-4.744005,-5.1542,-4.9604154,-6.244106,64.82865
t27,-3.543103,29.322771,-1.1286514,7.917107,-1.3412167,10.7444515,-3.6789532,-3.0244265,-4.1548576,-6.801137,-4.8689003,63.10522
t28,-3.833372,32.01881,-1.3653833,8.2763405,-1.2402136,11.615199,-4.1230564,-3.2920418,-4.4798093,-7.0950828,-5.3019137,68.66624
t3,-2.371962,19.960365,-0.37525147,4.7015853,-1.3416791,8.338985,-2.3558817,-2.028048,-2.8611062,-5.126127,-3.3134038,43.2864
t20,-3.4719632,30.512053,-0.16396166,2.681188,-2.0872211,17.063442,-3.3043153,-2.7406807,-3.3177228,-7.5945864,-4.7621007,63.626305
t92,-3.3961418,30.4825,-0.16820437,2.363853,-2.2006156,17.577503,-3.182546,-2.7054577,-3.1899803,-7.515114,-4.695453,62.91439
t93,-3.4082534,30.401243,-0.16809374,2.2697673,-2.2298152,17.523811,-3.1929197,-2.695364,-3.188919,-7.53761,-4.7082253,62.930923
t62,-3.3867466,30.754557,-0.063055865,2.165152,-2.1505835,18.013493,-3.2403576,-2.6927984,-3.1147764,-7.5077486,-4.7030597,63.305977
t63,-3.4392579,30.657125,-0.10231024,2.5396762,-2.1346695,17.863306,-3.2469525,-2.718414,-3.1204503,-7.5254564,-4.686026,63.231697
t96,-3.4148812,30.711267,-0.011713093,2.223394,-2.1881032,18.030678,-3.253117,-2.6853096,-3.1611056,-7.4678955,-4.7168546,63.16018
t97,-3.4130077,30.734503,-0.024276037,2.3015342,-2.1772807,18.053204,-3.2478464,-2.6956635,-3.1670878,-7.461423,-4.714194,63.151707
t46,-3.341988,30.368847,-0.22259377,1.340011,-2.3084946,18.901606,-2.8808591,-2.5934725,-2.9808795,-7.804498,-4.127069,63.140793
t81,-3.3800106,30.354328,-0.1723685,1.5407299,-2.3684235,18.752522,-2.8715968,-2.6194007,-2.9671903,-7.8129153,-4.187139,62.927876
t82,-3.345544,30.371027,-0.19865768,1.3370508,-2.359291,18.893946,-2.8519323,-2.5969126,-2.9385974,-7.815985,-4.1940002,62.91931
t126,-3.4608705,30.03059,-0.0792752,0.7137846,-2.4110096,18.421288,-2.9921143,-2.4874265,-2.9207602,-7.923088,-4.2278457,62.89283
t127,-3.4605546,30.030294,-0.07912185,0.7135805,-2.4116445,18.422651,-2.9922006,-2.48769,-2.9205613,-7.9230494,-4.22814,62.89312
t109,-3.447823,30.054873,-0.09276435,0.8039764,-2.40986,18.498743,-3.0051405,-2.5104303,-2.9262,-7.9191055,-4.2357764,62.948807
t87,-3.3715398,30.211702,-0.16720225,1.1528906,-2.30897,18.939608,-3.0197232,-2.5557067,-2.9463296,-7.851865,-4.1087985,63.56933
t128,-3.3576894,30.258718,-0.15622641,1.009766,-2.328822,19.086262,-2.9872556,-2.5273347,-2.945155,-7.8185134,-4.088029,63.333935
t129,-3.3576906,30.258478,-0.15628554,1.0103468,-2.3286903,19.086348,-2.9873016,-2.5273767,-2.945215,-7.818537,-4.0879235,63.33419
t45,-3.3939686,30.21969,-0.1283198,1.2483715,-2.39558,18.830849,-3.0359266,-2.5937214,-2.9556646,-7.8284945,-4.2177544,63.306305
t33,-3.3676116,30.147446,-0.19488837,1.594602,-2.29124,18.528732,-2.9699411,-2.600951,-3.0344827,-7.792535,-4.174398,63.24743
t29,-3.0653446,28.313543,-0.58009285,3.5007777,-2.0484083,16.000381,-3.1687284,-2.7165775,-3.2983685,-7.068835,-4.3413224,60.02517
t30,-2.9098358,26.772417,-0.4541703,3.1380801,-1.991441,15.399021,-2.880005,-2.523466,-3.0870519,-6.785455,-4.03249,56.266483
t10,-2.5543633,23.257154,-0.19373195,2.1801906,-2.035207,14.148648,-2.2329938,-2.077706,-2.6629303,-6.363451,-3.401818,48.839912
t11,-3.3396897,31.256128,-0.53833646,5.154824,-2.3017406,15.9419,-3.2254887,-3.0207353,-3.8044279,-7.865131,-4.8721147,65.30036
t35,-3.4684026,30.099134,-0.62764174,1.9041265,-2.4533122,17.670523,-3.0704613,-2.3619907,-3.7479436,-7.999641,-4.1915846,63.567135
t59,-3.4696367,29.521515,-0.6956742,2.2374759,-2.4558034,17.541721,-3.0258682,-2.3714406,-3.703919,-7.9571214,-4.127586,62.598293
t60,-3.3079414,28.308836,-0.617545,1.7870802,-2.4512672,17.419,-2.8633368,-2.2506566,-3.4942055,-7.7476726,-3.9158216,60.15899
t94,-3.5177114,30.059782,-0.6180543,1.6146902,-2.5217953,18.056715,-3.0184221,-2.2579057,-3.7827642,-8.059955,-4.1578264,62.951508
t95,-3.519774,30.047762,-0.61265415,1.5138658,-2.5286884,18.093674,-3.017151,-2.2506795,-3.7606943,-8.053807,-4.1667795,62.94979
t26,-3.4890752,29.56669,-0.5534825,1.6187986,-2.3344312,17.364012,-3.1180952,-2.3160684,-3.6621823,-7.942923,-4.172592,62.873955
t39,-3.4822068,29.855204,-0.49106032,2.06488,-2.2489183,17.200354,-3.054794,-2.3688595,-3.571072,-7.952253,-4.2080703,62.82973
t79,-3.4836767,29.45353,-0.5311307,1.9840788,-2.2431304,16.957037,-3.0837982,-2.3719068,-3.593069,-7.9225574,-4.1808906,62.634064
t80,-3.4990766,29.547323,-0.5454417,1.9078592,-2.2153003,16.897167,-3.1000164,-2.3651762,-3.5959606,-7.901736,-4.1884394,62.618908
t42,-3.313203,29.618294,-0.7639803,2.6702209,-2.3128393,16.403008,-3.2741382,-2.5404952,-3.7167718,-7.643169,-4.391065,63.766335
t43,-3.158982,28.256468,-0.6140969,2.4561648,-2.2406406,15.891215,-2.9992406,-2.3959475,-3.5088365,-7.437942,-4.115876,60.292515
t13,-3.3074417,28.219122,-0.7058007,2.489511,-2.1867785,16.033154,-3.1881123,-2.3707154,-3.6226506,-7.4873314,-4.185548,61.342834
t19,-2.8830135,26.252542,-0.38654622,1.3367819,-2.3630245,16.04165,-2.464275,-2.0951924,-3.1590993,-7.0934863,-3.6534393,54.508064
t110,-3.2724621,30.104048,-0.7883988,1.8535627,-2.5294602,17.761515,-3.120087,-2.508726,-3.7913144,-7.8741546,-4.3042173,63.690903
t111,-3.2725894,30.094822,-0.79719394,1.8382057,-2.5200162,17.7325,-3.1075666,-2.5039642,-3.784406,-7.8889084,-4.309814,63.675606
t91,-3.2642543,29.913677,-0.79838836,1.8272432,-2.51339,17.77801,-3.0922763,-2.503199,-3.7162616,-7.9036217,-4.292608,63.426575
t104,-3.276842,29.90366,-0.7993962,1.8722147,-2.506574,17.83477,-3.0916736,-2.5098164,-3.716048,-7.9315453,-4.2736664,63.466022
t105,-3.2647693,29.955854,-0.79064775,1.9799932,-2.5210378,17.86889,-3.0913446,-2.5296707,-3.728056,-7.930925,-4.2914276,63.509483
t6,-2.7099628,23.318174,-0.22361362,1.2737898,-2.1495073,14.451051,-2.2131107,-1.8642708,-2.7895718,-6.465503,-3.2753484,48.93147
t7,-3.3587148,27.935022,-0.62116915,2.4884295,-2.080276,15.566206,-2.9640613,-2.3293028,-3.444622,-7.238262,-4.039589,59.323826
t24,-3.5142286,29.723293,-0.554551,8.623673,-0.8790607,7.9965167,-4.5523057,-3.155973,-4.624656,-6.5912967,-5.668184,66.97201
t41,-3.303183,28.091814,-0.47440553,8.472519,-0.86391896,7.55092,-4.3688464,-3.0358627,-4.4412045,-6.274812,-5.4570656,63.574604
t77,-3.6040845,30.915956,-0.6070454,9.395393,-0.91282445,8.27614,-4.889089,-3.3709602,-4.942001,-6.7577615,-6.000503,70.077705
t78,-3.5876355,30.88838,-0.6171084,9.431246,-0.9219138,8.208504,-4.87256,-3.3777802,-4.9082294,-6.7252274,-6.0318766,69.913506
t1,-2.4619431,18.952398,-1.3003596,4.7412186,-0.38818118,4.897675,-3.1784282,-1.8904694,-3.1850622,-3.562573,-3.560539,43.74999
t102,-4.628531,30.600868,-5.369851,0.7923511,10.859462,3.047999,-7.0733657,-2.0348618,-4.9453945,-1.6776676,-6.095491,72.99436
t103,-4.6298194,30.53569,-5.3790736,0.6874765,10.776042,3.0837102,-7.0652733,-2.0095313,-4.9408574,-1.6735516,-6.0782337,72.98118
t31,-4.377615,28.292587,-5.0904794,0.5984081,10.319309,2.5626378,-6.716713,-1.8759683,-4.6704593,-1.4569136,-5.736675,68.15757
t21,-4.0185747,25.857803,-4.8189845,-0.059120674,9.924573,2.1217418,-6.1795545,-1.6068598,-4.200572,-1.0860901,-5.286622,61.827915
t22,-4.740913,30.929676,-5.254481,1.1162351,10.303609,2.2659416,-6.997295,-2.062726,-5.069316,-1.8578049,-6.1936555,73.04462
t32,-4.631662,30.624376,-5.396084,0.99072206,10.678379,2.5889611,-6.9959335,-2.0654438,-5.0115533,-1.6198066,-6.1003613,71.841866
t70,-4.631067,30.607134,-5.4024353,0.3726534,10.795004,2.5198002,-7.164731,-1.9984522,-5.0501323,-1.493089,-6.260377,72.3582
t88,-4.6203494,30.493952,-5.4252553,0.32746354,10.784386,2.5867662,-7.159271,-1.9992062,-5.0074224,-1.5085367,-6.2019725,72.38889
t89,-4.486288,29.518517,-5.3186865,0.017074011,10.699272,2.41717,-6.9752474,-1.8999871,-4.8422256,-1.3634064,-6.0369906,70.0527
t124,-4.644991,30.50987,-5.5627894,0.47445527,11.592797,2.5412326,-6.9749026,-1.9858713,-4.8269134,-1.4232826,-6.0347695,71.68969
t125,-4.645022,30.509161,-5.5629096,0.47143212,11.595063,2.5368915,-6.9746995,-1.9851124,-4.827,-1.422808,-6.0353537,71.68711
t65,-4.527918,30.890501,-5.5103183,0.5070032,11.098296,2.5397964,-6.951999,-2.080075,-4.8085527,-1.4570502,-6.051399,72.001945
t66,-4.5348682,30.63445,-5.5406585,0.2881941,11.180908,2.6542048,-6.9862227,-2.05102,-4.754606,-1.429822,-6.025164,71.9
t57,-4.5255,30.69153,-5.5210233,0.39571705,11.149438,2.5231357,-6.915825,-2.0372293,-4.797153,-1.4236869,-6.0160327,71.75686
t58,-4.5773997,30.643454,-5.5200324,0.3472151,11.302762,2.4762597,-6.9352984,-2.0205858,-4.769688,-1.4238968,-6.0026093,71.74293
t12,-3.5833073,23.873552,-4.101318,0.74348295,7.762652,2.2093554,-5.363147,-1.5783323,-3.9374006,-1.4663342,-4.6830974,56.51081
