"accepted_species","trait_BM_trend_scaled"
"t2",NA
"t5",0
"t56",0
"t100",0
"t101",0
"t73",0
"t74",0
"t122",NA
"t123",0
"t40",0
"t54",0
"t55",0
"t8",0
"t14",0
"t17",0
"t18",0
"t37",0
"t38",0
"t47",0
"t48",0
"t16",0
"t49",0
"t50",0
"t44",0
"t34",0
"t75",0
"t76",0
"t67",0
"t68",0
"t25",0
"t4",1
"t98",1
"t99",1
"t85",1
"t52",1
"t53",1
"t36",0
"t120",1
"t121",1
"t51",1
"t114",NA
"t115",1
"t118",NA
"t119",NA
"t108",1
"t69",NA
"t64",1
"t71",1
"t72",1
"t61",1
"t23",1
"t9",NA
"t83",1
"t84",1
"t15",0
"t116",0
"t117",1
"t90",0
"t106",0
"t107",0
"t86",0
"t112",0
"t113",0
"t27",0
"t28",1
"t3",1
"t20",0
"t92",0
"t93",NA
"t62",0
"t63",0
"t96",0
"t97",0
"t46",1
"t81",1
"t82",1
"t126",NA
"t127",0
"t109",0
"t87",0
"t128",NA
"t129",0
"t45",0
"t33",NA
"t29",0
"t30",0
"t10",1
"t11",0
"t35",1
"t59",1
"t60",1
"t94",1
"t95",NA
"t26",1
"t39",1
"t79",0
"t80",NA
"t42",1
"t43",1
"t13",1
"t19",0
"t110",0
"t111",0
"t91",0
"t104",0
"t105",0
"t6",1
"t7",1
"t24",0
"t41",0
"t77",0
"t78",0
"t1",1
"t102",0
"t103",0
"t31",0
"t21",0
"t22",0
"t32",0
"t70",0
"t88",0
"t89",0
"t124",0
"t125",0
"t65",0
"t66",0
"t57",0
"t58",0
"t12",0
