,0,1,2,3,4,5,6,7,8,9,10,11
t1,8.334108,4.07811,4.4005694,2.2948012,4.764576,7.7903166,7.5342197,7.219398,1.5384175,3.3796647,4.7673388,4.638482
t102,3.3118792,4.7725625,4.99767,4.5550246,0.295324,6.7307563,15.96926,11.021064,-0.64109874,6.700571,12.830154,4.5146475
t103,3.280181,4.7469716,4.8606253,4.585272,0.26310906,6.6849594,16.011337,10.971494,-0.6140323,6.740625,12.775012,4.508473
t31,3.5014787,4.9211493,4.8524566,4.474591,0.22039276,6.661099,15.82788,10.955973,-0.7391193,6.546714,12.847499,4.3913574
t21,3.6099348,5.0753727,4.8594027,4.561137,0.23987141,6.6574254,15.761294,10.985605,-0.8481301,6.4783483,12.991878,4.219954
t22,3.4463608,4.682411,5.084074,4.703997,0.16150586,6.7156944,15.914232,10.943009,-0.64087874,6.647453,12.950726,4.3571963
t32,3.482605,4.765191,5.0163813,4.651963,0.2387075,6.7545915,15.884901,10.975246,-0.6927853,6.6470413,12.900155,4.3372536
t70,3.3567562,4.8569975,5.0617814,4.651847,0.1917598,6.6479406,15.936029,10.901187,-0.6913454,6.5167785,12.968699,4.355633
t88,3.3681164,4.9145145,5.0865216,4.6164985,0.24554731,6.687545,15.906346,10.945932,-0.72348857,6.5016522,12.939676,4.3486466
t89,3.4440813,4.981812,4.9747157,4.442653,0.21474704,6.642966,15.840532,10.948858,-0.76508385,6.5073647,12.912147,4.437414
t124,3.59228,4.7781343,4.8827004,4.691539,0.20222579,6.7485943,15.956323,11.022358,-0.7551693,6.8569674,13.05992,4.33894
t125,3.5097601,4.8133626,4.910929,4.7120557,0.23253837,6.7396216,15.964008,11.012332,-0.7309861,6.779724,13.004861,4.310672
t65,3.5379283,4.743798,4.8573895,4.7586446,0.25191814,6.8039813,15.868445,10.987998,-0.62239563,6.9598503,12.948419,4.238178
t66,3.51927,4.7566643,4.8271194,4.8400764,0.28484592,6.7853465,15.838722,11.012326,-0.62948036,6.8981986,12.952225,4.162255
t57,3.3866882,4.761885,4.803767,4.7778034,0.25150388,6.6573524,15.732343,10.959758,-0.5709704,6.874018,12.961059,4.2336416
t58,3.520439,4.673983,4.8961306,4.861759,0.31224674,6.820772,15.789637,11.00591,-0.56149304,6.9126587,12.873423,4.1691623
t12,3.624179,5.038563,4.839198,4.669396,0.22683384,6.6141205,15.741009,11.0113125,-0.84162414,6.5712276,13.090121,4.172028
