"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100"
"t253",-0.134087553052919,-0.159976896938309,0.00601959063249064,-0.00954048998369771,0.000995988793613318,-0.00177191491860409,0.000163995124660666,0.000903813726833984,-0.0103037373772437,0.204402332647225,-0.00639161116858022,-0.000157232659532565,-0.00863303693796542,0.615370956804633,-0.00772366435773918,-0.00354030761741521,0.0120188217579049,-0.0241210129103021,0.00088769399037752,0.153142918181481,-1.63134483029894e-05,-0.00585014015351095,-0.000203069856563353,0.000200246028019591,0.000481632939074869,-0.0355500285269852,6.51317940975119e-05,-8.73000204866983e-05,-0.000315610011259786,-0.000208621974709973,8.74770263725854e-05,-0.000190616069632116,0.00769461465789532,0.000247693628266525,-0.000138364619525673,5.71755766936069e-05,-5.35683113562769e-18,0.000687709071459607,-7.91669596407413e-05,0.000352882583108328,-0.000204062555741075,-8.44024655992787e-16,-0.00018197379299732,-2.34645513655087e-05,-4.61390954786317e-07,0.000128186180894251,-0.000320688353175803,-3.9918680170741e-05,4.24305042458395e-16,6.73059493979188e-15,2.09785879514325e-16,0.000147649631654437,-2.40236094103333e-16,2.19860229016177e-05,4.08551297031466e-07,-1.64195217160066e-05,2.43172923547015e-17,-7.00377595606398e-06,-2.88238946762875e-15,-1.01677814809941e-05,0.000167789183564824,1.60558075725113e-07,-3.49830031329208e-15,-9.72508128600636e-17,6.07080147729938e-15,-2.89745201884017e-06,1.80660960441875e-15,7.86924492561668e-06,-5.6357359795906e-06,0.00130308106561999,1.41062933357283e-05,1.06917782506002e-05,2.22125032293465e-15,6.30816559114862e-15,-1.60509083281817e-06,-7.87545905812572e-16,8.88582568568005e-06,4.28730800889199e-11,-1.45654694125224e-06,1.51614356092119e-15,8.48201985321619e-15,-3.17531167647117e-14,1.0435580639341e-14,1.23762770961123e-15,2.11239380152989e-14,-5.93116522374832e-14,-1.41988102569918e-06,5.56415630564654e-14,-1.19718429283663e-14,0.70710678118655,-1.22881531575659e-06,2.04775179536609e-14,-4.61904609831157e-14,8.44377326652836e-15,9.8319598384388e-15,-1.66720099986283e-14,-1.52901088422661e-14,-7.0459975156215e-15,-2.56671237221777e-14,-0.100000000000003
"t254",-0.134087553052921,-0.159976896938308,0.00601959063249068,-0.0095404899836978,0.000995988793613238,-0.00177191491860429,0.00016399512466072,0.000903813726833731,-0.0103037373772438,0.204402332647227,-0.00639161116858061,-0.000157232659532791,-0.00863303693796553,0.615370956804637,-0.00772366435773896,-0.00354030761741421,0.0120188217579051,-0.0241210129103024,0.000887693990378804,0.153142918181483,-1.63134483023255e-05,-0.00585014015351144,-0.00020306985656146,0.000200246028019047,0.00048163293907335,-0.0355500285269877,6.51317941009532e-05,-8.73000204870912e-05,-0.00031561001125932,-0.000208621974710621,8.74770263715695e-05,-0.000190616069634209,0.00769461465789874,0.00024769362826745,-0.000138364619525037,5.71755766958913e-05,-6.32710883488375e-19,0.000687709071435466,-7.91669596433316e-05,0.00035288258309938,-0.000204062555740045,1.8519666320121e-15,-0.000181973793006733,-2.34645513656997e-05,-4.61390958169616e-07,0.000128186180891017,-0.000320688353161584,-3.99186801728172e-05,-4.47473811960245e-16,-8.10727289869585e-15,-9.65183080425178e-17,0.000147649631660842,-3.45473514762775e-17,2.19860228996712e-05,4.0855130716529e-07,-1.64195217083042e-05,9.87053230931377e-17,-7.00377595930701e-06,2.63430237098658e-15,-1.01677814859498e-05,0.000167789183574194,1.60558064199188e-07,3.18840030926822e-15,2.0781986650526e-16,-2.95207952059991e-15,-2.89745201933802e-06,-1.82798807089327e-15,7.86924494488795e-06,-5.63573599424422e-06,0.00130308106560039,1.41062933466781e-05,1.06917782448663e-05,-2.7841411572697e-15,-5.34518210268711e-15,-1.60509083204014e-06,4.25648698387751e-16,8.88582569224921e-06,4.28505212838923e-11,-1.45654694210774e-06,-2.21484255999667e-15,-6.82468073490986e-15,3.36021326228301e-14,-9.74986704411494e-15,-1.2201996756553e-15,-2.16891183785896e-14,5.76307106748554e-14,-1.4198808833193e-06,-5.33572027286595e-14,1.2169052492167e-14,-0.707106781186545,-1.22881517775011e-06,-2.06250263045499e-14,4.29921136243331e-14,-7.35219264949031e-15,-1.88843228363238e-14,1.27699932893375e-14,2.12883916503408e-15,1.53094285304126e-14,-1.53631600486083e-14,-0.100000000000004
"t149",-0.150653242349954,-0.193948669285782,0.00807576418611669,-0.0154148218919074,0.00176402876852051,-0.00341025318664818,-0.0356113600129417,-0.00267718673399088,0.0122149675939576,-0.216720395506263,-8.10610438565838e-05,2.86587439313547e-06,0.000389852739718867,-0.0326762983785557,0.000195059055210857,1.01494304952201e-05,0.000454233802405096,-0.0012216113924097,0.000113284329061033,0.0550134719996568,8.95718278074365e-06,-8.51403846670377e-05,-4.34670783873765e-06,7.29407509276717e-06,-2.46817846866663e-05,0.00342388472743948,3.1554571698538e-07,1.45491661360023e-06,1.20627777496361e-05,1.27804612076644e-05,-4.108047385309e-05,0.000402827141280069,-0.648615683985843,0.01187196661824,-0.000685013770293536,0.000112823839920467,2.07863824237337e-15,-0.557017987785395,-0.000126676783123881,0.380683636685088,-0.000159460779043496,-8.86035114054772e-14,-0.000136970259402199,-1.55132639022873e-05,-2.99041722340747e-07,9.21790168259848e-05,-0.0288962381409946,-2.34886060515185e-05,-3.09319903578013e-15,3.85436268079209e-14,-3.16972033529898e-16,8.3214976704766e-05,-4.3826687729787e-16,1.19412423223298e-05,2.13612164238097e-07,-8.53210296688103e-06,2.642467649371e-15,-3.59473254362285e-06,-6.05644886322273e-16,-5.07405255441609e-06,8.30246584653164e-05,7.91348658801549e-08,2.56533422689515e-15,-2.53070200400155e-16,-9.40444355184138e-15,-1.39076065968562e-06,1.05414297483846e-16,3.77398878106483e-06,-3.07647567724921e-06,0.00132777927745872,6.61227398914115e-06,5.00628741740179e-06,4.5646960087585e-16,-7.93061568745306e-16,-7.45857125960659e-07,3.49283063774011e-16,4.12230930765871e-06,1.98705038643887e-11,-6.74874259836302e-07,-1.10533999318258e-15,2.96142038173985e-16,2.68149615021268e-15,-3.55665281342493e-15,-4.03143519697912e-16,-1.33159995670314e-15,-1.10213476916485e-16,-6.45137446012237e-07,7.18966236104317e-16,4.84939405067529e-16,4.6074255521944e-15,-5.561523035214e-07,-6.7941395638057e-16,-2.19128474099369e-15,1.85340974085462e-15,-6.31920857044166e-15,-2.5050000216474e-15,-7.17216011622232e-15,3.3044194372344e-15,-2.07582570308721e-14,-0.0999999999999873
"t138",-0.152134593232714,-0.196933625026216,0.00825274820828403,-0.0159049790744818,0.0018273032824912,-0.00354384412289788,-0.0382419070851212,-0.00292775125374116,0.0137426942833805,-0.248536647335019,-9.67408025552976e-05,3.43525890289803e-06,0.000471083271238055,-0.0401271592560918,0.000247403508266509,1.3144826166791e-05,0.000611437562216275,-0.00166410417784855,0.00016281123781988,0.0825526060175793,1.3946116315389e-05,-0.000162066774389291,-8.60742303892085e-06,2.13567271800781e-05,0.000134165150461307,-0.0147136559567486,-8.59873766299806e-07,-3.57351784285595e-06,-2.55478719681961e-05,-2.25247174014856e-05,1.49288475298184e-05,-2.68657791994267e-05,-0.0221811877061369,0.000498618967628047,-5.99576803665262e-05,2.01307709772302e-05,-1.14225518521212e-14,0.48443165110089,6.07470052433405e-06,0.310839501302849,5.83434626508223e-06,3.41285185548471e-14,-1.68204354782837e-05,-4.38890030351485e-06,-1.22413196400081e-07,9.03030306784752e-05,-0.154505293396528,-4.04395391137199e-06,-5.10741994806203e-15,0.707106781186561,9.41650669239366e-16,2.50650813915107e-05,8.00811821472298e-15,4.07659519241225e-06,8.07098990369344e-08,-3.27343262940798e-06,-1.04666236690233e-14,-1.42114437614389e-06,1.18467067877974e-15,-2.14392210595234e-06,3.57853569366696e-05,3.4425372303062e-08,2.41136448255945e-16,-1.35478231168642e-15,-9.91285993891959e-15,-6.45747689918306e-07,1.78168682493594e-15,1.78817132203915e-06,-1.46513543426463e-06,0.000632533420620936,3.21118459819458e-06,2.44040744071538e-06,-1.4654038140719e-16,-1.30573756900902e-15,-3.71499612251772e-07,-2.34849059867703e-16,2.06224336782576e-06,9.95663979496593e-12,-3.38737181784142e-07,-7.53683843034473e-16,1.3571772068225e-15,1.33549129226644e-15,1.94500113688028e-16,-7.17459296490357e-16,-1.67808152020953e-15,-4.06390263260831e-16,-3.41221537420399e-07,2.05109167463691e-15,-6.47104085914083e-16,-1.97897254139434e-14,-2.97373364659823e-07,-1.36522593667828e-15,-1.08818795891726e-15,3.87507631870922e-16,-1.15329940135259e-15,-1.21172406556134e-15,-5.73872562011781e-15,3.47040060178016e-15,-1.97820057820965e-14,-0.100000000000013
"t204",-0.152134593232715,-0.196933625026216,0.0082527482082841,-0.0159049790744818,0.00182730328249131,-0.00354384412289777,-0.0382419070851215,-0.00292775125374127,0.0137426942833806,-0.248536647335018,-9.67408025547495e-05,3.43525890212199e-06,0.000471083271237869,-0.040127159256091,0.000247403508266479,1.31448261660853e-05,0.000611437562218317,-0.00166410417785081,0.000162811237820229,0.0825526060175784,1.39461163151284e-05,-0.000162066774390285,-8.60742303726324e-06,2.13567271774953e-05,0.000134165150461461,-0.0147136559567534,-8.59873767935011e-07,-3.57351784247809e-06,-2.55478719710882e-05,-2.25247174032286e-05,1.49288475287741e-05,-2.68657791976714e-05,-0.0221811877061706,0.000498618967633197,-5.99576803669452e-05,2.01307709801126e-05,-7.39204861486739e-15,0.484431651100877,6.07470052379021e-06,0.310839501302919,5.83434627029259e-06,4.71300571638847e-14,-1.6820435468402e-05,-4.38890028818069e-06,-1.22413186861315e-07,9.03030306520139e-05,-0.154505293396558,-4.04395392362645e-06,3.61199548919194e-15,-0.707106781186534,-1.69585816770041e-15,2.5065081436935e-05,-3.31176352315693e-15,4.07659519650347e-06,8.07098850600886e-08,-3.27343261617587e-06,2.47339521308078e-16,-1.42114438511951e-06,-2.94553953648531e-15,-2.14392210550558e-06,3.57853569409755e-05,3.44253723389167e-08,-8.51401307320918e-16,-3.00801729297622e-16,1.67558988901233e-15,-6.45747689523623e-07,-7.60521185891206e-17,1.78817131419107e-06,-1.4651354353788e-06,0.000632533420617448,3.21118459333813e-06,2.44040744045989e-06,-1.25892874868753e-15,-6.35209928011826e-16,-3.71499613844587e-07,4.28296452848709e-16,2.06224336892076e-06,9.95551423214504e-12,-3.38737185956391e-07,2.32874412937487e-16,1.59437866500907e-15,1.58647650694887e-15,4.54897876780937e-15,7.38165801169079e-16,-1.39271373295134e-15,-4.69795138445738e-16,-3.4122153788783e-07,1.55849074333511e-15,-6.71713795886442e-16,-4.91273688396632e-15,-2.97373366216603e-07,1.49650405918933e-15,-6.98226893002829e-16,-1.11407244499616e-15,-6.1545495865009e-15,-2.23026292963839e-15,-6.81391488181715e-15,3.68114758892409e-15,-2.01716095109941e-14,-0.0999999999999985
"t200",-0.152866776623236,-0.198409757564859,0.00834032370600434,-0.0161477361879659,0.00185865221463146,-0.00361005015204579,-0.0395494052923682,-0.00305248874722013,0.0145050442805716,-0.264437906027113,-0.000104601681211156,3.72080850806568e-06,0.000511845471253585,-0.043870528773386,0.000273762673145935,1.46554020622478e-05,0.000690919101533724,-0.00188799831141553,0.000187954079264411,0.0965682022713104,1.64903261106004e-05,-0.000201674843246482,-1.08047529718732e-05,2.87006966197472e-05,0.00022007594939397,-0.0245513873723987,-1.50229257670576e-06,-6.32782721501693e-06,-4.62208314797342e-05,-4.20264224022484e-05,4.82818755866305e-05,-0.000307512290998494,0.41728200319993,-0.00753805017104811,0.000403758508356623,-5.88343053308912e-05,3.68163040026202e-15,-0.301748361090958,-2.90049608301664e-06,-0.110748607480271,-1.2458398103373e-06,-7.57714078413363e-15,8.44855335639068e-07,-1.44335982929753e-06,-8.44973116076338e-08,0.000116704569812942,-0.256614705336496,3.77983655628231e-06,-7.62770817055276e-15,-1.42604991413515e-14,-1.17412170499369e-15,2.4302843478191e-06,-1.44567846053724e-15,9.40593537851585e-07,2.628286696305e-08,-1.11065078074383e-06,3.51036967266869e-15,-5.19619662009466e-07,6.59247360661952e-15,-9.05666905980727e-07,1.57117443165488e-05,1.53783634377496e-08,-3.21367192706049e-15,-1.70381560099171e-12,-0.707106781186536,-3.22753831845746e-07,4.32304177468725e-15,9.2269865322205e-07,-7.61950190212684e-07,0.000329105867610726,1.71958216640377e-06,1.31403911211648e-06,8.16686995726381e-15,7.275379086152e-16,-2.06286224313639e-07,-5.44880726317125e-16,1.1521150630436e-06,5.57959131683624e-12,-1.90113511783792e-07,-2.10842197185722e-15,-5.11205422227834e-15,2.24409288808248e-15,-7.59496279194587e-15,4.06705132996879e-16,2.48461129379427e-15,2.35474132762737e-15,-2.05176234175318e-07,-6.72388982187585e-16,3.4589679981187e-15,8.32667268468867e-15,-1.81246748067872e-07,-2.99070952678573e-15,-2.05438587944779e-15,-1.99615241219448e-15,-2.1055051352305e-16,-2.67612840750642e-15,-5.44589017671271e-15,4.91480475413383e-16,-1.68718199333887e-14,-0.100000000000004
"t201",-0.152866776623236,-0.198409757564859,0.00834032370600484,-0.0161477361879644,0.00185865221463132,-0.00361005015204582,-0.0395494052923683,-0.00305248874722015,0.0145050442805716,-0.264437906027112,-0.0001046016812113,3.72080850898606e-06,0.000511845471253691,-0.0438705287733866,0.000273762673145351,1.46554020622906e-05,0.00069091910153335,-0.0018879983114156,0.000187954079264846,0.0965682022713086,1.64903261116464e-05,-0.00020167484324558,-1.08047529744014e-05,2.87006966201911e-05,0.000220075949393181,-0.0245513873723909,-1.50229257652974e-06,-6.32782721492884e-06,-4.62208314799391e-05,-4.20264224005196e-05,4.82818755869957e-05,-0.000307512290996314,0.417282003199905,-0.007538050171047,0.000403758508356188,-5.88343053314773e-05,2.98805714479599e-15,-0.301748361090949,-2.90049608283892e-06,-0.110748607480261,-1.24583981112037e-06,-3.93418653521365e-15,8.44855333882095e-07,-1.44335982916646e-06,-8.44973048842163e-08,0.000116704569813534,-0.256614705336494,3.7798365520559e-06,-7.2527008658988e-15,-2.4921350803248e-15,-1.76365860705228e-15,2.43028435550711e-06,-3.43619972777597e-15,9.40593535047036e-07,2.62828654040364e-08,-1.11065078153784e-06,-6.04565226526519e-16,-5.19619666963563e-07,-9.24530104945881e-16,-9.05666909604723e-07,1.57117443048453e-05,1.53783352123811e-08,1.62665492608149e-15,1.7049996712967e-12,0.707106781186559,-3.22753815134431e-07,-6.39627053520863e-15,9.22698669944034e-07,-7.61950202490646e-07,0.000329105867506301,1.71958214975795e-06,1.31403914229674e-06,-1.01042181425517e-14,2.04432254230217e-15,-2.06286231205671e-07,-8.23270580326453e-16,1.15211505329451e-06,5.57404821737452e-12,-1.90113493461329e-07,1.21664632137966e-16,5.2642113082739e-15,1.12122168516204e-15,2.96341582984144e-15,1.98998270317017e-17,-2.24558131819589e-15,-4.90817983594652e-15,-2.05176232891049e-07,2.34897740757302e-15,-2.29104305880336e-15,-6.66133814775094e-16,-1.8124674865166e-07,2.63461447580073e-15,-3.774261539363e-15,1.13301247427519e-15,-7.69047872288635e-15,-4.24756711434428e-16,-8.03459878162142e-15,9.79186531641252e-15,-2.50765530297897e-14,-0.0999999999999928
"t176",-0.152354800329947,-0.197378305401563,0.00827917987870222,-0.015978451430563,0.00183680195153009,-0.00356392252535848,-0.0386420003824325,-0.00296610080163077,0.0139787176890883,-0.253481857057712,-9.92071885212536e-05,3.52493483598278e-06,0.000483906136108665,-0.0413086403856882,0.000255775796397888,1.36264921296961e-05,0.000636954471104142,-0.00173612816342969,0.000170968663111691,0.0871286976998094,1.4781002944114e-05,-0.000175363613710036,-9.3478234132385e-06,2.38996543182602e-05,0.000165912274042171,-0.0183663022812141,-1.10131820048637e-06,-4.61222587310342e-06,-3.33856388121039e-05,-2.99730062028897e-05,2.88846816435436e-05,-0.00015361858259684,0.184986188059715,-0.00330423407552344,0.000164603452246201,-2.00645122692052e-05,-1.32771704436259e-15,-0.0130000146892848,8.83478681021065e-08,0.0125344708464816,3.1164287145924e-07,-2.41361535470172e-14,-4.1787305721274e-07,2.35897783552658e-06,2.21244462029017e-07,-0.000387289872078739,0.904070237135481,-2.22913296438546e-05,2.06300110582614e-14,-2.3868111845673e-14,4.78859230810931e-15,3.73509103824939e-05,4.6221092517892e-16,4.85019449518348e-06,8.53339202208691e-08,-3.41500164232399e-06,4.17127485087806e-15,-1.44849483341518e-06,-2.65149740202938e-15,-2.10065011709729e-06,3.47492346367381e-05,3.33023048441548e-08,-5.33954310167217e-17,-3.77776013702291e-16,2.8320818486212e-15,-6.1196350296184e-07,2.64677703582389e-16,1.68704007549876e-06,-1.38088690863973e-06,0.000596126269886043,3.01622834672943e-06,2.29091729944579e-06,7.9500418358425e-16,1.399175660924e-15,-3.47738569409836e-07,-6.04689669508839e-17,1.92938301445837e-06,9.31462665170074e-12,-3.16800257657739e-07,1.75452662350172e-15,-2.17846937842879e-16,9.56419657045906e-17,2.92441317898528e-15,5.67787884216095e-16,8.47927177332939e-16,-5.8174138903548e-16,-3.17943960447113e-07,4.64155301134754e-16,1.33232823058047e-16,9.2148511043888e-15,-2.7698941133985e-07,2.85908726041708e-16,-3.32062960875995e-16,2.69246627819455e-15,-5.34430164654187e-15,-2.66676427219986e-15,-6.38332538943115e-15,3.34998681520125e-15,-2.04161135536322e-14,-0.100000000000009
"t203",-0.151112303496325,-0.194873839869762,0.00813062982650891,-0.0155668150830651,0.0017836518465247,-0.00345168702344107,-0.0364279873344083,-0.00275501016208691,0.0126898180931829,-0.226614322643623,-8.5941657319716e-05,3.04312384920448e-06,0.000415144493982311,-0.0349970276770216,0.000211374343812798,1.10834772695675e-05,0.000503292289571218,-0.00135973175008665,0.000128759063103373,0.0636245249569523,1.05180846218447e-05,-0.000109276160507123,-5.68414080074563e-06,1.17241193321224e-05,2.58339939808673e-05,-0.00234842467126651,-5.92637582278498e-08,-1.49406934981422e-07,5.25842633728905e-08,1.4926205015819e-06,-2.28655838494799e-05,0.000260723314757289,-0.439379802023427,0.00806988064960268,-0.00047499222849987,8.14318926341559e-05,1.25537074040226e-14,0.195178650293591,-3.59346019224562e-06,-0.798214343945989,-0.000170012314052463,4.07847100127238e-14,-0.000117103551497599,-1.26451994205977e-05,-2.48636245533851e-07,8.56135267884949e-05,-0.0487146594513989,-1.84773592609e-05,-1.58404007026184e-15,-3.03764054754967e-14,-6.22562439663634e-16,6.71582945446635e-05,-2.28462204100796e-16,9.72135051363683e-06,1.75463750661679e-07,-7.01904950027047e-06,6.56336573827985e-16,-2.96649417647293e-06,-6.65607853953032e-16,-4.21915503964584e-06,6.9205758697873e-05,6.60403934637303e-08,-8.16906862624578e-17,1.59480455131141e-15,-2.42695019980436e-15,-1.17082722506945e-06,-2.10317463588493e-16,3.18641732554302e-06,-2.59943712312802e-06,0.00112194424191052,5.60324751073818e-06,4.24474552039329e-06,9.41442911181865e-17,7.17705290309466e-16,-6.34501142758824e-07,2.54251676242218e-16,3.50925323397711e-06,1.69207649100885e-11,-5.74809677381115e-07,-1.15013098934947e-15,1.62846911861381e-15,-1.01837112886489e-15,1.96235633508779e-15,-6.29597051064667e-16,7.21458476696703e-16,-8.31755063332588e-16,-5.54210086531285e-07,1.05211829582075e-15,4.50844744762634e-16,-1.38777878078145e-16,-4.78653113736115e-07,6.15536224423787e-16,-1.99405772390994e-15,9.0874274106631e-16,-3.54629639093546e-15,-2.96637973904116e-15,-6.9229324964086e-15,3.95465762836197e-15,-2.07219834593451e-14,-0.1
"t211",-0.141794759954407,-0.175842617600572,0.00698412085887638,-0.0123139734070595,0.00135953983397361,-0.00254899414515501,-0.0170713403713399,-0.000819011452547316,-7.97175984696319e-05,0.0543355834831704,7.01660123378501e-05,-2.70396727703724e-06,-0.000425896613961846,0.0462838705327346,-0.0004259458687479,-2.82379408748776e-05,-0.00189336914060859,0.00572812674122228,-0.000886365138097077,-0.652519950489042,-0.000155454584772439,-0.00820080142309711,-0.000268593333799082,0.000218259620728573,0.000770207492547758,-0.0828285460557856,-4.63019135060909e-06,-1.90297373995667e-05,-0.000133848703883678,-0.000115595850130041,6.74787800624889e-05,-0.000158773073102004,0.0248792868923976,-0.000154609811567314,-8.72496720868128e-05,4.10777188470773e-05,-2.48110771918557e-15,0.00204638080518082,-5.96721100797574e-05,0.00103512027495559,-0.000154532889163311,-0.707106781186547,-0.000138184134711052,-1.78852394400023e-05,-3.52114765726599e-07,9.80900298209416e-05,-0.000886251926525859,-3.04623240341872e-05,3.73116636689437e-15,-7.42218427029294e-15,-1.1799878938888e-15,0.000112828057236282,4.24559169144941e-17,1.68119921124576e-05,3.1258825422894e-07,-1.2563924964676e-05,-5.26246529109647e-16,-5.36011221444013e-06,-1.37154182732886e-15,-7.78490904993779e-06,0.000128487180856348,1.22960230524439e-07,6.91367190528836e-16,-7.24379484313261e-16,2.84230067048915e-15,-2.2226633367059e-06,-2.83224711518201e-16,6.08355045014353e-06,-4.96984696364605e-06,0.00214521803358656,1.07691489802257e-05,8.16620387988486e-06,-1.57159312309002e-16,1.07355300253954e-15,-1.22736659874692e-06,-6.835598140366e-16,6.79549929716077e-06,3.27797791753306e-11,-1.1139864020503e-06,-8.20195436264991e-16,2.22517790375395e-16,2.52209956181678e-15,-7.28834437080859e-16,1.88843710579793e-16,1.36713917719292e-15,-9.27748936937612e-16,-1.08654452392552e-06,1.01174576788341e-15,-1.89089868370863e-16,-1.58206781009085e-15,-9.40384595919045e-07,4.03391997410582e-16,-1.62376603463932e-15,7.11196999881716e-16,-6.09258866683271e-15,-1.471551342473e-15,-4.99884914371345e-15,4.45950080396943e-15,-2.0516418499634e-14,-0.0999999999999981
