,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,2.1952074,3.4406693,6.076564,6.5999584,5.2437663,4.9195204,3.3579955,5.5538087,5.656695,3.660412,4.2366023,2.8851814,3.0305932,6.422121,5.828823,6.073521
t8,1.1344252,3.1393743,4.8657885,6.5046463,4.9915953,4.9541135,3.397706,6.0202055,5.6898317,3.3828971,3.9823797,2.6617084,2.5199828,6.710124,6.1914406,5.8883357
t9,1.3889347,3.2116606,5.1561174,6.536646,5.0576153,4.944183,3.3965507,5.89479,5.6651115,3.4643695,4.045759,2.7354288,2.6559215,6.633399,6.0752583,5.938118
t26,0.92604053,2.949519,4.418518,6.5516124,5.0715218,4.8950872,3.385651,6.2141156,5.628715,3.3797588,3.964454,2.7320542,2.4494576,6.609101,6.2684274,5.8995085
t117,0.48815873,2.6099472,3.179048,6.710584,5.366281,4.9176736,3.3851326,6.650871,5.726821,3.437683,3.996076,2.7804043,2.283606,6.2890043,6.436323,5.957077
t118,0.5076127,2.5888424,3.1521077,6.7366776,5.385007,4.8949027,3.3827767,6.670438,5.706648,3.4647298,4.017364,2.7999735,2.2820094,6.267486,6.4265604,5.9843163
t69,0.5845757,2.5660105,3.1995308,6.7232046,5.443383,4.9173293,3.2923834,6.7178307,5.6876693,3.460686,4.062621,2.867848,2.2272193,6.179102,6.345488,5.965414
t163,0.5861987,2.5179636,3.1031086,6.7117305,5.4976883,4.9545956,3.2710671,6.770225,5.740484,3.4425673,4.0181093,2.8765087,2.2625067,6.1238327,6.331729,5.9364243
t164,0.6013842,2.551644,3.2478328,6.839192,5.4093885,4.8562045,3.3499892,6.7544174,5.5706015,3.5837092,4.1930575,2.909109,2.1987598,6.119844,6.397146,6.0882754
t91,0.60386837,2.4727786,3.0103574,6.8424163,5.5450263,4.827528,3.4046638,6.8110223,5.635925,3.5891209,4.1342154,2.9709945,2.34918,6.07118,6.431139,6.103441
t119,0.6063937,2.471468,2.9922109,6.804215,5.5575027,4.86424,3.357463,6.8083673,5.675655,3.5511055,4.097326,2.959675,2.3237274,6.065248,6.3912015,6.0586033
t120,0.5944354,2.4568398,2.9881175,6.874498,5.5618377,4.8062935,3.438077,6.831563,5.612373,3.6251884,4.1627026,2.9965053,2.3588705,6.056946,6.466561,6.143472
t132,0.6967393,2.4376733,2.9958868,6.893122,5.532223,4.7514133,3.4457967,6.727694,5.576683,3.6075199,4.1864533,2.9790027,2.2285433,6.1591926,6.4414477,6.122572
t133,0.6201791,2.4700053,2.9837887,6.865275,5.512196,4.7688227,3.4540741,6.7723184,5.6152983,3.5848322,4.1342735,2.9460592,2.3459983,6.116383,6.4585958,6.1129565
t44,0.83725715,2.8670995,4.033296,6.629246,5.181814,4.90829,3.4170463,6.3079214,5.6654887,3.437314,3.99903,2.7600932,2.409157,6.4986463,6.2908053,5.9390364
t12,1.1218352,3.0970187,4.7946877,6.5493684,5.039802,4.9199815,3.421016,6.0225935,5.6414986,3.4279146,3.996002,2.711601,2.560184,6.661727,6.150309,5.9200373
t13,0.89064425,3.0260174,4.35889,6.564877,5.0452266,4.937121,3.4621391,6.101572,5.698256,3.3902519,3.9480386,2.6520944,2.4379482,6.6816297,6.267968,5.891776
t33,0.24069513,2.7238424,3.1377745,6.6904774,5.166441,4.8906817,3.573092,6.3416476,5.7664943,3.3297656,3.8396602,2.515036,2.1313615,6.641921,6.589932,5.8795395
