,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,16.173153,16.165852,6.1929336,-3.2972057,-3.8053303,5.960515,27.276844,2.7444031,-1.0576929,18.25423,-2.9919372,4.7006664,15.445583,14.995699,17.098999,14.585652
t8,22.144423,20.723047,10.558744,-4.4001703,-5.061588,4.129122,33.078438,2.9686882,-0.8449621,22.116205,-3.299376,5.2761345,18.148066,18.85265,23.496935,17.458176
t9,20.280209,18.831072,9.36688,-3.981445,-4.5643477,3.478849,29.803131,2.851528,-0.7264969,19.69317,-2.889961,4.843748,16.194693,16.755795,21.506086,15.988006
t26,29.40613,17.194704,5.7507987,-4.3189692,-5.1837263,-0.028540973,39.78811,2.0255077,-0.18835627,23.405773,-2.9613204,11.456747,18.082321,18.63937,31.555105,14.672287
t117,35.810818,20.552774,7.396067,-5.3887553,-6.431588,1.3486232,49.120712,2.9244306,-0.7003928,29.90613,-3.9465313,14.01125,23.583042,24.822031,37.060173,19.634434
t118,35.704094,20.570263,7.5705285,-5.401611,-6.466971,1.351518,48.96365,2.9143317,-0.6832864,29.896753,-3.9222012,13.8818245,23.61622,24.832958,37.17656,19.799934
t69,35.325348,20.976305,7.6568484,-5.2328997,-6.6191077,0.2364708,49.341057,3.1716943,-0.5113791,30.816957,-3.9628322,13.210756,22.768114,24.64989,37.78206,18.744282
t163,35.39516,21.209887,7.8789916,-5.3829036,-6.6215816,-0.047797184,49.43888,2.926342,-0.397786,30.610998,-4.044531,13.241224,22.634686,25.07788,38.07018,18.460228
t164,35.39574,21.209236,7.8783517,-5.3824935,-6.621602,-0.04749067,49.44079,2.9283898,-0.39769664,30.61247,-4.0442986,13.242454,22.634035,25.076263,38.071053,18.45974
t91,35.64546,18.036608,5.5326705,-5.2265344,-6.1132827,0.37943944,48.36002,2.4779844,-0.33497205,29.622866,-3.7235668,14.7239,23.159023,23.609957,38.79268,17.480228
t119,35.916325,18.316095,5.5768905,-5.293039,-6.241958,0.2716051,49.239525,2.3901937,-0.40301546,30.281914,-3.88031,14.823996,23.549158,24.415133,39.190178,17.553219
t120,35.885765,18.292627,5.688068,-5.30314,-6.2380924,0.1881529,49.131805,2.432576,-0.364652,30.18589,-3.847025,14.7324705,23.470598,24.368544,39.314583,17.492023
t132,35.92793,18.278109,5.6657653,-5.296486,-6.240638,0.20746909,49.18223,2.3518171,-0.3691896,30.187986,-3.8580532,14.833989,23.557383,24.435719,39.26163,17.590714
t133,35.92644,18.293379,5.722571,-5.3067565,-6.23303,0.25349388,49.09134,2.3074286,-0.3717384,30.199738,-3.8590114,14.755382,23.539375,24.451378,39.28252,17.591185
t44,31.72006,16.694965,5.1715636,-4.674394,-5.41999,-0.08793991,42.314,2.394725,-0.15354726,25.283298,-3.1557226,12.784487,19.941395,20.220419,34.418633,15.405832
t12,24.965616,20.90418,8.967946,-4.4132276,-4.9473753,2.6305082,33.175865,4.614424,-0.30924493,19.8666,-2.4389415,6.899856,15.420307,15.224052,27.00149,18.039413
t13,28.263685,23.59112,10.428181,-5.1941595,-5.760291,4.7533937,38.89821,5.4995146,-0.67719686,24.429758,-3.1386049,7.663726,19.328726,19.25805,30.168203,21.839743
t33,34.416107,27.685837,10.392396,-6.007326,-6.674621,5.9327106,46.32478,7.6504035,-1.164281,29.466002,-3.8138797,9.469561,22.6201,22.213257,34.542854,24.621449
t34,33.91674,27.70476,11.054971,-5.901905,-6.597081,5.058026,45.73085,7.6751275,-0.90068066,28.114553,-3.7136338,9.362304,21.23739,22.162088,34.3562,23.695946
