accepted_species,estimate
t16,0.7844925
t37,0.29309934
t32,0.67104435
t33,0.67104435
t43,-0.927176
t44,-0.927176
t5,-0.05847013
t6,-0.05847013
t95,-0.051399842
t96,-0.051399842
