,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t20,4.047083,8.814605,-4.9958825,3.5317972,0.60444593,4.2653565,0.6668356,4.5684977,7.501426,4.891631,8.856589,1.2726018,7.178133,5.430817,1.8968015
t48,4.191514,8.664393,-5.0496063,3.4538472,0.58501,4.1730933,0.68262017,4.486492,7.647393,4.738621,8.70193,1.2672441,7.188918,5.3079267,1.8812073
t49,4.2203,8.695032,-4.960848,3.4024491,0.63494295,4.2718472,0.8107624,4.497339,7.7240767,4.6743727,8.699285,1.2997348,7.193534,5.386822,2.0429842
t110,4.221586,8.860674,-5.1467457,3.6100695,0.42430595,4.203561,0.60853946,4.408216,7.5248,4.6881413,8.602783,1.2657751,7.2913084,5.301066,2.02751
t111,4.131241,8.942329,-5.016586,3.6457784,0.5335793,4.3215294,0.7097621,4.5123453,7.4416676,4.743634,8.699153,1.2444085,7.2432027,5.452688,1.9957283
t128,4.0941687,8.917167,-5.109988,3.5908332,0.42544943,4.3335447,0.59375393,4.475013,7.4575357,4.7536745,8.595875,1.2837404,7.2391434,5.436465,2.0998547
t129,4.137874,8.829114,-5.069968,3.4945424,0.48957485,4.3292565,0.64220124,4.469246,7.519988,4.7251015,8.605114,1.3436211,7.1923184,5.4286633,2.1283379
t63,4.220544,8.821424,-4.9405537,3.5153701,0.5626372,4.302465,0.79338074,4.43435,7.4736385,4.6387606,8.599907,1.3547287,7.2451124,5.38961,2.0744135
t149,4.2316337,8.831779,-5.004467,3.5376594,0.49312773,4.276285,0.72687197,4.401515,7.471908,4.6299586,8.556086,1.3702995,7.2503524,5.3550763,2.0864115
t150,4.199318,8.831644,-4.955209,3.5203876,0.5513236,4.2878413,0.7682405,4.4457383,7.462781,4.664324,8.626806,1.3427149,7.26189,5.372859,2.0513725
t34,4.0652275,8.774601,-4.990321,3.4820912,0.62298346,4.2470837,0.68938226,4.5882387,7.5599556,4.8766484,8.879929,1.2396277,7.200191,5.4007173,1.880027
t101,4.065651,8.692114,-5.0262847,3.3461866,0.49908972,4.2555685,0.5922115,4.5599413,7.68374,4.8088975,8.687858,1.3091071,7.1985784,5.350537,2.0954754
t102,4.0576277,8.7391815,-5.010194,3.3960543,0.51414937,4.300591,0.6296321,4.4863753,7.5343137,4.7986007,8.639302,1.4702985,7.1198726,5.4290657,2.0531983
t74,4.1399875,8.693634,-4.97003,3.394779,0.6355704,4.240712,0.7430615,4.5567937,7.7141585,4.7687035,8.806392,1.2273275,7.211228,5.369808,1.9498398
t75,4.128232,8.720447,-4.9720345,3.433679,0.6626246,4.2486715,0.7503053,4.57544,7.6529617,4.802164,8.845548,1.1983157,7.199467,5.394972,1.9065207
t68,4.1505623,8.780061,-5.0054326,3.4768515,0.582643,4.1985993,0.708499,4.476459,7.7122655,4.7080555,8.8299465,1.2809128,7.279798,5.3272724,1.905825
t27,0.038851824,1.7430212,9.958386,1.4302285,4.565898,6.843906,4.4323473,4.52652,5.1771393,5.477348,2.751653,4.8585587,2.8670251,7.9033613,5.701204
t28,-0.35058954,1.5696396,10.0546875,1.3608224,4.7269235,6.486858,4.9043813,4.3764906,4.9980183,5.5748224,2.902748,4.8303776,2.7031105,7.807471,5.7328935
t17,0.01971527,1.7215887,9.923327,1.4525194,4.603172,6.8268085,4.4398146,4.501367,5.162608,5.468838,2.7897997,4.833762,2.8865688,7.8676376,5.736711
t15,-0.48217827,1.5690038,10.000063,1.4638153,4.7917814,6.4188256,4.9180164,4.359232,4.9245567,5.576045,2.9528046,4.7272186,2.6462743,7.6235948,5.850987
t55,-0.12321494,1.676909,9.927523,1.34881,4.5814195,6.7551727,4.5910864,4.410434,5.234051,5.418404,2.845612,4.8618007,2.8012831,7.93847,5.710603
t56,-0.20258103,1.6341246,9.99411,1.413345,4.656249,6.635309,4.711728,4.430105,5.0829554,5.5050244,2.8342896,4.816918,2.7664816,7.829178,5.740641
t18,-0.4781278,1.5193894,10.112669,1.2917702,4.7772393,6.3659744,5.0926175,4.3381143,4.932928,5.65152,2.9878983,4.877024,2.6514232,7.8189874,5.7114515
t43,-0.53039324,1.0718087,10.046275,0.6328574,2.95442,7.305845,7.5397377,5.401077,5.6248546,5.0021305,1.1864758,5.5921755,2.6815803,9.688213,5.919131
t59,-0.7133689,1.1450711,9.972267,0.7535312,2.885642,7.423707,7.5480065,5.1645775,5.5586367,5.064748,1.1152569,5.551094,2.6044292,9.685584,5.7720656
t85,-0.5877125,1.1163107,9.859585,0.6388881,2.8622844,7.493865,7.7042794,5.3528123,5.6058702,5.0043683,1.0743843,5.5379424,2.5996423,9.792673,5.740671
t99,-0.60648316,1.1780611,9.827827,0.71510684,2.9441953,7.543832,7.6303983,5.2902985,5.5622916,5.038319,1.1270453,5.4718075,2.5290399,9.727768,5.706248
t100,-0.56906706,1.1413716,9.854512,0.63898903,2.8748128,7.53238,7.7015066,5.34126,5.589124,5.016032,1.0793595,5.5259414,2.5637178,9.788017,5.7227764
