"","t17","t61","t62","t45","t39","t60","t96","t97","t102","t103","t76","t77","t21","t123","t124","t66","t101","t110","t111","t112","t113","t2","t4","t43","t44","t14","t28","t29","t114","t115","t37","t11","t82","t83","t70","t71","t49","t7","t31","t40","t41","t38","t12","t8","t32","t33","t3","t42","t106","t107","t98","t54","t26","t116","t117","t58","t59","t64","t65","t104","t105","t57","t55","t56","t126","t127","t125","t19","t118","t121","t122","t81","t34","t108","t109","t73","t87","t88","t13","t53","t67","t68","t63","t47","t48","t20","t128","t129","t23","t46","t92","t93","t78","t15","t18","t94","t95","t22","t27","t52","t99","t100","t74","t75","t69","t24","t25","t6","t9","t10","t130","t131","t89","t16","t90","t91","t72","t119","t120","t84","t132","t133","t85","t86","t79","t80","t50","t51","t30","t35","t36","t5","t1"
"t17",0,1.46671385146,1.77514346653,1.77514346653,1.20355852915,1.77514346652,1.77514346652,1.77514346652,1.77514346661,1.77514346661,1.77514346658,1.77514346658,1.77514346628,1.77514346662,1.77514346662,1.775143466618,1.775143466558,1.775143466558,1.775143466558,3.36299334889,3.36299334889,3.13248279751,4.43758123681,5.50452368851,5.80892744651,4.64842963931,5.80892744591,5.31334557551,5.80892744592,5.80892744592,5.80892744591,5.80892744631,5.80892744621,5.80892744621,5.80892744621,5.80892744621,5.80892744621,4.70250239691,5.39778523521,5.47761625435,5.80892744635,5.30622873061,4.99948811091,8.8066582301,8.8066582301,8.14793999506,6.4517851466,8.6573316407,8.80665822965,8.80665822965,8.8066582296,8.8066582296,8.6792598814,8.80665822963,8.80665822963,8.806658229666,8.806658229666,8.80665822975,8.80665822975,8.80665822969,8.80665822969,8.80665822971,8.80665822981,8.80665822981,8.806658229786,8.806658229786,8.80665822979,8.183298922239,8.806658229749,8.806658229749,8.806658229749,8.806658229739,8.80665822968,8.80665822975,8.80665822975,8.8066582297,8.8066582297,8.8066582297,7.7083642866,8.8066582297,8.806658229735,8.806658229735,8.8066582297,8.8066582302,8.28548761659,8.8066582291,8.80665822933,8.80665822933,8.791174727,8.6054934344,8.8066582295,8.8066582295,8.7877236334,8.8066582298,8.6199336083,8.8066582297,8.8066582297,8.8066582295,8.8066582297,8.8066582297,8.80665822974,8.80665822974,8.80665822978,8.68490455868,8.80665822974,8.8066582297,8.5924468202,7.2732054913,8.8066582296,7.3104739818,8.806658230025,8.806658230025,8.80665823,7.80221613119,8.80665822959,8.80665822959,8.8066582302,8.80665823022,8.80665823022,8.8066582297,8.8066582297,8.8066582297,8.74841610377,8.8066582297,8.8066582297,8.8066582297,8.42575409796,8.80665822976,8.15983841796,8.80665822966,8.80665822966,8.8066582296,6.8676569301
"t61",1.46671385146,0,0.35015456953,0.81114433753,0.35690321505,0.92848815242,0.92848815242,0.92848815242,0.92848815251,0.92848815251,1.61990134228,1.61990134228,1.79179380318,2.03706321212,2.03706321212,2.037063212118,2.037063212058,2.037063212058,2.037063212058,3.69521241735,3.69521241735,3.46470186597,4.76980030527,5.83674275697,6.14114651497,4.98064870777,6.14114651437,5.64556464397,6.14114651438,6.14114651438,6.14114651437,6.14114651477,6.14114651467,6.14114651467,6.14114651467,6.14114651467,6.14114651467,5.03472146537,5.73000430367,5.80983532281,6.14114651481,5.63844779907,5.33170717937,9.13887729856,9.13887729856,8.48015906352,6.78400421506,8.98955070916,9.13887729811,9.13887729811,9.13887729806,9.13887729806,9.01147894986,9.13887729809,9.13887729809,9.138877298126,9.138877298126,9.13887729821,9.13887729821,9.13887729815,9.13887729815,9.13887729817,9.13887729827,9.13887729827,9.138877298246,9.138877298246,9.13887729825,8.515517990699,9.138877298209,9.138877298209,9.138877298209,9.138877298199,9.13887729814,9.13887729821,9.13887729821,9.13887729816,9.13887729816,9.13887729816,8.04058335506,9.13887729816,9.138877298195,9.138877298195,9.13887729816,9.13887729866,8.61770668505,9.13887729756,9.13887729779,9.13887729779,9.12339379546,8.93771250286,9.13887729796,9.13887729796,9.11994270186,9.13887729826,8.95215267676,9.13887729816,9.13887729816,9.13887729796,9.13887729816,9.13887729816,9.1388772982,9.1388772982,9.13887729824,9.01712362714,9.1388772982,9.13887729816,8.92466588866,7.60542455976,9.13887729806,7.64269305026,9.138877298485,9.138877298485,9.13887729846,8.13443519965,9.13887729805,9.13887729805,9.13887729866,9.13887729868,9.13887729868,9.13887729816,9.13887729816,9.13887729816,9.08063517223,9.13887729816,9.13887729816,9.13887729816,8.75797316642,9.13887729822,8.49205748642,9.13887729812,9.13887729812,9.13887729806,7.19987599856
"t62",1.77514346653,0.35015456953,0,1.1195739526,0.66533283012,1.23691776749,1.23691776749,1.23691776749,1.23691776758,1.23691776758,1.92833095735,1.92833095735,2.10022341825,2.34549282719,2.34549282719,2.345492827188,2.345492827128,2.345492827128,2.345492827128,4.00364203242,4.00364203242,3.77313148104,5.07822992034,6.14517237204,6.44957613004,5.28907832284,6.44957612944,5.95399425904,6.44957612945,6.44957612945,6.44957612944,6.44957612984,6.44957612974,6.44957612974,6.44957612974,6.44957612974,6.44957612974,5.34315108044,6.03843391874,6.11826493788,6.44957612988,5.94687741414,5.64013679444,9.44730691363,9.44730691363,8.78858867859,7.09243383013,9.29798032423,9.44730691318,9.44730691318,9.44730691313,9.44730691313,9.31990856493,9.44730691316,9.44730691316,9.447306913196,9.447306913196,9.44730691328,9.44730691328,9.44730691322,9.44730691322,9.44730691324,9.44730691334,9.44730691334,9.447306913316,9.447306913316,9.44730691332,8.823947605769,9.447306913279,9.447306913279,9.447306913279,9.447306913269,9.44730691321,9.44730691328,9.44730691328,9.44730691323,9.44730691323,9.44730691323,8.34901297013,9.44730691323,9.447306913265,9.447306913265,9.44730691323,9.44730691373,8.92613630012,9.44730691263,9.44730691286,9.44730691286,9.43182341053,9.24614211793,9.44730691303,9.44730691303,9.42837231693,9.44730691333,9.26058229183,9.44730691323,9.44730691323,9.44730691303,9.44730691323,9.44730691323,9.44730691327,9.44730691327,9.44730691331,9.32555324221,9.44730691327,9.44730691323,9.23309550373,7.91385417483,9.44730691313,7.95112266533,9.447306913555,9.447306913555,9.44730691353,8.44286481472,9.44730691312,9.44730691312,9.44730691373,9.44730691375,9.44730691375,9.44730691323,9.44730691323,9.44730691323,9.3890647873,9.44730691323,9.44730691323,9.44730691323,9.06640278149,9.44730691329,8.80048710149,9.44730691319,9.44730691319,9.44730691313,7.50830561363
"t45",1.77514346653,0.81114433753,1.1195739526,0,0.66533283012,1.23691776749,1.23691776749,1.23691776749,1.23691776758,1.23691776758,1.92833095735,1.92833095735,2.10022341825,2.34549282719,2.34549282719,2.345492827188,2.345492827128,2.345492827128,2.345492827128,4.00364203242,4.00364203242,3.77313148104,5.07822992034,6.14517237204,6.44957613004,5.28907832284,6.44957612944,5.95399425904,6.44957612945,6.44957612945,6.44957612944,6.44957612984,6.44957612974,6.44957612974,6.44957612974,6.44957612974,6.44957612974,5.34315108044,6.03843391874,6.11826493788,6.44957612988,5.94687741414,5.64013679444,9.44730691363,9.44730691363,8.78858867859,7.09243383013,9.29798032423,9.44730691318,9.44730691318,9.44730691313,9.44730691313,9.31990856493,9.44730691316,9.44730691316,9.447306913196,9.447306913196,9.44730691328,9.44730691328,9.44730691322,9.44730691322,9.44730691324,9.44730691334,9.44730691334,9.447306913316,9.447306913316,9.44730691332,8.823947605769,9.447306913279,9.447306913279,9.447306913279,9.447306913269,9.44730691321,9.44730691328,9.44730691328,9.44730691323,9.44730691323,9.44730691323,8.34901297013,9.44730691323,9.447306913265,9.447306913265,9.44730691323,9.44730691373,8.92613630012,9.44730691263,9.44730691286,9.44730691286,9.43182341053,9.24614211793,9.44730691303,9.44730691303,9.42837231693,9.44730691333,9.26058229183,9.44730691323,9.44730691323,9.44730691303,9.44730691323,9.44730691323,9.44730691327,9.44730691327,9.44730691331,9.32555324221,9.44730691327,9.44730691323,9.23309550373,7.91385417483,9.44730691313,7.95112266533,9.447306913555,9.447306913555,9.44730691353,8.44286481472,9.44730691312,9.44730691312,9.44730691373,9.44730691375,9.44730691375,9.44730691323,9.44730691323,9.44730691323,9.3890647873,9.44730691323,9.44730691323,9.44730691323,9.06640278149,9.44730691329,8.80048710149,9.44730691319,9.44730691319,9.44730691313,7.50830561363
"t39",1.20355852915,0.35690321505,0.66533283012,0.66533283012,0,0.60824285223,0.60824285223,0.60824285223,0.60824285232,0.60824285232,1.35674601997,1.35674601997,1.52863848087,1.77390788981,1.77390788981,1.773907889808,1.773907889748,1.773907889748,1.773907889748,3.43205709504,3.43205709504,3.20154654366,4.50664498296,5.57358743466,5.87799119266,4.71749338546,5.87799119206,5.38240932166,5.87799119207,5.87799119207,5.87799119206,5.87799119246,5.87799119236,5.87799119236,5.87799119236,5.87799119236,5.87799119236,4.77156614306,5.46684898136,5.5466800005,5.8779911925,5.37529247676,5.06855185706,8.87572197625,8.87572197625,8.21700374121,6.52084889275,8.72639538685,8.8757219758,8.8757219758,8.87572197575,8.87572197575,8.74832362755,8.87572197578,8.87572197578,8.875721975816,8.875721975816,8.8757219759,8.8757219759,8.87572197584,8.87572197584,8.87572197586,8.87572197596,8.87572197596,8.875721975936,8.875721975936,8.87572197594,8.252362668389,8.875721975899,8.875721975899,8.875721975899,8.875721975889,8.87572197583,8.8757219759,8.8757219759,8.87572197585,8.87572197585,8.87572197585,7.77742803275,8.87572197585,8.875721975885,8.875721975885,8.87572197585,8.87572197635,8.35455136274,8.87572197525,8.87572197548,8.87572197548,8.86023847315,8.67455718055,8.87572197565,8.87572197565,8.85678737955,8.87572197595,8.68899735445,8.87572197585,8.87572197585,8.87572197565,8.87572197585,8.87572197585,8.87572197589,8.87572197589,8.87572197593,8.75396830483,8.87572197589,8.87572197585,8.66151056635,7.34226923745,8.87572197575,7.37953772795,8.875721976175,8.875721976175,8.87572197615,7.87127987734,8.87572197574,8.87572197574,8.87572197635,8.87572197637,8.87572197637,8.87572197585,8.87572197585,8.87572197585,8.81747984992,8.87572197585,8.87572197585,8.87572197585,8.49481784411,8.87572197591,8.22890216411,8.87572197581,8.87572197581,8.87572197575,6.93672067625
"t60",1.77514346652,0.92848815242,1.23691776749,1.23691776749,0.60824285223,0,0.6840322194,0.6840322194,0.68403221949,0.68403221949,1.92833095734,1.92833095734,2.10022341824,2.34549282718,2.34549282718,2.345492827178,2.345492827118,2.345492827118,2.345492827118,4.00364203241,4.00364203241,3.77313148103,5.07822992033,6.14517237203,6.44957613003,5.28907832283,6.44957612943,5.95399425903,6.44957612944,6.44957612944,6.44957612943,6.44957612983,6.44957612973,6.44957612973,6.44957612973,6.44957612973,6.44957612973,5.34315108043,6.03843391873,6.11826493787,6.44957612987,5.94687741413,5.64013679443,9.44730691362,9.44730691362,8.78858867858,7.09243383012,9.29798032422,9.44730691317,9.44730691317,9.44730691312,9.44730691312,9.31990856492,9.44730691315,9.44730691315,9.447306913186,9.447306913186,9.44730691327,9.44730691327,9.44730691321,9.44730691321,9.44730691323,9.44730691333,9.44730691333,9.447306913306,9.447306913306,9.44730691331,8.823947605759,9.447306913269,9.447306913269,9.447306913269,9.447306913259,9.4473069132,9.44730691327,9.44730691327,9.44730691322,9.44730691322,9.44730691322,8.34901297012,9.44730691322,9.447306913255,9.447306913255,9.44730691322,9.44730691372,8.92613630011,9.44730691262,9.44730691285,9.44730691285,9.43182341052,9.24614211792,9.44730691302,9.44730691302,9.42837231692,9.44730691332,9.26058229182,9.44730691322,9.44730691322,9.44730691302,9.44730691322,9.44730691322,9.44730691326,9.44730691326,9.4473069133,9.3255532422,9.44730691326,9.44730691322,9.23309550372,7.91385417482,9.44730691312,7.95112266532,9.447306913545,9.447306913545,9.44730691352,8.44286481471,9.44730691311,9.44730691311,9.44730691372,9.44730691374,9.44730691374,9.44730691322,9.44730691322,9.44730691322,9.38906478729,9.44730691322,9.44730691322,9.44730691322,9.06640278148,9.44730691328,8.80048710148,9.44730691318,9.44730691318,9.44730691312,7.50830561362
"t96",1.77514346652,0.92848815242,1.23691776749,1.23691776749,0.60824285223,0.6840322194,0,0.2142132006,0.47386877449,0.47386877449,1.92833095734,1.92833095734,2.10022341824,2.34549282718,2.34549282718,2.345492827178,2.345492827118,2.345492827118,2.345492827118,4.00364203241,4.00364203241,3.77313148103,5.07822992033,6.14517237203,6.44957613003,5.28907832283,6.44957612943,5.95399425903,6.44957612944,6.44957612944,6.44957612943,6.44957612983,6.44957612973,6.44957612973,6.44957612973,6.44957612973,6.44957612973,5.34315108043,6.03843391873,6.11826493787,6.44957612987,5.94687741413,5.64013679443,9.44730691362,9.44730691362,8.78858867858,7.09243383012,9.29798032422,9.44730691317,9.44730691317,9.44730691312,9.44730691312,9.31990856492,9.44730691315,9.44730691315,9.447306913186,9.447306913186,9.44730691327,9.44730691327,9.44730691321,9.44730691321,9.44730691323,9.44730691333,9.44730691333,9.447306913306,9.447306913306,9.44730691331,8.823947605759,9.447306913269,9.447306913269,9.447306913269,9.447306913259,9.4473069132,9.44730691327,9.44730691327,9.44730691322,9.44730691322,9.44730691322,8.34901297012,9.44730691322,9.447306913255,9.447306913255,9.44730691322,9.44730691372,8.92613630011,9.44730691262,9.44730691285,9.44730691285,9.43182341052,9.24614211792,9.44730691302,9.44730691302,9.42837231692,9.44730691332,9.26058229182,9.44730691322,9.44730691322,9.44730691302,9.44730691322,9.44730691322,9.44730691326,9.44730691326,9.4473069133,9.3255532422,9.44730691326,9.44730691322,9.23309550372,7.91385417482,9.44730691312,7.95112266532,9.447306913545,9.447306913545,9.44730691352,8.44286481471,9.44730691311,9.44730691311,9.44730691372,9.44730691374,9.44730691374,9.44730691322,9.44730691322,9.44730691322,9.38906478729,9.44730691322,9.44730691322,9.44730691322,9.06640278148,9.44730691328,8.80048710148,9.44730691318,9.44730691318,9.44730691312,7.50830561362
"t97",1.77514346652,0.92848815242,1.23691776749,1.23691776749,0.60824285223,0.6840322194,0.2142132006,0,0.47386877449,0.47386877449,1.92833095734,1.92833095734,2.10022341824,2.34549282718,2.34549282718,2.345492827178,2.345492827118,2.345492827118,2.345492827118,4.00364203241,4.00364203241,3.77313148103,5.07822992033,6.14517237203,6.44957613003,5.28907832283,6.44957612943,5.95399425903,6.44957612944,6.44957612944,6.44957612943,6.44957612983,6.44957612973,6.44957612973,6.44957612973,6.44957612973,6.44957612973,5.34315108043,6.03843391873,6.11826493787,6.44957612987,5.94687741413,5.64013679443,9.44730691362,9.44730691362,8.78858867858,7.09243383012,9.29798032422,9.44730691317,9.44730691317,9.44730691312,9.44730691312,9.31990856492,9.44730691315,9.44730691315,9.447306913186,9.447306913186,9.44730691327,9.44730691327,9.44730691321,9.44730691321,9.44730691323,9.44730691333,9.44730691333,9.447306913306,9.447306913306,9.44730691331,8.823947605759,9.447306913269,9.447306913269,9.447306913269,9.447306913259,9.4473069132,9.44730691327,9.44730691327,9.44730691322,9.44730691322,9.44730691322,8.34901297012,9.44730691322,9.447306913255,9.447306913255,9.44730691322,9.44730691372,8.92613630011,9.44730691262,9.44730691285,9.44730691285,9.43182341052,9.24614211792,9.44730691302,9.44730691302,9.42837231692,9.44730691332,9.26058229182,9.44730691322,9.44730691322,9.44730691302,9.44730691322,9.44730691322,9.44730691326,9.44730691326,9.4473069133,9.3255532422,9.44730691326,9.44730691322,9.23309550372,7.91385417482,9.44730691312,7.95112266532,9.447306913545,9.447306913545,9.44730691352,8.44286481471,9.44730691311,9.44730691311,9.44730691372,9.44730691374,9.44730691374,9.44730691322,9.44730691322,9.44730691322,9.38906478729,9.44730691322,9.44730691322,9.44730691322,9.06640278148,9.44730691328,8.80048710148,9.44730691318,9.44730691318,9.44730691312,7.50830561362
"t102",1.77514346661,0.92848815251,1.23691776758,1.23691776758,0.60824285232,0.68403221949,0.47386877449,0.47386877449,0,0.16282937558,1.92833095743,1.92833095743,2.10022341833,2.34549282727,2.34549282727,2.345492827268,2.345492827208,2.345492827208,2.345492827208,4.0036420325,4.0036420325,3.77313148112,5.07822992042,6.14517237212,6.44957613012,5.28907832292,6.44957612952,5.95399425912,6.44957612953,6.44957612953,6.44957612952,6.44957612992,6.44957612982,6.44957612982,6.44957612982,6.44957612982,6.44957612982,5.34315108052,6.03843391882,6.11826493796,6.44957612996,5.94687741422,5.64013679452,9.44730691371,9.44730691371,8.78858867867,7.09243383021,9.29798032431,9.44730691326,9.44730691326,9.44730691321,9.44730691321,9.31990856501,9.44730691324,9.44730691324,9.447306913276,9.447306913276,9.44730691336,9.44730691336,9.4473069133,9.4473069133,9.44730691332,9.44730691342,9.44730691342,9.447306913396,9.447306913396,9.4473069134,8.823947605849,9.447306913359,9.447306913359,9.447306913359,9.447306913349,9.44730691329,9.44730691336,9.44730691336,9.44730691331,9.44730691331,9.44730691331,8.34901297021,9.44730691331,9.447306913345,9.447306913345,9.44730691331,9.44730691381,8.9261363002,9.44730691271,9.44730691294,9.44730691294,9.43182341061,9.24614211801,9.44730691311,9.44730691311,9.42837231701,9.44730691341,9.26058229191,9.44730691331,9.44730691331,9.44730691311,9.44730691331,9.44730691331,9.44730691335,9.44730691335,9.44730691339,9.32555324229,9.44730691335,9.44730691331,9.23309550381,7.91385417491,9.44730691321,7.95112266541,9.447306913635,9.447306913635,9.44730691361,8.4428648148,9.4473069132,9.4473069132,9.44730691381,9.44730691383,9.44730691383,9.44730691331,9.44730691331,9.44730691331,9.38906478738,9.44730691331,9.44730691331,9.44730691331,9.06640278157,9.44730691337,8.80048710157,9.44730691327,9.44730691327,9.44730691321,7.50830561371
"t103",1.77514346661,0.92848815251,1.23691776758,1.23691776758,0.60824285232,0.68403221949,0.47386877449,0.47386877449,0.16282937558,0,1.92833095743,1.92833095743,2.10022341833,2.34549282727,2.34549282727,2.345492827268,2.345492827208,2.345492827208,2.345492827208,4.0036420325,4.0036420325,3.77313148112,5.07822992042,6.14517237212,6.44957613012,5.28907832292,6.44957612952,5.95399425912,6.44957612953,6.44957612953,6.44957612952,6.44957612992,6.44957612982,6.44957612982,6.44957612982,6.44957612982,6.44957612982,5.34315108052,6.03843391882,6.11826493796,6.44957612996,5.94687741422,5.64013679452,9.44730691371,9.44730691371,8.78858867867,7.09243383021,9.29798032431,9.44730691326,9.44730691326,9.44730691321,9.44730691321,9.31990856501,9.44730691324,9.44730691324,9.447306913276,9.447306913276,9.44730691336,9.44730691336,9.4473069133,9.4473069133,9.44730691332,9.44730691342,9.44730691342,9.447306913396,9.447306913396,9.4473069134,8.823947605849,9.447306913359,9.447306913359,9.447306913359,9.447306913349,9.44730691329,9.44730691336,9.44730691336,9.44730691331,9.44730691331,9.44730691331,8.34901297021,9.44730691331,9.447306913345,9.447306913345,9.44730691331,9.44730691381,8.9261363002,9.44730691271,9.44730691294,9.44730691294,9.43182341061,9.24614211801,9.44730691311,9.44730691311,9.42837231701,9.44730691341,9.26058229191,9.44730691331,9.44730691331,9.44730691311,9.44730691331,9.44730691331,9.44730691335,9.44730691335,9.44730691339,9.32555324229,9.44730691335,9.44730691331,9.23309550381,7.91385417491,9.44730691321,7.95112266541,9.447306913635,9.447306913635,9.44730691361,8.4428648148,9.4473069132,9.4473069132,9.44730691381,9.44730691383,9.44730691383,9.44730691331,9.44730691331,9.44730691331,9.38906478738,9.44730691331,9.44730691331,9.44730691331,9.06640278157,9.44730691337,8.80048710157,9.44730691327,9.44730691327,9.44730691321,7.50830561371
