accepted_species,estimate
t142,-1.5175422536690408
t122,-1.5362304301603995
t25,-0.8156179322674374
t59,-1.3491008588252273
t60,-0.5685842193472636
t72,-1.0927885499686112
t82,-1.2390791522814353
t161,-1.3428069667181965
t162,-1.4857411868329757
t139,-1.4356978142809809
t157,-1.3875220553945222
t152,-1.3348040761363165
t113,-1.1465249855154072
t54,-0.5354981448695492
t41,-0.4001329041962626
t18,-1.5192164516519486
