"","t8","t60","t61","t32","t59","t116","t117","t51","t52","t104","t105","t34","t135","t136","t134","t62","t37","t101","t118","t119","t122","t123","t57","t65","t102","t103","t93","t87","t91","t114","t115","t92","t130","t131","t113","t126","t127","t22","t21","t47","t111","t112","t88","t77","t45","t46","t54","t78","t79","t55","t120","t121","t12","t9","t66","t67","t6","t7","t5","t16","t27","t28","t3","t4","t14","t56","t75","t76","t89","t90","t80","t99","t100","t58","t132","t133","t39","t70","t71","t38","t35","t124","t125","t108","t19","t24","t33","t106","t107","t86","t26","t63","t64","t30","t31","t128","t129","t97","t81","t17","t13","t10","t25","t109","t110","t98","t95","t96","t42","t29","t84","t85","t40","t41","t48","t82","t83","t74","t23","t36","t43","t44","t20","t11","t49","t50","t15","t18","t68","t69","t137","t138","t94","t53","t72","t73","t2","t1"
"t8",0,2.68839410981,2.47339634761,2.73674222821,2.93088360174,2.93088360184,2.93088360184,2.93088360179,2.93088360179,2.93088360181,2.93088360181,2.93088360231,2.930883601809,2.930883601809,2.930883601809,2.93088360181,2.93088360161,2.93088360184,2.93088360185,2.93088360185,2.93088360186,2.93088360186,2.93088360191,2.93088360191,2.93088360187,2.93088360187,2.93088360191,2.93088360191,2.93088360191,2.93088360189,2.93088360189,2.93088360189,2.93088360139,2.93088360139,2.93088360141,2.93088360148,2.93088360148,1.62530966331,1.45551804655,2.93088360189,2.93088360189,2.93088360189,2.93088360189,2.93088360189,2.93088360189,2.55410862059,2.93088360189,2.930883601845,2.930883601845,2.930883601845,2.89798310676,2.93088360144,1.10205312341,2.93088360183,2.67058271773,2.93088360213,3.0309161012864,3.6958991688864,5.0022415195664,3.5650300987664,5.2883933196664,4.9403993653664,1.8327595246264,2.97873077703,4.56573590023,5.28839331953,5.02413514743,5.28839331953,5.28839331958,5.28839331958,5.28839331958,5.28839331958,5.28839331958,5.28839331963,5.28839331954,5.28839331954,4.597322781988,5.112927455288,5.288393319588,5.28839331963,5.28839331988,5.28839331954,5.28839331954,5.28839331958,4.17917791673,3.98979633342,4.77707449602,5.28839331972,5.28839331972,5.28839331972,3.99881717158,5.28839331965,5.28839331965,5.04396403035,5.28839331999,5.28839331959,5.28839331959,5.28839331959,5.15233019399,4.21178219933,3.76757462693,5.28839331943,4.07225231444,5.28839331954,5.28839331954,5.28839331952,5.28839331955,5.28839331955,5.28839331954,4.15619826918,5.28839331951,5.28839331951,5.28839331961,5.28839331961,5.28839331954,5.28839331961,5.28839331961,5.28839331954,5.28839331912,5.28839331982,4.51555094165,5.28839331952,5.28839331974,3.32498451213,5.28839331913,5.28839331913,5.28839331913,5.28839331993,5.28839331943,5.16794351373,5.288393319485,5.288393319485,5.28839331943,5.04669030363,4.88824613232,5.28839331943,1.6553182518,4.118782202
"t60",2.68839410981,0,0.4665896586,3.6829287292,3.87707010273,3.87707010283,3.87707010283,3.87707010278,3.87707010278,3.8770701028,3.8770701028,3.8770701033,3.877070102799,3.877070102799,3.877070102799,3.8770701028,3.8770701026,3.87707010283,3.87707010284,3.87707010284,3.87707010285,3.87707010285,3.95669519846,3.95669519846,3.95669519842,3.95669519842,3.95669519846,3.95669519846,3.95669519846,3.95669519844,3.95669519844,3.95669519844,3.95669519794,3.95669519794,3.95669519796,3.95669519803,3.95669519803,2.65112125986,2.4813296431,3.95669519844,3.95669519844,3.95669519844,3.95669519844,3.95669519844,3.95669519844,3.57992021714,3.95669519844,3.956695198395,3.956695198395,3.956695198395,3.92379470331,3.95669519799,2.12786471996,4.72141011598,4.88198234088,5.14228322528,5.3291042818964,5.9940873494964,7.3004297001764,5.8632182793764,7.5865815002764,7.2385875459764,4.1309477052364,5.27691895764,6.86392408084,7.58658150014,7.32232332804,7.58658150014,7.58658150019,7.58658150019,7.58658150019,7.58658150019,7.58658150019,7.58658150024,7.58658150015,7.58658150015,6.895510962598,7.411115635898,7.586581500198,7.58658150024,7.58658150049,7.58658150015,7.58658150015,7.58658150019,6.47736609734,6.28798451403,7.07526267663,7.58658150033,7.58658150033,7.58658150033,6.29700535219,7.58658150026,7.58658150026,7.34215221096,7.5865815006,7.5865815002,7.5865815002,7.5865815002,7.4505183746,6.50997037994,6.06576280754,7.58658150004,6.37044049505,7.58658150015,7.58658150015,7.58658150013,7.58658150016,7.58658150016,7.58658150015,6.45438644979,7.58658150012,7.58658150012,7.58658150022,7.58658150022,7.58658150015,7.58658150022,7.58658150022,7.58658150015,7.58658149973,7.58658150043,6.81373912226,7.58658150013,7.58658150035,5.62317269274,7.58658149974,7.58658149974,7.58658149974,7.58658150054,7.58658150004,7.46613169434,7.586581500095,7.586581500095,7.58658150004,7.34487848424,7.18643431293,7.58658150004,3.95350643241,6.41697038261
"t61",2.47339634761,0.4665896586,0,3.467930967,3.66207234053,3.66207234063,3.66207234063,3.66207234058,3.66207234058,3.6620723406,3.6620723406,3.6620723411,3.662072340599,3.662072340599,3.662072340599,3.6620723406,3.6620723404,3.66207234063,3.66207234064,3.66207234064,3.66207234065,3.66207234065,3.74169743626,3.74169743626,3.74169743622,3.74169743622,3.74169743626,3.74169743626,3.74169743626,3.74169743624,3.74169743624,3.74169743624,3.74169743574,3.74169743574,3.74169743576,3.74169743583,3.74169743583,2.43612349766,2.2663318809,3.74169743624,3.74169743624,3.74169743624,3.74169743624,3.74169743624,3.74169743624,3.36492245494,3.74169743624,3.741697436195,3.741697436195,3.741697436195,3.70879694111,3.74169743579,1.91286695776,4.50641235378,4.66698457868,4.92728546308,5.1141065196964,5.7790895872964,7.0854319379764,5.6482205171764,7.3715837380764,7.0235897837764,3.9159499430364,5.06192119544,6.64892631864,7.37158373794,7.10732556584,7.37158373794,7.37158373799,7.37158373799,7.37158373799,7.37158373799,7.37158373799,7.37158373804,7.37158373795,7.37158373795,6.680513200398,7.196117873698,7.371583737998,7.37158373804,7.37158373829,7.37158373795,7.37158373795,7.37158373799,6.26236833514,6.07298675183,6.86026491443,7.37158373813,7.37158373813,7.37158373813,6.08200758999,7.37158373806,7.37158373806,7.12715444876,7.3715837384,7.371583738,7.371583738,7.371583738,7.2355206124,6.29497261774,5.85076504534,7.37158373784,6.15544273285,7.37158373795,7.37158373795,7.37158373793,7.37158373796,7.37158373796,7.37158373795,6.23938868759,7.37158373792,7.37158373792,7.37158373802,7.37158373802,7.37158373795,7.37158373802,7.37158373802,7.37158373795,7.37158373753,7.37158373823,6.59874136006,7.37158373793,7.37158373815,5.40817493054,7.37158373754,7.37158373754,7.37158373754,7.37158373834,7.37158373784,7.25113393214,7.371583737895,7.371583737895,7.37158373784,7.12988072204,6.97143655073,7.37158373784,3.73850867021,6.20197262041
"t32",2.73674222821,3.6829287292,3.467930967,0,2.01312441773,2.01312441783,2.01312441783,2.01312441778,2.01312441778,2.0131244178,2.0131244178,2.7492037491,2.749203748599,2.749203748599,2.749203748599,2.7492037486,2.7492037484,2.74920374863,2.74920374864,2.74920374864,2.74920374865,2.74920374865,4.00504331686,4.00504331686,4.00504331682,4.00504331682,4.00504331686,4.00504331686,4.00504331686,4.00504331684,4.00504331684,4.00504331684,4.00504331634,4.00504331634,4.00504331636,4.00504331643,4.00504331643,2.69946937826,2.5296777615,4.00504331684,4.00504331684,4.00504331684,4.00504331684,4.00504331684,4.00504331684,3.62826833554,4.00504331684,4.005043316795,4.005043316795,4.005043316795,3.97214282171,4.00504331639,2.17621283836,4.76975823438,4.93033045928,5.19063134368,5.3774524002964,6.0424354678964,7.3487778185764,5.9115663977764,7.6349296186764,7.2869356643764,4.1792958236364,5.32526707604,6.91227219924,7.63492961854,7.37067144644,7.63492961854,7.63492961859,7.63492961859,7.63492961859,7.63492961859,7.63492961859,7.63492961864,7.63492961855,7.63492961855,6.943859080998,7.459463754298,7.634929618598,7.63492961864,7.63492961889,7.63492961855,7.63492961855,7.63492961859,6.52571421574,6.33633263243,7.12361079503,7.63492961873,7.63492961873,7.63492961873,6.34535347059,7.63492961866,7.63492961866,7.39050032936,7.634929619,7.6349296186,7.6349296186,7.6349296186,7.498866493,6.55831849834,6.11411092594,7.63492961844,6.41878861345,7.63492961855,7.63492961855,7.63492961853,7.63492961856,7.63492961856,7.63492961855,6.50273456819,7.63492961852,7.63492961852,7.63492961862,7.63492961862,7.63492961855,7.63492961862,7.63492961862,7.63492961855,7.63492961813,7.63492961883,6.86208724066,7.63492961853,7.63492961875,5.67152081114,7.63492961814,7.63492961814,7.63492961814,7.63492961894,7.63492961844,7.51447981274,7.634929618495,7.634929618495,7.63492961844,7.39322660264,7.23478243133,7.63492961844,4.00185455081,6.46531850101
"t59",2.93088360174,3.87707010273,3.66207234053,2.01312441773,0,1.2209243953,1.2209243953,1.40424735351,1.40424735351,1.90436182773,1.90436182773,2.94334512263,2.943345122129,2.943345122129,2.943345122129,2.94334512213,2.94334512193,2.94334512216,2.94334512217,2.94334512217,2.94334512218,2.94334512218,4.19918469039,4.19918469039,4.19918469035,4.19918469035,4.19918469039,4.19918469039,4.19918469039,4.19918469037,4.19918469037,4.19918469037,4.19918468987,4.19918468987,4.19918468989,4.19918468996,4.19918468996,2.89361075179,2.72381913503,4.19918469037,4.19918469037,4.19918469037,4.19918469037,4.19918469037,4.19918469037,3.82240970907,4.19918469037,4.199184690325,4.199184690325,4.199184690325,4.16628419524,4.19918468992,2.37035421189,4.96389960791,5.12447183281,5.38477271721,5.5715937738264,6.2365768414264,7.5429191921064,6.1057077713064,7.8290709922064,7.4810770379064,4.3734371971664,5.51940844957,7.10641357277,7.82907099207,7.56481281997,7.82907099207,7.82907099212,7.82907099212,7.82907099212,7.82907099212,7.82907099212,7.82907099217,7.82907099208,7.82907099208,7.138000454528,7.653605127828,7.829070992128,7.82907099217,7.82907099242,7.82907099208,7.82907099208,7.82907099212,6.71985558927,6.53047400596,7.31775216856,7.82907099226,7.82907099226,7.82907099226,6.53949484412,7.82907099219,7.82907099219,7.58464170289,7.82907099253,7.82907099213,7.82907099213,7.82907099213,7.69300786653,6.75245987187,6.30825229947,7.82907099197,6.61292998698,7.82907099208,7.82907099208,7.82907099206,7.82907099209,7.82907099209,7.82907099208,6.69687594172,7.82907099205,7.82907099205,7.82907099215,7.82907099215,7.82907099208,7.82907099215,7.82907099215,7.82907099208,7.82907099166,7.82907099236,7.05622861419,7.82907099206,7.82907099228,5.86566218467,7.82907099167,7.82907099167,7.82907099167,7.82907099247,7.82907099197,7.70862118627,7.829070992025,7.829070992025,7.82907099197,7.58736797617,7.42892380486,7.82907099197,4.19599592434,6.65945987454
"t116",2.93088360184,3.87707010283,3.66207234063,2.01312441783,1.2209243953,0,0.247706944,1.40424735361,1.40424735361,1.90436182783,1.90436182783,2.94334512273,2.943345122229,2.943345122229,2.943345122229,2.94334512223,2.94334512203,2.94334512226,2.94334512227,2.94334512227,2.94334512228,2.94334512228,4.19918469049,4.19918469049,4.19918469045,4.19918469045,4.19918469049,4.19918469049,4.19918469049,4.19918469047,4.19918469047,4.19918469047,4.19918468997,4.19918468997,4.19918468999,4.19918469006,4.19918469006,2.89361075189,2.72381913513,4.19918469047,4.19918469047,4.19918469047,4.19918469047,4.19918469047,4.19918469047,3.82240970917,4.19918469047,4.199184690425,4.199184690425,4.199184690425,4.16628419534,4.19918469002,2.37035421199,4.96389960801,5.12447183291,5.38477271731,5.5715937739264,6.2365768415264,7.5429191922064,6.1057077714064,7.8290709923064,7.4810770380064,4.3734371972664,5.51940844967,7.10641357287,7.82907099217,7.56481282007,7.82907099217,7.82907099222,7.82907099222,7.82907099222,7.82907099222,7.82907099222,7.82907099227,7.82907099218,7.82907099218,7.138000454628,7.653605127928,7.829070992228,7.82907099227,7.82907099252,7.82907099218,7.82907099218,7.82907099222,6.71985558937,6.53047400606,7.31775216866,7.82907099236,7.82907099236,7.82907099236,6.53949484422,7.82907099229,7.82907099229,7.58464170299,7.82907099263,7.82907099223,7.82907099223,7.82907099223,7.69300786663,6.75245987197,6.30825229957,7.82907099207,6.61292998708,7.82907099218,7.82907099218,7.82907099216,7.82907099219,7.82907099219,7.82907099218,6.69687594182,7.82907099215,7.82907099215,7.82907099225,7.82907099225,7.82907099218,7.82907099225,7.82907099225,7.82907099218,7.82907099176,7.82907099246,7.05622861429,7.82907099216,7.82907099238,5.86566218477,7.82907099177,7.82907099177,7.82907099177,7.82907099257,7.82907099207,7.70862118637,7.829070992125,7.829070992125,7.82907099207,7.58736797627,7.42892380496,7.82907099207,4.19599592444,6.65945987464
"t117",2.93088360184,3.87707010283,3.66207234063,2.01312441783,1.2209243953,0.247706944,0,1.40424735361,1.40424735361,1.90436182783,1.90436182783,2.94334512273,2.943345122229,2.943345122229,2.943345122229,2.94334512223,2.94334512203,2.94334512226,2.94334512227,2.94334512227,2.94334512228,2.94334512228,4.19918469049,4.19918469049,4.19918469045,4.19918469045,4.19918469049,4.19918469049,4.19918469049,4.19918469047,4.19918469047,4.19918469047,4.19918468997,4.19918468997,4.19918468999,4.19918469006,4.19918469006,2.89361075189,2.72381913513,4.19918469047,4.19918469047,4.19918469047,4.19918469047,4.19918469047,4.19918469047,3.82240970917,4.19918469047,4.199184690425,4.199184690425,4.199184690425,4.16628419534,4.19918469002,2.37035421199,4.96389960801,5.12447183291,5.38477271731,5.5715937739264,6.2365768415264,7.5429191922064,6.1057077714064,7.8290709923064,7.4810770380064,4.3734371972664,5.51940844967,7.10641357287,7.82907099217,7.56481282007,7.82907099217,7.82907099222,7.82907099222,7.82907099222,7.82907099222,7.82907099222,7.82907099227,7.82907099218,7.82907099218,7.138000454628,7.653605127928,7.829070992228,7.82907099227,7.82907099252,7.82907099218,7.82907099218,7.82907099222,6.71985558937,6.53047400606,7.31775216866,7.82907099236,7.82907099236,7.82907099236,6.53949484422,7.82907099229,7.82907099229,7.58464170299,7.82907099263,7.82907099223,7.82907099223,7.82907099223,7.69300786663,6.75245987197,6.30825229957,7.82907099207,6.61292998708,7.82907099218,7.82907099218,7.82907099216,7.82907099219,7.82907099219,7.82907099218,6.69687594182,7.82907099215,7.82907099215,7.82907099225,7.82907099225,7.82907099218,7.82907099225,7.82907099225,7.82907099218,7.82907099176,7.82907099246,7.05622861429,7.82907099216,7.82907099238,5.86566218477,7.82907099177,7.82907099177,7.82907099177,7.82907099257,7.82907099207,7.70862118637,7.829070992125,7.829070992125,7.82907099207,7.58736797627,7.42892380496,7.82907099207,4.19599592444,6.65945987464
"t51",2.93088360179,3.87707010278,3.66207234058,2.01312441778,1.40424735351,1.40424735361,1.40424735361,0,1.339572013,1.90436182778,1.90436182778,2.94334512268,2.943345122179,2.943345122179,2.943345122179,2.94334512218,2.94334512198,2.94334512221,2.94334512222,2.94334512222,2.94334512223,2.94334512223,4.19918469044,4.19918469044,4.1991846904,4.1991846904,4.19918469044,4.19918469044,4.19918469044,4.19918469042,4.19918469042,4.19918469042,4.19918468992,4.19918468992,4.19918468994,4.19918469001,4.19918469001,2.89361075184,2.72381913508,4.19918469042,4.19918469042,4.19918469042,4.19918469042,4.19918469042,4.19918469042,3.82240970912,4.19918469042,4.199184690375,4.199184690375,4.199184690375,4.16628419529,4.19918468997,2.37035421194,4.96389960796,5.12447183286,5.38477271726,5.5715937738764,6.2365768414764,7.5429191921564,6.1057077713564,7.8290709922564,7.4810770379564,4.3734371972164,5.51940844962,7.10641357282,7.82907099212,7.56481282002,7.82907099212,7.82907099217,7.82907099217,7.82907099217,7.82907099217,7.82907099217,7.82907099222,7.82907099213,7.82907099213,7.138000454578,7.653605127878,7.829070992178,7.82907099222,7.82907099247,7.82907099213,7.82907099213,7.82907099217,6.71985558932,6.53047400601,7.31775216861,7.82907099231,7.82907099231,7.82907099231,6.53949484417,7.82907099224,7.82907099224,7.58464170294,7.82907099258,7.82907099218,7.82907099218,7.82907099218,7.69300786658,6.75245987192,6.30825229952,7.82907099202,6.61292998703,7.82907099213,7.82907099213,7.82907099211,7.82907099214,7.82907099214,7.82907099213,6.69687594177,7.8290709921,7.8290709921,7.8290709922,7.8290709922,7.82907099213,7.8290709922,7.8290709922,7.82907099213,7.82907099171,7.82907099241,7.05622861424,7.82907099211,7.82907099233,5.86566218472,7.82907099172,7.82907099172,7.82907099172,7.82907099252,7.82907099202,7.70862118632,7.829070992075,7.829070992075,7.82907099202,7.58736797622,7.42892380491,7.82907099202,4.19599592439,6.65945987459
"t52",2.93088360179,3.87707010278,3.66207234058,2.01312441778,1.40424735351,1.40424735361,1.40424735361,1.339572013,0,1.90436182778,1.90436182778,2.94334512268,2.943345122179,2.943345122179,2.943345122179,2.94334512218,2.94334512198,2.94334512221,2.94334512222,2.94334512222,2.94334512223,2.94334512223,4.19918469044,4.19918469044,4.1991846904,4.1991846904,4.19918469044,4.19918469044,4.19918469044,4.19918469042,4.19918469042,4.19918469042,4.19918468992,4.19918468992,4.19918468994,4.19918469001,4.19918469001,2.89361075184,2.72381913508,4.19918469042,4.19918469042,4.19918469042,4.19918469042,4.19918469042,4.19918469042,3.82240970912,4.19918469042,4.199184690375,4.199184690375,4.199184690375,4.16628419529,4.19918468997,2.37035421194,4.96389960796,5.12447183286,5.38477271726,5.5715937738764,6.2365768414764,7.5429191921564,6.1057077713564,7.8290709922564,7.4810770379564,4.3734371972164,5.51940844962,7.10641357282,7.82907099212,7.56481282002,7.82907099212,7.82907099217,7.82907099217,7.82907099217,7.82907099217,7.82907099217,7.82907099222,7.82907099213,7.82907099213,7.138000454578,7.653605127878,7.829070992178,7.82907099222,7.82907099247,7.82907099213,7.82907099213,7.82907099217,6.71985558932,6.53047400601,7.31775216861,7.82907099231,7.82907099231,7.82907099231,6.53949484417,7.82907099224,7.82907099224,7.58464170294,7.82907099258,7.82907099218,7.82907099218,7.82907099218,7.69300786658,6.75245987192,6.30825229952,7.82907099202,6.61292998703,7.82907099213,7.82907099213,7.82907099211,7.82907099214,7.82907099214,7.82907099213,6.69687594177,7.8290709921,7.8290709921,7.8290709922,7.8290709922,7.82907099213,7.8290709922,7.8290709922,7.82907099213,7.82907099171,7.82907099241,7.05622861424,7.82907099211,7.82907099233,5.86566218472,7.82907099172,7.82907099172,7.82907099172,7.82907099252,7.82907099202,7.70862118632,7.829070992075,7.829070992075,7.82907099202,7.58736797622,7.42892380491,7.82907099202,4.19599592439,6.65945987459
"t104",2.93088360181,3.8770701028,3.6620723406,2.0131244178,1.90436182773,1.90436182783,1.90436182783,1.90436182778,1.90436182778,0,0.3238643512,2.9433451227,2.943345122199,2.943345122199,2.943345122199,2.9433451222,2.943345122,2.94334512223,2.94334512224,2.94334512224,2.94334512225,2.94334512225,4.19918469046,4.19918469046,4.19918469042,4.19918469042,4.19918469046,4.19918469046,4.19918469046,4.19918469044,4.19918469044,4.19918469044,4.19918468994,4.19918468994,4.19918468996,4.19918469003,4.19918469003,2.89361075186,2.7238191351,4.19918469044,4.19918469044,4.19918469044,4.19918469044,4.19918469044,4.19918469044,3.82240970914,4.19918469044,4.199184690395,4.199184690395,4.199184690395,4.16628419531,4.19918468999,2.37035421196,4.96389960798,5.12447183288,5.38477271728,5.5715937738964,6.2365768414964,7.5429191921764,6.1057077713764,7.8290709922764,7.4810770379764,4.3734371972364,5.51940844964,7.10641357284,7.82907099214,7.56481282004,7.82907099214,7.82907099219,7.82907099219,7.82907099219,7.82907099219,7.82907099219,7.82907099224,7.82907099215,7.82907099215,7.138000454598,7.653605127898,7.829070992198,7.82907099224,7.82907099249,7.82907099215,7.82907099215,7.82907099219,6.71985558934,6.53047400603,7.31775216863,7.82907099233,7.82907099233,7.82907099233,6.53949484419,7.82907099226,7.82907099226,7.58464170296,7.8290709926,7.8290709922,7.8290709922,7.8290709922,7.6930078666,6.75245987194,6.30825229954,7.82907099204,6.61292998705,7.82907099215,7.82907099215,7.82907099213,7.82907099216,7.82907099216,7.82907099215,6.69687594179,7.82907099212,7.82907099212,7.82907099222,7.82907099222,7.82907099215,7.82907099222,7.82907099222,7.82907099215,7.82907099173,7.82907099243,7.05622861426,7.82907099213,7.82907099235,5.86566218474,7.82907099174,7.82907099174,7.82907099174,7.82907099254,7.82907099204,7.70862118634,7.829070992095,7.829070992095,7.82907099204,7.58736797624,7.42892380493,7.82907099204,4.19599592441,6.65945987461
