"accepted_species","trait_EB_scaled"
"t3",NA
"t10",NA
"t75",NA
"t76",0.120086236815927
"t95",-0.316759293965662
"t96",-0.127491404036035
"t90",NA
"t4",NA
"t42",NA
"t91",NA
"t92",-0.106182675699752
"t54",NA
"t8",NA
"t67",-1.00850355675827
"t68",-0.794240125391823
"t27",-0.734100325964539
"t28",-0.152116521375005
"t57",-1.22931140250395
"t58",-1.24055650689766
"t7",NA
"t20",0.273304471676332
"t21",-0.848364873015475
"t66",0.844233161847718
"t81",1.22139820206055
"t82",0.699997192127543
"t43",0.000735652994447925
"t41",0.268022367519227
"t34",-0.145565628215987
"t35",-0.126618237993353
"t55",-0.265243458999034
"t56",-0.0064766967633748
"t88",-0.064852923524234
"t89",-0.0303323251931497
"t93",0.389211243123586
"t94",0.567236375432627
"t39",-0.798125193492977
"t84",0.766430434498654
"t85",-0.077971690069763
"t83",0.251813489695156
"t23",0.401932425369557
"t48",0.441038460274162
"t49",0.657877491631089
"t77",-0.223469241478241
"t78",-0.297334962990477
"t9",-1.20440497684417
"t30",0.225087170498707
"t31",-1.13343498442523
"t97",1.72442348981099
"t98",1.65158652429633
"t69",1.33608668774925
"t86",1.02701895097109
"t87",0.94336461148165
"t72",1.76096325542521
"t62",-0.857816862065408
"t79",-0.857955675026122
"t80",-0.646747546236937
"t40",-0.976107927879019
"t70",2.55325162273081
"t71",2.72441206177491
"t22",2.5540056501658
"t14",-0.815296604188829
"t32",-1.04991818815872
"t33",-1.34770529954916
"t13",-0.583843237563971
"t12",-1.05906799415654
"t29",-0.174126826282318
"t52",-1.29094720966401
"t53",-0.799890485893064
"t99",0.0660045231837609
"t100",0.120143872818083
"t65",-0.0991928490100863
"t2",1.53770277439042
"t24",0.644161381390461
"t25",-0.153531856855964
"t15",1.70212356389887
"t16",0.601190714178151
"t50",0.550675109962664
"t51",0.809841062600325
"t11",0.933926114752362
"t36",-1.63221178761865
"t37",-1.8468059615301
"t17",0.0458591725833589
"t18",-1.96083340188376
"t46",-0.862092588370944
"t47",-0.227782218911318
"t1",-0.453460097974239
"t19",-0.925583137197939
"t73",-0.11131253832131
"t74",-0.0100281880016023
"t5",-2.14478695406149
"t6",0.153864199761866
"t26",1.71456719019455
"t61",0.475355558638749
"t63",0.753948879735758
"t64",0.529368927596336
"t59",1.15805243239211
"t60",0.986614819247274
"t38",0.399470196088719
"t44",1.27879962642842
"t45",0.385582564802944
