accepted_species,estimate
Atractocarpus_sessilis,0.093179315
Blackstonia_perfoliata,-0.36545378
Coprosma_propinqua,-0.35326236
Galium_labradoricum,-0.35402852
Galium_spurium,-0.36100596
Galium_trifidum,-0.36100596
Gentiana_pneumonanthe,-0.36545378
Guettarda_tikalana,0.60297394
Tabernaemontana_sananho,0.5644524
Tocoyena_pittieri,0.084135056
