accepted_species,estimate
Atractocarpus_sessilis,0.6544897
Blackstonia_perfoliata,-0.42157426
Coprosma_propinqua,-0.32964805
Galium_labradoricum,-0.3931805
Galium_spurium,-0.3931805
Galium_trifidum,-0.3931805
Gentiana_pneumonanthe,-0.42157426
Guettarda_tikalana,0.32748744
Tabernaemontana_sananho,0.50358033
Tocoyena_pittieri,0.78684586
