accepted_species,estimate
t10,0.22324061
t30,0.22324061
t39,-1.1862468
t57,-0.7312098
t61,-0.7312098
t65,-0.7312098
t44,-0.4841064
t64,-0.42229715
t52,-0.4139795
t21,-0.4429539
