"accepted_species","trait_BM_trend_scaled"
"t64",1
"t123",1
"t124",1
"t58",1
"t59",1
"t24",1
"t23",0
"t11",0
"t12",0
"t13",1
"t25",1
"t79",1
"t127",1
"t128",NA
"t95",1
"t96",NA
"t7",0
"t108",0
"t133",0
"t134",0
"t30",1
"t31",1
"t16",1
"t6",1
"t50",1
"t51",1
"t10",0
"t35",1
"t36",1
"t54",1
"t55",0
"t65",0
"t66",0
"t131",0
"t132",0
"t121",NA
"t122",NA
"t72",1
"t67",1
"t68",1
"t1",1
"t62",1
"t73",1
"t74",1
"t4",1
"t75",NA
"t76",0
"t41",NA
"t42",NA
"t70",0
"t71",NA
"t91",0
"t92",0
"t52",0
"t53",1
"t135",0
"t136",NA
"t45",0
"t46",0
"t21",1
"t5",1
"t19",1
"t37",1
"t44",1
"t87",1
"t88",NA
"t63",1
"t61",1
"t49",NA
"t113",NA
"t114",NA
"t125",0
"t126",1
"t69",1
"t117",0
"t118",0
"t60",1
"t20",1
"t83",0
"t84",0
"t43",1
"t27",0
"t14",1
"t15",1
"t93",1
"t104",1
"t105",1
"t97",1
"t22",1
"t17",1
"t33",1
"t34",1
"t129",1
"t130",1
"t103",1
"t39",1
"t40",1
"t38",1
"t32",1
"t57",1
"t101",1
"t102",1
"t28",1
"t29",1
"t26",1
"t94",1
"t106",1
"t107",1
"t82",1
"t85",1
"t86",1
"t109",1
"t110",1
"t98",1
"t56",1
"t2",1
"t3",1
"t18",1
"t47",1
"t48",1
"t89",1
"t90",1
"t119",1
"t120",1
"t111",1
"t112",1
"t77",1
"t8",1
"t9",1
"t78",1
"t80",1
"t81",1
"t99",1
"t100",1
"t115",1
"t116",1
