"accepted_species","Medicinal"
"Leichhardtia_spathulata",0
"Funastrum_elegans",0
"Palicourea_regina",0
"Orbea_decaisneana",1
"Spermacoce_strumpfioides",NA
"Telosma_celebica",0
"Aspidosperma_reductum",0
"Rudgea_stenophylla",NA
"Notopleura_polyphlebia",0
"Pentalinon_andrieuxii",0
"Ixora_akkeringae",0
"Chassalia_euchlora",0
"Hedyotis_philippensis",1
"Tarenna_multinervia",0
"Cordiera_killipii",0
"Vincetoxicum_globiferum",1
"Manettia_coccinea",0
"Eumachia_insidens",NA
"Gentianella_parviflora",1
"Isertia_coccinea",0
"Gymnema_indicum",0
"Acranthera_lanceolata",0
"Forsteronia_rufa",0
"Forsteronia_manausana",0
"Symbolanthus_australis",0
"Ditassa_lindemanii",NA
"Oxypetalum_lynchianum",0
"Marsdenia_thailandica",NA
"Asclepias_woodsoniana",0
"Metastelma_penicillatum",NA
"Alafia_caudata",1
"Asclepias_uncialis",NA
"Uncaria_borneensis",0
"Urophyllum_minutiflorum",0
"Staelia_longipedicellata",NA
"Luculia_yunnanensis",0
"Spigelia_hirtula",0
"Galium_aretioides",0
"Galium_vassilczenkoi",0
"Phialanthus_resinifluus",0
"Psychotria_minutifoveolata",0
"Psychotria_puyoana",0
"Psychotria_conjugens",0
"Manettia_evenia",0
"Coprosma_brassii",0
"Ixora_ovalifolia",0
"Huernia_transvaalensis",0
"Alyxia_reinwardtii",1
"Hoya_kerrii",1
"Hoya_alwitriana",0
"Hoya_chiekoae",0
"Hoya_pusilla",0
"Flagenium_latifolium",0
"Hedyotis_diffusissima",0
"Hedyotis_effusa",0
"Hoya_curtisii",NA
"Hedyotis_trichoneura",0
"Hoya_baguioensis",0
"Gongronema_multibracteolatum",0
"Mussaenda_tristigmatica",1
"Leptodermis_purdomii",0
"Hyperacanthus_talangninia",0
"Faramea_anisodonta",0
"Rutidea_parviflora",1
"Coussarea_vasqueziana",0
"Vangueria_domatiosa",0
"Palicourea_meridensis",0
"Dolicholobium_parviflorum",0
"Kopsia_macrophylla",1
"Plocaniophyllon_flavum",0
"Secamone_filiformis",1
"Hydnophytum_linearifolium",NA
"Matelea_insolita",0
"Matelea_marcoassisii",0
"Hoffmannia_dichroantha",0
"Dischidia_kerrii",0
"Wrightia_sirikitiae",0
"Prestonia_bahiensis",0
"Chironia_peduncularis",0
"Pavetta_involucrata",0
"Keetia_rwandensis",0
"Cleghornia_acuminata",1
"Randia_cookii",0
"Hyperacanthus_grevei",0
"Arcytophyllum_ciliolatum",0
"Sicyocarpus_verrucosus",0
"Mascarenhasia_rubra",0
"Gentianella_zaratei",0
"Vincetoxicum_pumilum",0
"Dolianthus_kairoi",0
"Ophiorrhiza_undulata",0
"Ophiorrhiza_fibrillosa",0
"Oldenlandia_rosulata",0
"Ophiorrhiza_succirubra",1
"Ophiorrhiza_larseniorum",0
"Exacum_exiguum",0
"Declieuxia_cacuminis",0
"Argostemma_perakense",0
"Gentiana_baeuerlenii",0
"Anodendron_wrayi",0
