accepted_species,estimate
Alstonia_muelleriana,0.5612096402164182
Aspidosperma_cylindrocarpon,0.5990058658001232
Aspidosperma_megalocarpon,0.6789077276426101
Aspidosperma_spruceanum,0.6084425999348863
Carissa_macrocarpa,0.40136081904114995
Catharanthus_roseus,0.5548798878697945
Plumeria_rubra,0.7548884009187269
Tabernaemontana_alba,0.5901569535078582
Tabernaemontana_sananho,0.5561519636146269
Vinca_major,0.5650897337878747
