"","t108","t119","t120","t75","t130","t131","t126","t30","t29","t44","t78","t79","t45","t43","t32","t54","t85","t86","t74","t26","t25","t8","t64","t65","t13","t14","t50","t115","t116","t121","t122","t42","t72","t73","t60","t57","t36","t80","t81","t87","t88","t51","t58","t138","t139","t48","t49","t28","t66","t67","t55","t56","t103","t117","t118","t98","t70","t71","t37","t104","t105","t95","t123","t124","t34","t140","t141","t125","t84","t113","t114","t93","t94","t89","t82","t9","t6","t1","t2","t12","t83","t136","t137","t23","t35","t96","t97","t91","t92","t38","t52","t53","t31","t33","t106","t107","t90","t22","t127","t134","t135","t99","t16","t10","t11","t24","t102","t109","t110","t68","t69","t40","t46","t47","t18","t19","t76","t77","t62","t100","t101","t39","t111","t112","t61","t41","t27","t15","t128","t129","t63","t132","t133","t59","t20","t21","t17","t7","t3","t4","t5"
"t108",0,0.29857917899,0.29857917899,0.6711230985,3.58591336681,3.58591336681,3.58591336681,3.5859133665,4.6386420477,4.906724275906,4.906724275942,4.906724275942,4.541949518142,4.8061253069,4.9067242762,4.90672427595,4.72598026924,4.90672427594,4.90672427595,3.401744536178,3.34755423864,7.7626906899,7.7626906897,7.7626906897,5.68214473288,6.32769548199,7.76269068979,7.76269068989,7.76269068989,7.76269068984,7.76269068984,7.03980875611,7.76269068978,7.76269068978,7.76269068978,7.76269068979,7.12176231559,7.76269068991,7.76269068991,7.76269068981,7.76269068981,7.76269068991,7.42566366878,7.762690689754,7.762690689754,7.4656249208,7.7626906899,6.41193169412,7.36532443442,7.7626906901,7.76269068978,7.76269068978,7.76269068989,7.76269068988,7.76269068988,7.76269068988,7.36802197834,7.76269068992,7.76269069008,7.76269068998,7.76269068998,7.76269068988,7.76269068986,7.76269068986,7.19435767098,7.762690689867,7.762690689867,7.76269068987,7.76269068978,7.76269068988,7.76269068988,7.76269068982,7.76269068982,7.76269068978,7.76269068981,5.0927104384,5.3406413978,5.7304557145,5.589866095,7.5555611125,9.0762231252,9.07622312514,9.07622312514,7.88862573291,8.30581343441,9.07622312541,9.07622312541,9.07622312506,9.07622312506,9.07622312506,9.00632588096,8.54155686786,9.07622312566,9.07622312581,9.07622312541,9.07622312541,9.07622312541,9.07622312556,9.07622312502,9.07622312502,9.07622312502,9.07622312496,9.07622312501,7.5203425765525,7.0201250324525,8.26664915199,9.12452027629,9.12452027622,9.12452027622,9.12452027629,9.12452027629,8.66107375429,9.12452027669,9.12452027669,7.63227396727,8.31882156277,9.12452027687,9.12452027687,9.12452027697,9.12452027697,9.12452027697,8.23603357818,9.10861092057,9.12452027697,8.78494603557,9.12452027697,9.12452027714,6.76085640046,9.12452027619,9.12452027619,9.12452027626,9.12452027616,9.12452027616,9.12452027616,9.12452027657,7.45748216197,7.36784885367,5.79010605627,5.57782859448,5.65987812395,6.36020052685
"t119",0.29857917899,0,0.2050985042,0.67112309849,3.5859133668,3.5859133668,3.5859133668,3.58591336649,4.63864204769,4.906724275896,4.906724275932,4.906724275932,4.541949518132,4.80612530689,4.90672427619,4.90672427594,4.72598026923,4.90672427593,4.90672427594,3.401744536168,3.34755423863,7.76269068989,7.76269068969,7.76269068969,5.68214473287,6.32769548198,7.76269068978,7.76269068988,7.76269068988,7.76269068983,7.76269068983,7.0398087561,7.76269068977,7.76269068977,7.76269068977,7.76269068978,7.12176231558,7.7626906899,7.7626906899,7.7626906898,7.7626906898,7.7626906899,7.42566366877,7.762690689744,7.762690689744,7.46562492079,7.76269068989,6.41193169411,7.36532443441,7.76269069009,7.76269068977,7.76269068977,7.76269068988,7.76269068987,7.76269068987,7.76269068987,7.36802197833,7.76269068991,7.76269069007,7.76269068997,7.76269068997,7.76269068987,7.76269068985,7.76269068985,7.19435767097,7.762690689857,7.762690689857,7.76269068986,7.76269068977,7.76269068987,7.76269068987,7.76269068981,7.76269068981,7.76269068977,7.7626906898,5.09271043839,5.34064139779,5.73045571449,5.58986609499,7.55556111249,9.07622312519,9.07622312513,9.07622312513,7.8886257329,8.3058134344,9.0762231254,9.0762231254,9.07622312505,9.07622312505,9.07622312505,9.00632588095,8.54155686785,9.07622312565,9.0762231258,9.0762231254,9.0762231254,9.0762231254,9.07622312555,9.07622312501,9.07622312501,9.07622312501,9.07622312495,9.076223125,7.5203425765425,7.0201250324425,8.26664915198,9.12452027628,9.12452027621,9.12452027621,9.12452027628,9.12452027628,8.66107375428,9.12452027668,9.12452027668,7.63227396726,8.31882156276,9.12452027686,9.12452027686,9.12452027696,9.12452027696,9.12452027696,8.23603357817,9.10861092056,9.12452027696,8.78494603556,9.12452027696,9.12452027713,6.76085640045,9.12452027618,9.12452027618,9.12452027625,9.12452027615,9.12452027615,9.12452027615,9.12452027656,7.45748216196,7.36784885366,5.79010605626,5.57782859447,5.65987812394,6.36020052684
"t120",0.29857917899,0.2050985042,0,0.67112309849,3.5859133668,3.5859133668,3.5859133668,3.58591336649,4.63864204769,4.906724275896,4.906724275932,4.906724275932,4.541949518132,4.80612530689,4.90672427619,4.90672427594,4.72598026923,4.90672427593,4.90672427594,3.401744536168,3.34755423863,7.76269068989,7.76269068969,7.76269068969,5.68214473287,6.32769548198,7.76269068978,7.76269068988,7.76269068988,7.76269068983,7.76269068983,7.0398087561,7.76269068977,7.76269068977,7.76269068977,7.76269068978,7.12176231558,7.7626906899,7.7626906899,7.7626906898,7.7626906898,7.7626906899,7.42566366877,7.762690689744,7.762690689744,7.46562492079,7.76269068989,6.41193169411,7.36532443441,7.76269069009,7.76269068977,7.76269068977,7.76269068988,7.76269068987,7.76269068987,7.76269068987,7.36802197833,7.76269068991,7.76269069007,7.76269068997,7.76269068997,7.76269068987,7.76269068985,7.76269068985,7.19435767097,7.762690689857,7.762690689857,7.76269068986,7.76269068977,7.76269068987,7.76269068987,7.76269068981,7.76269068981,7.76269068977,7.7626906898,5.09271043839,5.34064139779,5.73045571449,5.58986609499,7.55556111249,9.07622312519,9.07622312513,9.07622312513,7.8886257329,8.3058134344,9.0762231254,9.0762231254,9.07622312505,9.07622312505,9.07622312505,9.00632588095,8.54155686785,9.07622312565,9.0762231258,9.0762231254,9.0762231254,9.0762231254,9.07622312555,9.07622312501,9.07622312501,9.07622312501,9.07622312495,9.076223125,7.5203425765425,7.0201250324425,8.26664915198,9.12452027628,9.12452027621,9.12452027621,9.12452027628,9.12452027628,8.66107375428,9.12452027668,9.12452027668,7.63227396726,8.31882156276,9.12452027686,9.12452027686,9.12452027696,9.12452027696,9.12452027696,8.23603357817,9.10861092056,9.12452027696,8.78494603556,9.12452027696,9.12452027713,6.76085640045,9.12452027618,9.12452027618,9.12452027625,9.12452027615,9.12452027615,9.12452027615,9.12452027656,7.45748216196,7.36784885366,5.79010605626,5.57782859447,5.65987812394,6.36020052684
"t75",0.6711230985,0.67112309849,0.67112309849,0,3.58591336691,3.58591336691,3.58591336691,3.5859133666,4.6386420478,4.906724276006,4.906724276042,4.906724276042,4.541949518242,4.806125307,4.9067242763,4.90672427605,4.72598026934,4.90672427604,4.90672427605,3.401744536278,3.34755423874,7.76269069,7.7626906898,7.7626906898,5.68214473298,6.32769548209,7.76269068989,7.76269068999,7.76269068999,7.76269068994,7.76269068994,7.03980875621,7.76269068988,7.76269068988,7.76269068988,7.76269068989,7.12176231569,7.76269069001,7.76269069001,7.76269068991,7.76269068991,7.76269069001,7.42566366888,7.762690689854,7.762690689854,7.4656249209,7.76269069,6.41193169422,7.36532443452,7.7626906902,7.76269068988,7.76269068988,7.76269068999,7.76269068998,7.76269068998,7.76269068998,7.36802197844,7.76269069002,7.76269069018,7.76269069008,7.76269069008,7.76269068998,7.76269068996,7.76269068996,7.19435767108,7.762690689967,7.762690689967,7.76269068997,7.76269068988,7.76269068998,7.76269068998,7.76269068992,7.76269068992,7.76269068988,7.76269068991,5.0927104385,5.3406413979,5.7304557146,5.5898660951,7.5555611126,9.0762231253,9.07622312524,9.07622312524,7.88862573301,8.30581343451,9.07622312551,9.07622312551,9.07622312516,9.07622312516,9.07622312516,9.00632588106,8.54155686796,9.07622312576,9.07622312591,9.07622312551,9.07622312551,9.07622312551,9.07622312566,9.07622312512,9.07622312512,9.07622312512,9.07622312506,9.07622312511,7.5203425766525,7.0201250325525,8.26664915209,9.12452027639,9.12452027632,9.12452027632,9.12452027639,9.12452027639,8.66107375439,9.12452027679,9.12452027679,7.63227396737,8.31882156287,9.12452027697,9.12452027697,9.12452027707,9.12452027707,9.12452027707,8.23603357828,9.10861092067,9.12452027707,8.78494603567,9.12452027707,9.12452027724,6.76085640056,9.12452027629,9.12452027629,9.12452027636,9.12452027626,9.12452027626,9.12452027626,9.12452027667,7.45748216207,7.36784885377,5.79010605637,5.57782859458,5.65987812405,6.36020052695
"t130",3.58591336681,3.5859133668,3.5859133668,3.58591336691,0,0.0764198911,0.11384831262,2.38885908831,4.63864204811,4.906724276316,4.906724276352,4.906724276352,4.541949518552,4.80612530731,4.90672427661,4.90672427636,4.72598026965,4.90672427635,4.90672427636,3.401744536588,3.34755423905,7.76269069031,7.76269069011,7.76269069011,5.68214473329,6.3276954824,7.7626906902,7.7626906903,7.7626906903,7.76269069025,7.76269069025,7.03980875652,7.76269069019,7.76269069019,7.76269069019,7.7626906902,7.121762316,7.76269069032,7.76269069032,7.76269069022,7.76269069022,7.76269069032,7.42566366919,7.762690690164,7.762690690164,7.46562492121,7.76269069031,6.41193169453,7.36532443483,7.76269069051,7.76269069019,7.76269069019,7.7626906903,7.76269069029,7.76269069029,7.76269069029,7.36802197875,7.76269069033,7.76269069049,7.76269069039,7.76269069039,7.76269069029,7.76269069027,7.76269069027,7.19435767139,7.762690690277,7.762690690277,7.76269069028,7.76269069019,7.76269069029,7.76269069029,7.76269069023,7.76269069023,7.76269069019,7.76269069022,5.09271043881,5.34064139821,5.73045571491,5.58986609541,7.55556111291,9.07622312561,9.07622312555,9.07622312555,7.88862573332,8.30581343482,9.07622312582,9.07622312582,9.07622312547,9.07622312547,9.07622312547,9.00632588137,8.54155686827,9.07622312607,9.07622312622,9.07622312582,9.07622312582,9.07622312582,9.07622312597,9.07622312543,9.07622312543,9.07622312543,9.07622312537,9.07622312542,7.5203425769625,7.0201250328625,8.2666491524,9.1245202767,9.12452027663,9.12452027663,9.1245202767,9.1245202767,8.6610737547,9.1245202771,9.1245202771,7.63227396768,8.31882156318,9.12452027728,9.12452027728,9.12452027738,9.12452027738,9.12452027738,8.23603357859,9.10861092098,9.12452027738,8.78494603598,9.12452027738,9.12452027755,6.76085640087,9.1245202766,9.1245202766,9.12452027667,9.12452027657,9.12452027657,9.12452027657,9.12452027698,7.45748216238,7.36784885408,5.79010605668,5.57782859489,5.65987812436,6.36020052726
"t131",3.58591336681,3.5859133668,3.5859133668,3.58591336691,0.0764198911,0,0.11384831262,2.38885908831,4.63864204811,4.906724276316,4.906724276352,4.906724276352,4.541949518552,4.80612530731,4.90672427661,4.90672427636,4.72598026965,4.90672427635,4.90672427636,3.401744536588,3.34755423905,7.76269069031,7.76269069011,7.76269069011,5.68214473329,6.3276954824,7.7626906902,7.7626906903,7.7626906903,7.76269069025,7.76269069025,7.03980875652,7.76269069019,7.76269069019,7.76269069019,7.7626906902,7.121762316,7.76269069032,7.76269069032,7.76269069022,7.76269069022,7.76269069032,7.42566366919,7.762690690164,7.762690690164,7.46562492121,7.76269069031,6.41193169453,7.36532443483,7.76269069051,7.76269069019,7.76269069019,7.7626906903,7.76269069029,7.76269069029,7.76269069029,7.36802197875,7.76269069033,7.76269069049,7.76269069039,7.76269069039,7.76269069029,7.76269069027,7.76269069027,7.19435767139,7.762690690277,7.762690690277,7.76269069028,7.76269069019,7.76269069029,7.76269069029,7.76269069023,7.76269069023,7.76269069019,7.76269069022,5.09271043881,5.34064139821,5.73045571491,5.58986609541,7.55556111291,9.07622312561,9.07622312555,9.07622312555,7.88862573332,8.30581343482,9.07622312582,9.07622312582,9.07622312547,9.07622312547,9.07622312547,9.00632588137,8.54155686827,9.07622312607,9.07622312622,9.07622312582,9.07622312582,9.07622312582,9.07622312597,9.07622312543,9.07622312543,9.07622312543,9.07622312537,9.07622312542,7.5203425769625,7.0201250328625,8.2666491524,9.1245202767,9.12452027663,9.12452027663,9.1245202767,9.1245202767,8.6610737547,9.1245202771,9.1245202771,7.63227396768,8.31882156318,9.12452027728,9.12452027728,9.12452027738,9.12452027738,9.12452027738,8.23603357859,9.10861092098,9.12452027738,8.78494603598,9.12452027738,9.12452027755,6.76085640087,9.1245202766,9.1245202766,9.12452027667,9.12452027657,9.12452027657,9.12452027657,9.12452027698,7.45748216238,7.36784885408,5.79010605668,5.57782859489,5.65987812436,6.36020052726
"t126",3.58591336681,3.5859133668,3.5859133668,3.58591336691,0.11384831262,0.11384831262,0,2.38885908831,4.63864204811,4.906724276316,4.906724276352,4.906724276352,4.541949518552,4.80612530731,4.90672427661,4.90672427636,4.72598026965,4.90672427635,4.90672427636,3.401744536588,3.34755423905,7.76269069031,7.76269069011,7.76269069011,5.68214473329,6.3276954824,7.7626906902,7.7626906903,7.7626906903,7.76269069025,7.76269069025,7.03980875652,7.76269069019,7.76269069019,7.76269069019,7.7626906902,7.121762316,7.76269069032,7.76269069032,7.76269069022,7.76269069022,7.76269069032,7.42566366919,7.762690690164,7.762690690164,7.46562492121,7.76269069031,6.41193169453,7.36532443483,7.76269069051,7.76269069019,7.76269069019,7.7626906903,7.76269069029,7.76269069029,7.76269069029,7.36802197875,7.76269069033,7.76269069049,7.76269069039,7.76269069039,7.76269069029,7.76269069027,7.76269069027,7.19435767139,7.762690690277,7.762690690277,7.76269069028,7.76269069019,7.76269069029,7.76269069029,7.76269069023,7.76269069023,7.76269069019,7.76269069022,5.09271043881,5.34064139821,5.73045571491,5.58986609541,7.55556111291,9.07622312561,9.07622312555,9.07622312555,7.88862573332,8.30581343482,9.07622312582,9.07622312582,9.07622312547,9.07622312547,9.07622312547,9.00632588137,8.54155686827,9.07622312607,9.07622312622,9.07622312582,9.07622312582,9.07622312582,9.07622312597,9.07622312543,9.07622312543,9.07622312543,9.07622312537,9.07622312542,7.5203425769625,7.0201250328625,8.2666491524,9.1245202767,9.12452027663,9.12452027663,9.1245202767,9.1245202767,8.6610737547,9.1245202771,9.1245202771,7.63227396768,8.31882156318,9.12452027728,9.12452027728,9.12452027738,9.12452027738,9.12452027738,8.23603357859,9.10861092098,9.12452027738,8.78494603598,9.12452027738,9.12452027755,6.76085640087,9.1245202766,9.1245202766,9.12452027667,9.12452027657,9.12452027657,9.12452027657,9.12452027698,7.45748216238,7.36784885408,5.79010605668,5.57782859489,5.65987812436,6.36020052726
"t30",3.5859133665,3.58591336649,3.58591336649,3.5859133666,2.38885908831,2.38885908831,2.38885908831,0,4.6386420478,4.906724276006,4.906724276042,4.906724276042,4.541949518242,4.806125307,4.9067242763,4.90672427605,4.72598026934,4.90672427604,4.90672427605,3.401744536278,3.34755423874,7.76269069,7.7626906898,7.7626906898,5.68214473298,6.32769548209,7.76269068989,7.76269068999,7.76269068999,7.76269068994,7.76269068994,7.03980875621,7.76269068988,7.76269068988,7.76269068988,7.76269068989,7.12176231569,7.76269069001,7.76269069001,7.76269068991,7.76269068991,7.76269069001,7.42566366888,7.762690689854,7.762690689854,7.4656249209,7.76269069,6.41193169422,7.36532443452,7.7626906902,7.76269068988,7.76269068988,7.76269068999,7.76269068998,7.76269068998,7.76269068998,7.36802197844,7.76269069002,7.76269069018,7.76269069008,7.76269069008,7.76269068998,7.76269068996,7.76269068996,7.19435767108,7.762690689967,7.762690689967,7.76269068997,7.76269068988,7.76269068998,7.76269068998,7.76269068992,7.76269068992,7.76269068988,7.76269068991,5.0927104385,5.3406413979,5.7304557146,5.5898660951,7.5555611126,9.0762231253,9.07622312524,9.07622312524,7.88862573301,8.30581343451,9.07622312551,9.07622312551,9.07622312516,9.07622312516,9.07622312516,9.00632588106,8.54155686796,9.07622312576,9.07622312591,9.07622312551,9.07622312551,9.07622312551,9.07622312566,9.07622312512,9.07622312512,9.07622312512,9.07622312506,9.07622312511,7.5203425766525,7.0201250325525,8.26664915209,9.12452027639,9.12452027632,9.12452027632,9.12452027639,9.12452027639,8.66107375439,9.12452027679,9.12452027679,7.63227396737,8.31882156287,9.12452027697,9.12452027697,9.12452027707,9.12452027707,9.12452027707,8.23603357828,9.10861092067,9.12452027707,8.78494603567,9.12452027707,9.12452027724,6.76085640056,9.12452027629,9.12452027629,9.12452027636,9.12452027626,9.12452027626,9.12452027626,9.12452027667,7.45748216207,7.36784885377,5.79010605637,5.57782859458,5.65987812405,6.36020052695
"t29",4.6386420477,4.63864204769,4.63864204769,4.6386420478,4.63864204811,4.63864204811,4.63864204811,4.6386420478,0,2.429465982206,2.429465982242,2.429465982242,2.064691224442,2.3288670132,2.4294659825,4.31761066865,4.13686666194,4.31761066864,4.31761066865,2.812630928878,2.75844063134,7.4946084622,7.494608462,7.494608462,5.41406250518,6.05961325429,7.49460846209,7.49460846219,7.49460846219,7.49460846214,7.49460846214,6.77172652841,7.49460846208,7.49460846208,7.49460846208,7.49460846209,6.85368008789,7.49460846221,7.49460846221,7.49460846211,7.49460846211,7.49460846221,7.15758144108,7.494608462054,7.494608462054,7.1975426931,7.4946084622,6.14384946642,7.09724220672,7.4946084624,7.49460846208,7.49460846208,7.49460846219,7.49460846218,7.49460846218,7.49460846218,7.09993975064,7.49460846222,7.49460846238,7.49460846228,7.49460846228,7.49460846218,7.49460846216,7.49460846216,6.92627544328,7.494608462167,7.494608462167,7.49460846217,7.49460846208,7.49460846218,7.49460846218,7.49460846212,7.49460846212,7.49460846208,7.49460846211,4.8246282107,5.0725591701,5.4623734868,5.3217838673,7.2874788848,8.8081408975,8.80814089744,8.80814089744,7.62054350521,8.03773120671,8.80814089771,8.80814089771,8.80814089736,8.80814089736,8.80814089736,8.73824365326,8.27347464016,8.80814089796,8.80814089811,8.80814089771,8.80814089771,8.80814089771,8.80814089786,8.80814089732,8.80814089732,8.80814089732,8.80814089726,8.80814089731,7.2522603488525,6.7520428047525,7.99856692429,8.85643804859,8.85643804852,8.85643804852,8.85643804859,8.85643804859,8.39299152659,8.85643804899,8.85643804899,7.36419173957,8.05073933507,8.85643804917,8.85643804917,8.85643804927,8.85643804927,8.85643804927,7.96795135048,8.84052869287,8.85643804927,8.51686380787,8.85643804927,8.85643804944,6.49277417276,8.85643804849,8.85643804849,8.85643804856,8.85643804846,8.85643804846,8.85643804846,8.85643804887,7.18939993427,7.09976662597,5.52202382857,5.30974636678,5.39179589625,6.09211829915
"t44",4.906724275906,4.906724275896,4.906724275896,4.906724276006,4.906724276316,4.906724276316,4.906724276316,4.906724276006,2.429465982206,0,1.563915279236,1.563915279236,1.199140521436,1.471461142806,2.348562687706,4.585692896856,4.404948890146,4.585692896846,4.585692896856,3.080713157084,3.026522859546,7.762690690406,7.762690690206,7.762690690206,5.682144733386,6.327695482496,7.762690690296,7.762690690396,7.762690690396,7.762690690346,7.762690690346,7.039808756616,7.762690690286,7.762690690286,7.762690690286,7.762690690296,7.121762316096,7.762690690416,7.762690690416,7.762690690316,7.762690690316,7.762690690416,7.425663669286,7.76269069026,7.76269069026,7.465624921306,7.762690690406,6.411931694626,7.365324434926,7.762690690606,7.762690690286,7.762690690286,7.762690690396,7.762690690386,7.762690690386,7.762690690386,7.368021978846,7.762690690426,7.762690690586,7.762690690486,7.762690690486,7.762690690386,7.762690690366,7.762690690366,7.194357671486,7.762690690373,7.762690690373,7.762690690376,7.762690690286,7.762690690386,7.762690690386,7.762690690326,7.762690690326,7.762690690286,7.762690690316,5.092710438906,5.340641398306,5.730455715006,5.589866095506,7.555561113006,9.076223125706,9.076223125646,9.076223125646,7.888625733416,8.305813434916,9.076223125916,9.076223125916,9.076223125566,9.076223125566,9.076223125566,9.006325881466,8.541556868366,9.076223126166,9.076223126316,9.076223125916,9.076223125916,9.076223125916,9.076223126066,9.076223125526,9.076223125526,9.076223125526,9.076223125466,9.076223125516,7.5203425770585,7.0201250329585,8.266649152496,9.124520276796,9.124520276726,9.124520276726,9.124520276796,9.124520276796,8.661073754796,9.124520277196,9.124520277196,7.632273967776,8.318821563276,9.124520277376,9.124520277376,9.124520277476,9.124520277476,9.124520277476,8.236033578686,9.108610921076,9.124520277476,8.784946036076,9.124520277476,9.124520277646,6.760856400966,9.124520276696,9.124520276696,9.124520276766,9.124520276666,9.124520276666,9.124520276666,9.124520277076,7.457482162476,7.367848854176,5.790106056776,5.577828594986,5.659878124456,6.360200527356
