,0,1,2,3,4,5,6,7,8,9
t31,6.72412,-0.844263,-0.13833752,-2.9411378,-1.4655869,13.503613,-1.9013599,-1.237652,5.4362416,-0.34213912
t47,6.7441287,-0.8321335,-0.13264836,-2.9350955,-1.4641372,13.448611,-1.9031729,-1.2317905,5.4278517,-0.3415031
t25,7.0426807,-0.9189803,-0.14012316,-2.9597623,-1.4076614,13.355947,-1.8972582,-1.2057221,5.498392,-0.33799174
t81,7.0474606,-0.9433708,-0.14921759,-2.963559,-1.3960117,13.4022255,-1.8902797,-1.2169787,5.5720363,-0.33660066
t93,7.053366,-0.9462695,-0.1479948,-2.9645762,-1.3949417,13.402605,-1.8891524,-1.2174586,5.5726447,-0.33677372
t94,7.05069,-0.94582,-0.14788781,-2.964409,-1.3955541,13.403266,-1.8889261,-1.2173235,5.5702777,-0.3365254
t64,7.053225,-0.9420269,-0.14458647,-2.9562001,-1.3955766,13.365232,-1.892423,-1.209279,5.5962515,-0.3343378
t78,7.057766,-0.94431686,-0.1488898,-2.9591026,-1.3976271,13.37056,-1.8940548,-1.2052637,5.583267,-0.33665875
t79,7.0546355,-0.9425953,-0.14849025,-2.956472,-1.3962725,13.374553,-1.8937258,-1.2060419,5.5897145,-0.33689103
t56,6.7434325,-0.8060895,-0.12298062,-2.938021,-1.4397951,13.428308,-1.8963664,-1.2635921,5.331694,-0.34506038
t57,6.7563763,-0.8128006,-0.124134056,-2.9439378,-1.4395326,13.42694,-1.896195,-1.2644144,5.3313527,-0.3461316
t82,6.702793,-0.84860104,-0.11354834,-2.9245663,-1.433052,13.44941,-1.8765293,-1.2254862,5.2745786,-0.33188957
t83,6.706214,-0.8491212,-0.112297215,-2.924254,-1.4320269,13.448491,-1.8760906,-1.2263819,5.273043,-0.33123058
t5,6.6443596,-0.8227472,-0.14017086,-2.9453962,-1.4523475,13.57763,-1.878442,-1.2576528,5.2276406,-0.3531736
t18,6.6832576,-0.842473,-0.15038912,-2.975235,-1.4780471,13.489696,-1.8888825,-1.2330332,5.165563,-0.36333397
t19,6.646855,-0.8458172,-0.1529548,-2.9546132,-1.4684943,13.467896,-1.8794113,-1.2253933,5.2236943,-0.36613348
t4,6.208013,-0.5056721,-0.06444826,-2.8104746,-1.5163387,13.588684,-1.9700009,-1.2914479,4.4504137,-0.2779486
t9,6.261624,-0.5735942,-0.07322105,-2.8518412,-1.5296097,13.510925,-1.9849173,-1.2929515,4.414556,-0.2383055
t99,6.263343,-0.57867795,-0.08066597,-2.8657873,-1.5205895,13.463241,-1.9836508,-1.3124287,4.43625,-0.25693664
t100,6.2624307,-0.5789447,-0.08095729,-2.865928,-1.5206672,13.462968,-1.9834753,-1.3123934,4.4352784,-0.25691673
t10,6.4228406,-0.5358884,-0.093191914,-2.8281047,-1.4690179,13.464873,-2.0049222,-1.2893175,4.4659376,-0.33879197
t60,6.484938,-0.5487267,-0.10287227,-2.8542695,-1.4785254,13.499545,-2.0086224,-1.2781979,4.3966026,-0.3314503
t61,6.4884577,-0.5492042,-0.100086726,-2.8576255,-1.4841377,13.496043,-2.010636,-1.2793263,4.3936887,-0.33016136
t6,6.3684516,-0.555837,-0.07430132,-2.8120463,-1.4757856,13.514733,-1.9885877,-1.2525222,4.441259,-0.30776116
