"","turnover.rates","eps.values","transition.rates"
"1",0.311236089793965,0.230845070211217,NA
"2",0.321893359301612,0.610411857021973,0.0214824536815286
"3",0.434028271818534,0.306439657928422,0.590838022064418
"4",0.470176629489288,0.0636727544479072,0.317469412926584
"5",0.311236089793965,0.230845070211217,0.641122918808833
"6",0.321893359301612,0.610411857021973,NA
"7",0.434028271818534,0.306439657928422,0.188974213553593
"8",0.470176629489288,0.0636727544479072,0.84311812184751
"9",0.311236089793965,0.230845070211217,0.079290607245639
"10",0.321893359301612,0.610411857021973,0.227034493349493
"11",0.434028271818534,0.306439657928422,NA
"12",0.470176629489288,0.0636727544479072,0.361666823271662
"13",0.311236089793965,0.230845070211217,0.579627296654508
"14",0.321893359301612,0.610411857021973,0.802426366135478
"15",0.434028271818534,0.306439657928422,0.322373659582809
"16",0.470176629489288,0.0636727544479072,NA
