,0,1,2,3,4,5,6,7,8,9
Galium_labradoricum,13.466768,8.735913,7.5975404,5.1377263,13.757409,9.690694,-4.275503,-3.0571399,5.78333,19.165861
Galium_spurium,13.327901,8.810487,7.588441,5.1956944,13.795062,9.594257,-4.2660294,-2.90539,5.7935295,19.046938
Galium_binifolium,13.4402275,8.694326,7.5709205,4.982434,13.71569,9.651364,-4.418057,-3.0219529,5.740974,18.94134
Galium_tenuissimum,13.377977,8.825499,7.4729724,5.2114687,13.752474,9.7832575,-4.393426,-3.091144,5.778348,19.079878
Galium_sterneri,13.368085,8.745549,7.473268,5.1044087,13.837288,9.614956,-4.3967133,-2.8554378,5.6870127,18.99507
Galium_nuttallii,13.508428,8.694052,7.673602,4.9814935,13.8510475,9.559684,-4.3072615,-3.069107,5.7247186,19.065435
Galium_bolanderi,13.325974,8.91484,7.6142597,5.2817984,13.567656,9.822947,-4.4453926,-3.2733173,5.869202,18.768118
Galium_palustre,13.343155,8.804484,7.655145,5.211295,13.533943,9.815919,-4.349098,-3.2854295,5.7602215,18.888876
Galium_bifolium,13.38145,8.861448,7.5706005,5.205058,13.574743,9.777861,-4.442678,-3.2774136,5.834662,18.80471
Galium_album,14.883919,-1.6310039,3.0106623,4.9701576,6.8440742,5.2670135,1.8651408,8.432994,3.8648612,15.860221
Galium_lucidum,14.836358,-1.7473845,2.937032,4.98054,6.649393,5.1828837,1.7164084,8.335471,3.8866656,15.837535
Galium_mexicanum,14.946482,-1.6125389,2.991614,5.092647,6.7220616,5.24707,1.6961689,8.423268,3.763027,15.960651
Galium_verum,15.005193,-1.6018225,3.101775,5.088742,6.8673825,5.352944,1.7809341,8.508358,3.750402,15.974838
Galium_odoratum,14.849086,-1.6504451,2.9410236,4.960977,6.781384,5.197742,1.8271325,8.367473,3.8868113,15.837986
Galium_divaricatum,14.904986,-1.5560325,2.8874965,5.051036,6.8251185,5.138268,1.8376349,8.298061,3.778857,15.946943
Galium_uliginosum,14.902688,-1.6956677,3.039191,4.996344,6.7623777,5.2921176,1.7667884,8.451952,3.862567,15.861558
Galium_triflorum,14.868522,-1.6043358,2.8429086,5.0232153,6.7869062,5.0957193,1.8009839,8.259446,3.823656,15.901827
Cruciata_glabra,13.464185,8.709703,7.571609,5.1052575,13.783648,9.509107,-4.198018,-2.9415495,5.852399,19.189919
Sherardia_arvensis,13.492191,8.84873,7.6202183,5.1757274,13.27966,9.567604,-4.246394,-3.310913,5.929366,18.993773
Asperula_glomerata,13.411143,8.7953615,7.5947857,5.207568,13.34119,9.539634,-4.1900887,-3.187287,5.9468784,19.03995
Crucianella_gilanica,13.377529,8.744196,7.5335884,5.2615666,13.234127,9.627439,-4.2468023,-3.289759,6.003826,18.942955
Rubia_tinctorum,13.568627,8.865103,7.692011,5.0880775,13.353126,9.532576,-4.235842,-3.2826355,5.867608,19.066965
Coprosma_propinqua,17.458023,1.6124679,5.993181,16.036602,2.473289,3.7880917,3.719235,6.2756743,5.9971824,0.95574516
Coprosma_robusta,17.381895,1.5044097,5.8840594,16.077953,2.4484022,3.8041766,3.8686018,6.36951,6.000805,1.043155
Coprosma_quadrifida,17.552675,1.4506696,5.8290277,16.031101,2.644069,3.8458784,3.8394275,6.2136054,5.9319043,1.1008422
Coprosma_rhamnoides,17.395475,1.6124905,5.9871116,16.023819,2.5364833,3.852716,3.7817543,6.3417706,5.931342,0.90497917
Nertera_dichondrifolia,17.41671,1.5823557,5.956214,16.034622,2.6028075,3.8875332,3.7547438,6.346353,5.8889375,0.93101984
Opercularia_varia,17.521112,1.5452464,5.924942,16.104942,2.4458854,3.7249107,3.7583127,6.2320256,5.9200516,1.0232002
Oldenlandia_corymbosa,17.758078,1.5754131,5.9566693,15.759416,2.5153844,3.7585008,3.5410526,5.983701,6.3539214,0.94797707
Richardia_stellaris,17.798386,1.5204766,5.902337,15.717575,2.5764847,3.8076062,3.4900532,6.042833,6.3442965,0.90029603
Knoxia_sumatrensis,17.801018,1.5098362,5.892344,15.705995,2.5789294,3.7907586,3.476513,6.0188146,6.388417,0.90983593
Psychotria_chagrensis,17.766678,1.6238998,5.9970527,15.67004,2.410973,3.7377965,3.4003644,5.7437506,6.7710156,0.86118776
Psychotria_papantlensis,17.846992,1.719858,6.098115,15.599064,2.3871872,3.8007712,3.4660168,5.574419,6.7184186,0.9722586
Psychotria_serpens,17.755539,1.590046,5.965022,15.665914,2.3362691,3.7054272,3.5269628,5.678388,6.712417,0.8171264
Palicourea_faxlucens,17.914087,1.6494888,6.030285,15.513773,2.405233,3.7109663,3.5750866,5.633951,6.511512,0.89582646
Palicourea_guianensis,17.82604,1.5654712,5.9473295,15.633612,2.5067437,3.8100631,3.4566755,5.7524123,6.5925627,0.9628041
Palicourea_acuminata,17.893873,1.6186347,5.997679,15.558131,2.5034993,3.8012447,3.4211292,5.703578,6.626296,0.94032264
Tarenna_mollissima,3.9172275,13.447893,1.4100167,5.0863137,4.5182095,6.12334,1.3735627,1.6565346,1.6609429,5.7033954
Randia_pterocarpa,4.0451,13.326958,1.4913684,4.910203,4.48299,6.3650365,1.3285532,1.7433101,1.6926734,5.895405
Randia_thurberi,3.9648275,13.44994,1.3670082,4.9304934,4.670592,6.308389,1.1225176,1.5895673,1.5944834,5.9371815
Rothmannia_urcelliformis,3.9661562,13.403431,1.4607332,4.79403,4.490224,6.354618,1.1717921,1.7275653,1.6669079,5.836485
Gardenia_ternifolia,3.952601,13.398108,1.5222226,4.8346972,4.4732537,6.367385,1.1920149,1.7351593,1.6436309,5.828924
Gardenia_jasminoides,4.0676684,13.283938,1.5709131,4.974717,4.32219,6.3358173,1.3684099,1.7575061,1.7072034,5.7250495
Genipa_americana,3.9583619,13.235825,1.409481,4.92383,4.4289765,6.315837,1.1985044,1.5241982,1.4911561,5.7539616
