"accepted_species","traits"
"sp87",1
"sp110",1
"sp114",0
"sp116",0
"sp118",0
"sp119",1
"sp120",1
"sp125",1
"sp126",1
"sp127",0
"sp129",0
"sp130",0
"sp131",1
"sp134",1
"sp135",0
"sp137",1
"sp139",0
"sp141",1
"sp143",0
"sp144",0
"sp146",0
"sp147",0
"sp148",0
"sp149",0
"sp152",0
"sp157",0
"sp158",0
"sp159",0
"sp160",0
"sp161",0
"sp162",0
"sp163",0
"sp165",1
"sp166",0
"sp167",1
"sp168",1
"sp169",1
"sp172",0
"sp173",0
"sp174",0
"sp175",0
"sp177",0
"sp178",0
"sp179",0
"sp180",0
"sp183",0
"sp184",0
"sp185",0
"sp186",0
"sp187",0
"sp188",0
"sp189",0
"sp190",0
"sp191",0
"sp192",0
"sp193",0
"sp194",0
"sp195",0
"sp196",0
"sp197",0
"sp198",0
"sp199",0
"sp200",0
"sp201",0
"sp202",0
"sp203",0
"sp204",0
"sp205",0
"sp206",0
"sp207",0
"sp208",0
"sp209",0
"sp211",0
"sp212",0
"sp213",0
"sp214",1
"sp215",1
"sp216",0
"sp217",0
"sp218",0
"sp219",0
"sp220",0
"sp221",0
"sp222",0
"sp223",0
"sp224",0
"sp225",0
"sp226",0
"sp227",0
"sp228",0
"sp229",0
"sp230",1
"sp231",0
"sp232",0
"sp233",0
"sp234",0
"sp235",0
"sp236",0
"sp237",0
"sp238",0
