,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t19,-1.5083635,-6.6535606,26.218893,17.097162,-2.1023552,-4.881458,8.954869,-2.008314,-4.411464,41.42764,-4.760585,-3.4727952,-3.814533,-6.4351916
t98,-1.5477127,-7.408052,28.722488,19.451345,-2.491797,-5.3194456,9.948483,-2.2403622,-5.0359807,47.22751,-5.2848105,-3.8837876,-4.1926937,-7.071223
t99,-1.5394642,-7.406177,28.678762,19.539091,-2.516581,-5.330578,10.102269,-2.2236402,-5.022687,47.249928,-5.2835164,-3.9056816,-4.197498,-7.0553966
t36,-1.4808955,-6.6173143,26.095055,16.890207,-2.139139,-4.836807,8.787398,-1.9464741,-4.391823,41.213264,-4.7891254,-3.470652,-3.7882195,-6.408713
t62,-1.5454756,-7.4130883,29.077934,19.946394,-2.512448,-5.454978,10.55716,-2.413262,-5.0102744,47.52556,-5.2056937,-3.900605,-4.260616,-7.0707664
t102,-1.5856483,-7.4204264,29.27477,20.235064,-2.5027268,-5.492906,10.454855,-2.3416288,-4.9925075,47.358677,-5.2509913,-3.9378166,-4.2389593,-7.092206
t103,-1.5939949,-7.425808,29.29025,20.237974,-2.4957302,-5.506358,10.486294,-2.3352544,-4.992019,47.360737,-5.2614727,-3.944065,-4.2398543,-7.099875
t84,-1.598668,-7.45416,29.323483,20.018084,-2.4817631,-5.516075,10.417969,-2.3403637,-4.9886994,47.43361,-5.2649627,-3.9403732,-4.228913,-7.106243
t58,-1.4469866,-7.3540673,28.980309,19.91296,-2.4305274,-5.4571834,10.382263,-2.462291,-5.0720425,47.926285,-5.259747,-3.92545,-4.3803515,-6.9789643
t59,-1.4098216,-6.896686,27.515318,18.483961,-2.2610054,-5.1230063,9.452085,-2.2095463,-4.676614,44.035732,-4.9823947,-3.7044542,-4.099731,-6.6142726
t47,-1.4082189,-7.3266177,29.110153,20.261673,-2.4441147,-5.40897,9.882233,-2.382161,-5.024711,47.66678,-5.312176,-3.9534614,-4.325179,-6.9326224
t80,-1.3486094,-7.2906556,28.953758,20.273445,-2.4595056,-5.561262,10.117545,-2.4471004,-4.980215,48.284775,-5.241139,-4.0220275,-4.3691077,-6.9705615
t112,-1.3598498,-7.2647414,28.960188,20.227058,-2.4514961,-5.5602894,10.02974,-2.474971,-4.9883614,48.163986,-5.1992025,-4.011123,-4.371765,-6.984094
t113,-1.3468893,-7.262727,28.917746,20.212706,-2.4557488,-5.5571437,10.060279,-2.4712903,-4.9844375,48.194794,-5.193735,-4.010637,-4.355629,-6.9696245
t50,-2.0351346,-6.8865395,32.922066,17.913118,-1.2411423,-5.440183,3.2584555,-2.2179172,-4.172403,46.871933,-5.884359,-3.9818025,-3.8148706,-6.9549036
t51,-2.114971,-6.9699464,33.15717,17.807234,-1.2488117,-5.4827514,3.3528197,-2.2579122,-4.176067,47.029484,-5.8994365,-4.006295,-3.844064,-7.0558243
t30,-2.4245074,-6.8763213,35.91245,17.343298,-0.97998124,-5.547033,0.8457134,-1.9097073,-3.8778846,44.779842,-6.2935057,-4.1481323,-3.927241,-7.2989235
t85,-2.5547216,-6.8181214,36.17041,17.041986,-0.82743436,-5.3828073,-0.023422575,-1.9253384,-3.884742,44.506836,-6.4093943,-4.044362,-3.960162,-7.4086733
t86,-2.5769045,-6.8426995,36.117783,17.048653,-0.826923,-5.39138,-0.023226691,-1.887257,-3.868853,44.49154,-6.4147615,-4.0481014,-3.945234,-7.419005
t140,-2.5862134,-6.8715053,36.15805,16.838934,-0.7778923,-5.4005847,-0.047157146,-1.8728901,-3.8534012,44.42006,-6.4415064,-4.019493,-3.9457996,-7.4349656
t141,-2.586241,-6.871672,36.158306,16.838799,-0.7778431,-5.4006467,-0.047081616,-1.8729565,-3.8534977,44.419605,-6.4414315,-4.0195274,-3.94581,-7.4351153
t87,-2.5876925,-6.8485985,36.08133,16.8452,-0.805123,-5.3927608,-0.045823433,-1.8992481,-3.864988,44.484848,-6.396631,-4.0069256,-3.9438932,-7.419449
t40,-2.4242167,-6.332194,33.914467,15.33367,-0.7509977,-5.0410686,-0.057546567,-1.7174714,-3.4638898,40.356125,-5.969972,-3.8038292,-3.657833,-6.9131975
t136,-2.7301698,-6.706774,37.45554,16.57609,-0.5366308,-5.4808435,-0.29477173,-2.0251727,-3.7157414,43.315956,-6.482132,-4.05951,-4.0532017,-7.456943
t137,-2.7319446,-6.7076106,37.45431,16.57517,-0.53748935,-5.4818106,-0.29230103,-2.0244985,-3.7159543,43.317978,-6.482002,-4.058922,-4.0538917,-7.4574313
t127,-2.7316802,-6.708179,37.44952,16.600374,-0.54405767,-5.482946,-0.29071125,-2.028525,-3.7157338,43.357,-6.4817977,-4.0595603,-4.05454,-7.4569063
t109,-2.745672,-6.7414393,37.594826,16.527767,-0.55612296,-5.5128794,-0.27602753,-2.0484955,-3.7226071,43.622643,-6.514873,-4.094464,-4.0572114,-7.4674654
t110,-2.7302098,-6.750562,37.58527,16.539618,-0.5654087,-5.5178065,-0.25848633,-2.0482874,-3.7298791,43.62908,-6.507938,-4.105762,-4.0494323,-7.460651
t105,-2.7351234,-6.7427325,37.531513,16.536963,-0.572027,-5.514282,-0.26242366,-2.0355117,-3.710373,43.546627,-6.5164332,-4.1119156,-4.0510006,-7.4557967
t73,-2.6451292,-6.8086963,37.193176,16.564447,-0.6391956,-5.519077,-0.14935088,-2.0425165,-3.802775,43.801197,-6.4560256,-4.09095,-4.041042,-7.458275
t74,-2.6606393,-6.8101234,37.184063,16.474138,-0.6274174,-5.491279,-0.18499342,-2.048221,-3.7745721,43.846825,-6.4632926,-4.064544,-4.0535946,-7.462785
t70,-2.6541033,-6.8159065,37.273033,16.57432,-0.5998247,-5.526468,-0.19161554,-2.0913675,-3.797419,43.997314,-6.449762,-4.0735755,-4.055891,-7.467813
t117,-1.1527854,-7.198757,28.575752,18.043085,-2.4873652,-5.4435334,11.481828,-2.721753,-5.391857,48.133675,-4.9402595,-4.0747986,-4.0859647,-6.9879127
t118,-1.1594884,-7.1974006,28.65428,18.094408,-2.4904535,-5.4396434,11.422554,-2.7200277,-5.398478,48.138786,-4.9535284,-4.0833335,-4.092238,-6.996995
t108,-1.1422089,-7.118821,28.274345,17.769415,-2.4577837,-5.3775764,11.374322,-2.6884153,-5.319858,47.4162,-4.882344,-4.0387034,-4.0363245,-6.9145813
t76,-1.1235508,-7.127643,27.98307,18.431438,-2.4604337,-5.466248,11.45628,-2.7819428,-5.389554,47.972942,-4.850533,-4.07616,-4.049734,-6.9112015
t77,-1.0987617,-7.129538,28.12477,18.503159,-2.4831295,-5.4631233,11.387989,-2.8076055,-5.4220676,48.099968,-4.87776,-4.1105776,-4.0690503,-6.928024
t41,-1.1355141,-7.079142,27.695219,18.206743,-2.3645043,-5.357514,11.161253,-2.750946,-5.3339076,48.201035,-4.9670734,-4.0312023,-4.038234,-6.763641
t42,-1.2203228,-7.2400107,27.979094,18.164543,-2.3984704,-5.4667926,11.309169,-2.789332,-5.276463,48.48893,-4.9951296,-4.083437,-4.080937,-6.8665705
t12,-1.0715469,-6.2235813,24.645733,14.655827,-1.9819027,-4.728079,9.369448,-2.3994694,-4.503102,40.851112,-4.3953876,-3.5198205,-3.5763009,-6.036074
t13,-1.1060525,-7.234376,28.190514,18.262394,-2.346113,-5.55914,11.414401,-3.0344713,-5.252861,49.3369,-4.9194236,-4.0925784,-4.1213274,-6.7644334
t132,-1.134458,-7.2420235,28.387455,17.613272,-2.4123166,-5.527397,11.101266,-2.9955268,-5.2827463,47.712204,-4.929831,-4.209472,-4.0454574,-6.770079
t133,-1.1334357,-7.24389,28.387543,17.618078,-2.4140012,-5.5282335,11.101826,-2.9963436,-5.282396,47.724022,-4.9291387,-4.210095,-4.0449266,-6.768781
t82,-1.1135976,-7.163347,28.2926,17.820782,-2.3972168,-5.4324036,10.793626,-2.9986558,-5.2920136,47.565613,-4.9105644,-4.1667356,-4.022836,-6.7179756
t83,-1.1169399,-7.1895585,28.32724,17.650805,-2.3794992,-5.4705753,10.833587,-3.0118327,-5.293922,47.552788,-4.9008465,-4.169809,-4.01549,-6.7389474
t90,-0.99201673,-7.1485605,28.02978,18.443596,-2.4087586,-5.4843063,11.069099,-2.900589,-5.412899,48.109352,-4.8760295,-4.0845604,-4.0895743,-6.724313
t91,-0.9832606,-7.154573,28.03064,18.462357,-2.401509,-5.477287,11.09217,-2.9097824,-5.416719,48.204994,-4.8787227,-4.0723186,-4.1000514,-6.7297873
t26,-1.0371492,-6.243364,24.783834,15.055662,-1.9808953,-4.818834,9.518395,-2.4068632,-4.461437,40.399185,-4.348177,-3.6168466,-3.527684,-5.931573
t93,-1.1841226,-6.7613444,27.62804,17.988028,-2.1189742,-5.3913145,9.922048,-2.9833782,-4.9512553,48.71059,-5.0503764,-3.9595864,-4.0228624,-6.450036
t94,-1.1815065,-6.7494745,27.578323,17.9317,-2.1149814,-5.3814692,9.90303,-2.9762142,-4.9388514,48.587746,-5.040548,-3.9524503,-4.0147166,-6.439126
t95,-1.8636202,-7.5464377,23.048578,17.780037,-2.9262788,-5.6906896,17.454924,-3.4109936,-4.781317,54.265465,-3.8646429,-3.450938,-3.9601934,-5.8705044
t106,-1.8548148,-7.544445,22.959618,17.713232,-2.9281392,-5.6657195,17.448238,-3.4304817,-4.7660003,54.23414,-3.8590343,-3.437312,-3.971504,-5.8562446
t107,-1.8667959,-7.5619273,23.009724,17.637722,-2.9209125,-5.6660013,17.41091,-3.4315186,-4.769198,54.297646,-3.8894143,-3.4400635,-3.973066,-5.8735003
t81,-1.8557436,-7.557256,23.144735,17.781404,-2.8980095,-5.6726184,17.366764,-3.3931005,-4.776769,54.176003,-3.9092624,-3.4611022,-3.9597409,-5.8699737
t8,-1.4844046,-5.8913856,17.33157,11.738401,-2.0578814,-4.3190722,13.368687,-2.426099,-3.2710388,39.008728,-3.0255594,-2.5910645,-2.8655841,-4.48985
t17,-1.6621441,-7.7226686,23.308565,18.045002,-2.677775,-5.5166526,16.684965,-3.5226667,-4.965017,54.627766,-4.2722807,-3.4607742,-3.9393628,-5.982777
t18,-1.6516374,-6.9422007,21.18214,15.031604,-2.3735273,-5.036306,15.187634,-3.123311,-4.2084174,47.445843,-3.808551,-3.1128068,-3.5454044,-5.4443493
t6,-1.734861,-7.7270365,22.918526,17.037083,-2.5432622,-5.566609,16.582115,-3.579025,-4.668644,52.727936,-3.9737394,-3.3114357,-3.9442544,-5.892119
t3,-1.5554239,-6.609002,19.959755,14.072447,-2.3353302,-4.7799225,14.917336,-2.7960072,-3.776825,44.866783,-3.5899937,-2.9635487,-3.2948055,-5.0584335
t49,-2.922169,-9.139746,19.424112,9.771361,-1.4427079,-5.5083537,16.279911,-5.633113,-5.1820793,50.454407,-3.1974413,-1.5738552,-5.230681,-7.275635
t78,-3.000323,-9.437156,19.635683,9.951075,-1.4644718,-5.5763144,16.930212,-5.872458,-5.3778625,51.81541,-3.2371082,-1.5648266,-5.396893,-7.4553194
t79,-2.983344,-9.412837,19.623852,9.899827,-1.4742798,-5.591615,16.92138,-5.858885,-5.357895,51.642475,-3.2079918,-1.5821748,-5.373599,-7.4325233
t125,-3.0367115,-9.511409,19.529938,10.02376,-1.4073308,-5.622251,16.791683,-5.864486,-5.371493,51.785233,-3.2781894,-1.5458196,-5.420826,-7.5073524
t126,-3.036242,-9.5173025,19.514591,9.988135,-1.4109522,-5.620687,16.803823,-5.8611026,-5.3721433,51.780716,-3.282084,-1.5461651,-5.4202085,-7.509443
t75,-2.9722126,-9.469262,19.744497,10.105116,-1.449403,-5.636962,16.952463,-5.8653955,-5.3690805,51.87883,-3.27076,-1.6004275,-5.4207625,-7.493168
t54,-2.9818354,-9.421985,19.73867,10.00197,-1.4760445,-5.616507,16.842125,-5.8936296,-5.3404207,52.052475,-3.2478795,-1.5859807,-5.4237003,-7.460232
t16,-2.3678021,-7.9906235,18.239384,9.158655,-1.8085669,-4.933935,15.045995,-4.4798927,-4.298762,45.87988,-3.16739,-1.8323916,-4.40193,-6.156497
t52,-2.6921425,-8.888282,21.06004,10.373631,-2.012995,-5.5980144,16.31661,-5.044513,-4.7543674,52.67517,-3.6776109,-2.0989666,-4.9805236,-6.9199786
t57,-2.7208555,-8.803439,20.845592,10.246655,-1.9956344,-5.5403647,16.03073,-5.0547843,-4.726228,52.699577,-3.6817615,-2.0278413,-4.9776144,-6.850713
t71,-2.6531532,-8.593889,20.160414,9.879147,-1.9487575,-5.3670554,15.703898,-4.9720454,-4.571323,51.092785,-3.5525646,-1.9574829,-4.8817916,-6.6826906
t72,-2.7330134,-8.782578,20.82901,10.416242,-1.9870793,-5.5079694,16.025934,-5.1057844,-4.7033114,52.653137,-3.671166,-2.017397,-5.003044,-6.848901
t15,-2.4634418,-8.966944,20.768316,11.026133,-2.181926,-5.6804,17.265207,-4.856572,-4.875283,52.479744,-3.607832,-2.2371354,-4.851652,-6.7988105
t9,-2.3147416,-8.730262,22.039368,14.189931,-2.2272663,-5.695054,16.720669,-4.3153143,-4.858661,53.380363,-3.9914062,-2.6519217,-4.62614,-6.5596232
t10,-1.9712448,-6.5777903,15.7028475,8.268119,-1.5359793,-4.179704,12.5218115,-3.3605886,-3.431383,37.628624,-2.7528567,-1.7471708,-3.4669163,-5.0596623
t100,-2.1160293,-8.550189,21.039005,13.361652,-2.2564209,-5.672389,16.564499,-4.313365,-4.887947,53.457367,-3.7872117,-2.714352,-4.5509315,-6.5554147
t101,-2.1124601,-8.57864,20.93116,13.376771,-2.262652,-5.6706405,16.642962,-4.306967,-4.9110246,53.501556,-3.781372,-2.6978848,-4.5511336,-6.5517116
t39,-2.0738165,-7.997285,19.62803,11.530324,-2.0477383,-5.2686524,15.416367,-4.078277,-4.419628,48.82614,-3.5000615,-2.41452,-4.288105,-6.1343217
t20,-2.1572745,-8.567239,21.611599,13.566745,-2.3506787,-5.70441,16.514654,-4.40323,-4.9739795,54.199036,-3.8026752,-2.6848545,-4.657581,-6.607885
t7,-1.9460181,-8.410327,21.072289,15.044196,-2.457217,-5.5143685,16.997183,-4.3310666,-4.895189,53.615196,-3.7739067,-2.6623802,-4.628018,-6.3167133
t2,-1.4348614,-5.4752383,14.386615,8.324113,-1.5572712,-3.6950767,11.306544,-2.335553,-2.764905,32.183174,-2.5618682,-1.949939,-2.689349,-4.1476383
t1,-1.3769867,-5.250876,13.984917,7.9769278,-1.5186294,-3.5628572,10.920444,-2.2094095,-2.6374066,30.928238,-2.4841828,-1.9164661,-2.5645335,-3.98769
t33,-1.0858468,-8.132161,23.215927,19.322598,-3.2441213,-5.9515724,20.364225,-2.4073837,-3.966459,54.126083,-4.404708,-4.296112,-3.435297,-5.447691
t34,-1.0232611,-7.570925,21.429062,17.206724,-2.9518862,-5.5407677,18.986572,-2.1737418,-3.59161,49.350845,-4.046806,-3.985199,-3.151263,-5.059627
t64,-0.8515649,-8.9738245,22.78714,20.819494,-3.920903,-6.520261,25.975088,-0.89751387,-3.115546,54.557476,-4.5954666,-5.529082,-2.2856948,-4.759851
t65,-0.78753227,-8.549959,21.574455,19.65795,-3.745261,-6.2069535,24.825686,-0.7496207,-2.8838346,51.309128,-4.3567142,-5.3120117,-2.098405,-4.4883003
t114,-0.83874196,-9.044097,23.032349,20.923704,-3.808199,-6.6597137,25.629118,-0.7912064,-3.1883686,54.50891,-4.5950246,-5.5692,-2.234157,-4.8105693
t115,-0.8389331,-9.037129,23.060163,20.924833,-3.80638,-6.662683,25.599567,-0.7951882,-3.1821752,54.473633,-4.597777,-5.575908,-2.2361038,-4.8141313
t48,-0.859694,-8.9610195,22.859787,20.29036,-3.740647,-6.6204796,25.341274,-0.8830844,-3.1478336,54.05675,-4.5383487,-5.48786,-2.2513967,-4.806568
t35,-0.8195567,-8.492723,21.762716,19.689798,-3.6150799,-6.2559237,24.006598,-0.7125714,-2.8920105,51.103683,-4.386367,-5.2804804,-2.0893972,-4.517001
t53,-0.8274207,-8.924504,22.935144,20.859127,-3.812784,-6.5546136,25.498945,-0.8753318,-3.1448588,54.213753,-4.5792346,-5.4962964,-2.2769072,-4.803161
t66,-0.8794854,-8.895083,22.829222,20.740665,-3.7546582,-6.553247,25.400032,-0.93172425,-3.1252573,54.113724,-4.5389686,-5.422671,-2.3011985,-4.831222
t67,-0.86860174,-8.9104185,22.940851,20.65915,-3.7778592,-6.558845,25.433758,-0.94331753,-3.1358404,54.246513,-4.553905,-5.4556866,-2.2990136,-4.843871
