"accepted_species","trait_BM_trend_scaled"
"t39",-0.222005375485186
"t64",-0.223466544210412
"t65",0.166372590402052
"t10",-1.19742621629903
"t84",-1.55555955894171
"t85",-1.50956379516355
"t50",-1.77960431423896
"t51",-1.50915623751564
"t55",-2.57880226259213
"t56",-2.82859467451691
"t86",-2.51188661684958
"t93",-2.52323930464716
"t94",-2.30954268656332
"t79",-2.32696685839697
"t31",0.544101050126339
"t32",0.302332882940082
"t9",-0.136978847830966
"t4",0.17492089111264
"t5",NA
"t35",0.733030641428734
"t87",0.630416561036977
"t91",0.761783996381746
"t92",0.572113518776975
"t72",0.157676372055066
"t73",NA
"t99",0.2620374532383
"t100",0.183361855600766
"t46",0.497962311271594
"t70",0.319288387404202
"t71",-0.164912295620118
"t33",NA
"t34",-0.004498529527827
"t14",0.253341869053645
"t82",-0.535861697063939
"t83",-0.0804339281855909
"t41",0.426315491295528
"t42",0.888962894686845
"t66",0.423767350317631
"t67",0.151877830069999
"t6",-0.652109687694914
"t36",NA
"t37",0.673240017884901
"t11",0.0924113402795534
"t43",-0.999718038180618
"t44",-0.89889533155463
"t29",-0.747049415993352
"t30",-0.384205464957243
"t53",1.11758407577849
"t54",0.297565780616937
"t45",0.991292952273927
"t89",0.690702928557017
"t90",0.294419613483107
"t20",0.542115500388715
"t15",-0.63358860318247
"t75",1.20689161470144
"t76",1.05134348748164
"t74",1.14950975742825
"t26",0.343723102912213
"t27",0.689532286287472
"t57",-0.213358618250557
"t58",0.328595983778653
"t52",0.159190588829855
"t28",0.223158188451462
"t13",0.507463562524074
"t19",2.40972014921907
"t21",2.25667260731915
"t22",1.63756130147795
"t1",0.45871938442258
"t17",-1.51443831756909
"t18",-1.78964845518206
"t16",0.0348603801281759
"t24",-0.0982966491645138
"t25",0.190980982977777
"t2",-0.474448602809818
"t7",0.364227963677864
"t8",NA
"t3",NA
"t38",NA
"t47",0.456990602199829
"t48",0.5624524658578
"t40",-0.174742766406749
"t62",NA
"t63",-0.0941101846286244
"t68",-0.0418536160878169
"t69",0.106629055455614
"t59",0.0618925436459595
"t95",0.326475396991495
"t96",0.353664707551765
"t49",NA
"t77",0.21465163414593
"t78",0.0568163005930693
"t60",-0.452860858454204
"t61",-0.03741016013527
"t12",0.532052613583765
"t88",1.61213267765476
"t97",1.65997037896728
"t98",1.75152056356484
"t23",0.659502546792396
"t80",0.576608338528751
"t81",NA
