accepted_species,0,1
t22,0.4157477,0.5842523
t23,0.3515554,0.6484446
t24,0.51695573,0.4830443
t31,0.38249123,0.61750877
t46,0.39598525,0.60401475
t56,0.5827182,0.4172818
t65,0.39445543,0.60554457
t80,0.25449258,0.7455074
t96,0.53741056,0.46258944
t105,0.36422533,0.6357747
