"","t10","t11","t16","t17","t127","t128","t74","t75","t83","t91","t92","t34","t95","t96","t56","t57","t6","t5","t12","t49","t50","t47","t68","t69","t70","t33","t120","t125","t126","t66","t67","t62","t116","t117","t81","t4","t13","t93","t94","t78","t53","t54","t63","t64","t101","t104","t105","t109","t110","t98","t82","t97","t114","t121","t122","t51","t52","t48","t90","t131","t132","t77","t2","t1","t15","t37","t42","t72","t73","t32","t24","t84","t85","t65","t99","t100","t58","t59","t102","t103","t40","t41","t38","t30","t22","t23","t19","t88","t89","t46","t87","t106","t129","t130","t86","t112","t113","t26","t111","t123","t124","t7","t14","t28","t29","t27","t9","t8","t3","t20","t21","t118","t119","t55","t115","t133","t134","t79","t80","t71","t76","t107","t108","t35","t36","t31","t25","t18","t39","t60","t61","t43","t44","t45"
"t10",0,2.52076569,6.6306202394,5.6484851614,6.63062023958,6.63062023958,6.63062023958,6.63062023958,6.6306202395,6.6306202395,6.6306202395,6.6306202394,7.9383375726,7.9383375726,7.9383375726,7.9383375726,5.4854216629,5.14854574339,7.09409367852,7.93833757252,7.93833757252,7.83823177482,7.93833757262,7.93833757259,7.93833757259,7.93833757272,7.93833757264,7.93833757265,7.93833757265,7.93833757271,7.93833757271,7.47487828688,7.93833757267,7.93833757267,7.93833757262,7.9383375726,6.4184689295,7.93833757216,7.93833757216,7.81963465526,7.93833757206,7.93833757206,7.93833757211,7.93833757211,7.93833757211,7.938337572096,7.938337572096,7.93833757204,7.93833757204,7.7735246679,7.93833757206,7.93833757206,7.93833757204,7.93833757206,7.93833757206,7.93833757213,7.93833757213,7.93833757213,7.93833757221,7.93833757219,7.93833757219,7.93833757213,4.1951138032,5.52131586058,11.54308451045,11.84750174205,11.04564046315,11.75231582295,11.84750174205,11.84750174245,10.86458173101,11.80970293561,11.84750174231,11.84750174231,11.84750174211,11.84750174211,11.84750174211,11.84750174211,11.84750174201,11.84750174201,11.84750174206,11.07405860806,11.84750174226,11.26047173424,10.43580809694,11.84750174234,10.45362409799,11.84750174209,11.82533491269,11.84750174209,11.58809358913,11.84750174209,11.8475017421,11.8475017421,11.84750174209,11.84750174209,11.84750174209,11.84750174189,11.84750174179,11.84750174183,11.84750174183,10.77671495239,10.56668981672,11.84750174231,11.39709885831,11.84750174172,10.97079041672,11.55349132019,8.26462379559,10.706333877295,11.546273357795,11.847501742145,11.847501742145,11.847501742095,11.84750174189,11.847501741905,11.847501741905,11.84750174189,11.84750174189,11.84750174189,11.84750174194,11.84750174194,11.84750174194,11.76487430912,11.84750174182,11.84750174149,11.84750174219,10.67491971489,11.84750174159,11.84750174179,11.84750174179,11.84750174179,11.84750174186,11.84750174186
"t11",2.52076569,0,6.4550400774,5.4729049994,6.45504007758,6.45504007758,6.45504007758,6.45504007758,6.4550400775,6.4550400775,6.4550400775,6.4550400774,7.7627574106,7.7627574106,7.7627574106,7.7627574106,5.3098415009,4.97296558139,6.91851351652,7.76275741052,7.76275741052,7.66265161282,7.76275741062,7.76275741059,7.76275741059,7.76275741072,7.76275741064,7.76275741065,7.76275741065,7.76275741071,7.76275741071,7.29929812488,7.76275741067,7.76275741067,7.76275741062,7.7627574106,6.2428887675,7.76275741016,7.76275741016,7.64405449326,7.76275741006,7.76275741006,7.76275741011,7.76275741011,7.76275741011,7.762757410096,7.762757410096,7.76275741004,7.76275741004,7.5979445059,7.76275741006,7.76275741006,7.76275741004,7.76275741006,7.76275741006,7.76275741013,7.76275741013,7.76275741013,7.76275741021,7.76275741019,7.76275741019,7.76275741013,4.0195336412,5.34573569858,11.36750434845,11.67192158005,10.87006030115,11.57673566095,11.67192158005,11.67192158045,10.68900156901,11.63412277361,11.67192158031,11.67192158031,11.67192158011,11.67192158011,11.67192158011,11.67192158011,11.67192158001,11.67192158001,11.67192158006,10.89847844606,11.67192158026,11.08489157224,10.26022793494,11.67192158034,10.27804393599,11.67192158009,11.64975475069,11.67192158009,11.41251342713,11.67192158009,11.6719215801,11.6719215801,11.67192158009,11.67192158009,11.67192158009,11.67192157989,11.67192157979,11.67192157983,11.67192157983,10.60113479039,10.39110965472,11.67192158031,11.22151869631,11.67192157972,10.79521025472,11.37791115819,8.08904363359,10.530753715295,11.370693195795,11.671921580145,11.671921580145,11.671921580095,11.67192157989,11.671921579905,11.671921579905,11.67192157989,11.67192157989,11.67192157989,11.67192157994,11.67192157994,11.67192157994,11.58929414712,11.67192157982,11.67192157949,11.67192158019,10.49933955289,11.67192157959,11.67192157979,11.67192157979,11.67192157979,11.67192157986,11.67192157986
"t16",6.6306202394,6.4550400774,0,3.082451944,6.45925467818,6.45925467818,6.45925467818,6.45925467818,6.4592546781,6.4592546781,6.4592546781,6.459254678,8.909462128,8.909462128,8.909462128,8.909462128,6.4565462183,6.11967029879,8.06521823392,8.90946212792,8.90946212792,8.80935633022,8.90946212802,8.90946212799,8.90946212799,8.90946212812,8.90946212804,8.90946212805,8.90946212805,8.90946212811,8.90946212811,8.44600284228,8.90946212807,8.90946212807,8.90946212802,8.909462128,7.3895934849,8.90946212756,8.90946212756,8.79075921066,8.90946212746,8.90946212746,8.90946212751,8.90946212751,8.90946212751,8.909462127496,8.909462127496,8.90946212744,8.90946212744,8.7446492233,8.90946212746,8.90946212746,8.90946212744,8.90946212746,8.90946212746,8.90946212753,8.90946212753,8.90946212753,8.90946212761,8.90946212759,8.90946212759,8.90946212753,5.1662383586,6.49244041598,12.51420906585,12.81862629745,12.01676501855,12.72344037835,12.81862629745,12.81862629785,11.83570628641,12.78082749101,12.81862629771,12.81862629771,12.81862629751,12.81862629751,12.81862629751,12.81862629751,12.81862629741,12.81862629741,12.81862629746,12.04518316346,12.81862629766,12.23159628964,11.40693265234,12.81862629774,11.42474865339,12.81862629749,12.79645946809,12.81862629749,12.55921814453,12.81862629749,12.8186262975,12.8186262975,12.81862629749,12.81862629749,12.81862629749,12.81862629729,12.81862629719,12.81862629723,12.81862629723,11.74783950779,11.53781437212,12.81862629771,12.36822341371,12.81862629712,11.94191497212,12.52461587559,9.23574835099,11.677458432695,12.517397913195,12.818626297545,12.818626297545,12.818626297495,12.81862629729,12.818626297305,12.818626297305,12.81862629729,12.81862629729,12.81862629729,12.81862629734,12.81862629734,12.81862629734,12.73599886452,12.81862629722,12.81862629689,12.81862629759,11.64604427029,12.81862629699,12.81862629719,12.81862629719,12.81862629719,12.81862629726,12.81862629726
"t17",5.6484851614,5.4729049994,3.082451944,0,5.47711960018,5.47711960018,5.47711960018,5.47711960018,5.4771196001,5.4771196001,5.4771196001,5.4771196,7.92732705,7.92732705,7.92732705,7.92732705,5.4744111403,5.13753522079,7.08308315592,7.92732704992,7.92732704992,7.82722125222,7.92732705002,7.92732704999,7.92732704999,7.92732705012,7.92732705004,7.92732705005,7.92732705005,7.92732705011,7.92732705011,7.46386776428,7.92732705007,7.92732705007,7.92732705002,7.92732705,6.4074584069,7.92732704956,7.92732704956,7.80862413266,7.92732704946,7.92732704946,7.92732704951,7.92732704951,7.92732704951,7.927327049496,7.927327049496,7.92732704944,7.92732704944,7.7625141453,7.92732704946,7.92732704946,7.92732704944,7.92732704946,7.92732704946,7.92732704953,7.92732704953,7.92732704953,7.92732704961,7.92732704959,7.92732704959,7.92732704953,4.1841032806,5.51030533798,11.53207398785,11.83649121945,11.03462994055,11.74130530035,11.83649121945,11.83649121985,10.85357120841,11.79869241301,11.83649121971,11.83649121971,11.83649121951,11.83649121951,11.83649121951,11.83649121951,11.83649121941,11.83649121941,11.83649121946,11.06304808546,11.83649121966,11.24946121164,10.42479757434,11.83649121974,10.44261357539,11.83649121949,11.81432439009,11.83649121949,11.57708306653,11.83649121949,11.8364912195,11.8364912195,11.83649121949,11.83649121949,11.83649121949,11.83649121929,11.83649121919,11.83649121923,11.83649121923,10.76570442979,10.55567929412,11.83649121971,11.38608833571,11.83649121912,10.95977989412,11.54248079759,8.25361327299,10.695323354695,11.535262835195,11.836491219545,11.836491219545,11.836491219495,11.83649121929,11.836491219305,11.836491219305,11.83649121929,11.83649121929,11.83649121929,11.83649121934,11.83649121934,11.83649121934,11.75386378652,11.83649121922,11.83649121889,11.83649121959,10.66390919229,11.83649121899,11.83649121919,11.83649121919,11.83649121919,11.83649121926,11.83649121926
"t127",6.63062023958,6.45504007758,6.45925467818,5.47711960018,0,0.06009356436,0.89307355936,0.89307355936,1.58501187468,1.58501187468,1.58501187468,2.16456691618,8.90946212818,8.90946212818,8.90946212818,8.90946212818,6.45654621848,6.11967029897,8.0652182341,8.9094621281,8.9094621281,8.8093563304,8.9094621282,8.90946212817,8.90946212817,8.9094621283,8.90946212822,8.90946212823,8.90946212823,8.90946212829,8.90946212829,8.44600284246,8.90946212825,8.90946212825,8.9094621282,8.90946212818,7.38959348508,8.90946212774,8.90946212774,8.79075921084,8.90946212764,8.90946212764,8.90946212769,8.90946212769,8.90946212769,8.909462127676,8.909462127676,8.90946212762,8.90946212762,8.74464922348,8.90946212764,8.90946212764,8.90946212762,8.90946212764,8.90946212764,8.90946212771,8.90946212771,8.90946212771,8.90946212779,8.90946212777,8.90946212777,8.90946212771,5.16623835878,6.49244041616,12.51420906603,12.81862629763,12.01676501873,12.72344037853,12.81862629763,12.81862629803,11.83570628659,12.78082749119,12.81862629789,12.81862629789,12.81862629769,12.81862629769,12.81862629769,12.81862629769,12.81862629759,12.81862629759,12.81862629764,12.04518316364,12.81862629784,12.23159628982,11.40693265252,12.81862629792,11.42474865357,12.81862629767,12.79645946827,12.81862629767,12.55921814471,12.81862629767,12.81862629768,12.81862629768,12.81862629767,12.81862629767,12.81862629767,12.81862629747,12.81862629737,12.81862629741,12.81862629741,11.74783950797,11.5378143723,12.81862629789,12.36822341389,12.8186262973,11.9419149723,12.52461587577,9.23574835117,11.677458432875,12.517397913375,12.818626297725,12.818626297725,12.818626297675,12.81862629747,12.818626297485,12.818626297485,12.81862629747,12.81862629747,12.81862629747,12.81862629752,12.81862629752,12.81862629752,12.7359988647,12.8186262974,12.81862629707,12.81862629777,11.64604427047,12.81862629717,12.81862629737,12.81862629737,12.81862629737,12.81862629744,12.81862629744
"t128",6.63062023958,6.45504007758,6.45925467818,5.47711960018,0.06009356436,0,0.89307355936,0.89307355936,1.58501187468,1.58501187468,1.58501187468,2.16456691618,8.90946212818,8.90946212818,8.90946212818,8.90946212818,6.45654621848,6.11967029897,8.0652182341,8.9094621281,8.9094621281,8.8093563304,8.9094621282,8.90946212817,8.90946212817,8.9094621283,8.90946212822,8.90946212823,8.90946212823,8.90946212829,8.90946212829,8.44600284246,8.90946212825,8.90946212825,8.9094621282,8.90946212818,7.38959348508,8.90946212774,8.90946212774,8.79075921084,8.90946212764,8.90946212764,8.90946212769,8.90946212769,8.90946212769,8.909462127676,8.909462127676,8.90946212762,8.90946212762,8.74464922348,8.90946212764,8.90946212764,8.90946212762,8.90946212764,8.90946212764,8.90946212771,8.90946212771,8.90946212771,8.90946212779,8.90946212777,8.90946212777,8.90946212771,5.16623835878,6.49244041616,12.51420906603,12.81862629763,12.01676501873,12.72344037853,12.81862629763,12.81862629803,11.83570628659,12.78082749119,12.81862629789,12.81862629789,12.81862629769,12.81862629769,12.81862629769,12.81862629769,12.81862629759,12.81862629759,12.81862629764,12.04518316364,12.81862629784,12.23159628982,11.40693265252,12.81862629792,11.42474865357,12.81862629767,12.79645946827,12.81862629767,12.55921814471,12.81862629767,12.81862629768,12.81862629768,12.81862629767,12.81862629767,12.81862629767,12.81862629747,12.81862629737,12.81862629741,12.81862629741,11.74783950797,11.5378143723,12.81862629789,12.36822341389,12.8186262973,11.9419149723,12.52461587577,9.23574835117,11.677458432875,12.517397913375,12.818626297725,12.818626297725,12.818626297675,12.81862629747,12.818626297485,12.818626297485,12.81862629747,12.81862629747,12.81862629747,12.81862629752,12.81862629752,12.81862629752,12.7359988647,12.8186262974,12.81862629707,12.81862629777,11.64604427047,12.81862629717,12.81862629737,12.81862629737,12.81862629737,12.81862629744,12.81862629744
"t74",6.63062023958,6.45504007758,6.45925467818,5.47711960018,0.89307355936,0.89307355936,0,0.7608082514,1.58501187468,1.58501187468,1.58501187468,2.16456691618,8.90946212818,8.90946212818,8.90946212818,8.90946212818,6.45654621848,6.11967029897,8.0652182341,8.9094621281,8.9094621281,8.8093563304,8.9094621282,8.90946212817,8.90946212817,8.9094621283,8.90946212822,8.90946212823,8.90946212823,8.90946212829,8.90946212829,8.44600284246,8.90946212825,8.90946212825,8.9094621282,8.90946212818,7.38959348508,8.90946212774,8.90946212774,8.79075921084,8.90946212764,8.90946212764,8.90946212769,8.90946212769,8.90946212769,8.909462127676,8.909462127676,8.90946212762,8.90946212762,8.74464922348,8.90946212764,8.90946212764,8.90946212762,8.90946212764,8.90946212764,8.90946212771,8.90946212771,8.90946212771,8.90946212779,8.90946212777,8.90946212777,8.90946212771,5.16623835878,6.49244041616,12.51420906603,12.81862629763,12.01676501873,12.72344037853,12.81862629763,12.81862629803,11.83570628659,12.78082749119,12.81862629789,12.81862629789,12.81862629769,12.81862629769,12.81862629769,12.81862629769,12.81862629759,12.81862629759,12.81862629764,12.04518316364,12.81862629784,12.23159628982,11.40693265252,12.81862629792,11.42474865357,12.81862629767,12.79645946827,12.81862629767,12.55921814471,12.81862629767,12.81862629768,12.81862629768,12.81862629767,12.81862629767,12.81862629767,12.81862629747,12.81862629737,12.81862629741,12.81862629741,11.74783950797,11.5378143723,12.81862629789,12.36822341389,12.8186262973,11.9419149723,12.52461587577,9.23574835117,11.677458432875,12.517397913375,12.818626297725,12.818626297725,12.818626297675,12.81862629747,12.818626297485,12.818626297485,12.81862629747,12.81862629747,12.81862629747,12.81862629752,12.81862629752,12.81862629752,12.7359988647,12.8186262974,12.81862629707,12.81862629777,11.64604427047,12.81862629717,12.81862629737,12.81862629737,12.81862629737,12.81862629744,12.81862629744
"t75",6.63062023958,6.45504007758,6.45925467818,5.47711960018,0.89307355936,0.89307355936,0.7608082514,0,1.58501187468,1.58501187468,1.58501187468,2.16456691618,8.90946212818,8.90946212818,8.90946212818,8.90946212818,6.45654621848,6.11967029897,8.0652182341,8.9094621281,8.9094621281,8.8093563304,8.9094621282,8.90946212817,8.90946212817,8.9094621283,8.90946212822,8.90946212823,8.90946212823,8.90946212829,8.90946212829,8.44600284246,8.90946212825,8.90946212825,8.9094621282,8.90946212818,7.38959348508,8.90946212774,8.90946212774,8.79075921084,8.90946212764,8.90946212764,8.90946212769,8.90946212769,8.90946212769,8.909462127676,8.909462127676,8.90946212762,8.90946212762,8.74464922348,8.90946212764,8.90946212764,8.90946212762,8.90946212764,8.90946212764,8.90946212771,8.90946212771,8.90946212771,8.90946212779,8.90946212777,8.90946212777,8.90946212771,5.16623835878,6.49244041616,12.51420906603,12.81862629763,12.01676501873,12.72344037853,12.81862629763,12.81862629803,11.83570628659,12.78082749119,12.81862629789,12.81862629789,12.81862629769,12.81862629769,12.81862629769,12.81862629769,12.81862629759,12.81862629759,12.81862629764,12.04518316364,12.81862629784,12.23159628982,11.40693265252,12.81862629792,11.42474865357,12.81862629767,12.79645946827,12.81862629767,12.55921814471,12.81862629767,12.81862629768,12.81862629768,12.81862629767,12.81862629767,12.81862629767,12.81862629747,12.81862629737,12.81862629741,12.81862629741,11.74783950797,11.5378143723,12.81862629789,12.36822341389,12.8186262973,11.9419149723,12.52461587577,9.23574835117,11.677458432875,12.517397913375,12.818626297725,12.818626297725,12.818626297675,12.81862629747,12.818626297485,12.818626297485,12.81862629747,12.81862629747,12.81862629747,12.81862629752,12.81862629752,12.81862629752,12.7359988647,12.8186262974,12.81862629707,12.81862629777,11.64604427047,12.81862629717,12.81862629737,12.81862629737,12.81862629737,12.81862629744,12.81862629744
"t83",6.6306202395,6.4550400775,6.4592546781,5.4771196001,1.58501187468,1.58501187468,1.58501187468,1.58501187468,0,0.6665862912,0.6665862912,2.1645669161,8.9094621281,8.9094621281,8.9094621281,8.9094621281,6.4565462184,6.11967029889,8.06521823402,8.90946212802,8.90946212802,8.80935633032,8.90946212812,8.90946212809,8.90946212809,8.90946212822,8.90946212814,8.90946212815,8.90946212815,8.90946212821,8.90946212821,8.44600284238,8.90946212817,8.90946212817,8.90946212812,8.9094621281,7.389593485,8.90946212766,8.90946212766,8.79075921076,8.90946212756,8.90946212756,8.90946212761,8.90946212761,8.90946212761,8.909462127596,8.909462127596,8.90946212754,8.90946212754,8.7446492234,8.90946212756,8.90946212756,8.90946212754,8.90946212756,8.90946212756,8.90946212763,8.90946212763,8.90946212763,8.90946212771,8.90946212769,8.90946212769,8.90946212763,5.1662383587,6.49244041608,12.51420906595,12.81862629755,12.01676501865,12.72344037845,12.81862629755,12.81862629795,11.83570628651,12.78082749111,12.81862629781,12.81862629781,12.81862629761,12.81862629761,12.81862629761,12.81862629761,12.81862629751,12.81862629751,12.81862629756,12.04518316356,12.81862629776,12.23159628974,11.40693265244,12.81862629784,11.42474865349,12.81862629759,12.79645946819,12.81862629759,12.55921814463,12.81862629759,12.8186262976,12.8186262976,12.81862629759,12.81862629759,12.81862629759,12.81862629739,12.81862629729,12.81862629733,12.81862629733,11.74783950789,11.53781437222,12.81862629781,12.36822341381,12.81862629722,11.94191497222,12.52461587569,9.23574835109,11.677458432795,12.517397913295,12.818626297645,12.818626297645,12.818626297595,12.81862629739,12.818626297405,12.818626297405,12.81862629739,12.81862629739,12.81862629739,12.81862629744,12.81862629744,12.81862629744,12.73599886462,12.81862629732,12.81862629699,12.81862629769,11.64604427039,12.81862629709,12.81862629729,12.81862629729,12.81862629729,12.81862629736,12.81862629736
"t91",6.6306202395,6.4550400775,6.4592546781,5.4771196001,1.58501187468,1.58501187468,1.58501187468,1.58501187468,0.6665862912,0,0.490446905,2.1645669161,8.9094621281,8.9094621281,8.9094621281,8.9094621281,6.4565462184,6.11967029889,8.06521823402,8.90946212802,8.90946212802,8.80935633032,8.90946212812,8.90946212809,8.90946212809,8.90946212822,8.90946212814,8.90946212815,8.90946212815,8.90946212821,8.90946212821,8.44600284238,8.90946212817,8.90946212817,8.90946212812,8.9094621281,7.389593485,8.90946212766,8.90946212766,8.79075921076,8.90946212756,8.90946212756,8.90946212761,8.90946212761,8.90946212761,8.909462127596,8.909462127596,8.90946212754,8.90946212754,8.7446492234,8.90946212756,8.90946212756,8.90946212754,8.90946212756,8.90946212756,8.90946212763,8.90946212763,8.90946212763,8.90946212771,8.90946212769,8.90946212769,8.90946212763,5.1662383587,6.49244041608,12.51420906595,12.81862629755,12.01676501865,12.72344037845,12.81862629755,12.81862629795,11.83570628651,12.78082749111,12.81862629781,12.81862629781,12.81862629761,12.81862629761,12.81862629761,12.81862629761,12.81862629751,12.81862629751,12.81862629756,12.04518316356,12.81862629776,12.23159628974,11.40693265244,12.81862629784,11.42474865349,12.81862629759,12.79645946819,12.81862629759,12.55921814463,12.81862629759,12.8186262976,12.8186262976,12.81862629759,12.81862629759,12.81862629759,12.81862629739,12.81862629729,12.81862629733,12.81862629733,11.74783950789,11.53781437222,12.81862629781,12.36822341381,12.81862629722,11.94191497222,12.52461587569,9.23574835109,11.677458432795,12.517397913295,12.818626297645,12.818626297645,12.818626297595,12.81862629739,12.818626297405,12.818626297405,12.81862629739,12.81862629739,12.81862629739,12.81862629744,12.81862629744,12.81862629744,12.73599886462,12.81862629732,12.81862629699,12.81862629769,11.64604427039,12.81862629709,12.81862629729,12.81862629729,12.81862629729,12.81862629736,12.81862629736
