"accepted_species","Medicinal"
"Palicourea_chrysotricha",0
"Schradera_monantha",0
"Ridsdalea_vidalii",0
"Rogiera_macdougallii",0
"Coccochondra_durifolia",0
"Gentianella_hyssopifolia",0
"Gynochthodes_leptocalama",0
"Machaonia_erythrocarpa",0
"Psychotria_isalensis",NA
"Cascabela_thevetioides",1
"Psydrax_gynochthodes",0
"Rytigynia_canthioides",1
"Cosmostigma_cordatum",NA
"Lacmellea_microcarpa",0
"Condylocarpon_myrtifolium",0
"Minaria_decussata",NA
"Praravinia_multinervia",0
"Metastelma_exasperatum",0
"Cynanchum_virens",0
"Psychotria_cuspidella",NA
"Vincetoxicum_woollsii",0
"Pachycarpus_mckenii",0
"Houstonia_humifusa",0
"Guettarda_organosia",0
"Rytigynia_humbertii",0
"Canthiumera_glabra",1
"Nernstia_mexicana",1
"Gonzalagunia_panamensis",1
"Mycetia_rodgeri",0
"Tarenna_acutisepala",NA
"Metastelma_harrisii",0
"Metastelma_aemulans",0
"Urophyllum_andamanicum",0
"Pagamea_diceras",0
"Urophyllum_paniculatum",0
"Lygisma_nervosum",0
"Blepharidium_guatemalense",0
"Rondeletia_nipensis",0
"Gardenia_ixorifolia",0
"Gardenia_hillii",0
"Rondeletia_feketeana",0
"Cynanchum_tsaratananense",0
"Gardenia_posoquerioides",0
"Psychotria_elegans",0
"Psychotria_pandoana",0
"Galium_bredasdorpense",0
"Psychotria_xantholoba",0
"Manettia_tillettii",0
"Ixora_heterodoxa",0
"Ixora_hiernii",NA
"Hoya_balaensis",0
"Alseis_labatioides",0
"Hoya_diptera",1
"Hoya_lanceolata",1
"Mussaenda_brachygyna",NA
"Parsonsia_crebriflora",0
"Matelea_johnstonii",0
"Benzonia_corymbosa",0
"Palicourea_ponasae",0
"Coussarea_resinosa",0
"Hydnophytum_terrestris",0
"Heterostemma_siamicum",0
"Campestigma_purpureum",0
"Dictyanthus_parviflorus",0
"Matelea_reitzii",0
"Spermacoce_protrusa",0
"Spermacoce_membranacea",0
"Hoffmannia_josefina",0
"Cruckshanksia_montiana",NA
"Timonius_reflexus",0
"Cryptolepis_gossweileri",0
"Pavetta_candelabra",0
"Pavetta_radicans",0
"Pavetta_australiensis",0
"Pavetta_moluccana",0
"Microloma_incanum",0
"Rudgea_recurva",NA
"Rudgea_maypurensis",0
"Rudgea_crassipetiolata",0
"Gymnema_muelleri",0
"Rudgea_bracteata",0
"Rudgea_reducticalyx",0
"Elaeagia_maguirei",0
"Anthocleista_djalonensis",1
"Opercularia_nubicola",0
"Oxyanthus_ledermannii",0
"Wendlandia_brevituba",0
"Gentianella_pluvialis",0
"Saprosma_inaequilonga",0
"Myrmecodia_gracilispina",0
"Voacanga_micrantha",0
"Ophiorrhiza_undulata",0
"Sabicea_segregata",0
"Ophiorrhiza_roxburghiana",0
"Batesanthus_purpureus",0
"Ophiorrhiza_quadrifida",0
"Declieuxia_aspalathoides",NA
"Argostemma_perplexum",0
"Gentiana_lineolata",0
"Argostemma_phyllocharis",0
