,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
t92,0.6052379,4.52065,10.56885,8.470115,2.4531603,5.804919,1.9337016,6.8842363,7.366457,3.0536056,6.619907,10.194443,6.5384984,3.2356567,7.9711623,5.3635273,4.463887
t78,0.67651814,4.5355844,10.6299095,8.485907,2.4175715,5.792307,1.8459967,6.942368,7.434446,3.116128,6.5165462,10.0950165,6.500842,3.2944787,7.960072,5.405394,4.5013313
t101,0.6458975,4.4560394,10.661609,8.462546,2.331778,5.7954893,1.7292665,6.9038506,7.472887,3.107481,6.4512043,10.082014,6.570966,3.3212743,8.05232,5.42071,4.5357504
t142,0.6618322,4.4765716,10.647968,8.422933,2.3150847,5.8317504,1.6949171,6.9326477,7.445017,3.0961146,6.4382486,10.058866,6.5496764,3.3289287,8.062678,5.383625,4.5078115
t143,0.6218407,4.5015926,10.598083,8.399079,2.310029,5.8157783,1.7088867,6.909145,7.439636,3.1001978,6.486779,10.101494,6.552048,3.270673,8.098744,5.3649206,4.46537
t44,1.4445803,5.043837,10.397271,7.9864187,2.7103684,5.9581604,2.1237028,7.1757727,7.247574,3.1775599,6.290178,9.698365,6.307769,3.4424295,7.6855235,5.1971283,4.4764333
t21,1.9832335,5.391301,10.2309675,7.6790977,2.8933933,5.964625,2.3417265,7.253377,7.168214,3.2523282,6.1587973,9.442734,6.2098603,3.4060338,7.5411687,5.1067786,4.4591613
t28,1.7475319,5.222448,10.31726,7.8402996,2.8060887,6.018237,2.2287085,7.2598534,7.1922855,3.261638,6.2735868,9.57774,6.2340364,3.4637556,7.606006,5.110318,4.480275
t29,1.8527607,5.308802,10.288675,7.761763,2.8395598,5.993877,2.2776568,7.2559366,7.1834188,3.2526047,6.218274,9.512715,6.226056,3.4397016,7.5803504,5.1165023,4.46594
t18,2.0314033,5.4155,10.209444,7.6659718,2.9221604,6.0427017,2.3665986,7.3208117,7.118611,3.2903469,6.174637,9.427319,6.1665397,3.4685228,7.507389,5.049953,4.461429
t27,1.8411868,5.3381677,10.260597,7.7700286,2.8629227,6.0567207,2.263326,7.3191686,7.1322393,3.2838714,6.2095156,9.504087,6.1702175,3.4951072,7.529595,5.052476,4.4551296
t30,-2.1684341,-1.7332139,7.070548,-3.5226886,4.831932,5.47997,2.2371426,4.373115,2.151281,-0.6715546,4.579352,7.2473464,7.676917,5.741098,6.620485,1.8755654,1.6570882
t104,-2.0657768,-1.6580747,6.92187,-3.279577,4.7333736,5.539613,2.2809598,4.390718,2.2122216,-0.54064506,4.488972,7.2161274,7.7583995,5.716744,6.484719,1.823689,1.5757828
t128,-2.0951073,-1.5793546,6.99784,-3.2569478,4.712765,5.504405,2.3408873,4.4314203,2.300514,-0.57528746,4.588133,7.1298556,7.7268944,5.7607484,6.5011787,1.8773657,1.6675404
t129,-1.9857271,-1.6042776,6.9481354,-3.2662542,4.7312565,5.558142,2.2776828,4.3672814,2.2598777,-0.55337983,4.5515437,7.1576824,7.7927628,5.6810074,6.5238533,1.8068805,1.5947106
t113,-2.125417,-1.6021371,6.8647738,-3.163104,4.740971,5.600862,2.2921517,4.353953,2.3522666,-0.5759404,4.5668797,7.102952,7.7400327,5.6879177,6.423865,1.8500925,1.6184891
t162,-2.0351732,-1.5664775,6.8773246,-3.1679342,4.716646,5.5781665,2.2910547,4.3819904,2.3201141,-0.5455027,4.5544004,7.094513,7.7781134,5.674153,6.4698997,1.8277988,1.5957819
t163,-1.9904882,-1.5655562,6.8987756,-3.167067,4.676009,5.587769,2.3474867,4.368301,2.3106768,-0.5109527,4.525207,7.1189885,7.818446,5.6647887,6.447571,1.7869984,1.5730702
t119,-1.9803374,-1.619211,6.9666076,-3.2596958,4.6913953,5.615493,2.3413332,4.3207994,2.2578123,-0.5127404,4.5054626,7.2116246,7.8357124,5.6299863,6.5067577,1.758792,1.5673422
t130,-2.251153,-1.7175964,7.0533943,-3.4848604,4.8684635,5.4490747,2.191337,4.4084916,2.200899,-0.72249436,4.675645,7.173523,7.5962563,5.7967987,6.6067653,1.9910779,1.7460774
t170,-2.1835938,-1.6623147,7.000024,-3.3946283,4.813938,5.4983535,2.22971,4.4107385,2.2622871,-0.6604128,4.642602,7.1269183,7.657473,5.756051,6.5560083,1.9572134,1.7170583
t171,-2.2615132,-1.7385445,7.0620604,-3.4780638,4.880045,5.43184,2.1707141,4.4173613,2.1827824,-0.7339182,4.6810927,7.191103,7.5687985,5.8158135,6.611752,2.0046773,1.7467797
t111,-2.2159405,-1.7004125,7.02059,-3.433487,4.823133,5.401323,2.235243,4.472866,2.1533954,-0.6774931,4.6160984,7.2297616,7.6076117,5.8603024,6.5599413,1.9400383,1.6916245
t69,-2.2407978,-1.6851432,7.0093904,-3.4557414,4.8299017,5.466174,2.2362068,4.374439,2.1909304,-0.6751882,4.6290107,7.1835203,7.6588454,5.7752805,6.5542164,1.9531497,1.7062798
t32,-2.0443215,-1.6734574,7.061894,-3.4056365,4.7465315,5.56948,2.3080037,4.3224654,2.1968756,-0.573013,4.5518537,7.2712502,7.786722,5.6611605,6.5896893,1.8079876,1.629717
t15,2.069503,5.448928,10.222702,7.6305175,2.9523227,6.077353,2.4030175,7.351017,7.1088233,3.3258595,6.2197065,9.40225,6.154186,3.492068,7.503651,5.0223074,4.4803452
t5,4.0446343,5.877073,9.794949,6.7630286,3.527856,6.4732337,3.1963685,7.734992,6.723389,3.4960675,5.664398,8.568959,5.764764,3.8740466,7.0645566,4.593574,4.4088264
t13,3.9777193,5.923513,9.751093,6.7309885,3.4988072,6.4645586,3.2111773,7.760988,6.697544,3.4660926,5.6688457,8.585225,5.7527523,3.8439474,7.045279,4.6328073,4.4325314
t14,3.9226742,6.0051584,9.657864,6.6490726,3.455996,6.458049,3.2595778,7.8235526,6.6335816,3.4156165,5.661522,8.594608,5.7127805,3.797548,6.9946585,4.6967254,4.474523
t55,4.9747815,4.8767524,5.318166,2.4589996,1.4473637,6.5361423,7.32116,11.055318,4.84248,3.8574142,4.2487526,6.7886276,3.2493904,2.6608808,6.183894,7.5531464,8.15564
t74,5.024209,4.795369,5.388125,2.319737,1.3310592,6.5112433,7.3119607,11.026025,4.6678104,3.804218,4.1840386,6.9439287,2.9538002,2.6385782,6.1082835,7.89097,8.279675
t75,5.032893,4.796594,5.408942,2.428105,1.3190463,6.4882526,7.2419457,10.999974,4.735916,3.7847881,4.2146173,6.8753157,3.0398204,2.6944366,6.0925236,7.7461143,8.220515
t99,5.082308,4.792982,5.390801,2.273166,1.3769152,6.4317136,7.3175488,11.0147085,4.6527934,3.7743382,4.3188796,6.89382,2.9092014,2.7632246,6.134237,7.841808,8.2978
t100,5.0997047,4.7198462,5.3021073,2.2142384,1.307463,6.422562,7.3642683,10.980583,4.721905,3.8673403,4.280422,6.8199964,2.8380451,2.736815,6.1475787,7.836372,8.414755
t52,5.0811567,4.7892475,5.3606787,2.3091362,1.3154418,6.472113,7.300242,10.98171,4.7137094,3.818834,4.267916,6.857133,2.9242165,2.7468343,6.123872,7.792478,8.318087
t79,4.888928,4.755721,5.505788,2.23957,1.5360638,6.3677783,7.4077597,11.191774,4.5982866,3.6809688,4.305357,6.9482265,3.0172694,2.5556505,6.0934334,7.9424534,8.215725
t105,4.9590335,4.80531,5.4313493,2.3454342,1.493399,6.467209,7.328636,11.107919,4.6586576,3.7454002,4.2495627,6.950638,3.0937846,2.5843832,6.128269,7.891054,8.181442
t106,4.9408116,4.7999363,5.358154,2.1685154,1.548048,6.4311347,7.4567075,11.196259,4.693548,3.7395914,4.3194475,6.88028,3.0903022,2.5235486,6.212087,7.9776382,8.300666
t93,4.938452,4.7607164,5.358416,2.212244,1.4867322,6.448664,7.4325356,11.136309,4.689028,3.823398,4.2269583,6.883911,3.0542648,2.541263,6.1450777,7.8842196,8.306007
t94,4.917288,4.7455535,5.417235,2.2540307,1.4871686,6.4309635,7.407023,11.132703,4.643512,3.801088,4.200758,6.925974,3.0353546,2.5391562,6.09509,7.8775873,8.258113
t51,4.994035,4.8448834,5.4292297,2.4796655,1.4467044,6.486315,7.2533965,11.051474,4.744952,3.7584062,4.2465167,6.896967,3.158952,2.6626585,6.112342,7.7100697,8.115576
t64,5.11164,4.817963,5.431288,2.3173726,1.3302697,6.4887214,7.2633395,11.01016,4.6013637,3.683711,4.2701635,7.038609,2.8960285,2.6982658,6.168535,8.09226,8.2398
t154,5.100636,4.811509,5.475059,2.340692,1.3876979,6.4504385,7.2451835,11.037649,4.5302076,3.6292179,4.3016324,7.100284,2.913817,2.691947,6.1504407,8.158676,8.196376
t164,5.0587087,4.7644577,5.488954,2.4118795,1.3482784,6.426762,7.213957,11.016032,4.5652146,3.6883147,4.2803974,7.0716777,2.9383833,2.71884,6.0758057,8.054811,8.168803
t165,5.101438,4.797518,5.4670634,2.3670337,1.3360676,6.4589124,7.227951,11.006085,4.5578113,3.6692345,4.2742352,7.0753098,2.8979516,2.7133708,6.1226196,8.103706,8.204483
t60,9.924923,8.592173,1.1158268,6.237787,6.602258,9.674007,4.2189236,11.027857,3.9137416,6.1369696,2.9558356,4.475568,9.090333,5.6774735,1.1057907,6.1550784,5.817565
t70,10.069293,8.699125,1.1793487,6.2459807,6.5828032,9.69052,4.114574,11.017436,3.9024808,6.1185412,2.9272823,4.4880238,9.167586,5.6489635,1.0163035,6.139059,5.813698
t80,10.09039,8.780158,1.0850986,6.1048927,6.53928,9.644011,4.106949,11.067527,4.0459094,6.0933766,2.9885945,4.553389,9.292604,5.553905,0.9573809,6.1557307,5.8308825
t81,10.022894,8.6916685,1.0604178,6.109177,6.573105,9.679208,4.1516204,11.027837,4.0430913,6.1242924,2.9782164,4.5229645,9.205892,5.5773845,0.99055666,6.122489,5.7880726
t133,10.009076,8.671742,1.0057956,6.0740795,6.5845075,9.647952,4.1731224,11.010338,4.092851,6.1528063,2.9817758,4.4861755,9.191082,5.565868,0.9620586,6.0919847,5.7564073
t134,10.059292,8.675682,1.0269896,6.0961413,6.5864296,9.712371,4.122276,10.973213,4.0271797,6.1708565,2.9323604,4.480575,9.183958,5.5934367,0.9203405,6.055818,5.7218328
t108,10.066447,8.731162,1.1191813,6.178174,6.5356903,9.665078,4.119776,11.016701,3.9565353,6.0985956,2.9341853,4.5060606,9.231561,5.612538,0.96743774,6.143551,5.8262506
t109,10.108362,8.851226,1.0965117,6.145286,6.4576902,9.556145,4.114623,11.102521,3.9621174,6.0692234,2.9817832,4.5662737,9.376375,5.5736513,0.91193396,6.180071,5.8752737
t156,9.923772,8.681346,0.94524693,6.069683,6.5444517,9.61847,4.2735367,11.092561,4.051578,6.0893273,3.019434,4.4573836,9.271548,5.610726,1.0579845,6.207185,5.8706393
t157,9.928741,8.665513,0.9060889,6.091772,6.494866,9.594295,4.2473464,11.060326,4.003647,6.1141067,2.9635315,4.492161,9.261238,5.658574,1.0641767,6.2345195,5.893127
t160,10.067843,8.745763,1.0753807,6.153314,6.5150895,9.606766,4.116545,11.07077,3.9926674,6.1000276,2.9539738,4.560526,9.259413,5.627668,1.0292927,6.212612,5.880925
t161,10.012327,8.743719,1.017563,6.1038876,6.520121,9.58013,4.1943684,11.128115,4.0765963,6.053144,3.0447233,4.507708,9.2935,5.5935836,1.0691652,6.235448,5.8941703
t110,10.066809,8.786094,1.0412526,6.121339,6.5024943,9.58863,4.1447544,11.106747,4.0320272,6.066472,2.9993792,4.5235605,9.311181,5.6078987,1.0400729,6.2401648,5.9041576
t146,4.959429,4.7941046,5.26067,2.257288,1.4331102,6.4301023,7.426166,11.134213,4.962573,3.8276198,4.3520846,6.6325655,3.218645,2.7158303,6.2508063,7.7094126,8.346809
t147,4.9549217,4.8447886,5.3228707,2.287131,1.3799,6.4907002,7.3681808,11.0995455,4.9876504,3.7852843,4.3658795,6.6500654,3.245642,2.7471073,6.204482,7.68036,8.313576
t141,4.953077,4.874056,5.358128,2.322096,1.3509157,6.497536,7.330423,11.091494,5.013192,3.744469,4.403269,6.6362495,3.2633538,2.785837,6.2020297,7.6671104,8.286503
t56,4.9548326,4.8749967,5.3884077,2.4904037,1.4300923,6.485196,7.263827,11.078726,4.949471,3.7586834,4.337492,6.708899,3.33144,2.741919,6.169221,7.556184,8.139492
t23,4.96163,4.8822494,5.381763,2.360255,1.331636,6.5163016,7.2921543,11.075324,5.008394,3.7363765,4.4017086,6.662453,3.273095,2.7808123,6.1987586,7.6938696,8.255974
t16,4.5101123,5.8586807,9.746058,6.6729574,3.5261059,6.5882716,3.3267012,7.823454,6.6331253,3.5644379,5.5364203,8.430371,5.7144203,3.888216,7.031323,4.561996,4.31735
t31,5.374247,5.657412,9.72556,6.524467,3.6974092,6.8215365,3.5584245,7.825835,6.524471,3.8308432,5.262534,8.089853,5.581082,4.0769114,6.9938045,4.2918854,4.0274806
t148,8.261597,5.9218507,9.188596,6.853127,4.57218,6.1615267,4.3098335,5.401292,6.0417695,4.170139,4.5171275,8.045843,4.3635745,4.4085813,7.468545,1.2238127,3.4242268
t149,8.210088,5.9230986,9.127426,6.8689566,4.5881505,6.159284,4.288982,5.336711,6.1318765,4.099357,4.536832,8.022732,4.4245753,4.467172,7.503679,1.2434843,3.4116201
t63,5.573527,5.648255,9.662201,6.45601,3.788441,6.817966,3.5767586,7.7902765,6.555713,3.8725915,5.1936693,8.024235,5.530554,4.13904,6.937684,4.187487,4.0387506
t126,8.387008,6.055903,9.028246,6.9125714,4.719822,6.064086,4.388635,5.3123837,6.0257406,4.163083,4.393982,8.063737,4.3523197,4.367363,7.6302257,1.0735849,3.3203943
t127,8.308375,5.9775467,8.963474,6.9140906,4.697169,6.074091,4.335374,5.225921,6.151683,4.090893,4.4570527,8.004131,4.425908,4.4236846,7.5914073,1.0886931,3.3552227
t107,8.333163,6.0383444,9.083652,6.8973303,4.6402287,6.067902,4.3722324,5.33288,6.0236435,4.173598,4.399,8.046512,4.3408957,4.380565,7.5902543,1.1494195,3.340196
t120,8.306636,5.9293523,9.0429535,6.856836,4.695156,6.113742,4.292159,5.2759914,6.0754437,4.1833186,4.5038795,8.031329,4.3817477,4.4245467,7.52218,1.0615208,3.431408
t121,8.347348,6.024987,9.090474,6.8578014,4.6741886,6.131413,4.4061804,5.3346696,6.0229807,4.135585,4.4617534,8.100339,4.3238707,4.342626,7.5730777,1.1450344,3.3697236
t114,8.279766,5.9554095,9.148003,6.84977,4.6039524,6.156777,4.3349466,5.3426814,6.0531964,4.1565995,4.5072327,8.072092,4.346244,4.3921094,7.509804,1.1979486,3.41027
t115,8.202879,5.9807897,9.062605,6.8982353,4.622254,6.113733,4.3177567,5.3275633,6.127985,4.087311,4.4808903,8.020145,4.431404,4.460312,7.565873,1.2443035,3.369063
t38,5.362057,5.7286067,9.667846,6.4955544,3.7587981,6.744286,3.4842865,7.764756,6.600881,3.7622945,5.309065,8.15624,5.6127677,4.109577,7.022724,4.2985573,4.1105037
t40,5.365135,5.5451007,9.822736,6.612355,3.6085947,6.9329233,3.6658764,7.924405,6.426628,3.9422023,5.1957316,7.9757557,5.523816,4.032946,6.9286737,4.354649,3.9304988
t95,6.332876,5.517849,9.643618,6.4459357,3.9231112,6.8410983,3.7651072,7.980077,6.49258,4.0807943,5.107863,7.7884417,5.3466253,4.5004992,6.759427,4.1858354,3.9678211
t123,6.444511,5.518327,9.609484,6.4702973,3.8683763,7.0136595,3.8033984,8.074591,6.5239205,3.9026425,5.0448923,7.8554044,5.304325,4.6986594,6.6952057,4.322121,3.898222
t137,6.464085,5.4904985,9.644665,6.465534,3.864308,7.006806,3.8275647,8.072795,6.49038,3.9287853,5.016392,7.8339167,5.3168635,4.6812882,6.716976,4.3133297,3.8801184
t138,6.5474906,5.4146533,9.692837,6.40134,3.8765435,7.027293,3.8504534,8.060192,6.43012,4.0017414,4.940043,7.7532654,5.371065,4.6626368,6.695258,4.2977295,3.870147
t102,6.4542127,5.5320115,9.628759,6.4493036,3.9118402,6.959399,3.8220246,7.9903803,6.4872727,3.9758847,5.0406365,7.795604,5.2873135,4.6184034,6.7569814,4.2379184,3.9105506
t103,6.4337587,5.503544,9.649615,6.4321966,3.9246325,6.9261975,3.8280191,7.8971543,6.447498,4.055893,5.020586,7.72904,5.2932057,4.545186,6.7737207,4.1470346,3.8963838
t72,6.169736,5.5328937,9.648991,6.421055,3.8680742,6.9149094,3.7307909,7.8797812,6.4934893,4.007009,5.0762296,7.8239117,5.3938613,4.3790064,6.7925005,4.167692,3.9645655
t174,6.7100854,5.374964,8.797999,6.2405267,4.7719345,6.6391196,3.4644685,8.020735,7.0106087,4.5838275,5.1507826,7.324274,5.3732033,5.0882716,5.9213095,4.4228168,4.6565695
t175,6.7541323,5.3814993,8.7635145,6.18941,4.8058486,6.624103,3.472161,8.098188,7.0129766,4.566258,5.209327,7.4045563,5.32383,5.065363,5.888624,4.4491925,4.7324934
t118,6.765055,5.3913445,8.908801,6.207436,4.652738,6.7101502,3.561504,8.045885,6.8906345,4.4930816,5.156257,7.377158,5.3176684,4.991788,6.0311623,4.3316526,4.55198
