,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
t33,65.26609,-9.312738,-0.13853882,-3.2816625,66.19807,13.896592,19.474337,35.42061,-1.7819747,0.4448236,-9.87746,-2.5138483,-1.8014624,-3.006606,8.441684,-3.1762555,3.7628646
t65,81.954666,-10.207784,2.966584,-3.8934708,80.48748,22.350916,18.49947,43.443016,-2.5187256,-0.22353128,-10.949546,-3.148747,-2.6380503,-3.3180993,11.319132,-3.1877873,2.8520885
t66,81.735214,-10.065848,2.8636959,-3.8027825,80.03779,22.344822,18.555176,43.335472,-2.5755541,-0.2105224,-10.863941,-3.1800847,-2.6269805,-3.2895584,10.850066,-3.2195618,2.7472034
t37,70.214424,-9.251727,0.42251503,-3.4430828,69.31336,17.182001,18.048683,37.605667,-2.058001,0.3464187,-9.735017,-2.688331,-2.1505783,-3.061608,9.5791645,-3.02033,2.980249
t26,81.67856,-10.172664,3.0463645,-3.8429706,79.43996,21.782316,17.371502,42.899315,-2.4354415,-0.09664872,-10.935807,-3.2198396,-2.5764463,-3.270739,11.677144,-3.1894388,3.1370883
t83,80.8219,-10.033871,3.9548128,-3.9384346,79.40116,23.403917,14.154985,40.250755,-2.7487748,-0.092387326,-10.6628275,-3.359015,-2.593539,-3.1709266,12.493715,-3.091767,2.330873
t84,83.02557,-10.174206,4.3098717,-4.017337,81.21189,24.068066,14.37469,41.270725,-2.8342524,-0.11734154,-10.897368,-3.4708397,-2.6945086,-3.2006385,12.892412,-3.1304462,2.3495822
t6,60.38253,-7.9466662,1.96764,-3.3436859,59.018826,16.617624,8.2773485,29.0757,-1.9847943,2.2579453,-7.945605,-2.2155535,-1.6327246,-2.644941,10.866847,-2.6590984,0.8130136
t19,77.94978,-10.441605,4.2370567,-4.433033,77.451775,24.419073,5.0392094,37.548416,-2.9407613,3.2696393,-9.906214,-2.857597,-2.0046566,-3.6026962,15.400665,-3.2432766,-0.15411271
t20,72.38422,-10.079123,2.042178,-4.1126294,73.011696,21.72735,5.7352514,34.85093,-2.806527,4.0493436,-9.534938,-2.7205007,-1.7787939,-3.4532697,13.864274,-3.309641,-0.057724852
t41,84.5658,-11.345209,4.8794518,-4.662193,84.14568,26.505486,5.516161,40.216625,-3.227865,3.8769782,-10.8091135,-3.2594929,-2.2961378,-3.9200425,17.373896,-3.576088,-0.1783635
t42,77.17103,-10.882797,2.3525083,-4.3624163,77.163475,23.079943,5.805109,36.729828,-2.8918571,4.6412168,-10.075809,-2.9435365,-1.8814344,-3.7711437,15.971068,-3.6011956,-0.19172697
t24,82.93449,-11.74589,3.394316,-4.6570115,83.20753,25.324919,4.871567,39.791546,-3.178567,5.4010577,-10.823416,-3.2669945,-1.8870872,-4.1559196,16.608992,-3.8571877,-0.3737855
t25,65.733894,-10.225544,-0.18616799,-3.9292698,67.90007,18.754269,5.3567343,31.369637,-2.4801593,6.0102434,-9.051208,-2.403771,-1.3017963,-3.5718102,13.2272415,-3.535071,-0.13571976
t76,81.34444,-12.76716,0.028228886,-4.8375087,85.02159,25.591309,3.679041,38.336346,-3.0980434,6.406031,-10.983012,-2.8683705,-1.4952568,-4.4837947,16.65385,-4.197927,-0.27177438
t150,81.67208,-12.827197,-0.029157137,-4.7986073,85.25837,25.36245,3.648737,38.424755,-3.0727332,6.347718,-11.024853,-2.906318,-1.4678304,-4.560958,16.503439,-4.2595162,-0.253333
t151,81.5627,-12.806872,-0.029765105,-4.787452,85.16698,25.339022,3.641244,38.402668,-3.07511,6.3318496,-11.011065,-2.900761,-1.4672971,-4.5504565,16.487356,-4.250816,-0.24855661
t73,80.44739,-12.6711445,-0.020968603,-4.7328115,83.91999,25.326181,3.6899729,37.96185,-3.0111387,6.439796,-10.846455,-2.8376548,-1.489984,-4.418538,16.85478,-4.083418,-0.21760912
t86,82.56879,-12.892291,0.05409635,-4.7773895,85.49303,25.796988,3.2957153,38.854813,-3.0711472,6.4221234,-11.033326,-2.9660034,-1.4480242,-4.4901443,17.338087,-4.183271,-0.2753915
t87,82.35021,-12.927762,-0.017609667,-4.741931,85.381615,25.812183,3.4416895,38.99975,-3.0830219,6.439181,-11.056425,-2.9508274,-1.4381957,-4.459026,17.31956,-4.1784997,-0.23384905
t77,82.348495,-12.942876,-0.03906429,-4.788915,85.58148,25.849842,3.2319403,38.884525,-3.082506,6.628697,-11.074928,-2.9721699,-1.4772366,-4.4775734,17.091883,-4.1954308,-0.23436251
t46,82.23789,-12.435403,1.1372439,-4.626045,84.66323,26.153135,3.6689386,38.93857,-3.1650507,5.446075,-10.948654,-3.0812385,-1.5947626,-4.303206,16.991339,-4.115411,-0.29393092
t67,82.79512,-12.098701,1.1006156,-4.4997683,84.762535,27.005045,4.549203,40.20703,-3.2204206,4.9504495,-11.04153,-3.0578377,-1.8840426,-3.9927652,16.588163,-3.9018807,-0.030189604
t68,76.78899,-11.525322,0.11413873,-4.341946,79.21519,24.416933,4.6884146,37.148685,-3.03322,5.526625,-10.360705,-2.825227,-1.6993189,-3.8706691,15.578839,-3.8011422,-0.10374764
t17,62.082474,-9.207656,-0.016183447,-3.6386209,63.056988,17.024094,6.27697,29.488394,-2.248217,4.519243,-8.517686,-2.2957923,-1.3677493,-3.1374671,12.46451,-3.1777463,-0.022272961
t2,48.199425,-4.622742,6.255785,-2.503285,43.278095,14.625075,5.599018,22.882032,-1.6315113,-0.23483585,-5.547584,-1.8366864,-1.6684084,-1.5668669,8.422777,-1.47414,-0.070041746
t10,68.958694,-5.3168273,14.08087,-3.1617815,59.467865,25.916204,4.076764,32.24895,-2.3674867,-0.9369119,-7.231248,-2.5663593,-2.717694,-1.6199915,11.673442,-1.4245138,-0.3104436
t11,60.69531,-4.708066,12.096741,-2.898076,52.29414,22.219217,3.9700289,28.304403,-2.0841777,-0.779866,-6.4467387,-2.2281058,-2.394883,-1.4413218,10.322523,-1.3168463,-0.26872474
t8,58.410465,-4.646073,11.560722,-2.8498752,50.9043,21.276964,3.72373,27.019241,-2.0186636,-0.7589052,-6.337461,-2.1184747,-2.303291,-1.4238387,9.89523,-1.3231196,-0.21964255
t9,59.590267,-4.7521796,11.792993,-2.915666,51.9467,21.669802,3.7718806,27.562485,-2.0638013,-0.7681941,-6.4630456,-2.1614501,-2.3391063,-1.457567,10.124276,-1.3514059,-0.22568122
t3,48.251865,-3.7468212,9.223181,-2.3932061,41.224323,16.635584,3.8140273,22.38502,-1.6083931,-0.5506176,-5.1101065,-1.8023674,-1.8726819,-1.2241364,8.23881,-1.1429977,-0.21477614
t7,64.58536,-2.4461896,18.19931,-2.7445846,52.967716,22.03216,3.135427,20.76063,-1.3741769,-1.4097105,-5.2234793,-3.2144048,-3.3880906,-0.70160806,4.8250427,-0.7238943,-0.1387658
t22,73.27815,-1.2073404,23.251053,-2.7756846,59.14596,23.105167,2.2313747,18.063837,-1.0033401,-2.1105478,-4.9147434,-4.4002404,-4.4677005,-0.19559358,0.39526,-0.5338141,-0.035877317
t43,80.67009,-0.9589877,25.878517,-2.9772203,66.22349,25.425547,0.44868898,19.952894,-1.0734599,-2.4938965,-5.160439,-5.0172825,-5.1584764,-0.20328085,-0.22948626,-0.5390364,0.016809024
t71,89.27812,-1.5009652,27.796803,-3.1993577,73.55459,29.09271,-0.06253796,23.218988,-1.4329442,-2.675904,-5.8266883,-5.6827602,-5.3782516,-0.41892305,-0.012933889,-0.8541498,-0.23955393
t90,86.13029,-1.2352617,27.108704,-3.1506586,71.18656,27.59447,-0.06390782,22.041006,-1.344231,-2.6313775,-5.542238,-5.549836,-5.3158565,-0.38168967,-0.18762766,-0.81681746,-0.25717136
t91,88.95302,-1.4617362,27.864735,-3.252756,73.85091,28.845901,-0.07279091,23.451704,-1.4528226,-2.7097673,-5.833173,-5.6835766,-5.4128966,-0.475903,-0.13402067,-0.86256546,-0.27230024
t96,88.120346,-1.2740124,27.875984,-3.197786,72.50378,28.114935,-0.11847267,22.64025,-1.3918923,-2.6642368,-5.601601,-5.720019,-5.401423,-0.4197478,-0.08863198,-0.83481467,-0.27982092
t97,89.52309,-1.4193279,28.124403,-3.2728765,74.0142,28.94599,-0.105539136,23.28119,-1.4393322,-2.7095802,-5.7807903,-5.7674503,-5.4543924,-0.4900007,-0.06879613,-0.84987587,-0.2915059
t45,80.67078,-0.89829874,26.068968,-2.9644854,66.2394,25.270622,0.3371563,19.763975,-1.0806926,-2.4934042,-5.0695887,-5.062589,-5.167684,-0.21026586,-0.2328225,-0.49620897,0.11856989
t47,85.19115,-1.1303543,27.515491,-3.1133513,69.91233,27.192148,0.035676945,21.378275,-1.1511883,-2.5998323,-5.4650097,-5.29162,-5.439389,-0.2311805,-0.0769509,-0.551918,0.03826288
t152,89.72149,-1.3446268,29.209713,-3.265829,74.04202,28.928175,0.2643423,22.676867,-1.226045,-2.712107,-5.981891,-5.4514675,-5.6537013,-0.23720716,-0.022738328,-0.4819277,0.7226177
t153,89.74713,-1.3451657,29.230106,-3.2656193,74.04533,28.892956,0.24358462,22.671196,-1.2261909,-2.708634,-5.9840703,-5.453325,-5.647775,-0.23712437,-0.02747771,-0.48255482,0.73655564
t116,86.84086,-1.09623,28.875473,-3.1008234,71.73565,27.665771,-0.060385324,21.324678,-1.197419,-2.6787372,-5.6203856,-5.3849545,-5.4844475,-0.18859819,-0.1697027,-0.3935339,0.773542
t117,89.12111,-1.2978361,29.575588,-3.180845,73.858406,28.675549,-0.0984663,22.316908,-1.3012632,-2.7248447,-5.859445,-5.489162,-5.541208,-0.2529836,-0.08385798,-0.41860333,0.7429548
t92,89.395546,-1.2140241,29.531013,-3.1653736,73.86271,28.844145,-0.035958674,22.479261,-1.3155731,-2.7277505,-5.814743,-5.4742055,-5.615003,-0.20501511,-0.110907234,-0.427244,0.6885362
t78,89.49829,-1.307809,29.22351,-3.1495318,74.25414,29.024817,-0.07215977,22.71973,-1.341555,-2.736352,-5.901937,-5.490016,-5.589993,-0.26020348,-0.079098575,-0.49828377,0.73680073
t101,89.205025,-1.1961783,28.831043,-3.0914118,73.80886,28.709188,-0.0049520517,22.354723,-1.2354071,-2.838709,-5.825073,-5.531204,-5.659055,-0.11882012,-0.09423902,-0.4432806,1.2769876
t142,89.411385,-1.093596,28.984371,-3.0968764,73.83813,28.719479,-0.03754349,22.322243,-1.2416242,-2.8571126,-5.743135,-5.552175,-5.7151957,-0.10500939,-0.05796315,-0.41746616,1.1403451
t143,89.391815,-1.1046989,28.944242,-3.0905573,73.78104,28.664549,-0.0290144,22.243624,-1.220711,-2.8480847,-5.7467723,-5.558368,-5.711183,-0.09887918,-0.063389175,-0.42323914,1.1766086
t44,80.32556,-0.95539427,25.729996,-2.9924738,66.28947,25.367989,0.28512764,19.692144,-1.1340084,-2.487065,-5.149357,-5.0135045,-5.1286864,-0.20744888,-0.20458333,-0.51858807,0.0017228499
t21,67.84991,-1.0809726,21.319965,-2.6921165,54.78364,21.03411,2.5882282,16.452002,-0.9338253,-1.9065975,-4.5743904,-4.0712624,-4.1890144,-0.17187922,0.26036134,-0.54128784,0.034863986
t28,75.04411,-1.6128927,23.197414,-3.000346,60.871506,24.12031,2.790739,19.60745,-1.14674,-2.0460894,-5.2963862,-4.427887,-4.5018654,-0.33152077,1.3374993,-0.74328023,-0.044033714
t29,74.32376,-1.5164062,23.12159,-2.98393,60.371178,23.987242,2.8102207,19.203726,-1.1385666,-2.0422962,-5.196611,-4.3782206,-4.5108624,-0.30736458,1.1687542,-0.6905331,-0.036851972
t18,65.69868,-1.0023065,20.571762,-2.610528,52.810333,20.107817,3.161068,15.469704,-0.8642691,-1.8250341,-4.418975,-3.9584572,-4.0834856,-0.10634406,0.1535155,-0.54313374,0.025191821
t27,74.13592,-1.3601117,23.005148,-2.892684,59.406826,23.453001,4.1815953,17.213343,-1.050072,-1.9832987,-5.096859,-4.494268,-4.5249963,-0.073167734,0.64066476,-0.67899626,-0.069155976
t30,90.56074,-2.369136,27.58878,-3.4035065,73.95849,31.327589,4.9297113,23.56303,-1.7407368,-2.4186888,-6.6227126,-5.360308,-5.2874207,-0.16597569,2.6318343,-0.92282885,-0.23563547
t104,90.75559,-2.1047065,28.644238,-3.419892,72.46973,30.205494,6.019801,20.578585,-1.5683603,-2.240911,-6.4028296,-5.356495,-5.2746224,-0.084052786,2.1406224,-0.81602097,-0.08397111
t128,90.84944,-2.1275163,28.471912,-3.4133873,72.62126,30.304466,6.1592402,20.462038,-1.5436352,-2.2523727,-6.431171,-5.3878155,-5.3080454,-0.061775334,2.046738,-0.83781874,-0.09274988
t129,90.79989,-2.1097958,28.488382,-3.3847656,72.56491,30.332441,6.054789,20.43918,-1.5567611,-2.2550628,-6.422816,-5.395122,-5.270225,-0.05780385,1.9635826,-0.82604676,-0.08795099
t113,90.85515,-2.1280344,28.683947,-3.399896,72.4876,30.286295,6.0607257,20.37002,-1.5631409,-2.216483,-6.4158297,-5.373991,-5.2342834,-0.08754304,2.0368235,-0.82238406,-0.107502066
t162,90.951004,-2.1130123,28.712566,-3.3827686,72.43856,30.253445,5.9698453,20.302244,-1.5644255,-2.2143965,-6.415972,-5.401566,-5.2645135,-0.062832385,2.2175014,-0.8157387,-0.10373544
t163,90.955055,-2.1137853,28.7104,-3.3847463,72.44972,30.236551,5.9662905,20.305367,-1.5614719,-2.217784,-6.4163795,-5.4024844,-5.265716,-0.06294797,2.2219417,-0.81614345,-0.102839366
t119,88.862114,-1.9776291,28.14333,-3.348089,70.83448,29.333435,6.1348424,19.56592,-1.5048637,-2.1807013,-6.234139,-5.2789364,-5.189372,-0.0389169,1.8181416,-0.7789755,-0.0832982
t130,91.2354,-2.044183,29.035206,-3.5573182,72.9235,30.548296,5.7630253,20.58465,-1.5419906,-2.2512968,-6.436068,-5.3548903,-5.346407,-0.09624303,1.9338323,-0.79953307,-0.19409913
t170,91.10202,-2.043818,28.962269,-3.5744,72.83646,30.506212,5.8846025,20.535433,-1.5341519,-2.248451,-6.434443,-5.3594093,-5.3584166,-0.099807486,1.9213339,-0.81553215,-0.22564974
t171,91.10134,-2.0445163,28.963413,-3.574236,72.83407,30.507328,5.8814554,20.536598,-1.5336806,-2.2482774,-6.434218,-5.3587093,-5.357541,-0.10048669,1.9184905,-0.8157482,-0.22551203
t111,91.19276,-2.0372505,28.89464,-3.5397174,72.70825,30.22602,5.970284,20.704409,-1.5319823,-2.2672045,-6.434758,-5.355514,-5.3134055,-0.09374078,2.0967805,-0.8032314,-0.1866845
t69,91.18825,-2.1486795,28.53033,-3.5250351,72.82058,30.236784,5.9758773,21.31878,-1.5602497,-2.2783608,-6.5429125,-5.265899,-5.24538,-0.16155866,2.6312745,-0.7992529,-0.13961343
t32,84.205795,-1.7139263,26.657228,-3.176971,67.38723,27.89664,4.2885017,20.277647,-1.407601,-2.2486167,-5.794057,-5.0235243,-4.935715,-0.10777523,1.8477985,-0.70052665,-0.16570176
t15,64.07097,-1.190768,19.55671,-2.556037,51.391857,19.79671,2.9013333,16.143148,-0.8860575,-1.725989,-4.448011,-3.7272584,-3.8714516,-0.20353912,1.0649639,-0.58198184,0.016027011
t5,47.635834,-3.1293104,15.527816,-1.9399337,38.314983,24.264898,-0.5088469,28.695288,-1.9024724,-1.08112,-4.3855343,-1.324654,-2.121259,-1.0447984,11.886897,-0.26490954,-0.80365115
t13,52.406807,-3.5522587,16.785915,-2.1147764,42.285034,26.716051,-0.62825793,30.563877,-2.0319753,-1.1004052,-4.8420978,-1.5642188,-2.2705615,-1.1761554,12.300398,-0.44416848,-0.9282238
t14,58.005478,-4.0355053,17.63575,-2.3154638,47.148155,29.237755,-0.63779795,33.478912,-2.2554898,-1.1641595,-5.401584,-1.8011601,-2.4321883,-1.2892561,13.007043,-0.55346626,-0.97879696
t55,53.30845,-3.4412186,23.397892,-2.3159738,46.47298,36.00088,-1.8196528,39.267628,-3.3724396,-1.6027619,-5.037035,-1.2355517,-2.7180364,-1.3924851,14.519144,-0.10407161,-1.9347754
t74,61.362743,-4.238528,24.82492,-2.6351542,54.009,39.714985,-1.7023325,43.200634,-3.6702619,-1.7261412,-5.9309993,-1.5847546,-3.0373607,-1.5986203,15.786592,-0.30698642,-1.9997524
t75,59.822815,-4.0314407,24.578365,-2.5850883,52.422565,39.42499,-1.8397957,42.284584,-3.6927495,-1.6632074,-5.663546,-1.5206875,-2.9142196,-1.5457562,15.20854,-0.31299323,-2.0678933
t99,61.616974,-4.184015,25.730242,-2.5441883,54.023487,40.61772,-1.9586424,42.83615,-3.6021278,-1.7886136,-6.0531964,-1.6596235,-3.183625,-1.5813768,15.90195,-0.2745305,-1.9649533
t100,61.59729,-4.1468806,25.78831,-2.54484,54.326,40.770718,-2.0117428,42.976063,-3.6635787,-1.7998234,-6.026927,-1.6524738,-3.2136905,-1.571814,15.925215,-0.2456663,-1.9400227
t52,61.417236,-4.0280533,25.760902,-2.4953055,53.54214,40.43314,-1.8602518,42.85428,-3.7163842,-1.7634795,-5.8534446,-1.5557632,-3.138602,-1.5406542,15.520251,-0.2247629,-1.9428729
t79,61.23876,-4.446967,26.143003,-2.5360193,53.507973,40.43162,-2.2228668,43.022526,-3.6047597,-1.6199359,-6.2287736,-1.4245688,-2.8438482,-1.5546951,15.039904,-0.25824517,-2.046357
t105,58.053215,-4.205618,25.921856,-2.4274032,50.953377,39.33838,-2.2695706,41.461124,-3.4645174,-1.5722066,-5.9386744,-1.26513,-2.7024658,-1.5172929,14.489001,-0.18839644,-2.0228837
t106,60.933098,-4.477258,26.577942,-2.5327907,53.480354,40.81699,-2.2624414,42.75627,-3.585984,-1.5930722,-6.24552,-1.3994082,-2.803995,-1.5609777,14.797864,-0.26639172,-2.0679512
t93,61.22725,-4.517857,26.257463,-2.5516174,53.77402,40.625496,-2.1852138,43.05641,-3.5439477,-1.5764836,-6.2899947,-1.3643378,-2.9027967,-1.5994314,14.988423,-0.23035505,-1.9968356
t94,60.058266,-4.3765306,26.153748,-2.5066822,52.700985,40.201046,-2.2255263,42.535244,-3.5266747,-1.5997611,-6.0973334,-1.3334092,-2.8127384,-1.6106192,14.80977,-0.23428486,-2.0502279
t51,52.093163,-3.3880703,24.211817,-2.2665412,45.608418,35.993324,-2.3204973,38.465992,-3.2161114,-1.6402034,-5.1159816,-0.98723316,-2.5710282,-1.3275065,13.994214,-0.09047402,-1.8352429
t64,61.823193,-4.19792,26.282406,-2.6419833,54.127537,40.62357,-2.3083029,43.187756,-3.5837555,-1.7866986,-6.138077,-1.3337456,-3.0251632,-1.5255969,15.276559,-0.3132057,-1.8931831
t154,61.665543,-4.3103538,26.569845,-2.626987,54.656765,40.28715,-2.4454553,42.50763,-3.3944142,-1.8011633,-6.2129135,-1.3217226,-2.897438,-1.6088294,14.639496,-0.33872947,-1.8108286
t164,61.642292,-4.3111167,26.572588,-2.6242037,54.65938,40.27803,-2.4483278,42.481724,-3.4010568,-1.7976427,-6.2153354,-1.3222284,-2.8881652,-1.6081104,14.605807,-0.3444744,-1.8116747
t165,61.630547,-4.312802,26.567944,-2.625957,54.66819,40.28493,-2.448582,42.487938,-3.399814,-1.7970194,-6.2161064,-1.3183377,-2.8894777,-1.6100687,14.603856,-0.34492776,-1.8108345
t60,49.366314,-2.2111661,29.016466,-2.9756486,49.84525,36.225796,-3.5536392,37.9334,-5.610605,-1.8894789,-4.5182824,-1.39757,-2.1861217,-1.5202215,15.354787,0.16724403,-2.6208036
t70,54.826942,-2.6117852,30.767628,-3.2748184,55.46286,38.956264,-3.6856103,40.647266,-6.0459733,-2.0033185,-5.0461154,-1.6830873,-2.3894396,-1.6758684,16.288845,-0.09884127,-2.738325
t80,58.014404,-2.8032162,31.931696,-3.4069047,58.798428,40.65156,-3.8046646,42.092075,-6.3523464,-2.0915027,-5.4144073,-1.819422,-2.488734,-1.7472174,16.927889,-0.15960063,-2.825431
t81,57.922905,-2.7868893,31.98316,-3.4238794,58.576836,40.55865,-3.7926865,41.931362,-6.345979,-2.019074,-5.321711,-1.8152498,-2.4699304,-1.8168631,16.86971,-0.14036922,-2.873541
t133,57.709373,-2.758698,31.939404,-3.473631,58.892223,40.578125,-3.8190937,42.085728,-6.481955,-2.0190842,-5.311625,-1.7925774,-2.4589267,-1.8123064,16.804804,-0.08569172,-2.8725393
t134,57.081856,-2.7105477,31.690342,-3.44071,58.28892,40.216953,-3.795812,41.797672,-6.4444094,-2.0031924,-5.247777,-1.7682276,-2.4368608,-1.8036597,16.705114,-0.095084555,-2.8675814
t108,57.026665,-2.7727206,31.639753,-3.4658105,58.196606,40.436295,-3.7890987,41.812008,-6.4179864,-2.010719,-5.2584205,-1.7939373,-2.4212053,-1.7685223,16.727346,-0.14437446,-2.8685925
t109,57.415855,-2.808406,31.768196,-3.4810052,58.63434,40.58897,-3.776962,42.198063,-6.439866,-2.046592,-5.347359,-1.7790346,-2.4476745,-1.777748,16.786772,-0.13760595,-2.859987
t156,57.556286,-2.6961725,32.061356,-3.4927456,59.0642,40.930687,-3.8843777,42.136658,-6.5632677,-2.0293696,-5.2692685,-1.8839272,-2.502893,-1.802664,16.458857,-0.1166871,-2.8950372
t157,57.55094,-2.6939826,32.053864,-3.4922383,59.053543,40.95968,-3.8842309,42.144592,-6.562459,-2.0309856,-5.2672076,-1.8817778,-2.5030153,-1.7996458,16.456236,-0.11817044,-2.8952043
t160,57.318233,-2.7200344,32.06624,-3.5059133,59.009552,40.842228,-3.889074,42.21379,-6.5876336,-2.0264566,-5.2749066,-1.8394569,-2.4743814,-1.8130919,16.589746,-0.16224127,-2.9213243
t161,57.318474,-2.7139375,32.078804,-3.5042443,59.015198,40.849133,-3.8930988,42.206993,-6.5920916,-2.02997,-5.2708993,-1.8421768,-2.4737964,-1.8146667,16.593866,-0.16429262,-2.9243226
t110,57.460526,-2.7435718,32.11107,-3.4599934,58.67174,40.8855,-3.8858469,42.17344,-6.493303,-2.0182416,-5.2698035,-1.8463812,-2.4714363,-1.8007258,16.704426,-0.1587139,-2.8994288
t146,62.73827,-3.8563404,24.65128,-2.7396076,53.585743,39.2106,-1.508981,43.211304,-3.7531192,-1.8045202,-6.023307,-1.5919842,-3.3123405,-1.2107348,15.5188875,0.979538,-1.6300496
t147,62.7357,-3.8409576,24.707714,-2.732445,53.596153,39.21912,-1.5072592,43.24278,-3.7488694,-1.820844,-6.0145082,-1.5896171,-3.3212547,-1.204164,15.520498,1.0842139,-1.6156594
t141,62.771053,-3.8506277,24.701515,-2.7264724,53.658283,39.305653,-1.5327476,43.277657,-3.7496686,-1.8370546,-6.0364194,-1.5997728,-3.3109958,-1.2102809,15.515397,0.96105295,-1.6317326
t56,54.386078,-3.101451,23.23019,-2.3509262,45.811275,35.248093,-1.6079191,39.14267,-3.3384259,-1.7257477,-5.0298953,-1.2904471,-2.9222038,-1.0963567,14.470555,1.4954501,-1.6141213
t23,59.081924,-3.3642647,25.050549,-2.5442834,49.827976,37.511944,-1.6770905,41.25169,-3.4579613,-1.8340597,-5.2969995,-1.5254663,-3.2455978,-1.3544685,15.821895,0.44475898,-1.7015079
t16,44.30674,-2.2353933,21.84259,-1.8424126,36.175266,30.063507,-1.7494452,33.322678,-2.7006648,-1.6151991,-3.8224816,-0.9432169,-2.4379883,-0.9694892,14.025319,1.4697653,-1.5812998
t31,44.894703,-0.9993438,27.187738,-0.32673573,26.707253,33.539173,-1.8285271,36.75685,-0.6606435,-2.696426,-2.6401315,-0.47923872,-3.2247372,-0.2535767,21.75687,8.974953,-1.2556968
t148,56.825367,-1.9254725,29.964226,-0.5072367,37.21632,40.163525,-2.167876,43.30861,-1.0560483,-3.1107595,-3.6094263,-1.1177839,-3.6847405,-0.44244677,24.479773,8.91489,-1.3276061
t149,56.970566,-1.9399391,29.989683,-0.5118374,37.351925,40.245388,-2.1696692,43.38366,-1.060965,-3.1134164,-3.6257973,-1.1241394,-3.6909966,-0.44503218,24.501175,8.899505,-1.3279194
t63,49.58589,-1.2255834,28.730373,-0.23253731,30.03519,36.303913,-2.0309157,39.548965,-0.6844343,-2.9814346,-2.8694947,-0.80981827,-3.4445934,-0.29614398,23.325188,9.363221,-1.2922925
t126,57.82409,-1.8623301,31.20821,-0.4779143,37.276104,40.38977,-2.072112,43.777515,-0.89261514,-3.2273064,-3.617458,-1.1460366,-3.8805218,-0.47784415,25.288202,9.545281,-1.2737993
t127,57.692142,-1.8656639,31.056677,-0.49315724,37.165882,40.43378,-2.0876768,43.804123,-0.89547104,-3.2171135,-3.594982,-1.137844,-3.8748474,-0.48780558,25.266954,9.343504,-1.3052127
t107,57.68609,-1.8382542,31.177353,-0.4767285,37.14785,40.39301,-2.0713813,43.699738,-0.91544914,-3.1945102,-3.6121998,-1.1552745,-3.8634279,-0.48963138,25.096,9.302024,-1.337505
t120,57.938732,-1.9135844,31.0668,-0.4769427,37.497375,40.743244,-2.1152873,43.927204,-0.9278149,-3.1780872,-3.628936,-1.1742295,-3.878145,-0.5045836,25.132986,9.220388,-1.3281485
t121,58.03174,-1.9138097,30.991957,-0.5051947,37.465923,40.442993,-2.0729852,43.74984,-0.9438244,-3.171271,-3.634941,-1.2055784,-3.8704717,-0.49962884,25.257154,9.1208105,-1.3321544
t114,58.513626,-1.6375033,30.825901,-0.4618012,37.82298,41.16499,-2.1241229,43.435753,-1.1518863,-3.2298343,-3.5145137,-1.2622845,-3.8864362,-0.36776227,24.726017,8.979828,-1.3183678
t115,56.06774,-1.4953096,30.193909,-0.39718196,35.73589,39.961964,-2.1308315,42.267216,-1.0470308,-3.1771474,-3.3221612,-1.1499503,-3.7706258,-0.322952,24.281519,9.097414,-1.3027076
