"","t1","t112","t113","t54","t114","t115","t90","t91","t93","t94","t89","t116","t117","t67","t80","t103","t104","t87","t88","t34","t85","t86","t50","t147","t148","t55","t27","t8","t10","t118","t119","t76","t127","t128","t25","t26","t51","t74","t143","t144","t131","t106","t14","t46","t92","t125","t126","t109","t121","t129","t130","t29","t44","t137","t138","t134","t42","t9","t7","t5","t11","t17","t18","t56","t63","t107","t108","t135","t136","t70","t71","t58","t39","t77","t78","t101","t102","t100","t81","t82","t40","t68","t69","t139","t140","t132","t133","t120","t64","t83","t84","t59","t41","t21","t12","t49","t65","t66","t33","t43","t60","t61","t62","t38","t28","t20","t35","t36","t30","t31","t23","t24","t15","t110","t111","t95","t96","t45","t47","t48","t16","t22","t37","t52","t53","t4","t6","t72","t73","t32","t13","t141","t142","t75","t122","t123","t124","t57","t19","t97","t98","t145","t146","t79","t149","t150","t105","t99","t3","t2"
"t1",0,7.3652565458,7.3652565458,7.3652565454,7.26535026248,7.3652565461,7.3652565457,7.0419073715,7.36525654567,7.36525654567,7.3652565457,7.36525654569,7.36525654569,7.36525654569,7.36525654638,7.36525654639,7.36525654639,7.04500351808,7.36525654638,7.36525654648,7.36525654659,7.36525654659,7.36525654569,7.36525654589,7.36525654589,6.62393350419,6.16493071239,3.92541735182,4.72588772571,7.36525654641,7.36525654641,7.36525654641,7.36525654641,7.36525654641,5.45062512032,5.71634482401,7.36525654661,7.36525654611,7.36525654609,7.36525654609,7.36525654611,7.36525654611,5.06224815771,7.36525654591,6.947460293881,7.36525654626,7.36525654626,7.36525654626,7.36525654626,7.3652565463,7.3652565463,7.36525654631,7.36525654617,7.36525654614,7.36525654614,7.36525654614,7.36525654601,4.27358639459,4.51868898049,3.4830363448,4.6340215134,6.0369328469,5.76754415404,7.36525654584,7.365256546153,7.365256546253,7.365256546253,7.338170723273,7.365256546213,7.365256546163,7.365256546163,6.846654787183,6.52605509144,7.36525654664,6.911864776346,7.365256546626,7.365256546626,7.365256546646,7.3652565461,7.3652565461,6.2217698163,6.90024396888,6.92590624771,7.36525654618,7.36525654618,7.36525654619,7.36525654619,7.36525654621,6.500788560855,6.96905376792,7.3652565461,6.7376422533,7.3652565459,5.4237906632,4.924472563,6.9249136625,7.3652565463,6.9474259919,7.36525654648,6.89527491758,7.04166337128,7.36525654621,7.36525654621,7.23961774168,5.75108874326,7.36525654618,7.1707985291,7.3652565461,7.3652565463,6.6948575083,7.3652565464,6.1655873413,5.3404276768,7.3652565458,7.3652565458,7.3652565459,7.3652565459,7.3652565464,7.36525654574,7.36525654574,5.4705608669,7.3652565459,7.3652565463,6.7271580038,7.3652565462,3.7676289431,7.3652565459,7.3652565458,7.3652565458,6.1987900902,6.2662973705,7.36525654614,7.36525654614,6.67757592151,7.3652565461,7.365256546042,7.365256546042,7.189773027,5.7364879852,7.3652565463,7.3652565463,7.36525654625,7.36525654625,7.3652565463,7.365256546436,7.365256546436,7.3652565464,7.3652565464,3.2866377247,1.8616131265
"t112",7.3652565458,0,0.3990547442,2.0444808504,2.80630265768,2.9062089413,3.6476275717,3.3242783975,3.64762757167,3.64762757167,3.6476275717,3.64762757169,3.64762757169,3.64762757169,9.15105195838,9.15105195839,9.15105195839,8.83079893008,9.15105195838,9.15105195848,9.15105195859,9.15105195859,9.15105195769,9.15105195789,9.15105195789,8.40972891619,7.95072612439,5.71121276382,6.51168313771,9.15105195841,9.15105195841,9.15105195841,9.15105195841,9.15105195841,7.23642053232,7.50214023601,9.15105195861,9.15105195811,9.15105195809,9.15105195809,9.15105195811,9.15105195811,6.84804356971,9.15105195791,8.733255705881,9.15105195826,9.15105195826,9.15105195826,9.15105195826,9.1510519583,9.1510519583,9.15105195831,9.15105195817,9.15105195814,9.15105195814,9.15105195814,9.15105195801,6.05938180659,6.30448439249,5.2688317568,7.5974626002,9.0003739337,8.73098524084,10.32869763264,10.328697632953,10.328697633053,10.328697633053,10.301611810073,10.328697633013,10.328697632963,10.328697632963,9.810095873983,9.48949617824,10.32869763344,9.875305863146,10.328697633426,10.328697633426,10.328697633446,10.3286976329,10.3286976329,9.1852109031,9.86368505568,9.88934733451,10.32869763298,10.32869763298,10.32869763299,10.32869763299,10.32869763301,9.464229647655,9.93249485472,10.3286976329,9.7010833401,10.3286976327,8.38723175,7.8879136498,9.8883547493,10.3286976331,9.9108670787,10.32869763328,9.85871600438,10.00510445808,10.32869763301,10.32869763301,10.20305882848,8.71452983006,10.32869763298,10.1342396159,10.3286976329,10.3286976331,9.6582985951,10.3286976332,9.1290284281,8.3038687636,10.3286976326,10.3286976326,10.3286976327,10.3286976327,10.3286976332,10.32869763254,10.32869763254,8.4340019537,10.3286976327,10.3286976331,9.6905990906,10.328697633,6.7310700299,10.3286976327,10.3286976326,10.3286976326,9.162231177,9.2297384573,10.32869763294,10.32869763294,9.64101700831,10.3286976329,10.328697632842,10.328697632842,10.1532141138,8.699929072,10.3286976331,10.3286976331,10.32869763305,10.32869763305,10.3286976331,10.328697633236,10.328697633236,10.3286976332,10.3286976332,6.2500788115,7.5207478393
"t113",7.3652565458,0.3990547442,0,2.0444808504,2.80630265768,2.9062089413,3.6476275717,3.3242783975,3.64762757167,3.64762757167,3.6476275717,3.64762757169,3.64762757169,3.64762757169,9.15105195838,9.15105195839,9.15105195839,8.83079893008,9.15105195838,9.15105195848,9.15105195859,9.15105195859,9.15105195769,9.15105195789,9.15105195789,8.40972891619,7.95072612439,5.71121276382,6.51168313771,9.15105195841,9.15105195841,9.15105195841,9.15105195841,9.15105195841,7.23642053232,7.50214023601,9.15105195861,9.15105195811,9.15105195809,9.15105195809,9.15105195811,9.15105195811,6.84804356971,9.15105195791,8.733255705881,9.15105195826,9.15105195826,9.15105195826,9.15105195826,9.1510519583,9.1510519583,9.15105195831,9.15105195817,9.15105195814,9.15105195814,9.15105195814,9.15105195801,6.05938180659,6.30448439249,5.2688317568,7.5974626002,9.0003739337,8.73098524084,10.32869763264,10.328697632953,10.328697633053,10.328697633053,10.301611810073,10.328697633013,10.328697632963,10.328697632963,9.810095873983,9.48949617824,10.32869763344,9.875305863146,10.328697633426,10.328697633426,10.328697633446,10.3286976329,10.3286976329,9.1852109031,9.86368505568,9.88934733451,10.32869763298,10.32869763298,10.32869763299,10.32869763299,10.32869763301,9.464229647655,9.93249485472,10.3286976329,9.7010833401,10.3286976327,8.38723175,7.8879136498,9.8883547493,10.3286976331,9.9108670787,10.32869763328,9.85871600438,10.00510445808,10.32869763301,10.32869763301,10.20305882848,8.71452983006,10.32869763298,10.1342396159,10.3286976329,10.3286976331,9.6582985951,10.3286976332,9.1290284281,8.3038687636,10.3286976326,10.3286976326,10.3286976327,10.3286976327,10.3286976332,10.32869763254,10.32869763254,8.4340019537,10.3286976327,10.3286976331,9.6905990906,10.328697633,6.7310700299,10.3286976327,10.3286976326,10.3286976326,9.162231177,9.2297384573,10.32869763294,10.32869763294,9.64101700831,10.3286976329,10.328697632842,10.328697632842,10.1532141138,8.699929072,10.3286976331,10.3286976331,10.32869763305,10.32869763305,10.3286976331,10.328697633236,10.328697633236,10.3286976332,10.3286976332,6.2500788115,7.5207478393
"t54",7.3652565454,2.0444808504,2.0444808504,0,2.80630265728,2.9062089409,3.6476275713,3.3242783971,3.64762757127,3.64762757127,3.6476275713,3.64762757129,3.64762757129,3.64762757129,9.15105195798,9.15105195799,9.15105195799,8.83079892968,9.15105195798,9.15105195808,9.15105195819,9.15105195819,9.15105195729,9.15105195749,9.15105195749,8.40972891579,7.95072612399,5.71121276342,6.51168313731,9.15105195801,9.15105195801,9.15105195801,9.15105195801,9.15105195801,7.23642053192,7.50214023561,9.15105195821,9.15105195771,9.15105195769,9.15105195769,9.15105195771,9.15105195771,6.84804356931,9.15105195751,8.733255705481,9.15105195786,9.15105195786,9.15105195786,9.15105195786,9.1510519579,9.1510519579,9.15105195791,9.15105195777,9.15105195774,9.15105195774,9.15105195774,9.15105195761,6.05938180619,6.30448439209,5.2688317564,7.5974625998,9.0003739333,8.73098524044,10.32869763224,10.328697632553,10.328697632653,10.328697632653,10.301611809673,10.328697632613,10.328697632563,10.328697632563,9.810095873583,9.48949617784,10.32869763304,9.875305862746,10.328697633026,10.328697633026,10.328697633046,10.3286976325,10.3286976325,9.1852109027,9.86368505528,9.88934733411,10.32869763258,10.32869763258,10.32869763259,10.32869763259,10.32869763261,9.464229647255,9.93249485432,10.3286976325,9.7010833397,10.3286976323,8.3872317496,7.8879136494,9.8883547489,10.3286976327,9.9108670783,10.32869763288,9.85871600398,10.00510445768,10.32869763261,10.32869763261,10.20305882808,8.71452982966,10.32869763258,10.1342396155,10.3286976325,10.3286976327,9.6582985947,10.3286976328,9.1290284277,8.3038687632,10.3286976322,10.3286976322,10.3286976323,10.3286976323,10.3286976328,10.32869763214,10.32869763214,8.4340019533,10.3286976323,10.3286976327,9.6905990902,10.3286976326,6.7310700295,10.3286976323,10.3286976322,10.3286976322,9.1622311766,9.2297384569,10.32869763254,10.32869763254,9.64101700791,10.3286976325,10.328697632442,10.328697632442,10.1532141134,8.6999290716,10.3286976327,10.3286976327,10.32869763265,10.32869763265,10.3286976327,10.328697632836,10.328697632836,10.3286976328,10.3286976328,6.2500788111,7.5207478389
"t114",7.26535026248,2.80630265768,2.80630265768,2.80630265728,0,0.28861544798,3.54772128838,3.22437211418,3.54772128835,3.54772128835,3.54772128838,3.54772128837,3.54772128837,3.54772128837,9.05114567506,9.05114567507,9.05114567507,8.73089264676,9.05114567506,9.05114567516,9.05114567527,9.05114567527,9.05114567437,9.05114567457,9.05114567457,8.30982263287,7.85081984107,5.6113064805,6.41177685439,9.05114567509,9.05114567509,9.05114567509,9.05114567509,9.05114567509,7.136514249,7.40223395269,9.05114567529,9.05114567479,9.05114567477,9.05114567477,9.05114567479,9.05114567479,6.74813728639,9.05114567459,8.633349422561,9.05114567494,9.05114567494,9.05114567494,9.05114567494,9.05114567498,9.05114567498,9.05114567499,9.05114567485,9.05114567482,9.05114567482,9.05114567482,9.05114567469,5.95947552327,6.20457810917,5.16892547348,7.49755631688,8.90046765038,8.63107895752,10.22879134932,10.228791349633,10.228791349733,10.228791349733,10.201705526753,10.228791349693,10.228791349643,10.228791349643,9.710189590663,9.38958989492,10.22879135012,9.775399579826,10.228791350106,10.228791350106,10.228791350126,10.22879134958,10.22879134958,9.08530461978,9.76377877236,9.78944105119,10.22879134966,10.22879134966,10.22879134967,10.22879134967,10.22879134969,9.364323364335,9.8325885714,10.22879134958,9.60117705678,10.22879134938,8.28732546668,7.78800736648,9.78844846598,10.22879134978,9.81096079538,10.22879134996,9.75880972106,9.90519817476,10.22879134969,10.22879134969,10.10315254516,8.61462354674,10.22879134966,10.03433333258,10.22879134958,10.22879134978,9.55839231178,10.22879134988,9.02912214478,8.20396248028,10.22879134928,10.22879134928,10.22879134938,10.22879134938,10.22879134988,10.22879134922,10.22879134922,8.33409567038,10.22879134938,10.22879134978,9.59069280728,10.22879134968,6.63116374658,10.22879134938,10.22879134928,10.22879134928,9.06232489368,9.12983217398,10.22879134962,10.22879134962,9.54111072499,10.22879134958,10.228791349522,10.228791349522,10.05330783048,8.60002278868,10.22879134978,10.22879134978,10.22879134973,10.22879134973,10.22879134978,10.228791349916,10.228791349916,10.22879134988,10.22879134988,6.15017252818,7.42084155598
"t115",7.3652565461,2.9062089413,2.9062089413,2.9062089409,0.28861544798,0,3.647627572,3.3242783978,3.64762757197,3.64762757197,3.647627572,3.64762757199,3.64762757199,3.64762757199,9.15105195868,9.15105195869,9.15105195869,8.83079893038,9.15105195868,9.15105195878,9.15105195889,9.15105195889,9.15105195799,9.15105195819,9.15105195819,8.40972891649,7.95072612469,5.71121276412,6.51168313801,9.15105195871,9.15105195871,9.15105195871,9.15105195871,9.15105195871,7.23642053262,7.50214023631,9.15105195891,9.15105195841,9.15105195839,9.15105195839,9.15105195841,9.15105195841,6.84804357001,9.15105195821,8.733255706181,9.15105195856,9.15105195856,9.15105195856,9.15105195856,9.1510519586,9.1510519586,9.15105195861,9.15105195847,9.15105195844,9.15105195844,9.15105195844,9.15105195831,6.05938180689,6.30448439279,5.2688317571,7.5974626005,9.000373934,8.73098524114,10.32869763294,10.328697633253,10.328697633353,10.328697633353,10.301611810373,10.328697633313,10.328697633263,10.328697633263,9.810095874283,9.48949617854,10.32869763374,9.875305863446,10.328697633726,10.328697633726,10.328697633746,10.3286976332,10.3286976332,9.1852109034,9.86368505598,9.88934733481,10.32869763328,10.32869763328,10.32869763329,10.32869763329,10.32869763331,9.464229647955,9.93249485502,10.3286976332,9.7010833404,10.328697633,8.3872317503,7.8879136501,9.8883547496,10.3286976334,9.910867079,10.32869763358,9.85871600468,10.00510445838,10.32869763331,10.32869763331,10.20305882878,8.71452983036,10.32869763328,10.1342396162,10.3286976332,10.3286976334,9.6582985954,10.3286976335,9.1290284284,8.3038687639,10.3286976329,10.3286976329,10.328697633,10.328697633,10.3286976335,10.32869763284,10.32869763284,8.434001954,10.328697633,10.3286976334,9.6905990909,10.3286976333,6.7310700302,10.328697633,10.3286976329,10.3286976329,9.1622311773,9.2297384576,10.32869763324,10.32869763324,9.64101700861,10.3286976332,10.328697633142,10.328697633142,10.1532141141,8.6999290723,10.3286976334,10.3286976334,10.32869763335,10.32869763335,10.3286976334,10.328697633536,10.328697633536,10.3286976335,10.3286976335,6.2500788118,7.5207478396
"t90",7.3652565457,3.6476275717,3.6476275717,3.6476275713,3.54772128838,3.647627572,0,0.5384993396,2.17833264537,2.17833264537,2.1783326454,2.17833264539,2.17833264539,2.17833264539,9.15105195828,9.15105195829,9.15105195829,8.83079892998,9.15105195828,9.15105195838,9.15105195849,9.15105195849,9.15105195759,9.15105195779,9.15105195779,8.40972891609,7.95072612429,5.71121276372,6.51168313761,9.15105195831,9.15105195831,9.15105195831,9.15105195831,9.15105195831,7.23642053222,7.50214023591,9.15105195851,9.15105195801,9.15105195799,9.15105195799,9.15105195801,9.15105195801,6.84804356961,9.15105195781,8.733255705781,9.15105195816,9.15105195816,9.15105195816,9.15105195816,9.1510519582,9.1510519582,9.15105195821,9.15105195807,9.15105195804,9.15105195804,9.15105195804,9.15105195791,6.05938180649,6.30448439239,5.2688317567,7.5974626001,9.0003739336,8.73098524074,10.32869763254,10.328697632853,10.328697632953,10.328697632953,10.301611809973,10.328697632913,10.328697632863,10.328697632863,9.810095873883,9.48949617814,10.32869763334,9.875305863046,10.328697633326,10.328697633326,10.328697633346,10.3286976328,10.3286976328,9.185210903,9.86368505558,9.88934733441,10.32869763288,10.32869763288,10.32869763289,10.32869763289,10.32869763291,9.464229647555,9.93249485462,10.3286976328,9.70108334,10.3286976326,8.3872317499,7.8879136497,9.8883547492,10.328697633,9.9108670786,10.32869763318,9.85871600428,10.00510445798,10.32869763291,10.32869763291,10.20305882838,8.71452982996,10.32869763288,10.1342396158,10.3286976328,10.328697633,9.658298595,10.3286976331,9.129028428,8.3038687635,10.3286976325,10.3286976325,10.3286976326,10.3286976326,10.3286976331,10.32869763244,10.32869763244,8.4340019536,10.3286976326,10.328697633,9.6905990905,10.3286976329,6.7310700298,10.3286976326,10.3286976325,10.3286976325,9.1622311769,9.2297384572,10.32869763284,10.32869763284,9.64101700821,10.3286976328,10.328697632742,10.328697632742,10.1532141137,8.6999290719,10.328697633,10.328697633,10.32869763295,10.32869763295,10.328697633,10.328697633136,10.328697633136,10.3286976331,10.3286976331,6.2500788114,7.5207478392
"t91",7.0419073715,3.3242783975,3.3242783975,3.3242783971,3.22437211418,3.3242783978,0.5384993396,0,1.85498347117,1.85498347117,1.8549834712,1.85498347119,1.85498347119,1.85498347119,8.82770278408,8.82770278409,8.82770278409,8.50744975578,8.82770278408,8.82770278418,8.82770278429,8.82770278429,8.82770278339,8.82770278359,8.82770278359,8.08637974189,7.62737695009,5.38786358952,6.18833396341,8.82770278411,8.82770278411,8.82770278411,8.82770278411,8.82770278411,6.91307135802,7.17879106171,8.82770278431,8.82770278381,8.82770278379,8.82770278379,8.82770278381,8.82770278381,6.52469439541,8.82770278361,8.409906531581,8.82770278396,8.82770278396,8.82770278396,8.82770278396,8.827702784,8.827702784,8.82770278401,8.82770278387,8.82770278384,8.82770278384,8.82770278384,8.82770278371,5.73603263229,5.98113521819,4.9454825825,7.2741134259,8.6770247594,8.40763606654,10.00534845834,10.005348458653,10.005348458753,10.005348458753,9.978262635773,10.005348458713,10.005348458663,10.005348458663,9.486746699683,9.16614700394,10.00534845914,9.551956688846,10.005348459126,10.005348459126,10.005348459146,10.0053484586,10.0053484586,8.8618617288,9.54033588138,9.56599816021,10.00534845868,10.00534845868,10.00534845869,10.00534845869,10.00534845871,9.140880473355,9.60914568042,10.0053484586,9.3777341658,10.0053484584,8.0638825757,7.5645644755,9.565005575,10.0053484588,9.5875179044,10.00534845898,9.53536683008,9.68175528378,10.00534845871,10.00534845871,9.87970965418,8.39118065576,10.00534845868,9.8108904416,10.0053484586,10.0053484588,9.3349494208,10.0053484589,8.8056792538,7.9805195893,10.0053484583,10.0053484583,10.0053484584,10.0053484584,10.0053484589,10.00534845824,10.00534845824,8.1106527794,10.0053484584,10.0053484588,9.3672499163,10.0053484587,6.4077208556,10.0053484584,10.0053484583,10.0053484583,8.8388820027,8.906389283,10.00534845864,10.00534845864,9.31766783401,10.0053484586,10.005348458542,10.005348458542,9.8298649395,8.3765798977,10.0053484588,10.0053484588,10.00534845875,10.00534845875,10.0053484588,10.005348458936,10.005348458936,10.0053484589,10.0053484589,5.9267296372,7.197398665
"t93",7.36525654567,3.64762757167,3.64762757167,3.64762757127,3.54772128835,3.64762757197,2.17833264537,1.85498347117,0,0.8446234034,0.92531621137,1.68280236356,1.68280236356,1.68280236356,9.15105195825,9.15105195826,9.15105195826,8.83079892995,9.15105195825,9.15105195835,9.15105195846,9.15105195846,9.15105195756,9.15105195776,9.15105195776,8.40972891606,7.95072612426,5.71121276369,6.51168313758,9.15105195828,9.15105195828,9.15105195828,9.15105195828,9.15105195828,7.23642053219,7.50214023588,9.15105195848,9.15105195798,9.15105195796,9.15105195796,9.15105195798,9.15105195798,6.84804356958,9.15105195778,8.733255705751,9.15105195813,9.15105195813,9.15105195813,9.15105195813,9.15105195817,9.15105195817,9.15105195818,9.15105195804,9.15105195801,9.15105195801,9.15105195801,9.15105195788,6.05938180646,6.30448439236,5.26883175667,7.59746260007,9.00037393357,8.73098524071,10.32869763251,10.328697632823,10.328697632923,10.328697632923,10.301611809943,10.328697632883,10.328697632833,10.328697632833,9.810095873853,9.48949617811,10.32869763331,9.875305863016,10.328697633296,10.328697633296,10.328697633316,10.32869763277,10.32869763277,9.18521090297,9.86368505555,9.88934733438,10.32869763285,10.32869763285,10.32869763286,10.32869763286,10.32869763288,9.464229647525,9.93249485459,10.32869763277,9.70108333997,10.32869763257,8.38723174987,7.88791364967,9.88835474917,10.32869763297,9.91086707857,10.32869763315,9.85871600425,10.00510445795,10.32869763288,10.32869763288,10.20305882835,8.71452982993,10.32869763285,10.13423961577,10.32869763277,10.32869763297,9.65829859497,10.32869763307,9.12902842797,8.30386876347,10.32869763247,10.32869763247,10.32869763257,10.32869763257,10.32869763307,10.32869763241,10.32869763241,8.43400195357,10.32869763257,10.32869763297,9.69059909047,10.32869763287,6.73107002977,10.32869763257,10.32869763247,10.32869763247,9.16223117687,9.22973845717,10.32869763281,10.32869763281,9.64101700818,10.32869763277,10.328697632712,10.328697632712,10.15321411367,8.69992907187,10.32869763297,10.32869763297,10.32869763292,10.32869763292,10.32869763297,10.328697633106,10.328697633106,10.32869763307,10.32869763307,6.25007881137,7.52074783917
"t94",7.36525654567,3.64762757167,3.64762757167,3.64762757127,3.54772128835,3.64762757197,2.17833264537,1.85498347117,0.8446234034,0,0.92531621137,1.68280236356,1.68280236356,1.68280236356,9.15105195825,9.15105195826,9.15105195826,8.83079892995,9.15105195825,9.15105195835,9.15105195846,9.15105195846,9.15105195756,9.15105195776,9.15105195776,8.40972891606,7.95072612426,5.71121276369,6.51168313758,9.15105195828,9.15105195828,9.15105195828,9.15105195828,9.15105195828,7.23642053219,7.50214023588,9.15105195848,9.15105195798,9.15105195796,9.15105195796,9.15105195798,9.15105195798,6.84804356958,9.15105195778,8.733255705751,9.15105195813,9.15105195813,9.15105195813,9.15105195813,9.15105195817,9.15105195817,9.15105195818,9.15105195804,9.15105195801,9.15105195801,9.15105195801,9.15105195788,6.05938180646,6.30448439236,5.26883175667,7.59746260007,9.00037393357,8.73098524071,10.32869763251,10.328697632823,10.328697632923,10.328697632923,10.301611809943,10.328697632883,10.328697632833,10.328697632833,9.810095873853,9.48949617811,10.32869763331,9.875305863016,10.328697633296,10.328697633296,10.328697633316,10.32869763277,10.32869763277,9.18521090297,9.86368505555,9.88934733438,10.32869763285,10.32869763285,10.32869763286,10.32869763286,10.32869763288,9.464229647525,9.93249485459,10.32869763277,9.70108333997,10.32869763257,8.38723174987,7.88791364967,9.88835474917,10.32869763297,9.91086707857,10.32869763315,9.85871600425,10.00510445795,10.32869763288,10.32869763288,10.20305882835,8.71452982993,10.32869763285,10.13423961577,10.32869763277,10.32869763297,9.65829859497,10.32869763307,9.12902842797,8.30386876347,10.32869763247,10.32869763247,10.32869763257,10.32869763257,10.32869763307,10.32869763241,10.32869763241,8.43400195357,10.32869763257,10.32869763297,9.69059909047,10.32869763287,6.73107002977,10.32869763257,10.32869763247,10.32869763247,9.16223117687,9.22973845717,10.32869763281,10.32869763281,9.64101700818,10.32869763277,10.328697632712,10.328697632712,10.15321411367,8.69992907187,10.32869763297,10.32869763297,10.32869763292,10.32869763292,10.32869763297,10.328697633106,10.328697633106,10.32869763307,10.32869763307,6.25007881137,7.52074783917
