"accepted_species","traits"
"t18",0
"t97",NA
"t98",1
"t103",1
"t110",0
"t116",0
"t126",0
"t133",0
"t135",0
"t137",0
"t138",NA
"t141",0
"t142",0
"t146",0
"t147",1
"t149",0
"t158",1
"t161",1
"t168",1
"t169",0
"t172",0
"t175",0
"t176",0
"t179",0
"t180",1
"t181",0
"t182",1
"t183",0
"t188",0
"t189",0
"t190",1
"t192",0
"t194",NA
"t195",1
"t196",1
"t199",NA
"t200",NA
"t201",1
"t203",0
"t204",1
"t208",0
"t211",0
"t213",0
"t215",0
"t216",0
"t217",0
"t219",NA
"t220",1
"t221",0
"t222",0
"t223",0
"t224",0
"t225",0
"t226",1
"t227",0
"t228",1
"t229",1
"t230",0
"t231",0
"t232",1
"t233",1
"t234",1
"t235",NA
"t237",0
"t238",1
"t239",0
"t240",1
"t241",1
"t242",0
"t243",0
"t244",0
"t245",1
"t246",0
"t247",0
"t248",1
"t249",1
"t250",0
"t251",0
"t252",0
"t253",NA
"t254",0
"t255",1
"t256",1
"t257",1
"t258",1
"t259",0
"t260",1
"t261",0
"t262",0
"t264",NA
"t265",NA
"t266",1
"t267",1
"t268",1
"t269",0
"t270",0
"t271",0
"t272",0
"t273",0
"t274",0
