"","turnover.rates","eps.values","transition.rates"
"1",0.520963625749573,0.325411632889882,NA
"2",0.900015723425895,0.660169231006876,0.628211495699361
"3",0.100577394478023,0.699195152847096,0.584621523972601
"4",0.872462256811559,0.970254414714873,0.663539507193491
"5",0.520963625749573,0.325411632889882,0.808417221065611
"6",0.900015723425895,0.660169231006876,NA
"7",0.100577394478023,0.699195152847096,0.672704258468002
"8",0.872462256811559,0.970254414714873,0.844116279855371
"9",0.520963625749573,0.325411632889882,0.516113199526444
"10",0.900015723425895,0.660169231006876,0.230914366431534
"11",0.100577394478023,0.699195152847096,NA
"12",0.872462256811559,0.970254414714873,0.558234296739101
"13",0.520963625749573,0.325411632889882,0.32586936163716
"14",0.900015723425895,0.660169231006876,0.70464621623978
"15",0.100577394478023,0.699195152847096,0.0986594529822469
"16",0.872462256811559,0.970254414714873,NA
