accepted_species,estimate
t23,-0.5188754
t67,0.5908358
t153,0.5113028
t154,0.5113028
t104,0.4677758
t95,0.4677758
t135,0.8717667
t58,0.15874575
t59,7.954845e-05
t160,0.24783377
t144,0.24783377
t109,0.25924984
t79,-0.08370221
t165,-0.8326762
t166,-0.8326762
t63,-0.86493766
