accepted_species,estimate
t23,-0.6288548920183323
t67,0.6989925159818047
t153,1.4060008283561327
t154,1.4154544462004612
t104,0.9446022721254608
t95,0.8633404462603111
t135,0.5227127623813346
t58,-0.14818265421814497
t59,0.3948995667352551
t160,0.3187642747200908
t144,0.31456241024922377
t109,0.12635313884048066
t79,0.09546800924479443
t165,-0.8785236083655099
t166,-0.8777671447646689
t63,-1.0722450642910888
