"","t15","t114","t115","t96","t93","t89","t84","t18","t19","t132","t133","t103","t149","t150","t113","t116","t117","t59","t82","t83","t73","t134","t135","t41","t55","t98","t99","t95","t94","t130","t131","t108","t33","t76","t77","t75","t65","t153","t154","t142","t10","t3","t4","t5","t11","t27","t28","t34","t35","t29","t14","t9","t30","t47","t48","t49","t50","t20","t21","t127","t128","t129","t57","t78","t79","t74","t8","t17","t87","t88","t124","t125","t53","t54","t39","t80","t81","t101","t102","t72","t70","t71","t140","t141","t66","t22","t23","t56","t61","t100","t122","t123","t143","t144","t97","t92","t145","t146","t62","t46","t126","t147","t148","t31","t32","t24","t16","t45","t63","t64","t118","t119","t68","t104","t105","t67","t58","t43","t44","t120","t121","t109","t110","t51","t52","t107","t136","t137","t106","t151","t152","t69","t90","t91","t38","t138","t139","t40","t12","t60","t85","t86","t36","t37","t42","t111","t112","t25","t26","t13","t7","t6","t2","t1"
"t15",0,3.48515082951,3.48515082951,3.48515082951,3.48515082955,3.48515082953,3.4851508295,1.637961545435,3.485150829735,3.485150829925,3.485150829925,3.485150830025,3.485150829985,3.485150829985,3.485150829985,3.485150829965,3.485150829965,3.485150829985,3.485150829985,3.485150829985,3.485150829885,3.485150829885,3.485150829885,2.583443490485,5.4853262951,5.485326295377,5.319867237577,5.485326295427,5.4853262954,5.46341662012,5.4853262954,5.4853262954,3.93149065651,5.485326295527,5.485326295527,5.48532629561,5.19384629889,5.48532629554,5.48532629554,5.48532629554,1.9440038667,3.64886052895,5.95477278931,5.43781171271,6.21211593385,8.87597095375,8.63629990265,8.05799700304,9.78073315325,9.67771774065,6.50059338411,6.09054246585,9.78073315345,9.78073315325,9.78073315325,9.78073315363,9.78073315363,9.78073315313,8.50473882213,9.78073315343,9.780733153435,9.780733153435,9.78073315343,9.45330623687,9.78073315347,9.78073315343,5.66987419683,6.70661354066,9.78073315316,9.78073315316,9.72208320876,9.78073315306,9.78073315286,9.12051283166,8.76027031345,9.78073315345,9.78073315345,9.474626385,9.78073315335,9.78073315335,9.36757151555,9.54917575485,9.78073315341,9.78073315341,9.78073315336,7.96508703166,8.82282895896,9.78073315326,9.78073315296,9.780733152898,9.780733152898,9.780733152898,9.7807331529,9.7807331529,9.78073315296,9.78073315296,9.780733153,9.780733153,9.63776717616,8.61488120923,9.74356961518,9.7807331526,9.7807331526,8.20953011786,9.78073315326,7.95603004806,7.26318293955,9.78073315305,9.78073315315,9.46119984997,9.78073315311,9.78073315311,9.780733153169,9.780733153169,9.780733153169,9.126777596349,9.78073315315,8.60842776071,9.43913276891,9.78073315319,9.78073315319,9.78073315319,9.78073315319,9.78073315329,9.78073315329,9.780733152581,9.752915685911,9.780733152531,9.78073315255,9.78073315285,9.78073315285,9.78073315285,9.78073315285,9.48437849585,9.78073315265,9.78073315247,9.78073315247,8.45065969545,8.61740268425,9.78073315375,9.78073315375,9.78073315375,8.68700726235,8.39693611769,8.67530227759,9.54842932483,9.78073315409,8.25927378015,8.14155011165,9.78073315315,6.57909834135,5.68319644495,4.141429859,4.4358556663
"t114",3.48515082951,0,0.502118389,0.7299360472,0.82240858696,0.91707485178,0.96537330661,3.796163560545,5.643352844845,5.643352845035,5.643352845035,5.643352845135,5.643352845095,5.643352845095,5.643352845095,5.643352845075,5.643352845075,5.643352845095,5.643352845095,5.643352845095,5.643352844995,5.643352844995,5.643352844995,4.741645505595,8.56173156581,8.561731566087,8.396272508287,8.561731566137,8.56173156611,8.53982189083,8.56173156611,8.56173156611,7.00789592722,8.561731566237,8.561731566237,8.56173156632,8.2702515696,8.56173156625,8.56173156625,8.56173156625,5.02040913741,6.72526579966,9.03117806002,8.51421698342,9.28852120456,11.95237622446,11.71270517336,11.13440227375,12.85713842396,12.75412301136,9.57699865482,9.16694773656,12.85713842416,12.85713842396,12.85713842396,12.85713842434,12.85713842434,12.85713842384,11.58114409284,12.85713842414,12.857138424145,12.857138424145,12.85713842414,12.52971150758,12.85713842418,12.85713842414,8.74627946754,9.78301881137,12.85713842387,12.85713842387,12.79848847947,12.85713842377,12.85713842357,12.19691810237,11.83667558416,12.85713842416,12.85713842416,12.55103165571,12.85713842406,12.85713842406,12.44397678626,12.62558102556,12.85713842412,12.85713842412,12.85713842407,11.04149230237,11.89923422967,12.85713842397,12.85713842367,12.857138423608,12.857138423608,12.857138423608,12.85713842361,12.85713842361,12.85713842367,12.85713842367,12.85713842371,12.85713842371,12.71417244687,11.69128647994,12.81997488589,12.85713842331,12.85713842331,11.28593538857,12.85713842397,11.03243531877,10.33958821026,12.85713842376,12.85713842386,12.53760512068,12.85713842382,12.85713842382,12.857138423879,12.857138423879,12.857138423879,12.203182867059,12.85713842386,11.68483303142,12.51553803962,12.8571384239,12.8571384239,12.8571384239,12.8571384239,12.857138424,12.857138424,12.857138423291,12.829320956621,12.857138423241,12.85713842326,12.85713842356,12.85713842356,12.85713842356,12.85713842356,12.56078376656,12.85713842336,12.85713842318,12.85713842318,11.52706496616,11.69380795496,12.85713842446,12.85713842446,12.85713842446,11.76341253306,11.4733413884,11.7517075483,12.62483459554,12.8571384248,11.33567905086,11.21795538236,12.85713842386,9.65550361206,8.75960171566,7.21783512971,7.51226093701
"t115",3.48515082951,0.502118389,0,0.7299360472,0.82240858696,0.91707485178,0.96537330661,3.796163560545,5.643352844845,5.643352845035,5.643352845035,5.643352845135,5.643352845095,5.643352845095,5.643352845095,5.643352845075,5.643352845075,5.643352845095,5.643352845095,5.643352845095,5.643352844995,5.643352844995,5.643352844995,4.741645505595,8.56173156581,8.561731566087,8.396272508287,8.561731566137,8.56173156611,8.53982189083,8.56173156611,8.56173156611,7.00789592722,8.561731566237,8.561731566237,8.56173156632,8.2702515696,8.56173156625,8.56173156625,8.56173156625,5.02040913741,6.72526579966,9.03117806002,8.51421698342,9.28852120456,11.95237622446,11.71270517336,11.13440227375,12.85713842396,12.75412301136,9.57699865482,9.16694773656,12.85713842416,12.85713842396,12.85713842396,12.85713842434,12.85713842434,12.85713842384,11.58114409284,12.85713842414,12.857138424145,12.857138424145,12.85713842414,12.52971150758,12.85713842418,12.85713842414,8.74627946754,9.78301881137,12.85713842387,12.85713842387,12.79848847947,12.85713842377,12.85713842357,12.19691810237,11.83667558416,12.85713842416,12.85713842416,12.55103165571,12.85713842406,12.85713842406,12.44397678626,12.62558102556,12.85713842412,12.85713842412,12.85713842407,11.04149230237,11.89923422967,12.85713842397,12.85713842367,12.857138423608,12.857138423608,12.857138423608,12.85713842361,12.85713842361,12.85713842367,12.85713842367,12.85713842371,12.85713842371,12.71417244687,11.69128647994,12.81997488589,12.85713842331,12.85713842331,11.28593538857,12.85713842397,11.03243531877,10.33958821026,12.85713842376,12.85713842386,12.53760512068,12.85713842382,12.85713842382,12.857138423879,12.857138423879,12.857138423879,12.203182867059,12.85713842386,11.68483303142,12.51553803962,12.8571384239,12.8571384239,12.8571384239,12.8571384239,12.857138424,12.857138424,12.857138423291,12.829320956621,12.857138423241,12.85713842326,12.85713842356,12.85713842356,12.85713842356,12.85713842356,12.56078376656,12.85713842336,12.85713842318,12.85713842318,11.52706496616,11.69380795496,12.85713842446,12.85713842446,12.85713842446,11.76341253306,11.4733413884,11.7517075483,12.62483459554,12.8571384248,11.33567905086,11.21795538236,12.85713842386,9.65550361206,8.75960171566,7.21783512971,7.51226093701
"t96",3.48515082951,0.7299360472,0.7299360472,0,0.82240858696,0.91707485178,0.96537330661,3.796163560545,5.643352844845,5.643352845035,5.643352845035,5.643352845135,5.643352845095,5.643352845095,5.643352845095,5.643352845075,5.643352845075,5.643352845095,5.643352845095,5.643352845095,5.643352844995,5.643352844995,5.643352844995,4.741645505595,8.56173156581,8.561731566087,8.396272508287,8.561731566137,8.56173156611,8.53982189083,8.56173156611,8.56173156611,7.00789592722,8.561731566237,8.561731566237,8.56173156632,8.2702515696,8.56173156625,8.56173156625,8.56173156625,5.02040913741,6.72526579966,9.03117806002,8.51421698342,9.28852120456,11.95237622446,11.71270517336,11.13440227375,12.85713842396,12.75412301136,9.57699865482,9.16694773656,12.85713842416,12.85713842396,12.85713842396,12.85713842434,12.85713842434,12.85713842384,11.58114409284,12.85713842414,12.857138424145,12.857138424145,12.85713842414,12.52971150758,12.85713842418,12.85713842414,8.74627946754,9.78301881137,12.85713842387,12.85713842387,12.79848847947,12.85713842377,12.85713842357,12.19691810237,11.83667558416,12.85713842416,12.85713842416,12.55103165571,12.85713842406,12.85713842406,12.44397678626,12.62558102556,12.85713842412,12.85713842412,12.85713842407,11.04149230237,11.89923422967,12.85713842397,12.85713842367,12.857138423608,12.857138423608,12.857138423608,12.85713842361,12.85713842361,12.85713842367,12.85713842367,12.85713842371,12.85713842371,12.71417244687,11.69128647994,12.81997488589,12.85713842331,12.85713842331,11.28593538857,12.85713842397,11.03243531877,10.33958821026,12.85713842376,12.85713842386,12.53760512068,12.85713842382,12.85713842382,12.857138423879,12.857138423879,12.857138423879,12.203182867059,12.85713842386,11.68483303142,12.51553803962,12.8571384239,12.8571384239,12.8571384239,12.8571384239,12.857138424,12.857138424,12.857138423291,12.829320956621,12.857138423241,12.85713842326,12.85713842356,12.85713842356,12.85713842356,12.85713842356,12.56078376656,12.85713842336,12.85713842318,12.85713842318,11.52706496616,11.69380795496,12.85713842446,12.85713842446,12.85713842446,11.76341253306,11.4733413884,11.7517075483,12.62483459554,12.8571384248,11.33567905086,11.21795538236,12.85713842386,9.65550361206,8.75960171566,7.21783512971,7.51226093701
"t93",3.48515082955,0.82240858696,0.82240858696,0.82240858696,0,0.91707485182,0.96537330665,3.796163560585,5.643352844885,5.643352845075,5.643352845075,5.643352845175,5.643352845135,5.643352845135,5.643352845135,5.643352845115,5.643352845115,5.643352845135,5.643352845135,5.643352845135,5.643352845035,5.643352845035,5.643352845035,4.741645505635,8.56173156585,8.561731566127,8.396272508327,8.561731566177,8.56173156615,8.53982189087,8.56173156615,8.56173156615,7.00789592726,8.561731566277,8.561731566277,8.56173156636,8.27025156964,8.56173156629,8.56173156629,8.56173156629,5.02040913745,6.7252657997,9.03117806006,8.51421698346,9.2885212046,11.9523762245,11.7127051734,11.13440227379,12.857138424,12.7541230114,9.57699865486,9.1669477366,12.8571384242,12.857138424,12.857138424,12.85713842438,12.85713842438,12.85713842388,11.58114409288,12.85713842418,12.857138424185,12.857138424185,12.85713842418,12.52971150762,12.85713842422,12.85713842418,8.74627946758,9.78301881141,12.85713842391,12.85713842391,12.79848847951,12.85713842381,12.85713842361,12.19691810241,11.8366755842,12.8571384242,12.8571384242,12.55103165575,12.8571384241,12.8571384241,12.4439767863,12.6255810256,12.85713842416,12.85713842416,12.85713842411,11.04149230241,11.89923422971,12.85713842401,12.85713842371,12.857138423648,12.857138423648,12.857138423648,12.85713842365,12.85713842365,12.85713842371,12.85713842371,12.85713842375,12.85713842375,12.71417244691,11.69128647998,12.81997488593,12.85713842335,12.85713842335,11.28593538861,12.85713842401,11.03243531881,10.3395882103,12.8571384238,12.8571384239,12.53760512072,12.85713842386,12.85713842386,12.857138423919,12.857138423919,12.857138423919,12.203182867099,12.8571384239,11.68483303146,12.51553803966,12.85713842394,12.85713842394,12.85713842394,12.85713842394,12.85713842404,12.85713842404,12.857138423331,12.829320956661,12.857138423281,12.8571384233,12.8571384236,12.8571384236,12.8571384236,12.8571384236,12.5607837666,12.8571384234,12.85713842322,12.85713842322,11.5270649662,11.693807955,12.8571384245,12.8571384245,12.8571384245,11.7634125331,11.47334138844,11.75170754834,12.62483459558,12.85713842484,11.3356790509,11.2179553824,12.8571384239,9.6555036121,8.7596017157,7.21783512975,7.51226093705
"t89",3.48515082953,0.91707485178,0.91707485178,0.91707485178,0.91707485182,0,0.96537330663,3.796163560565,5.643352844865,5.643352845055,5.643352845055,5.643352845155,5.643352845115,5.643352845115,5.643352845115,5.643352845095,5.643352845095,5.643352845115,5.643352845115,5.643352845115,5.643352845015,5.643352845015,5.643352845015,4.741645505615,8.56173156583,8.561731566107,8.396272508307,8.561731566157,8.56173156613,8.53982189085,8.56173156613,8.56173156613,7.00789592724,8.561731566257,8.561731566257,8.56173156634,8.27025156962,8.56173156627,8.56173156627,8.56173156627,5.02040913743,6.72526579968,9.03117806004,8.51421698344,9.28852120458,11.95237622448,11.71270517338,11.13440227377,12.85713842398,12.75412301138,9.57699865484,9.16694773658,12.85713842418,12.85713842398,12.85713842398,12.85713842436,12.85713842436,12.85713842386,11.58114409286,12.85713842416,12.857138424165,12.857138424165,12.85713842416,12.5297115076,12.8571384242,12.85713842416,8.74627946756,9.78301881139,12.85713842389,12.85713842389,12.79848847949,12.85713842379,12.85713842359,12.19691810239,11.83667558418,12.85713842418,12.85713842418,12.55103165573,12.85713842408,12.85713842408,12.44397678628,12.62558102558,12.85713842414,12.85713842414,12.85713842409,11.04149230239,11.89923422969,12.85713842399,12.85713842369,12.857138423628,12.857138423628,12.857138423628,12.85713842363,12.85713842363,12.85713842369,12.85713842369,12.85713842373,12.85713842373,12.71417244689,11.69128647996,12.81997488591,12.85713842333,12.85713842333,11.28593538859,12.85713842399,11.03243531879,10.33958821028,12.85713842378,12.85713842388,12.5376051207,12.85713842384,12.85713842384,12.857138423899,12.857138423899,12.857138423899,12.203182867079,12.85713842388,11.68483303144,12.51553803964,12.85713842392,12.85713842392,12.85713842392,12.85713842392,12.85713842402,12.85713842402,12.857138423311,12.829320956641,12.857138423261,12.85713842328,12.85713842358,12.85713842358,12.85713842358,12.85713842358,12.56078376658,12.85713842338,12.8571384232,12.8571384232,11.52706496618,11.69380795498,12.85713842448,12.85713842448,12.85713842448,11.76341253308,11.47334138842,11.75170754832,12.62483459556,12.85713842482,11.33567905088,11.21795538238,12.85713842388,9.65550361208,8.75960171568,7.21783512973,7.51226093703
"t84",3.4851508295,0.96537330661,0.96537330661,0.96537330661,0.96537330665,0.96537330663,0,3.796163560535,5.643352844835,5.643352845025,5.643352845025,5.643352845125,5.643352845085,5.643352845085,5.643352845085,5.643352845065,5.643352845065,5.643352845085,5.643352845085,5.643352845085,5.643352844985,5.643352844985,5.643352844985,4.741645505585,8.5617315658,8.561731566077,8.396272508277,8.561731566127,8.5617315661,8.53982189082,8.5617315661,8.5617315661,7.00789592721,8.561731566227,8.561731566227,8.56173156631,8.27025156959,8.56173156624,8.56173156624,8.56173156624,5.0204091374,6.72526579965,9.03117806001,8.51421698341,9.28852120455,11.95237622445,11.71270517335,11.13440227374,12.85713842395,12.75412301135,9.57699865481,9.16694773655,12.85713842415,12.85713842395,12.85713842395,12.85713842433,12.85713842433,12.85713842383,11.58114409283,12.85713842413,12.857138424135,12.857138424135,12.85713842413,12.52971150757,12.85713842417,12.85713842413,8.74627946753,9.78301881136,12.85713842386,12.85713842386,12.79848847946,12.85713842376,12.85713842356,12.19691810236,11.83667558415,12.85713842415,12.85713842415,12.5510316557,12.85713842405,12.85713842405,12.44397678625,12.62558102555,12.85713842411,12.85713842411,12.85713842406,11.04149230236,11.89923422966,12.85713842396,12.85713842366,12.857138423598,12.857138423598,12.857138423598,12.8571384236,12.8571384236,12.85713842366,12.85713842366,12.8571384237,12.8571384237,12.71417244686,11.69128647993,12.81997488588,12.8571384233,12.8571384233,11.28593538856,12.85713842396,11.03243531876,10.33958821025,12.85713842375,12.85713842385,12.53760512067,12.85713842381,12.85713842381,12.857138423869,12.857138423869,12.857138423869,12.203182867049,12.85713842385,11.68483303141,12.51553803961,12.85713842389,12.85713842389,12.85713842389,12.85713842389,12.85713842399,12.85713842399,12.857138423281,12.829320956611,12.857138423231,12.85713842325,12.85713842355,12.85713842355,12.85713842355,12.85713842355,12.56078376655,12.85713842335,12.85713842317,12.85713842317,11.52706496615,11.69380795495,12.85713842445,12.85713842445,12.85713842445,11.76341253305,11.47334138839,11.75170754829,12.62483459553,12.85713842479,11.33567905085,11.21795538235,12.85713842385,9.65550361205,8.75960171565,7.2178351297,7.512260937
"t18",1.637961545435,3.796163560545,3.796163560545,3.796163560545,3.796163560585,3.796163560565,3.796163560535,0,3.6356065357,3.79317730499,3.79317730499,3.79317730509,3.79317730505,3.79317730505,3.79317730505,3.79317730503,3.79317730503,3.79317730505,3.79317730505,3.79317730505,3.79317730495,3.79317730495,3.79317730495,2.89146996555,6.714542281735,6.714542282012,6.549083224212,6.714542282062,6.714542282035,6.692632606755,6.714542282035,6.714542282035,5.160706643145,6.714542282162,6.714542282162,6.714542282245,6.423062285525,6.714542282175,6.714542282175,6.714542282175,3.173219853335,4.878076515585,7.183988775945,6.667027699345,7.441331920485,10.105186940385,9.865515889285,9.287212989675,11.009949139885,10.906933727285,7.729809370745,7.319758452485,11.009949140085,11.009949139885,11.009949139885,11.009949140265,11.009949140265,11.009949139765,9.733954808765,11.009949140065,11.00994914007,11.00994914007,11.009949140065,10.682522223505,11.009949140105,11.009949140065,6.899090183465,7.935829527295,11.009949139795,11.009949139795,10.951299195395,11.009949139695,11.009949139495,10.349728818295,9.989486300085,11.009949140085,11.009949140085,10.703842371635,11.009949139985,11.009949139985,10.596787502185,10.778391741485,11.009949140045,11.009949140045,11.009949139995,9.194303018295,10.052044945595,11.009949139895,11.009949139595,11.009949139533,11.009949139533,11.009949139533,11.009949139535,11.009949139535,11.009949139595,11.009949139595,11.009949139635,11.009949139635,10.866983162795,9.844097195865,10.972785601815,11.009949139235,11.009949139235,9.438746104495,11.009949139895,9.185246034695,8.492398926185,11.009949139685,11.009949139785,10.690415836605,11.009949139745,11.009949139745,11.009949139804,11.009949139804,11.009949139804,10.355993582984,11.009949139785,9.837643747345,10.668348755545,11.009949139825,11.009949139825,11.009949139825,11.009949139825,11.009949139925,11.009949139925,11.009949139216,10.982131672546,11.009949139166,11.009949139185,11.009949139485,11.009949139485,11.009949139485,11.009949139485,10.713594482485,11.009949139285,11.009949139105,11.009949139105,9.679875682085,9.846618670885,11.009949140385,11.009949140385,11.009949140385,9.916223248985,9.626152104325,9.904518264225,10.777645311465,11.009949140725,9.488489766785,9.370766098285,11.009949139785,7.808314327985,6.912412431585,5.370645845635,5.665071652935
"t19",3.485150829735,5.643352844845,5.643352844845,5.643352844845,5.643352844885,5.643352844865,5.643352844835,3.6356065357,0,5.64036658929,5.64036658929,5.64036658939,5.64036658935,5.64036658935,5.64036658935,5.64036658933,5.64036658933,5.64036658935,5.64036658935,5.64036658935,5.64036658925,5.64036658925,5.64036658925,4.73865924985,8.561731566035,8.561731566312,8.396272508512,8.561731566362,8.561731566335,8.539821891055,8.561731566335,8.561731566335,7.007895927445,8.561731566462,8.561731566462,8.561731566545,8.270251569825,8.561731566475,8.561731566475,8.561731566475,5.020409137635,6.725265799885,9.031178060245,8.514216983645,9.288521204785,11.952376224685,11.712705173585,11.134402273975,12.857138424185,12.754123011585,9.576998655045,9.166947736785,12.857138424385,12.857138424185,12.857138424185,12.857138424565,12.857138424565,12.857138424065,11.581144093065,12.857138424365,12.85713842437,12.85713842437,12.857138424365,12.529711507805,12.857138424405,12.857138424365,8.746279467765,9.783018811595,12.857138424095,12.857138424095,12.798488479695,12.857138423995,12.857138423795,12.196918102595,11.836675584385,12.857138424385,12.857138424385,12.551031655935,12.857138424285,12.857138424285,12.443976786485,12.625581025785,12.857138424345,12.857138424345,12.857138424295,11.041492302595,11.899234229895,12.857138424195,12.857138423895,12.857138423833,12.857138423833,12.857138423833,12.857138423835,12.857138423835,12.857138423895,12.857138423895,12.857138423935,12.857138423935,12.714172447095,11.691286480165,12.819974886115,12.857138423535,12.857138423535,11.285935388795,12.857138424195,11.032435318995,10.339588210485,12.857138423985,12.857138424085,12.537605120905,12.857138424045,12.857138424045,12.857138424104,12.857138424104,12.857138424104,12.203182867284,12.857138424085,11.684833031645,12.515538039845,12.857138424125,12.857138424125,12.857138424125,12.857138424125,12.857138424225,12.857138424225,12.857138423516,12.829320956846,12.857138423466,12.857138423485,12.857138423785,12.857138423785,12.857138423785,12.857138423785,12.560783766785,12.857138423585,12.857138423405,12.857138423405,11.527064966385,11.693807955185,12.857138424685,12.857138424685,12.857138424685,11.763412533285,11.473341388625,11.751707548525,12.624834595765,12.857138425025,11.335679051085,11.217955382585,12.857138424085,9.655503612285,8.759601715885,7.217835129935,7.512260937235
"t132",3.485150829925,5.643352845035,5.643352845035,5.643352845035,5.643352845075,5.643352845055,5.643352845025,3.79317730499,5.64036658929,0,0.213005784,0.6491693483,0.67989792154,0.67989792154,1.72062244974,1.72062244972,1.72062244972,1.92076470714,2.74798137414,2.74798137414,3.60991159944,3.60991159944,3.60991159944,2.70820426004,8.561731566225,8.561731566502,8.396272508702,8.561731566552,8.561731566525,8.539821891245,8.561731566525,8.561731566525,7.007895927635,8.561731566652,8.561731566652,8.561731566735,8.270251570015,8.561731566665,8.561731566665,8.561731566665,5.020409137825,6.725265800075,9.031178060435,8.514216983835,9.288521204975,11.952376224875,11.712705173775,11.134402274165,12.857138424375,12.754123011775,9.576998655235,9.166947736975,12.857138424575,12.857138424375,12.857138424375,12.857138424755,12.857138424755,12.857138424255,11.581144093255,12.857138424555,12.85713842456,12.85713842456,12.857138424555,12.529711507995,12.857138424595,12.857138424555,8.746279467955,9.783018811785,12.857138424285,12.857138424285,12.798488479885,12.857138424185,12.857138423985,12.196918102785,11.836675584575,12.857138424575,12.857138424575,12.551031656125,12.857138424475,12.857138424475,12.443976786675,12.625581025975,12.857138424535,12.857138424535,12.857138424485,11.041492302785,11.899234230085,12.857138424385,12.857138424085,12.857138424023,12.857138424023,12.857138424023,12.857138424025,12.857138424025,12.857138424085,12.857138424085,12.857138424125,12.857138424125,12.714172447285,11.691286480355,12.819974886305,12.857138423725,12.857138423725,11.285935388985,12.857138424385,11.032435319185,10.339588210675,12.857138424175,12.857138424275,12.537605121095,12.857138424235,12.857138424235,12.857138424294,12.857138424294,12.857138424294,12.203182867474,12.857138424275,11.684833031835,12.515538040035,12.857138424315,12.857138424315,12.857138424315,12.857138424315,12.857138424415,12.857138424415,12.857138423706,12.829320957036,12.857138423656,12.857138423675,12.857138423975,12.857138423975,12.857138423975,12.857138423975,12.560783766975,12.857138423775,12.857138423595,12.857138423595,11.527064966575,11.693807955375,12.857138424875,12.857138424875,12.857138424875,11.763412533475,11.473341388815,11.751707548715,12.624834595955,12.857138425215,11.335679051275,11.217955382775,12.857138424275,9.655503612475,8.759601716075,7.217835130125,7.512260937425
