"","t4","t5","t142","t143","t122","t114","t25","t59","t60","t34","t72","t82","t111","t112","t161","t162","t139","t157","t158","t152","t113","t61","t54","t41","t42","t18","t26","t27","t39","t40","t37","t44","t45","t30","t24","t62","t63","t148","t149","t115","t116","t65","t96","t97","t31","t36","t64","t95","t153","t154","t35","t108","t123","t124","t76","t23","t55","t70","t71","t80","t83","t84","t53","t32","t67","t73","t135","t136","t92","t93","t81","t46","t128","t130","t131","t7","t155","t156","t121","t29","t47","t98","t146","t147","t91","t75","t119","t120","t117","t118","t77","t33","t104","t105","t125","t126","t78","t140","t141","t129","t85","t137","t138","t127","t90","t144","t145","t102","t103","t66","t100","t101","t94","t19","t20","t11","t12","t132","t150","t151","t56","t99","t109","t110","t88","t89","t159","t160","t106","t107","t68","t74","t79","t133","t134","t3","t1","t13","t16","t17","t6","t9","t21","t22","t38","t86","t87","t69","t50","t28","t2","t48","t49","t43","t57","t58","t51","t52","t14","t15","t10","t8"
"t65",4.51411506281,4.76980293371,8.27480002189,8.27480002189,8.27480002199,8.27480002191,7.16730916351,8.27480002232,7.27172669592,6.57580960132,8.27480002262,8.27480002265,8.27480002255,8.27480002255,8.274800022576,8.274800022576,8.27480002255,8.27480002265,8.27480002265,8.27480002265,8.27480002265,7.16013574002,7.02574602582,7.07424076942,7.38907302802,8.27480002202,5.61999820799,5.63715308329,6.30034571779,7.79923088279,6.34042758819,7.69909976569,6.81914175539,7.79923088279,2.61854326269,1.7403223322,2.3098813186,1.2374219655,1.2374219655,1.16171157342,1.23742196552,0,1.4186076499,1.5937918013,3.1259795857,3.0187665801,4.4454058123,4.4454058118,4.44540581179,4.44540581179,5.2637913713,5.3218029898,5.3218029898,5.3218029898,5.3218029898,3.40830663399,6.78007562209,6.55845286189,6.78007562239,6.78007562249,6.78007562252,6.78007562252,5.65383750469,8.80858286968,8.289187050164,8.808582870034,8.808582870034,8.808582870034,8.80858287008,8.80858287008,8.80858287008,7.52343888088,8.80858286961,8.80858286962,8.80858286962,6.21171919413,9.798618462068,9.798618462068,9.798618462128,7.987530717528,8.861232457628,9.798618462368,9.798618462368,9.798618462368,9.798618462328,9.221354596028,9.798618462428,9.798618462428,9.798618462728,9.798618462728,9.087580694968,9.798618462428,9.798618463028,9.798618463028,9.798618463028,9.798618463028,9.714689958294,9.798618462971,9.798618462971,9.798618462991,9.522810052991,9.798618463071,9.713188106131,9.798618463051,9.306620336751,9.798618463054,9.798618463054,9.798618462928,9.798618462928,9.033482716028,9.798618463288,9.798618463288,9.798618463328,6.29539242453,6.74619774263,7.50037860237,7.56970037457,11.01768555917,11.01768555912,11.01768555912,11.01768555937,11.01768555937,10.88799537738,11.01768555938,11.01768555937,11.01768555939,11.01768555939,11.01768555939,11.01768555937,11.01768555937,11.01768555937,11.01768555945,11.01768555945,11.01768555945,11.01768555945,6.39969536469,7.043992663599,7.604334795299,8.018510584799,9.105549080699,9.744801473299,7.970379676799,8.809387825799,8.302651775799,11.017685559499,11.017685559799,11.017685559799,10.428929028999,11.017685559799,11.017685559599,6.040649676199,11.01768555967,10.15952755717,11.01768555947,10.90753825997,9.78095377817,11.01768555956,10.09515202296,9.53154461921,9.73195168021,8.15335886301,7.15558696301
"t96",5.05231897691,5.30800684781,8.81300393599,8.81300393599,8.81300393609,8.81300393601,7.70551307761,8.81300393642,7.80993061002,7.11401351542,8.81300393672,8.81300393675,8.81300393665,8.81300393665,8.813003936676,8.813003936676,8.81300393665,8.81300393675,8.81300393675,8.81300393675,8.81300393675,7.69833965412,7.56394993992,7.61244468352,7.92727694212,8.81300393612,6.15820212209,6.17535699739,6.83854963189,8.33743479689,6.87863150229,8.23730367979,7.35734566949,8.33743479689,3.15674717679,2.2785262463,2.8480852327,2.1319957154,2.1319957154,2.05628532332,2.13199571542,1.4186076499,0,0.942369319,3.6641834998,3.5569704942,4.9836097264,4.9836097259,4.98360972589,4.98360972589,5.8019952854,5.8600069039,5.8600069039,5.8600069039,5.8600069039,3.94651054809,7.31827953619,7.09665677599,7.31827953649,7.31827953659,7.31827953662,7.31827953662,6.19204141879,9.34678678378,8.827390964264,9.346786784134,9.346786784134,9.346786784134,9.34678678418,9.34678678418,9.34678678418,8.06164279498,9.34678678371,9.34678678372,9.34678678372,6.74992310823,10.336822376168,10.336822376168,10.336822376228,8.525734631628,9.399436371728,10.336822376468,10.336822376468,10.336822376468,10.336822376428,9.759558510128,10.336822376528,10.336822376528,10.336822376828,10.336822376828,9.625784609068,10.336822376528,10.336822377128,10.336822377128,10.336822377128,10.336822377128,10.252893872394,10.336822377071,10.336822377071,10.336822377091,10.061013967091,10.336822377171,10.251392020231,10.336822377151,9.844824250851,10.336822377154,10.336822377154,10.336822377028,10.336822377028,9.571686630128,10.336822377388,10.336822377388,10.336822377428,6.83359633863,7.28440165673,8.03858251647,8.10790428867,11.55588947327,11.55588947322,11.55588947322,11.55588947347,11.55588947347,11.42619929148,11.55588947348,11.55588947347,11.55588947349,11.55588947349,11.55588947349,11.55588947347,11.55588947347,11.55588947347,11.55588947355,11.55588947355,11.55588947355,11.55588947355,6.93789927879,7.582196577699,8.142538709399,8.556714498899,9.643752994799,10.283005387399,8.508583590899,9.347591739899,8.840855689899,11.555889473599,11.555889473899,11.555889473899,10.967132943099,11.555889473899,11.555889473699,6.578853590299,11.55588947377,10.69773147127,11.55588947357,11.44574217407,10.31915769227,11.55588947366,10.63335593706,10.06974853331,10.27015559431,8.69156277711,7.69379087711
"t97",5.22750312831,5.48319099921,8.98818808739,8.98818808739,8.98818808749,8.98818808741,7.88069722901,8.98818808782,7.98511476142,7.28919766682,8.98818808812,8.98818808815,8.98818808805,8.98818808805,8.988188088076,8.988188088076,8.98818808805,8.98818808815,8.98818808815,8.98818808815,8.98818808815,7.87352380552,7.73913409132,7.78762883492,8.10246109352,8.98818808752,6.33338627349,6.35054114879,7.01373378329,8.51261894829,7.05381565369,8.41248783119,7.53252982089,8.51261894829,3.33193132819,2.4537103977,3.0232693841,2.3071798668,2.3071798668,2.23146947472,2.30717986682,1.5937918013,0.942369319,0,3.8393676512,3.7321546456,5.1587938778,5.1587938773,5.15879387729,5.15879387729,5.9771794368,6.0351910553,6.0351910553,6.0351910553,6.0351910553,4.12169469949,7.49346368759,7.27184092739,7.49346368789,7.49346368799,7.49346368802,7.49346368802,6.36722557019,9.52197093518,9.002575115664,9.521970935534,9.521970935534,9.521970935534,9.52197093558,9.52197093558,9.52197093558,8.23682694638,9.52197093511,9.52197093512,9.52197093512,6.92510725963,10.512006527568,10.512006527568,10.512006527628,8.700918783028,9.574620523128,10.512006527868,10.512006527868,10.512006527868,10.512006527828,9.934742661528,10.512006527928,10.512006527928,10.512006528228,10.512006528228,9.800968760468,10.512006527928,10.512006528528,10.512006528528,10.512006528528,10.512006528528,10.428078023794,10.512006528471,10.512006528471,10.512006528491,10.236198118491,10.512006528571,10.426576171631,10.512006528551,10.020008402251,10.512006528554,10.512006528554,10.512006528428,10.512006528428,9.746870781528,10.512006528788,10.512006528788,10.512006528828,7.00878049003,7.45958580813,8.21376666787,8.28308844007,11.73107362467,11.73107362462,11.73107362462,11.73107362487,11.73107362487,11.60138344288,11.73107362488,11.73107362487,11.73107362489,11.73107362489,11.73107362489,11.73107362487,11.73107362487,11.73107362487,11.73107362495,11.73107362495,11.73107362495,11.73107362495,7.11308343019,7.757380729099,8.317722860799,8.731898650299,9.818937146199,10.458189538799,8.683767742299,9.522775891299,9.016039841299,11.731073624999,11.731073625299,11.731073625299,11.142317094499,11.731073625299,11.731073625099,6.754037741699,11.73107362517,10.87291562267,11.73107362497,11.62092632547,10.49434184367,11.73107362506,10.80854008846,10.24493268471,10.44533974571,8.86674692851,7.86897502851
"t31",3.90807690171,4.16376477261,7.66876186079,7.66876186079,7.66876186089,7.66876186081,6.56127100241,7.66876186122,6.66568853482,5.96977144022,7.66876186152,7.66876186155,7.66876186145,7.66876186145,7.668761861476,7.668761861476,7.66876186145,7.66876186155,7.66876186155,7.66876186155,7.66876186155,6.55409757892,6.41970786472,6.46820260832,6.78303486692,7.66876186092,5.01396004689,5.03111492219,5.69430755669,7.19319272169,5.73438942709,7.09306160459,6.21310359429,7.19319272169,2.01250510159,3.2698086651,3.8393676515,3.8393676512,3.8393676512,3.76365725912,3.83936765122,3.1259795857,3.6641834998,3.8393676512,0,1.8402202308,3.266859463,3.2668594625,3.26685946249,3.26685946249,4.6577532102,4.7157648287,4.7157648287,4.7157648287,4.7157648287,2.80226847289,6.17403746099,5.95241470079,6.17403746129,6.17403746139,6.17403746142,6.17403746142,5.04779934359,8.20254470858,7.683148889064,8.202544708934,8.202544708934,8.202544708934,8.20254470898,8.20254470898,8.20254470898,6.91740071978,8.20254470851,8.20254470852,8.20254470852,5.60568103303,9.192580300968,9.192580300968,9.192580301028,7.381492556428,8.255194296528,9.192580301268,9.192580301268,9.192580301268,9.192580301228,8.615316434928,9.192580301328,9.192580301328,9.192580301628,9.192580301628,8.481542533868,9.192580301328,9.192580301928,9.192580301928,9.192580301928,9.192580301928,9.108651797194,9.192580301871,9.192580301871,9.192580301891,8.916771891891,9.192580301971,9.107149945031,9.192580301951,8.700582175651,9.192580301954,9.192580301954,9.192580301828,9.192580301828,8.427444554928,9.192580302188,9.192580302188,9.192580302228,5.68935426343,6.14015958153,6.89434044127,6.96366221347,10.41164739807,10.41164739802,10.41164739802,10.41164739827,10.41164739827,10.28195721628,10.41164739828,10.41164739827,10.41164739829,10.41164739829,10.41164739829,10.41164739827,10.41164739827,10.41164739827,10.41164739835,10.41164739835,10.41164739835,10.41164739835,5.79365720359,6.437954502499,6.998296634199,7.412472423699,8.499510919599,9.138763312199,7.364341515699,8.203349664699,7.696613614699,10.411647398399,10.411647398699,10.411647398699,9.822890867899,10.411647398699,10.411647398499,5.434611515099,10.41164739857,9.55348939607,10.41164739837,10.30150009887,9.17491561707,10.41164739846,9.48911386186,8.92550645811,9.12591351911,7.54732070191,6.54954880191
"t36",3.80086389611,4.05655176701,7.56154885519,7.56154885519,7.56154885529,7.56154885521,6.45405799681,7.56154885562,6.55847552922,5.86255843462,7.56154885592,7.56154885595,7.56154885585,7.56154885585,7.561548855876,7.561548855876,7.56154885585,7.56154885595,7.56154885595,7.56154885595,7.56154885595,6.44688457332,6.31249485912,6.36098960272,6.67582186132,7.56154885532,4.90674704129,4.92390191659,5.58709455109,7.08597971609,5.62717642149,6.98584859899,6.10589058869,7.08597971609,1.90529209599,3.1625956595,3.7321546459,3.7321546456,3.7321546456,3.65644425352,3.73215464562,3.0187665801,3.5569704942,3.7321546456,1.8402202308,0,2.5634840088,2.5634840083,2.56348400829,2.56348400829,4.5505402046,4.6085518231,4.6085518231,4.6085518231,4.6085518231,2.69505546729,6.06682445539,5.84520169519,6.06682445569,6.06682445579,6.06682445582,6.06682445582,4.94058633799,8.09533170298,7.575935883464,8.095331703334,8.095331703334,8.095331703334,8.09533170338,8.09533170338,8.09533170338,6.81018771418,8.09533170291,8.09533170292,8.09533170292,5.49846802743,9.085367295368,9.085367295368,9.085367295428,7.274279550828,8.147981290928,9.085367295668,9.085367295668,9.085367295668,9.085367295628,8.508103429328,9.085367295728,9.085367295728,9.085367296028,9.085367296028,8.374329528268,9.085367295728,9.085367296328,9.085367296328,9.085367296328,9.085367296328,9.001438791594,9.085367296271,9.085367296271,9.085367296291,8.809558886291,9.085367296371,8.999936939431,9.085367296351,8.593369170051,9.085367296354,9.085367296354,9.085367296228,9.085367296228,8.320231549328,9.085367296588,9.085367296588,9.085367296628,5.58214125783,6.03294657593,6.78712743567,6.85644920787,10.30443439247,10.30443439242,10.30443439242,10.30443439267,10.30443439267,10.17474421068,10.30443439268,10.30443439267,10.30443439269,10.30443439269,10.30443439269,10.30443439267,10.30443439267,10.30443439267,10.30443439275,10.30443439275,10.30443439275,10.30443439275,5.68644419799,6.330741496899,6.891083628599,7.305259418099,8.392297913999,9.031550306599,7.257128510099,8.096136659099,7.589400609099,10.304434392799,10.304434393099,10.304434393099,9.715677862299,10.304434393099,10.304434392899,5.327398509499,10.30443439297,9.44627639047,10.30443439277,10.19428709327,9.06770261147,10.30443439286,9.38190085626,8.81829345251,9.01870051351,7.44010769631,6.44233579631
"t64",5.22750312831,5.48319099921,8.98818808739,8.98818808739,8.98818808749,8.98818808741,7.88069722901,8.98818808782,7.98511476142,7.28919766682,8.98818808812,8.98818808815,8.98818808805,8.98818808805,8.988188088076,8.988188088076,8.98818808805,8.98818808815,8.98818808815,8.98818808815,8.98818808815,7.87352380552,7.73913409132,7.78762883492,8.10246109352,8.98818808752,6.33338627349,6.35054114879,7.01373378329,8.51261894829,7.05381565369,8.41248783119,7.53252982089,8.51261894829,3.33193132819,4.5892348917,5.1587938781,5.1587938778,5.1587938778,5.08308348572,5.15879387782,4.4454058123,4.9836097264,5.1587938778,3.266859463,2.5634840088,0,2.0626313995,2.06263139949,2.06263139949,5.9771794368,6.0351910553,6.0351910553,6.0351910553,6.0351910553,4.12169469949,7.49346368759,7.27184092739,7.49346368789,7.49346368799,7.49346368802,7.49346368802,6.36722557019,9.52197093518,9.002575115664,9.521970935534,9.521970935534,9.521970935534,9.52197093558,9.52197093558,9.52197093558,8.23682694638,9.52197093511,9.52197093512,9.52197093512,6.92510725963,10.512006527568,10.512006527568,10.512006527628,8.700918783028,9.574620523128,10.512006527868,10.512006527868,10.512006527868,10.512006527828,9.934742661528,10.512006527928,10.512006527928,10.512006528228,10.512006528228,9.800968760468,10.512006527928,10.512006528528,10.512006528528,10.512006528528,10.512006528528,10.428078023794,10.512006528471,10.512006528471,10.512006528491,10.236198118491,10.512006528571,10.426576171631,10.512006528551,10.020008402251,10.512006528554,10.512006528554,10.512006528428,10.512006528428,9.746870781528,10.512006528788,10.512006528788,10.512006528828,7.00878049003,7.45958580813,8.21376666787,8.28308844007,11.73107362467,11.73107362462,11.73107362462,11.73107362487,11.73107362487,11.60138344288,11.73107362488,11.73107362487,11.73107362489,11.73107362489,11.73107362489,11.73107362487,11.73107362487,11.73107362487,11.73107362495,11.73107362495,11.73107362495,11.73107362495,7.11308343019,7.757380729099,8.317722860799,8.731898650299,9.818937146199,10.458189538799,8.683767742299,9.522775891299,9.016039841299,11.731073624999,11.731073625299,11.731073625299,11.142317094499,11.731073625299,11.731073625099,6.754037741699,11.73107362517,10.87291562267,11.73107362497,11.62092632547,10.49434184367,11.73107362506,10.80854008846,10.24493268471,10.44533974571,8.86674692851,7.86897502851
"t95",5.22750312781,5.48319099871,8.98818808689,8.98818808689,8.98818808699,8.98818808691,7.88069722851,8.98818808732,7.98511476092,7.28919766632,8.98818808762,8.98818808765,8.98818808755,8.98818808755,8.988188087576,8.988188087576,8.98818808755,8.98818808765,8.98818808765,8.98818808765,8.98818808765,7.87352380502,7.73913409082,7.78762883442,8.10246109302,8.98818808702,6.33338627299,6.35054114829,7.01373378279,8.51261894779,7.05381565319,8.41248783069,7.53252982039,8.51261894779,3.33193132769,4.5892348912,5.1587938776,5.1587938773,5.1587938773,5.08308348522,5.15879387732,4.4454058118,4.9836097259,5.1587938773,3.2668594625,2.5634840083,2.0626313995,0,1.15487873119,1.15487873119,5.9771794363,6.0351910548,6.0351910548,6.0351910548,6.0351910548,4.12169469899,7.49346368709,7.27184092689,7.49346368739,7.49346368749,7.49346368752,7.49346368752,6.36722556969,9.52197093468,9.002575115164,9.521970935034,9.521970935034,9.521970935034,9.52197093508,9.52197093508,9.52197093508,8.23682694588,9.52197093461,9.52197093462,9.52197093462,6.92510725913,10.512006527068,10.512006527068,10.512006527128,8.700918782528,9.574620522628,10.512006527368,10.512006527368,10.512006527368,10.512006527328,9.934742661028,10.512006527428,10.512006527428,10.512006527728,10.512006527728,9.800968759968,10.512006527428,10.512006528028,10.512006528028,10.512006528028,10.512006528028,10.428078023294,10.512006527971,10.512006527971,10.512006527991,10.236198117991,10.512006528071,10.426576171131,10.512006528051,10.020008401751,10.512006528054,10.512006528054,10.512006527928,10.512006527928,9.746870781028,10.512006528288,10.512006528288,10.512006528328,7.00878048953,7.45958580763,8.21376666737,8.28308843957,11.73107362417,11.73107362412,11.73107362412,11.73107362437,11.73107362437,11.60138344238,11.73107362438,11.73107362437,11.73107362439,11.73107362439,11.73107362439,11.73107362437,11.73107362437,11.73107362437,11.73107362445,11.73107362445,11.73107362445,11.73107362445,7.11308342969,7.757380728599,8.317722860299,8.731898649799,9.818937145699,10.458189538299,8.683767741799,9.522775890799,9.016039840799,11.731073624499,11.731073624799,11.731073624799,11.142317093999,11.731073624799,11.731073624599,6.754037741199,11.73107362467,10.87291562217,11.73107362447,11.62092632497,10.49434184317,11.73107362456,10.80854008796,10.24493268421,10.44533974521,8.86674692801,7.86897502801
"t153",5.2275031278,5.4831909987,8.98818808688,8.98818808688,8.98818808698,8.9881880869,7.8806972285,8.98818808731,7.98511476091,7.28919766631,8.98818808761,8.98818808764,8.98818808754,8.98818808754,8.988188087566,8.988188087566,8.98818808754,8.98818808764,8.98818808764,8.98818808764,8.98818808764,7.87352380501,7.73913409081,7.78762883441,8.10246109301,8.98818808701,6.33338627298,6.35054114828,7.01373378278,8.51261894778,7.05381565318,8.41248783068,7.53252982038,8.51261894778,3.33193132768,4.58923489119,5.15879387759,5.15879387729,5.15879387729,5.08308348521,5.15879387731,4.44540581179,4.98360972589,5.15879387729,3.26685946249,2.56348400829,2.06263139949,1.15487873119,0,0.14687342638,5.97717943629,6.03519105479,6.03519105479,6.03519105479,6.03519105479,4.12169469898,7.49346368708,7.27184092688,7.49346368738,7.49346368748,7.49346368751,7.49346368751,6.36722556968,9.52197093467,9.002575115154,9.521970935024,9.521970935024,9.521970935024,9.52197093507,9.52197093507,9.52197093507,8.23682694587,9.5219709346,9.52197093461,9.52197093461,6.92510725912,10.512006527058,10.512006527058,10.512006527118,8.700918782518,9.574620522618,10.512006527358,10.512006527358,10.512006527358,10.512006527318,9.934742661018,10.512006527418,10.512006527418,10.512006527718,10.512006527718,9.800968759958,10.512006527418,10.512006528018,10.512006528018,10.512006528018,10.512006528018,10.428078023284,10.512006527961,10.512006527961,10.512006527981,10.236198117981,10.512006528061,10.426576171121,10.512006528041,10.020008401741,10.512006528044,10.512006528044,10.512006527918,10.512006527918,9.746870781018,10.512006528278,10.512006528278,10.512006528318,7.00878048952,7.45958580762,8.21376666736,8.28308843956,11.73107362416,11.73107362411,11.73107362411,11.73107362436,11.73107362436,11.60138344237,11.73107362437,11.73107362436,11.73107362438,11.73107362438,11.73107362438,11.73107362436,11.73107362436,11.73107362436,11.73107362444,11.73107362444,11.73107362444,11.73107362444,7.11308342968,7.757380728589,8.317722860289,8.731898649789,9.818937145689,10.458189538289,8.683767741789,9.522775890789,9.016039840789,11.731073624489,11.731073624789,11.731073624789,11.142317093989,11.731073624789,11.731073624589,6.754037741189,11.73107362466,10.87291562216,11.73107362446,11.62092632496,10.49434184316,11.73107362455,10.80854008795,10.2449326842,10.4453397452,8.866746928,7.868975028
"t154",5.2275031278,5.4831909987,8.98818808688,8.98818808688,8.98818808698,8.9881880869,7.8806972285,8.98818808731,7.98511476091,7.28919766631,8.98818808761,8.98818808764,8.98818808754,8.98818808754,8.988188087566,8.988188087566,8.98818808754,8.98818808764,8.98818808764,8.98818808764,8.98818808764,7.87352380501,7.73913409081,7.78762883441,8.10246109301,8.98818808701,6.33338627298,6.35054114828,7.01373378278,8.51261894778,7.05381565318,8.41248783068,7.53252982038,8.51261894778,3.33193132768,4.58923489119,5.15879387759,5.15879387729,5.15879387729,5.08308348521,5.15879387731,4.44540581179,4.98360972589,5.15879387729,3.26685946249,2.56348400829,2.06263139949,1.15487873119,0.14687342638,0,5.97717943629,6.03519105479,6.03519105479,6.03519105479,6.03519105479,4.12169469898,7.49346368708,7.27184092688,7.49346368738,7.49346368748,7.49346368751,7.49346368751,6.36722556968,9.52197093467,9.002575115154,9.521970935024,9.521970935024,9.521970935024,9.52197093507,9.52197093507,9.52197093507,8.23682694587,9.5219709346,9.52197093461,9.52197093461,6.92510725912,10.512006527058,10.512006527058,10.512006527118,8.700918782518,9.574620522618,10.512006527358,10.512006527358,10.512006527358,10.512006527318,9.934742661018,10.512006527418,10.512006527418,10.512006527718,10.512006527718,9.800968759958,10.512006527418,10.512006528018,10.512006528018,10.512006528018,10.512006528018,10.428078023284,10.512006527961,10.512006527961,10.512006527981,10.236198117981,10.512006528061,10.426576171121,10.512006528041,10.020008401741,10.512006528044,10.512006528044,10.512006527918,10.512006527918,9.746870781018,10.512006528278,10.512006528278,10.512006528318,7.00878048952,7.45958580762,8.21376666736,8.28308843956,11.73107362416,11.73107362411,11.73107362411,11.73107362436,11.73107362436,11.60138344237,11.73107362437,11.73107362436,11.73107362438,11.73107362438,11.73107362438,11.73107362436,11.73107362436,11.73107362436,11.73107362444,11.73107362444,11.73107362444,11.73107362444,7.11308342968,7.757380728589,8.317722860289,8.731898649789,9.818937145689,10.458189538289,8.683767741789,9.522775890789,9.016039840789,11.731073624489,11.731073624789,11.731073624789,11.142317093989,11.731073624789,11.731073624589,6.754037741189,11.73107362466,10.87291562216,11.73107362446,11.62092632496,10.49434184316,11.73107362455,10.80854008795,10.2449326842,10.4453397452,8.866746928,7.868975028
"t35",5.16949150891,5.42517937981,8.93017646799,8.93017646799,8.93017646809,8.93017646801,7.82268560961,8.93017646842,7.92710314202,7.23118604742,8.93017646872,8.93017646875,8.93017646865,8.93017646865,8.930176468676,8.930176468676,8.93017646865,8.93017646875,8.93017646875,8.93017646875,8.93017646875,7.81551218612,7.68112247192,7.72961721552,8.04444947412,8.93017646812,6.27537465409,6.29252952939,6.95572216389,8.45460732889,6.99580403429,8.35447621179,7.47451820149,8.45460732889,3.27391970879,5.4076204507,5.9771794371,5.9771794368,5.9771794368,5.90146904472,5.97717943682,5.2637913713,5.8019952854,5.9771794368,4.6577532102,4.5505402046,5.9771794368,5.9771794363,5.97717943629,5.97717943629,0,4.0065961945,4.0065961945,4.0065961945,4.0065961945,4.06368308009,7.43545206819,7.21382930799,7.43545206849,7.43545206859,7.43545206862,7.43545206862,6.30921395079,9.46395931578,8.944563496264,9.463959316134,9.463959316134,9.463959316134,9.46395931618,9.46395931618,9.46395931618,8.17881532698,9.46395931571,9.46395931572,9.46395931572,6.86709564023,10.453994908168,10.453994908168,10.453994908228,8.642907163628,9.516608903728,10.453994908468,10.453994908468,10.453994908468,10.453994908428,9.876731042128,10.453994908528,10.453994908528,10.453994908828,10.453994908828,9.742957141068,10.453994908528,10.453994909128,10.453994909128,10.453994909128,10.453994909128,10.370066404394,10.453994909071,10.453994909071,10.453994909091,10.178186499091,10.453994909171,10.368564552231,10.453994909151,9.961996782851,10.453994909154,10.453994909154,10.453994909028,10.453994909028,9.688859162128,10.453994909388,10.453994909388,10.453994909428,6.95076887063,7.40157418873,8.15575504847,8.22507682067,11.67306200527,11.67306200522,11.67306200522,11.67306200547,11.67306200547,11.54337182348,11.67306200548,11.67306200547,11.67306200549,11.67306200549,11.67306200549,11.67306200547,11.67306200547,11.67306200547,11.67306200555,11.67306200555,11.67306200555,11.67306200555,7.05507181079,7.699369109699,8.259711241399,8.673887030899,9.760925526799,10.400177919399,8.625756122899,9.464764271899,8.958028221899,11.673062005599,11.673062005899,11.673062005899,11.084305475099,11.673062005899,11.673062005699,6.696026122299,11.67306200577,10.81490400327,11.67306200557,11.56291470607,10.43633022427,11.67306200566,10.75052846906,10.18692106531,10.38732812631,8.80873530911,7.81096340911
"t108",5.22750312741,5.48319099831,8.98818808649,8.98818808649,8.98818808659,8.98818808651,7.88069722811,8.98818808692,7.98511476052,7.28919766592,8.98818808722,8.98818808725,8.98818808715,8.98818808715,8.988188087176,8.988188087176,8.98818808715,8.98818808725,8.98818808725,8.98818808725,8.98818808725,7.87352380462,7.73913409042,7.78762883402,8.10246109262,8.98818808662,6.33338627259,6.35054114789,7.01373378239,8.51261894739,7.05381565279,8.41248783029,7.53252981999,8.51261894739,3.33193132729,5.4656320692,6.0351910556,6.0351910553,6.0351910553,5.95948066322,6.03519105532,5.3218029898,5.8600069039,6.0351910553,4.7157648287,4.6085518231,6.0351910553,6.0351910548,6.03519105479,6.03519105479,4.0065961945,0,0.8591351386,0.8591351386,1.641591147,4.12169469859,7.49346368669,7.27184092649,7.49346368699,7.49346368709,7.49346368712,7.49346368712,6.36722556929,9.52197093428,9.002575114764,9.521970934634,9.521970934634,9.521970934634,9.52197093468,9.52197093468,9.52197093468,8.23682694548,9.52197093421,9.52197093422,9.52197093422,6.92510725873,10.512006526668,10.512006526668,10.512006526728,8.700918782128,9.574620522228,10.512006526968,10.512006526968,10.512006526968,10.512006526928,9.934742660628,10.512006527028,10.512006527028,10.512006527328,10.512006527328,9.800968759568,10.512006527028,10.512006527628,10.512006527628,10.512006527628,10.512006527628,10.428078022894,10.512006527571,10.512006527571,10.512006527591,10.236198117591,10.512006527671,10.426576170731,10.512006527651,10.020008401351,10.512006527654,10.512006527654,10.512006527528,10.512006527528,9.746870780628,10.512006527888,10.512006527888,10.512006527928,7.00878048913,7.45958580723,8.21376666697,8.28308843917,11.73107362377,11.73107362372,11.73107362372,11.73107362397,11.73107362397,11.60138344198,11.73107362398,11.73107362397,11.73107362399,11.73107362399,11.73107362399,11.73107362397,11.73107362397,11.73107362397,11.73107362405,11.73107362405,11.73107362405,11.73107362405,7.11308342929,7.757380728199,8.317722859899,8.731898649399,9.818937145299,10.458189537899,8.683767741399,9.522775890399,9.016039840399,11.731073624099,11.731073624399,11.731073624399,11.142317093599,11.731073624399,11.731073624199,6.754037740799,11.73107362427,10.87291562177,11.73107362407,11.62092632457,10.49434184277,11.73107362416,10.80854008756,10.24493268381,10.44533974481,8.86674692761,7.86897502761
