"accepted_species","F1.1/1"
"t85",0.236499495445156
"t86",-2.19508554149208
"t97",0.0102085243497677
"t98",0.0271657312626585
"t74",0.426319564544249
"t30",1.35232285580977
"t14",-0.984965942176987
"t15",-0.232096508869592
"t3",-2.17281322685203
"t29",-0.136857539479666
"t72",-0.268335462986765
"t73",-0.931554528055316
"t2",0.34634844801698
"t11",-0.970401529221796
"t25",-1.19614288966226
"t27",-1.36351024863226
"t28",-0.103436727672944
"t16",-0.367097994142795
"t38",1.10246904527924
"t68",2.37559004493322
"t69",1.44376482804014
"t39",-1.30125092101623
"t52",0.727616266848209
"t53",1.303197396757
"t23",1.37534569282587
"t24",-1.25040822668176
"t17",0.976827537132209
"t44",1.03335882831525
"t45",-0.542247436734636
"t31",0.56433621663598
"t50",0.0676936333586899
"t81",0.969708439889917
"t82",0.284892151228893
"t64",-0.0771332807301444
"t65",-0.133751298318434
"t79",0.909587515568961
"t80",0.0641425817437399
"t70",0.628225362016125
"t71",1.20608794794642
"t19",-0.506652202368856
"t62",-0.68969239438892
"t63",-1.13476563865562
"t1",1.08612356042002
"t10",0.312901570027237
"t7",-0.738107884036842
"t8",-0.256255944327176
"t91",-1.14027539454823
"t92",-0.5537033434939
"t48",-0.312139600519446
"t49",-1.46697502151114
"t46",-0.879543502389769
"t47",1.45726432809373
"t5",-0.857885994942737
"t75",-1.02855886593225
"t76",-0.99630411724044
"t4",-0.277561033110358
"t42",-1.70096824644771
"t87",-0.514464317061447
"t88",-0.511670022215829
"t41",-0.549674699595579
"t59",-0.324992785464901
"t60",0.100805611247217
"t77",NA
"t78",NA
"t34",NA
"t9",NA
"t89",NA
"t90",NA
"t56",NA
"t93",NA
"t94",NA
"t20",NA
"t36",-0.235032374286326
"t37",-1.25196915717469
"t21",-1.2730542712013
"t22",-0.126731011137512
"t61",-0.0824884270574294
"t95",-0.205847050135209
"t96",0.110893028522691
"t32",-0.346258602996097
"t33",-0.207559989962241
"t6",-1.08423966062708
"t83",0.602148331236426
"t84",0.76463708065555
"t40",1.19422309589985
"t12",1.32920599428595
"t35",-0.488178177309023
"t43",-0.225088358396683
"t13",0.0470088738698095
"t18",1.20171551214903
"t51",0.686693128807754
"t54",2.27408182537775
"t55",3.54685264171114
"t57",1.39897876486352
"t58",0.651940899401501
"t99",-1.68064248571605
"t100",-0.0196229517368086
"t26",0.187654125707164
"t66",0.894148041873547
"t67",-0.393822624108716
