"","t4","t5","t11","t112","t129","t130","t105","t106","t91","t17","t84","t85","t125","t126","t36","t37","t13","t41","t42","t12","t135","t136","t68","t69","t58","t59","t45","t101","t102","t24","t79","t80","t38","t48","t49","t43","t100","t113","t114","t61","t62","t73","t74","t19","t21","t83","t119","t120","t109","t33","t86","t152","t153","t77","t78","t92","t93","t89","t90","t7","t10","t107","t108","t50","t51","t95","t133","t134","t75","t123","t140","t141","t99","t57","t22","t6","t3","t15","t23","t55","t124","t142","t158","t159","t148","t149","t87","t88","t110","t111","t40","t9","t20","t28","t29","t2","t144","t145","t115","t81","t82","t35","t34","t16","t160","t161","t53","t103","t154","t155","t32","t131","t132","t116","t94","t146","t147","t139","t72","t121","t122","t56","t30","t14","t8","t127","t128","t104","t137","t138","t31","t25","t117","t118","t54","t63","t64","t46","t47","t162","t163","t96","t18","t156","t157","t44","t52","t97","t98","t143","t150","t151","t76","t66","t67","t60","t26","t27","t65","t70","t71","t39","t1"
"t62",6.34872627609,5.00292863259,6.05069086459,8.70421699569,8.70421699564,8.70421699564,8.70421699569,8.54830723849,8.70421699569,8.70421699599,8.70421699579,8.70421699579,8.70421699579,8.70421699579,8.60493829379,7.47753764049,3.61421057739,4.46281328749,4.44553662901,2.7844844922,4.355382262,4.355382262,4.35538226181,3.54255029031,3.93532149083,3.31631323033,4.35538226223,4.3553822614,4.3553822614,4.3553822618,3.3856726272,3.3856726272,3.3856726274,1.8814350957,1.8013085124,1.7636779636,2.5524490276,2.5524490276,2.5524490276,2.226433475,0,1.5174495756,1.5174495756,3.7666547961,2.83079572031,4.65164702527,5.29588818019,5.29588818019,5.29588818021,3.44904818371,4.69679439203,5.2958881799,5.284698709608,4.86663867563,4.85000653343,5.29588817988,5.29588817988,5.29588818018,4.80535706218,4.37903568349,4.24891488848,7.48900876779,7.56877189079,6.28951378269,6.30526581739,7.56877189049,7.56877189039,7.56877189039,7.56877189039,7.56877189039,7.56877189039,7.56877189039,7.56877189039,7.56877188989,5.38038561649,3.78327158449,6.78222922909,6.37166076599,7.10230385429,8.99364277919,8.99364277919,8.99364277909,8.99364277916,8.99364277916,8.99364277918,8.99364277918,8.99364277849,8.99364277849,8.71901149126,8.99364277859,8.50895901869,6.62176306069,8.99364277879,6.86969468939,7.53258935139,6.74005406779,9.3613043252,9.3613043252,9.36130432526,9.36130432526,9.36130432526,8.58297463666,7.68611653116,9.36130432516,9.361304325537,9.361304325537,9.36130432579,9.36130432479,9.36130432479,9.36130432479,9.36130432572,9.36130432492,9.36130432492,9.36130432492,9.36130432492,9.36130432502,9.36130432502,9.36130432502,9.36130432502,9.36130432502,9.36130432502,8.18422842656,8.83547001969,6.32694034621,6.51501098899,9.36130432519,9.36130432519,9.18954929879,9.36130432529,9.29512593888,9.36130432499,7.27337917079,9.36130432495,9.36130432495,9.36130432536,9.14519670296,9.36130432456,8.19178905065,9.36130432535,9.361304325495,9.361304325495,9.36130432545,7.03209556945,9.36130432574,9.36130432574,8.05759634998,8.21450038751,9.36130432551,9.36130432551,9.36130432558,9.36130432558,9.36130432558,9.36130432551,8.43013735569,9.36130432529,8.99272992169,8.76963727481,7.31372270521,9.36130432509,8.40657264471,9.36130432508,9.36130432549,6.44945978309
"t73",7.04549843849,5.69970079499,6.74746302699,9.40098915809,9.40098915804,9.40098915804,9.40098915809,9.24507940089,9.40098915809,9.40098915839,9.40098915819,9.40098915819,9.40098915819,9.40098915819,9.30171045619,8.17430980289,4.31098273979,5.15958544989,5.14230879141,3.4812566546,5.0521544244,5.0521544244,5.05215442421,4.23932245271,4.63209365323,4.01308539273,5.05215442463,5.0521544238,5.0521544238,5.0521544242,4.0824447896,4.0824447896,4.0824447898,2.5782072581,2.4980806748,2.460450126,3.24922119,3.24922119,3.24922119,2.9232056374,1.5174495756,0,1.9065576148,4.4634269585,3.52756788271,5.34841918767,5.99266034259,5.99266034259,5.99266034261,4.14582034611,5.39356655443,5.9926603423,5.981470872008,5.56341083803,5.54677869583,5.99266034228,5.99266034228,5.99266034258,5.50212922458,5.07580784589,4.94568705088,8.18578093019,8.26554405319,6.98628594509,7.00203797979,8.26554405289,8.26554405279,8.26554405279,8.26554405279,8.26554405279,8.26554405279,8.26554405279,8.26554405279,8.26554405229,6.07715777889,4.48004374689,7.47900139149,7.06843292839,7.79907601669,9.69041494159,9.69041494159,9.69041494149,9.69041494156,9.69041494156,9.69041494158,9.69041494158,9.69041494089,9.69041494089,9.41578365366,9.69041494099,9.20573118109,7.31853522309,9.69041494119,7.56646685179,8.22936151379,7.43682623019,10.0580764876,10.0580764876,10.05807648766,10.05807648766,10.05807648766,9.27974679906,8.38288869356,10.05807648756,10.058076487937,10.058076487937,10.05807648819,10.05807648719,10.05807648719,10.05807648719,10.05807648812,10.05807648732,10.05807648732,10.05807648732,10.05807648732,10.05807648742,10.05807648742,10.05807648742,10.05807648742,10.05807648742,10.05807648742,8.88100058896,9.53224218209,7.02371250861,7.21178315139,10.05807648759,10.05807648759,9.88632146119,10.05807648769,9.99189810128,10.05807648739,7.97015133319,10.05807648735,10.05807648735,10.05807648776,9.84196886536,10.05807648696,8.88856121305,10.05807648775,10.058076487895,10.058076487895,10.05807648785,7.72886773185,10.05807648814,10.05807648814,8.75436851238,8.91127254991,10.05807648791,10.05807648791,10.05807648798,10.05807648798,10.05807648798,10.05807648791,9.12690951809,10.05807648769,9.68950208409,9.46640943721,8.01049486761,10.05807648749,9.10334480711,10.05807648748,10.05807648789,7.14623194549
"t74",7.04549843849,5.69970079499,6.74746302699,9.40098915809,9.40098915804,9.40098915804,9.40098915809,9.24507940089,9.40098915809,9.40098915839,9.40098915819,9.40098915819,9.40098915819,9.40098915819,9.30171045619,8.17430980289,4.31098273979,5.15958544989,5.14230879141,3.4812566546,5.0521544244,5.0521544244,5.05215442421,4.23932245271,4.63209365323,4.01308539273,5.05215442463,5.0521544238,5.0521544238,5.0521544242,4.0824447896,4.0824447896,4.0824447898,2.5782072581,2.4980806748,2.460450126,3.24922119,3.24922119,3.24922119,2.9232056374,1.5174495756,1.9065576148,0,4.4634269585,3.52756788271,5.34841918767,5.99266034259,5.99266034259,5.99266034261,4.14582034611,5.39356655443,5.9926603423,5.981470872008,5.56341083803,5.54677869583,5.99266034228,5.99266034228,5.99266034258,5.50212922458,5.07580784589,4.94568705088,8.18578093019,8.26554405319,6.98628594509,7.00203797979,8.26554405289,8.26554405279,8.26554405279,8.26554405279,8.26554405279,8.26554405279,8.26554405279,8.26554405279,8.26554405229,6.07715777889,4.48004374689,7.47900139149,7.06843292839,7.79907601669,9.69041494159,9.69041494159,9.69041494149,9.69041494156,9.69041494156,9.69041494158,9.69041494158,9.69041494089,9.69041494089,9.41578365366,9.69041494099,9.20573118109,7.31853522309,9.69041494119,7.56646685179,8.22936151379,7.43682623019,10.0580764876,10.0580764876,10.05807648766,10.05807648766,10.05807648766,9.27974679906,8.38288869356,10.05807648756,10.058076487937,10.058076487937,10.05807648819,10.05807648719,10.05807648719,10.05807648719,10.05807648812,10.05807648732,10.05807648732,10.05807648732,10.05807648732,10.05807648742,10.05807648742,10.05807648742,10.05807648742,10.05807648742,10.05807648742,8.88100058896,9.53224218209,7.02371250861,7.21178315139,10.05807648759,10.05807648759,9.88632146119,10.05807648769,9.99189810128,10.05807648739,7.97015133319,10.05807648735,10.05807648735,10.05807648776,9.84196886536,10.05807648696,8.88856121305,10.05807648775,10.058076487895,10.058076487895,10.05807648785,7.72886773185,10.05807648814,10.05807648814,8.75436851238,8.91127254991,10.05807648791,10.05807648791,10.05807648798,10.05807648798,10.05807648798,10.05807648791,9.12690951809,10.05807648769,9.68950208409,9.46640943721,8.01049486761,10.05807648749,9.10334480711,10.05807648748,10.05807648789,7.14623194549
"t19",5.51626505479,4.17046741129,5.21822964329,7.87175577439,7.87175577434,7.87175577434,7.87175577439,7.71584601719,7.87175577439,7.87175577469,7.87175577449,7.87175577449,7.87175577449,7.87175577449,7.77247707249,6.64507641919,2.78174935609,3.63035206619,3.61307540771,1.9520232709,4.4634269587,4.4634269587,4.46342695851,3.65059498701,4.04336618753,3.42435792703,4.46342695893,4.4634269581,4.4634269581,4.4634269585,4.4634269585,4.4634269585,4.4634269587,3.444813937,3.3646873537,3.3270568049,4.4634269585,4.4634269585,4.4634269585,4.1374114059,3.7666547961,4.4634269585,4.4634269585,0,1.51329232821,3.33414363317,3.97838478809,3.97838478809,3.97838478811,2.13154479161,3.37929099993,3.9783847878,3.967195317508,3.54913528353,3.53250314133,3.97838478778,3.97838478778,3.97838478808,3.48785367008,3.54657446219,3.41645366718,6.65654754649,6.73631066949,5.45705256139,5.47280459609,6.73631066919,6.73631066909,6.73631066909,6.73631066909,6.73631066909,6.73631066909,6.73631066909,6.73631066909,6.73631066859,4.54792439519,2.95081036319,5.94976800779,5.53919954469,6.26984263299,8.16118155789,8.16118155789,8.16118155779,8.16118155786,8.16118155786,8.16118155788,8.16118155788,8.16118155719,8.16118155719,7.88655026996,8.16118155729,7.67649779739,5.78930183939,8.16118155749,6.03723346809,6.70012813009,5.90759284649,8.5288431039,8.5288431039,8.52884310396,8.52884310396,8.52884310396,7.75051341536,6.85365530986,8.52884310386,8.528843104237,8.528843104237,8.52884310449,8.52884310349,8.52884310349,8.52884310349,8.52884310442,8.52884310362,8.52884310362,8.52884310362,8.52884310362,8.52884310372,8.52884310372,8.52884310372,8.52884310372,8.52884310372,8.52884310372,7.35176720526,8.00300879839,5.49447912491,5.68254976769,8.52884310389,8.52884310389,8.35708807749,8.52884310399,8.46266471758,8.52884310369,6.44091794949,8.52884310365,8.52884310365,8.52884310406,8.31273548166,8.52884310326,7.35932782935,8.52884310405,8.528843104195,8.528843104195,8.52884310415,6.19963434815,8.52884310444,8.52884310444,7.22513512868,7.38203916621,8.52884310421,8.52884310421,8.52884310428,8.52884310428,8.52884310428,8.52884310421,7.59767613439,8.52884310399,8.16026870039,7.93717605351,6.48126148391,8.52884310379,7.57411142341,8.52884310378,8.52884310419,5.61699856179
"t21",4.580405979,3.2346083355,4.2823705675,6.9358966986,6.93589669855,6.93589669855,6.9358966986,6.7799869414,6.9358966986,6.9358966989,6.9358966987,6.9358966987,6.9358966987,6.9358966987,6.8366179967,5.7092173434,1.8458902803,2.6944929904,2.67721633192,1.01616419511,3.52756788291,3.52756788291,3.52756788272,2.71473591122,3.10750711174,2.48849885124,3.52756788314,3.52756788231,3.52756788231,3.52756788271,3.52756788271,3.52756788271,3.52756788291,2.50895486121,2.42882827791,2.39119772911,3.52756788271,3.52756788271,3.52756788271,3.20155233011,2.83079572031,3.52756788271,3.52756788271,1.51329232821,0,2.08446117116,2.72870232608,2.72870232608,2.7287023261,0.8818623296,2.27734783618,2.87644162405,2.865252153758,2.44719211978,2.43055997758,2.87644162403,2.87644162403,2.87644162433,2.38591050633,2.6107153864,2.48059459139,5.7206884707,5.8004515937,4.5211934856,4.5369455203,5.8004515934,5.8004515933,5.8004515933,5.8004515933,5.8004515933,5.8004515933,5.8004515933,5.8004515933,5.8004515928,3.6120653194,2.0149512874,5.013908932,4.6033404689,5.3339835572,7.2253224821,7.2253224821,7.225322482,7.22532248207,7.22532248207,7.22532248209,7.22532248209,7.2253224814,7.2253224814,6.95069119417,7.2253224815,6.7406387216,4.8534427636,7.2253224817,5.1013743923,5.7642690543,4.9717337707,7.59298402811,7.59298402811,7.59298402817,7.59298402817,7.59298402817,6.81465433957,5.91779623407,7.59298402807,7.592984028447,7.592984028447,7.5929840287,7.5929840277,7.5929840277,7.5929840277,7.59298402863,7.59298402783,7.59298402783,7.59298402783,7.59298402783,7.59298402793,7.59298402793,7.59298402793,7.59298402793,7.59298402793,7.59298402793,6.41590812947,7.0671497226,4.55862004912,4.7466906919,7.5929840281,7.5929840281,7.4212290017,7.5929840282,7.52680564179,7.5929840279,5.5050588737,7.59298402786,7.59298402786,7.59298402827,7.37687640587,7.59298402747,6.42346875356,7.59298402826,7.592984028405,7.592984028405,7.59298402836,5.26377527236,7.59298402865,7.59298402865,6.28927605289,6.44618009042,7.59298402842,7.59298402842,7.59298402849,7.59298402849,7.59298402849,7.59298402842,6.6618170586,7.5929840282,7.2244096246,7.00131697772,5.54540240812,7.592984028,6.63825234762,7.59298402799,7.5929840284,4.681139486
"t83",6.40125728396,5.05545964046,6.10322187246,8.75674800356,8.75674800351,8.75674800351,8.75674800356,8.60083824636,8.75674800356,8.75674800386,8.75674800366,8.75674800366,8.75674800366,8.75674800366,8.65746930166,7.53006864836,3.66674158526,4.51534429536,4.49806763688,2.83701550007,5.34841918787,5.34841918787,5.34841918768,4.53558721618,4.9283584167,4.3093501562,5.3484191881,5.34841918727,5.34841918727,5.34841918767,5.34841918767,5.34841918767,5.34841918787,4.32980616617,4.24967958287,4.21204903407,5.34841918767,5.34841918767,5.34841918767,5.02240363507,4.65164702527,5.34841918767,5.34841918767,3.33414363317,2.08446117116,0,0.81860559664,0.81860559664,0.81860559666,1.85109475416,4.09819914114,4.69729292901,4.686103458718,4.26804342474,4.25141128254,4.69729292899,4.69729292899,4.69729292929,4.20676181129,4.43156669136,4.30144589635,7.54153977566,7.62130289866,6.34204479056,6.35779682526,7.62130289836,7.62130289826,7.62130289826,7.62130289826,7.62130289826,7.62130289826,7.62130289826,7.62130289826,7.62130289776,5.43291662436,3.83580259236,6.83476023696,6.42419177386,7.15483486216,9.04617378706,9.04617378706,9.04617378696,9.04617378703,9.04617378703,9.04617378705,9.04617378705,9.04617378636,9.04617378636,8.77154249913,9.04617378646,8.56149002656,6.67429406856,9.04617378666,6.92222569726,7.58512035926,6.79258507566,9.41383533307,9.41383533307,9.41383533313,9.41383533313,9.41383533313,8.63550564453,7.73864753903,9.41383533303,9.413835333407,9.413835333407,9.41383533366,9.41383533266,9.41383533266,9.41383533266,9.41383533359,9.41383533279,9.41383533279,9.41383533279,9.41383533279,9.41383533289,9.41383533289,9.41383533289,9.41383533289,9.41383533289,9.41383533289,8.23675943443,8.88800102756,6.37947135408,6.56754199686,9.41383533306,9.41383533306,9.24208030666,9.41383533316,9.34765694675,9.41383533286,7.32591017866,9.41383533282,9.41383533282,9.41383533323,9.19772771083,9.41383533243,8.24432005852,9.41383533322,9.413835333365,9.413835333365,9.41383533332,7.08462657732,9.41383533361,9.41383533361,8.11012735785,8.26703139538,9.41383533338,9.41383533338,9.41383533345,9.41383533345,9.41383533345,9.41383533338,8.48266836356,9.41383533316,9.04526092956,8.82216828268,7.36625371308,9.41383533296,8.45910365258,9.41383533295,9.41383533336,6.50199079096
"t119",7.04549843888,5.69970079538,6.74746302738,9.40098915848,9.40098915843,9.40098915843,9.40098915848,9.24507940128,9.40098915848,9.40098915878,9.40098915858,9.40098915858,9.40098915858,9.40098915858,9.30171045658,8.17430980328,4.31098274018,5.15958545028,5.1423087918,3.48125665499,5.99266034279,5.99266034279,5.9926603426,5.1798283711,5.57259957162,4.95359131112,5.99266034302,5.99266034219,5.99266034219,5.99266034259,5.99266034259,5.99266034259,5.99266034279,4.97404732109,4.89392073779,4.85629018899,5.99266034259,5.99266034259,5.99266034259,5.66664478999,5.29588818019,5.99266034259,5.99266034259,3.97838478809,2.72870232608,0.81860559664,0,0.4987053888,0.66911798838,2.49533590908,4.74244029606,5.34153408393,5.330344613638,4.91228457966,4.89565243746,5.34153408391,5.34153408391,5.34153408421,4.85100296621,5.07580784628,4.94568705127,8.18578093058,8.26554405358,6.98628594548,7.00203798018,8.26554405328,8.26554405318,8.26554405318,8.26554405318,8.26554405318,8.26554405318,8.26554405318,8.26554405318,8.26554405268,6.07715777928,4.48004374728,7.47900139188,7.06843292878,7.79907601708,9.69041494198,9.69041494198,9.69041494188,9.69041494195,9.69041494195,9.69041494197,9.69041494197,9.69041494128,9.69041494128,9.41578365405,9.69041494138,9.20573118148,7.31853522348,9.69041494158,7.56646685218,8.22936151418,7.43682623058,10.05807648799,10.05807648799,10.05807648805,10.05807648805,10.05807648805,9.27974679945,8.38288869395,10.05807648795,10.058076488327,10.058076488327,10.05807648858,10.05807648758,10.05807648758,10.05807648758,10.05807648851,10.05807648771,10.05807648771,10.05807648771,10.05807648771,10.05807648781,10.05807648781,10.05807648781,10.05807648781,10.05807648781,10.05807648781,8.88100058935,9.53224218248,7.023712509,7.21178315178,10.05807648798,10.05807648798,9.88632146158,10.05807648808,9.99189810167,10.05807648778,7.97015133358,10.05807648774,10.05807648774,10.05807648815,9.84196886575,10.05807648735,8.88856121344,10.05807648814,10.058076488285,10.058076488285,10.05807648824,7.72886773224,10.05807648853,10.05807648853,8.75436851277,8.9112725503,10.0580764883,10.0580764883,10.05807648837,10.05807648837,10.05807648837,10.0580764883,9.12690951848,10.05807648808,9.68950208448,9.4664094376,8.010494868,10.05807648788,9.1033448075,10.05807648787,10.05807648828,7.14623194588
"t120",7.04549843888,5.69970079538,6.74746302738,9.40098915848,9.40098915843,9.40098915843,9.40098915848,9.24507940128,9.40098915848,9.40098915878,9.40098915858,9.40098915858,9.40098915858,9.40098915858,9.30171045658,8.17430980328,4.31098274018,5.15958545028,5.1423087918,3.48125665499,5.99266034279,5.99266034279,5.9926603426,5.1798283711,5.57259957162,4.95359131112,5.99266034302,5.99266034219,5.99266034219,5.99266034259,5.99266034259,5.99266034259,5.99266034279,4.97404732109,4.89392073779,4.85629018899,5.99266034259,5.99266034259,5.99266034259,5.66664478999,5.29588818019,5.99266034259,5.99266034259,3.97838478809,2.72870232608,0.81860559664,0.4987053888,0,0.66911798838,2.49533590908,4.74244029606,5.34153408393,5.330344613638,4.91228457966,4.89565243746,5.34153408391,5.34153408391,5.34153408421,4.85100296621,5.07580784628,4.94568705127,8.18578093058,8.26554405358,6.98628594548,7.00203798018,8.26554405328,8.26554405318,8.26554405318,8.26554405318,8.26554405318,8.26554405318,8.26554405318,8.26554405318,8.26554405268,6.07715777928,4.48004374728,7.47900139188,7.06843292878,7.79907601708,9.69041494198,9.69041494198,9.69041494188,9.69041494195,9.69041494195,9.69041494197,9.69041494197,9.69041494128,9.69041494128,9.41578365405,9.69041494138,9.20573118148,7.31853522348,9.69041494158,7.56646685218,8.22936151418,7.43682623058,10.05807648799,10.05807648799,10.05807648805,10.05807648805,10.05807648805,9.27974679945,8.38288869395,10.05807648795,10.058076488327,10.058076488327,10.05807648858,10.05807648758,10.05807648758,10.05807648758,10.05807648851,10.05807648771,10.05807648771,10.05807648771,10.05807648771,10.05807648781,10.05807648781,10.05807648781,10.05807648781,10.05807648781,10.05807648781,8.88100058935,9.53224218248,7.023712509,7.21178315178,10.05807648798,10.05807648798,9.88632146158,10.05807648808,9.99189810167,10.05807648778,7.97015133358,10.05807648774,10.05807648774,10.05807648815,9.84196886575,10.05807648735,8.88856121344,10.05807648814,10.058076488285,10.058076488285,10.05807648824,7.72886773224,10.05807648853,10.05807648853,8.75436851277,8.9112725503,10.0580764883,10.0580764883,10.05807648837,10.05807648837,10.05807648837,10.0580764883,9.12690951848,10.05807648808,9.68950208448,9.4664094376,8.010494868,10.05807648788,9.1033448075,10.05807648787,10.05807648828,7.14623194588
"t109",7.0454984389,5.6997007954,6.7474630274,9.4009891585,9.40098915845,9.40098915845,9.4009891585,9.2450794013,9.4009891585,9.4009891588,9.4009891586,9.4009891586,9.4009891586,9.4009891586,9.3017104566,8.1743098033,4.3109827402,5.1595854503,5.14230879182,3.48125665501,5.99266034281,5.99266034281,5.99266034262,5.17982837112,5.57259957164,4.95359131114,5.99266034304,5.99266034221,5.99266034221,5.99266034261,5.99266034261,5.99266034261,5.99266034281,4.97404732111,4.89392073781,4.85629018901,5.99266034261,5.99266034261,5.99266034261,5.66664479001,5.29588818021,5.99266034261,5.99266034261,3.97838478811,2.7287023261,0.81860559666,0.66911798838,0.66911798838,0,2.4953359091,4.74244029608,5.34153408395,5.330344613658,4.91228457968,4.89565243748,5.34153408393,5.34153408393,5.34153408423,4.85100296623,5.0758078463,4.94568705129,8.1857809306,8.2655440536,6.9862859455,7.0020379802,8.2655440533,8.2655440532,8.2655440532,8.2655440532,8.2655440532,8.2655440532,8.2655440532,8.2655440532,8.2655440527,6.0771577793,4.4800437473,7.4790013919,7.0684329288,7.7990760171,9.690414942,9.690414942,9.6904149419,9.69041494197,9.69041494197,9.69041494199,9.69041494199,9.6904149413,9.6904149413,9.41578365407,9.6904149414,9.2057311815,7.3185352235,9.6904149416,7.5664668522,8.2293615142,7.4368262306,10.05807648801,10.05807648801,10.05807648807,10.05807648807,10.05807648807,9.27974679947,8.38288869397,10.05807648797,10.058076488347,10.058076488347,10.0580764886,10.0580764876,10.0580764876,10.0580764876,10.05807648853,10.05807648773,10.05807648773,10.05807648773,10.05807648773,10.05807648783,10.05807648783,10.05807648783,10.05807648783,10.05807648783,10.05807648783,8.88100058937,9.5322421825,7.02371250902,7.2117831518,10.058076488,10.058076488,9.8863214616,10.0580764881,9.99189810169,10.0580764878,7.9701513336,10.05807648776,10.05807648776,10.05807648817,9.84196886577,10.05807648737,8.88856121346,10.05807648816,10.058076488305,10.058076488305,10.05807648826,7.72886773226,10.05807648855,10.05807648855,8.75436851279,8.91127255032,10.05807648832,10.05807648832,10.05807648839,10.05807648839,10.05807648839,10.05807648832,9.1269095185,10.0580764881,9.6895020845,9.46640943762,8.01049486802,10.0580764879,9.10334480752,10.05807648789,10.0580764883,7.1462319459
"t33",5.1986584424,3.8528607989,4.9006230309,7.554149162,7.55414916195,7.55414916195,7.554149162,7.3982394048,7.554149162,7.5541491623,7.5541491621,7.5541491621,7.5541491621,7.5541491621,7.4548704601,6.3274698068,2.4641427437,3.3127454538,3.29546879532,1.63441665851,4.14582034631,4.14582034631,4.14582034612,3.33298837462,3.72575957514,3.10675131464,4.14582034654,4.14582034571,4.14582034571,4.14582034611,4.14582034611,4.14582034611,4.14582034631,3.12720732461,3.04708074131,3.00945019251,4.14582034611,4.14582034611,4.14582034611,3.81980479351,3.44904818371,4.14582034611,4.14582034611,2.13154479161,0.8818623296,1.85109475416,2.49533590908,2.49533590908,2.4953359091,0,2.89560029958,3.49469408745,3.483504617158,3.06544458318,3.04881244098,3.49469408743,3.49469408743,3.49469408773,3.00416296973,3.2289678498,3.09884705479,6.3389409341,6.4187040571,5.139445949,5.1551979837,6.4187040568,6.4187040567,6.4187040567,6.4187040567,6.4187040567,6.4187040567,6.4187040567,6.4187040567,6.4187040562,4.2303177828,2.6332037508,5.6321613954,5.2215929323,5.9522360206,7.8435749455,7.8435749455,7.8435749454,7.84357494547,7.84357494547,7.84357494549,7.84357494549,7.8435749448,7.8435749448,7.56894365757,7.8435749449,7.358891185,5.471695227,7.8435749451,5.7196268557,6.3825215177,5.5899862341,8.21123649151,8.21123649151,8.21123649157,8.21123649157,8.21123649157,7.43290680297,6.53604869747,8.21123649147,8.211236491847,8.211236491847,8.2112364921,8.2112364911,8.2112364911,8.2112364911,8.21123649203,8.21123649123,8.21123649123,8.21123649123,8.21123649123,8.21123649133,8.21123649133,8.21123649133,8.21123649133,8.21123649133,8.21123649133,7.03416059287,7.685402186,5.17687251252,5.3649431553,8.2112364915,8.2112364915,8.0394814651,8.2112364916,8.14505810519,8.2112364913,6.1233113371,8.21123649126,8.21123649126,8.21123649167,7.99512886927,8.21123649087,7.04172121696,8.21123649166,8.211236491805,8.211236491805,8.21123649176,5.88202773576,8.21123649205,8.21123649205,6.90752851629,7.06443255382,8.21123649182,8.21123649182,8.21123649189,8.21123649189,8.21123649189,8.21123649182,7.280069522,8.2112364916,7.842662088,7.61956944112,6.16365487152,8.2112364914,7.25650481102,8.21123649139,8.2112364918,5.2993919494
"t86",6.44640465072,5.10060700722,6.14836923922,8.80189537032,8.80189537027,8.80189537027,8.80189537032,8.64598561312,8.80189537032,8.80189537062,8.80189537042,8.80189537042,8.80189537042,8.80189537042,8.70261666842,7.57521601512,3.71188895202,4.56049166212,4.54321500364,2.88216286683,5.39356655463,5.39356655463,5.39356655444,4.58073458294,4.97350578346,4.35449752296,5.39356655486,5.39356655403,5.39356655403,5.39356655443,5.39356655443,5.39356655443,5.39356655463,4.37495353293,4.29482694963,4.25719640083,5.39356655443,5.39356655443,5.39356655443,5.06755100183,4.69679439203,5.39356655443,5.39356655443,3.37929099993,2.27734783618,4.09819914114,4.74244029606,4.74244029606,4.74244029608,2.89560029958,0,0.82453409187,0.813344621578,1.001394681,0.9847625388,1.59199485115,1.59199485115,3.12684653225,2.63631541425,4.47671405812,4.34659326311,7.58668714242,7.66645026542,6.38719215732,6.40294419202,7.66645026512,7.66645026502,7.66645026502,7.66645026502,7.66645026502,7.66645026502,7.66645026502,7.66645026502,7.66645026452,5.47806399112,3.88094995912,6.87990760372,6.46933914062,7.19998222892,9.09132115382,9.09132115382,9.09132115372,9.09132115379,9.09132115379,9.09132115381,9.09132115381,9.09132115312,9.09132115312,8.81668986589,9.09132115322,8.60663739332,6.71944143532,9.09132115342,6.96737306402,7.63026772602,6.83773244242,9.45898269983,9.45898269983,9.45898269989,9.45898269989,9.45898269989,8.68065301129,7.78379490579,9.45898269979,9.458982700167,9.458982700167,9.45898270042,9.45898269942,9.45898269942,9.45898269942,9.45898270035,9.45898269955,9.45898269955,9.45898269955,9.45898269955,9.45898269965,9.45898269965,9.45898269965,9.45898269965,9.45898269965,9.45898269965,8.28190680119,8.93314839432,6.42461872084,6.61268936362,9.45898269982,9.45898269982,9.28722767342,9.45898269992,9.39280431351,9.45898269962,7.37105754542,9.45898269958,9.45898269958,9.45898269999,9.24287507759,9.45898269919,8.28946742528,9.45898269998,9.458982700125,9.458982700125,9.45898270008,7.12977394408,9.45898270037,9.45898270037,8.15527472461,8.31217876214,9.45898270014,9.45898270014,9.45898270021,9.45898270021,9.45898270021,9.45898270014,8.52781573032,9.45898269992,9.09040829632,8.86731564944,7.41140107984,9.45898269972,8.50425101934,9.45898269971,9.45898270012,6.54713815772
