,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t4,14.8874035,-0.12964496,-4.171367,15.8978195,6.41277,-1.9799172,-3.6430538,-3.596978,6.214636,5.831676,32.541256,-3.123451,-0.28502342,-0.6181617,6.7597795,20.962933
t5,12.47609,-0.20610888,-3.3479779,13.461759,4.7018313,-1.5558928,-2.9959915,-2.7631805,4.8821216,4.66732,25.978376,-2.5805492,-0.2261049,-0.49894354,5.3201694,16.458805
t11,14.410444,-0.10194778,-4.0168796,17.62552,3.7829664,-1.3168062,-3.2967358,-3.2818706,6.3081417,3.5605273,31.453516,-3.0588744,-0.13276199,-0.5854274,6.738716,15.960086
t112,19.412016,-0.006401998,-5.7125154,25.628979,4.086021,-1.448637,-4.552174,-5.045479,10.019079,3.546203,45.33406,-4.3090467,0.77721965,-0.84455615,9.377368,19.132605
t129,19.42865,-0.0047617736,-5.7151613,25.67867,3.9894,-1.4445275,-4.5468326,-5.0451064,9.977055,3.5330598,45.336006,-4.319239,0.79551065,-0.8426536,9.366603,19.071213
t130,19.398592,0.0009351652,-5.7178116,25.714598,4.0609097,-1.4280306,-4.5480943,-5.052356,10.0765085,3.549033,45.348885,-4.3332953,0.74131715,-0.8456279,9.360837,19.084415
t105,19.179121,-0.04927319,-5.770331,25.539608,4.078546,-1.508003,-4.602663,-5.0492086,9.961229,3.5060277,45.448856,-4.259039,0.7301606,-0.8455901,9.18629,19.58601
t106,19.053255,-0.07204407,-5.666307,25.468983,3.7983146,-1.4617226,-4.5234714,-4.932772,9.6789875,3.3949156,44.69774,-4.190419,0.75563633,-0.8290626,9.077856,19.012463
t91,19.359835,-0.051595956,-5.7682714,25.800732,4.0590076,-1.5040638,-4.6015778,-5.039698,9.911196,3.6028175,45.574566,-4.273515,0.7384447,-0.85968775,9.217012,19.510792
t17,19.180069,-0.15531625,-5.9284015,23.23969,5.746464,-1.9530414,-4.508632,-4.824201,9.790773,4.920592,44.241734,-4.286613,-0.32809708,-0.79006225,8.672951,24.322323
t84,18.478945,-0.061682113,-5.880291,24.96268,5.4091296,-1.6710185,-4.308395,-4.5969763,8.995333,4.7225766,45.248184,-4.106921,-0.044815566,-0.7840112,8.911564,21.941578
t85,18.366314,-0.03843258,-5.8633475,24.89867,5.6263614,-1.69049,-4.2835517,-4.6333423,8.902863,4.8163247,45.418938,-4.091056,-0.037443947,-0.7832826,9.032838,21.90194
t125,18.455782,-0.10137872,-5.903032,24.665112,5.210153,-1.7061452,-4.3429294,-4.5269623,9.0300255,4.3253593,44.99196,-4.123452,-0.087118745,-0.8142686,8.556041,22.080578
t126,18.466288,-0.10040187,-5.9050794,24.651644,5.1616764,-1.7040942,-4.338753,-4.52817,9.024937,4.259939,44.97015,-4.1198263,-0.09002373,-0.8100835,8.6010275,22.084772
