,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t4,0.5488645,-0.01754442,6.319117,4.9574776,6.541428,5.9648232,8.546738,3.6395411,3.955159,6.05398,3.8631403,8.154212,3.660122,6.4389606,1.0878252,5.790613
t5,0.23907283,-0.37168005,6.4247985,4.9080806,6.548174,6.1224875,8.39241,3.9701707,3.6957517,6.051479,3.8063293,8.215296,3.309699,6.3607407,1.1306605,5.8179126
t11,0.46709752,-0.14200856,6.318202,4.9476423,6.5285215,6.0082164,8.458202,3.7754133,3.8197036,6.026945,3.8714488,8.167915,3.5141354,6.3478065,1.0561595,5.7781014
t112,-1.254008,8.402765,4.5322437,9.238704,10.604873,-2.425637,7.4325337,2.377155,5.813975,3.4482822,3.6263113,11.901205,3.7941942,2.0225277,2.843107,10.336504
t129,-1.1806961,8.465045,4.539042,9.292887,10.613371,-2.4854336,7.50362,2.403418,5.8326783,3.413424,3.5859792,11.9190035,3.7834296,2.0884142,2.8294225,10.350826
t130,-1.2224096,8.492302,4.4577413,9.256648,10.571727,-2.4467583,7.463624,2.3354812,5.8572135,3.338789,3.628232,11.867614,3.7081861,2.0521758,2.8600883,10.303197
t105,-1.1975509,8.477446,4.476398,9.28205,10.572274,-2.4575865,7.48864,2.3492675,5.8644977,3.3684804,3.6267476,11.872039,3.7316697,2.070283,2.8719177,10.306392
t106,-1.1366422,8.592262,4.4797387,9.290073,10.537967,-2.5435894,7.549576,2.4038055,5.9458485,3.3186193,3.57763,11.849904,3.759881,2.0994623,2.9441433,10.281853
t91,-1.2026036,8.527068,4.4406815,9.265153,10.52132,-2.4677496,7.4886503,2.3236353,5.918524,3.337881,3.6456985,11.817089,3.7193816,2.0556297,2.936967,10.253396
t17,-1.189599,8.425032,4.5746756,9.309579,10.4865675,-2.4803674,7.5103016,2.3678138,5.96594,3.620384,3.6869183,11.791719,3.89609,2.0574687,3.0445492,10.22502
t84,-1.166579,8.378265,4.6198883,9.307492,10.56035,-2.4943118,7.529774,2.4097605,5.901681,3.6786866,3.6177146,11.86663,3.9670975,2.0749052,2.9971645,10.300044
t85,-1.2115527,8.432694,4.657164,9.261175,10.548277,-2.5429668,7.488128,2.460996,5.9376893,3.7092326,3.5688426,11.857439,4.0057983,2.0374863,3.0109887,10.28882
