"","t2","t38","t39","t10","t11","t101","t102","t54","t123","t124","t32","t33","t105","t106","t51","t52","t36","t37","t24","t109","t110","t48","t49","t64","t88","t89","t17","t6","t111","t112","t68","t69","t94","t95","t28","t22","t23","t16","t14","t98","t99","t60","t25","t45","t81","t82","t58","t56","t57","t34","t31","t84","t85","t134","t135","t66","t46","t47","t41","t42","t132","t133","t76","t117","t118","t19","t126","t127","t125","t136","t137","t65","t138","t139","t121","t122","t119","t120","t29","t103","t104","t115","t116","t26","t27","t30","t67","t128","t129","t61","t62","t79","t80","t90","t91","t130","t131","t100","t63","t20","t15","t72","t73","t50","t77","t78","t71","t96","t97","t55","t113","t114","t70","t92","t93","t74","t75","t83","t86","t87","t40","t12","t13","t9","t18","t21","t43","t44","t53","t59","t107","t108","t35","t5","t7","t8","t4","t3","t1"
"t2",0,5.946355876,6.5727940912,3.674106543641,3.858527819741,6.690558154041,6.690558154041,6.690558154241,6.690558154231,6.690558154231,5.578628687541,6.690558154641,6.690558154341,6.690558154341,6.690558154141,6.615223779341,6.310588275191,6.690558153991,5.301137921001,6.690558154391,6.690558154391,6.690558154091,6.690558154091,6.487582641791,6.550075588991,6.690558154091,5.454644025691,6.690558153641,6.690558154283,6.655069070683,6.309400593873,6.690558154283,6.690558154183,6.690558154183,6.690558154313,5.254623118553,6.690558154113,5.090095471013,3.825151149327,6.690558154094,6.690558154094,6.690558153994,5.782873769724,6.690558154024,6.690558153924,6.690558153924,6.669644606024,6.690558153924,6.690558153924,6.690558153924,6.220034562594,6.690558153894,6.690558153894,6.690558153904,6.690558153904,6.690558153974,6.020703010794,6.690558153954,6.690558153994,6.690558153994,6.690558154114,6.690558154114,6.690558154094,6.690558154034,6.690558154034,6.690558153694,6.690558154017,6.690558154017,6.690558154014,6.690558154034,6.690558154034,6.690558153994,6.690558154004,6.690558154004,6.690558153984,6.690558153984,6.690558154014,6.690558154014,5.355749496164,6.690558154394,6.690558154394,6.690558154394,6.690558154394,6.690558154294,5.415356446594,6.690558154474,6.690558154074,6.690558154034,6.690558154034,6.690558154094,6.690558154094,6.690558153794,6.690558153794,6.690558153794,6.690558153794,6.690558154034,6.690558154034,6.690558153994,6.690558153994,5.605946198794,4.764564348937,6.690558153837,6.690558153837,6.160928270777,6.690558153887,6.690558153887,6.690558153867,6.690558153897,6.690558153897,6.690558153897,6.690558153807,6.690558153807,6.503464507907,6.690558153857,6.690558153857,6.690558153797,6.690558153797,6.690558153887,6.690558153857,6.690558153857,6.041885916437,3.839560623713,5.043591652613,3.405855525413,6.519434561113,5.298022451813,6.690558154113,6.690558154113,6.690558154413,6.690558154363,6.690558154363,6.690558154363,6.690558154413,3.610947224013,2.900344712923,4.135548240713,1.774892786,1.8451836469,1.9846662085
"t38",5.946355876,0,0.8936972984,4.243718448841,4.428139724941,7.260170059241,7.260170059241,7.260170059441,7.260170059431,7.260170059431,6.148240592741,7.260170059841,7.260170059541,7.260170059541,7.260170059341,7.184835684541,6.880200180391,7.260170059191,5.870749826201,7.260170059591,7.260170059591,7.260170059291,7.260170059291,7.057194546991,7.119687494191,7.260170059291,6.024255930891,7.260170058841,8.314732380283,8.279243296683,7.933574819873,8.314732380283,8.314732380183,8.314732380183,8.314732380313,6.878797344553,8.314732380113,6.714269697013,5.449325375327,8.314732380094,8.314732380094,8.314732379994,7.407047995724,8.314732380024,8.314732379924,8.314732379924,8.293818832024,8.314732379924,8.314732379924,8.314732379924,7.844208788594,8.314732379894,8.314732379894,8.314732379904,8.314732379904,8.314732379974,7.644877236794,8.314732379954,8.314732379994,8.314732379994,8.314732380114,8.314732380114,8.314732380094,8.314732380034,8.314732380034,8.314732379694,8.314732380017,8.314732380017,8.314732380014,8.314732380034,8.314732380034,8.314732379994,8.314732380004,8.314732380004,8.314732379984,8.314732379984,8.314732380014,8.314732380014,6.979923722164,8.314732380394,8.314732380394,8.314732380394,8.314732380394,8.314732380294,7.039530672594,8.314732380474,8.314732380074,8.314732380034,8.314732380034,8.314732380094,8.314732380094,8.314732379794,8.314732379794,8.314732379794,8.314732379794,8.314732380034,8.314732380034,8.314732379994,8.314732379994,7.230120424794,6.388738574937,8.314732379837,8.314732379837,7.785102496777,8.314732379887,8.314732379887,8.314732379867,8.314732379897,8.314732379897,8.314732379897,8.314732379807,8.314732379807,8.127638733907,8.314732379857,8.314732379857,8.314732379797,8.314732379797,8.314732379887,8.314732379857,8.314732379857,7.666060142437,5.463734849713,6.667765878613,5.030029751413,8.143608787113,6.922196677813,8.314732380113,8.314732380113,8.314732380413,8.314732380363,8.314732380363,8.314732380363,8.314732380413,5.235121450013,4.524518938923,5.759722466713,6.36171152,6.8519703471,7.5236463503
"t39",6.5727940912,0.8936972984,0,4.870156664041,5.054577940141,7.886608274441,7.886608274441,7.886608274641,7.886608274631,7.886608274631,6.774678807941,7.886608275041,7.886608274741,7.886608274741,7.886608274541,7.811273899741,7.506638395591,7.886608274391,6.497188041401,7.886608274791,7.886608274791,7.886608274491,7.886608274491,7.683632762191,7.746125709391,7.886608274491,6.650694146091,7.886608274041,8.941170595483,8.905681511883,8.560013035073,8.941170595483,8.941170595383,8.941170595383,8.941170595513,7.505235559753,8.941170595313,7.340707912213,6.075763590527,8.941170595294,8.941170595294,8.941170595194,8.033486210924,8.941170595224,8.941170595124,8.941170595124,8.920257047224,8.941170595124,8.941170595124,8.941170595124,8.470647003794,8.941170595094,8.941170595094,8.941170595104,8.941170595104,8.941170595174,8.271315451994,8.941170595154,8.941170595194,8.941170595194,8.941170595314,8.941170595314,8.941170595294,8.941170595234,8.941170595234,8.941170594894,8.941170595217,8.941170595217,8.941170595214,8.941170595234,8.941170595234,8.941170595194,8.941170595204,8.941170595204,8.941170595184,8.941170595184,8.941170595214,8.941170595214,7.606361937364,8.941170595594,8.941170595594,8.941170595594,8.941170595594,8.941170595494,7.665968887794,8.941170595674,8.941170595274,8.941170595234,8.941170595234,8.941170595294,8.941170595294,8.941170594994,8.941170594994,8.941170594994,8.941170594994,8.941170595234,8.941170595234,8.941170595194,8.941170595194,7.856558639994,7.015176790137,8.941170595037,8.941170595037,8.411540711977,8.941170595087,8.941170595087,8.941170595067,8.941170595097,8.941170595097,8.941170595097,8.941170595007,8.941170595007,8.754076949107,8.941170595057,8.941170595057,8.941170594997,8.941170594997,8.941170595087,8.941170595057,8.941170595057,8.292498357637,6.090173064913,7.294204093813,5.656467966613,8.770047002313,7.548634893013,8.941170595313,8.941170595313,8.941170595613,8.941170595563,8.941170595563,8.941170595563,8.941170595613,5.861559665213,5.150957154123,6.386160681913,6.9881497352,7.4784085623,8.1500845655
"t10",3.674106543641,4.243718448841,4.870156664041,0,0.9604373171,3.7924676514,3.7924676514,3.7924676516,3.79246765159,3.79246765159,2.6805381849,3.792467652,3.7924676517,3.7924676517,3.7924676515,3.7171332767,3.41249777255,3.79246765135,2.40304741836,3.79246765175,3.79246765175,3.79246765145,3.79246765145,3.58949213915,3.65198508635,3.79246765145,2.55655352305,4.971094916,6.042483047924,6.006993964324,5.661325487514,6.042483047924,6.042483047824,6.042483047824,6.042483047954,4.606548012194,6.042483047754,4.442020364654,3.177076042968,6.042483047735,6.042483047735,6.042483047635,5.134798663365,6.042483047665,6.042483047565,6.042483047565,6.021569499665,6.042483047565,6.042483047565,6.042483047565,5.571959456235,6.042483047535,6.042483047535,6.042483047545,6.042483047545,6.042483047615,5.372627904435,6.042483047595,6.042483047635,6.042483047635,6.042483047755,6.042483047755,6.042483047735,6.042483047675,6.042483047675,6.042483047335,6.042483047658,6.042483047658,6.042483047655,6.042483047675,6.042483047675,6.042483047635,6.042483047645,6.042483047645,6.042483047625,6.042483047625,6.042483047655,6.042483047655,4.707674389805,6.042483048035,6.042483048035,6.042483048035,6.042483048035,6.042483047935,4.767281340235,6.042483048115,6.042483047715,6.042483047675,6.042483047675,6.042483047735,6.042483047735,6.042483047435,6.042483047435,6.042483047435,6.042483047435,6.042483047675,6.042483047675,6.042483047635,6.042483047635,4.957871092435,4.116489242578,6.042483047478,6.042483047478,5.512853164418,6.042483047528,6.042483047528,6.042483047508,6.042483047538,6.042483047538,6.042483047538,6.042483047448,6.042483047448,5.855389401548,6.042483047498,6.042483047498,6.042483047438,6.042483047438,6.042483047528,6.042483047498,6.042483047498,5.393810810078,3.191485517354,4.395516546254,2.757780419054,5.871359454754,4.649947345454,6.042483047754,6.042483047754,6.042483048054,6.042483048004,6.042483048004,6.042483048004,6.042483048054,2.962872117654,2.252269606564,3.487473134354,4.089462187641,4.579721014741,5.251397017941
"t11",3.858527819741,4.428139724941,5.054577940141,0.9604373171,0,3.7303798305,3.7303798305,3.7303798307,3.73037983069,3.73037983069,2.618450364,3.7303798311,3.7303798308,3.7303798308,3.7303798306,3.6550454558,3.35040995165,3.73037983045,2.34095959746,3.73037983085,3.73037983085,3.73037983055,3.73037983055,3.52740431825,3.58989726545,3.73037983055,2.49446570215,5.1555161921,6.226904324024,6.191415240424,5.845746763614,6.226904324024,6.226904323924,6.226904323924,6.226904324054,4.790969288294,6.226904323854,4.626441640754,3.361497319068,6.226904323835,6.226904323835,6.226904323735,5.319219939465,6.226904323765,6.226904323665,6.226904323665,6.205990775765,6.226904323665,6.226904323665,6.226904323665,5.756380732335,6.226904323635,6.226904323635,6.226904323645,6.226904323645,6.226904323715,5.557049180535,6.226904323695,6.226904323735,6.226904323735,6.226904323855,6.226904323855,6.226904323835,6.226904323775,6.226904323775,6.226904323435,6.226904323758,6.226904323758,6.226904323755,6.226904323775,6.226904323775,6.226904323735,6.226904323745,6.226904323745,6.226904323725,6.226904323725,6.226904323755,6.226904323755,4.892095665905,6.226904324135,6.226904324135,6.226904324135,6.226904324135,6.226904324035,4.951702616335,6.226904324215,6.226904323815,6.226904323775,6.226904323775,6.226904323835,6.226904323835,6.226904323535,6.226904323535,6.226904323535,6.226904323535,6.226904323775,6.226904323775,6.226904323735,6.226904323735,5.142292368535,4.300910518678,6.226904323578,6.226904323578,5.697274440518,6.226904323628,6.226904323628,6.226904323608,6.226904323638,6.226904323638,6.226904323638,6.226904323548,6.226904323548,6.039810677648,6.226904323598,6.226904323598,6.226904323538,6.226904323538,6.226904323628,6.226904323598,6.226904323598,5.578232086178,3.375906793454,4.579937822354,2.942201695154,6.055780730854,4.834368621554,6.226904323854,6.226904323854,6.226904324154,6.226904324104,6.226904324104,6.226904324104,6.226904324154,3.147293393754,2.436690882664,3.671894410454,4.273883463741,4.764142290841,5.435818294041
"t101",6.690558154041,7.260170059241,7.886608274441,3.7924676514,3.7303798305,0,0.3186012098,2.344263844,2.34426384399,2.34426384399,2.3153460607,3.4272755278,4.5007321191,4.5007321191,4.5007321189,4.4253977441,4.12076223995,4.50073211875,3.11131188576,4.50073211915,4.50073211915,4.50073211885,4.50073211885,4.29775660655,4.36024955375,4.50073211885,3.26481799045,7.9875465264,9.058934658324,9.023445574724,8.677777097914,9.058934658324,9.058934658224,9.058934658224,9.058934658354,7.622999622594,9.058934658154,7.458471975054,6.193527653368,9.058934658135,9.058934658135,9.058934658035,8.151250273765,9.058934658065,9.058934657965,9.058934657965,9.038021110065,9.058934657965,9.058934657965,9.058934657965,8.588411066635,9.058934657935,9.058934657935,9.058934657945,9.058934657945,9.058934658015,8.389079514835,9.058934657995,9.058934658035,9.058934658035,9.058934658155,9.058934658155,9.058934658135,9.058934658075,9.058934658075,9.058934657735,9.058934658058,9.058934658058,9.058934658055,9.058934658075,9.058934658075,9.058934658035,9.058934658045,9.058934658045,9.058934658025,9.058934658025,9.058934658055,9.058934658055,7.724126000205,9.058934658435,9.058934658435,9.058934658435,9.058934658435,9.058934658335,7.783732950635,9.058934658515,9.058934658115,9.058934658075,9.058934658075,9.058934658135,9.058934658135,9.058934657835,9.058934657835,9.058934657835,9.058934657835,9.058934658075,9.058934658075,9.058934658035,9.058934658035,7.974322702835,7.132940852978,9.058934657878,9.058934657878,8.529304774818,9.058934657928,9.058934657928,9.058934657908,9.058934657938,9.058934657938,9.058934657938,9.058934657848,9.058934657848,8.871841011948,9.058934657898,9.058934657898,9.058934657838,9.058934657838,9.058934657928,9.058934657898,9.058934657898,8.410262420478,6.207937127754,7.411968156654,5.774232029454,8.887811065154,7.666398955854,9.058934658154,9.058934658154,9.058934658454,9.058934658404,9.058934658404,9.058934658404,9.058934658454,5.979323728054,5.268721216964,6.503924744754,7.105913798041,7.596172625141,8.267848628341
"t102",6.690558154041,7.260170059241,7.886608274441,3.7924676514,3.7303798305,0.3186012098,0,2.344263844,2.34426384399,2.34426384399,2.3153460607,3.4272755278,4.5007321191,4.5007321191,4.5007321189,4.4253977441,4.12076223995,4.50073211875,3.11131188576,4.50073211915,4.50073211915,4.50073211885,4.50073211885,4.29775660655,4.36024955375,4.50073211885,3.26481799045,7.9875465264,9.058934658324,9.023445574724,8.677777097914,9.058934658324,9.058934658224,9.058934658224,9.058934658354,7.622999622594,9.058934658154,7.458471975054,6.193527653368,9.058934658135,9.058934658135,9.058934658035,8.151250273765,9.058934658065,9.058934657965,9.058934657965,9.038021110065,9.058934657965,9.058934657965,9.058934657965,8.588411066635,9.058934657935,9.058934657935,9.058934657945,9.058934657945,9.058934658015,8.389079514835,9.058934657995,9.058934658035,9.058934658035,9.058934658155,9.058934658155,9.058934658135,9.058934658075,9.058934658075,9.058934657735,9.058934658058,9.058934658058,9.058934658055,9.058934658075,9.058934658075,9.058934658035,9.058934658045,9.058934658045,9.058934658025,9.058934658025,9.058934658055,9.058934658055,7.724126000205,9.058934658435,9.058934658435,9.058934658435,9.058934658435,9.058934658335,7.783732950635,9.058934658515,9.058934658115,9.058934658075,9.058934658075,9.058934658135,9.058934658135,9.058934657835,9.058934657835,9.058934657835,9.058934657835,9.058934658075,9.058934658075,9.058934658035,9.058934658035,7.974322702835,7.132940852978,9.058934657878,9.058934657878,8.529304774818,9.058934657928,9.058934657928,9.058934657908,9.058934657938,9.058934657938,9.058934657938,9.058934657848,9.058934657848,8.871841011948,9.058934657898,9.058934657898,9.058934657838,9.058934657838,9.058934657928,9.058934657898,9.058934657898,8.410262420478,6.207937127754,7.411968156654,5.774232029454,8.887811065154,7.666398955854,9.058934658154,9.058934658154,9.058934658454,9.058934658404,9.058934658404,9.058934658404,9.058934658454,5.979323728054,5.268721216964,6.503924744754,7.105913798041,7.596172625141,8.267848628341
"t54",6.690558154241,7.260170059441,7.886608274641,3.7924676516,3.7303798307,2.344263844,2.344263844,0,1.27711215299,1.27711215299,2.3153460609,3.427275528,4.5007321193,4.5007321193,4.5007321191,4.4253977443,4.12076224015,4.50073211895,3.11131188596,4.50073211935,4.50073211935,4.50073211905,4.50073211905,4.29775660675,4.36024955395,4.50073211905,3.26481799065,7.9875465266,9.058934658524,9.023445574924,8.677777098114,9.058934658524,9.058934658424,9.058934658424,9.058934658554,7.622999622794,9.058934658354,7.458471975254,6.193527653568,9.058934658335,9.058934658335,9.058934658235,8.151250273965,9.058934658265,9.058934658165,9.058934658165,9.038021110265,9.058934658165,9.058934658165,9.058934658165,8.588411066835,9.058934658135,9.058934658135,9.058934658145,9.058934658145,9.058934658215,8.389079515035,9.058934658195,9.058934658235,9.058934658235,9.058934658355,9.058934658355,9.058934658335,9.058934658275,9.058934658275,9.058934657935,9.058934658258,9.058934658258,9.058934658255,9.058934658275,9.058934658275,9.058934658235,9.058934658245,9.058934658245,9.058934658225,9.058934658225,9.058934658255,9.058934658255,7.724126000405,9.058934658635,9.058934658635,9.058934658635,9.058934658635,9.058934658535,7.783732950835,9.058934658715,9.058934658315,9.058934658275,9.058934658275,9.058934658335,9.058934658335,9.058934658035,9.058934658035,9.058934658035,9.058934658035,9.058934658275,9.058934658275,9.058934658235,9.058934658235,7.974322703035,7.132940853178,9.058934658078,9.058934658078,8.529304775018,9.058934658128,9.058934658128,9.058934658108,9.058934658138,9.058934658138,9.058934658138,9.058934658048,9.058934658048,8.871841012148,9.058934658098,9.058934658098,9.058934658038,9.058934658038,9.058934658128,9.058934658098,9.058934658098,8.410262420678,6.207937127954,7.411968156854,5.774232029654,8.887811065354,7.666398956054,9.058934658354,9.058934658354,9.058934658654,9.058934658604,9.058934658604,9.058934658604,9.058934658654,5.979323728254,5.268721217164,6.503924744954,7.105913798241,7.596172625341,8.267848628541
"t123",6.690558154231,7.260170059431,7.886608274631,3.79246765159,3.73037983069,2.34426384399,2.34426384399,1.27711215299,0,0.15759648398,2.31534606089,3.42727552799,4.50073211929,4.50073211929,4.50073211909,4.42539774429,4.12076224014,4.50073211894,3.11131188595,4.50073211934,4.50073211934,4.50073211904,4.50073211904,4.29775660674,4.36024955394,4.50073211904,3.26481799064,7.98754652659,9.058934658514,9.023445574914,8.677777098104,9.058934658514,9.058934658414,9.058934658414,9.058934658544,7.622999622784,9.058934658344,7.458471975244,6.193527653558,9.058934658325,9.058934658325,9.058934658225,8.151250273955,9.058934658255,9.058934658155,9.058934658155,9.038021110255,9.058934658155,9.058934658155,9.058934658155,8.588411066825,9.058934658125,9.058934658125,9.058934658135,9.058934658135,9.058934658205,8.389079515025,9.058934658185,9.058934658225,9.058934658225,9.058934658345,9.058934658345,9.058934658325,9.058934658265,9.058934658265,9.058934657925,9.058934658248,9.058934658248,9.058934658245,9.058934658265,9.058934658265,9.058934658225,9.058934658235,9.058934658235,9.058934658215,9.058934658215,9.058934658245,9.058934658245,7.724126000395,9.058934658625,9.058934658625,9.058934658625,9.058934658625,9.058934658525,7.783732950825,9.058934658705,9.058934658305,9.058934658265,9.058934658265,9.058934658325,9.058934658325,9.058934658025,9.058934658025,9.058934658025,9.058934658025,9.058934658265,9.058934658265,9.058934658225,9.058934658225,7.974322703025,7.132940853168,9.058934658068,9.058934658068,8.529304775008,9.058934658118,9.058934658118,9.058934658098,9.058934658128,9.058934658128,9.058934658128,9.058934658038,9.058934658038,8.871841012138,9.058934658088,9.058934658088,9.058934658028,9.058934658028,9.058934658118,9.058934658088,9.058934658088,8.410262420668,6.207937127944,7.411968156844,5.774232029644,8.887811065344,7.666398956044,9.058934658344,9.058934658344,9.058934658644,9.058934658594,9.058934658594,9.058934658594,9.058934658644,5.979323728244,5.268721217154,6.503924744944,7.105913798231,7.596172625331,8.267848628531
"t124",6.690558154231,7.260170059431,7.886608274631,3.79246765159,3.73037983069,2.34426384399,2.34426384399,1.27711215299,0.15759648398,0,2.31534606089,3.42727552799,4.50073211929,4.50073211929,4.50073211909,4.42539774429,4.12076224014,4.50073211894,3.11131188595,4.50073211934,4.50073211934,4.50073211904,4.50073211904,4.29775660674,4.36024955394,4.50073211904,3.26481799064,7.98754652659,9.058934658514,9.023445574914,8.677777098104,9.058934658514,9.058934658414,9.058934658414,9.058934658544,7.622999622784,9.058934658344,7.458471975244,6.193527653558,9.058934658325,9.058934658325,9.058934658225,8.151250273955,9.058934658255,9.058934658155,9.058934658155,9.038021110255,9.058934658155,9.058934658155,9.058934658155,8.588411066825,9.058934658125,9.058934658125,9.058934658135,9.058934658135,9.058934658205,8.389079515025,9.058934658185,9.058934658225,9.058934658225,9.058934658345,9.058934658345,9.058934658325,9.058934658265,9.058934658265,9.058934657925,9.058934658248,9.058934658248,9.058934658245,9.058934658265,9.058934658265,9.058934658225,9.058934658235,9.058934658235,9.058934658215,9.058934658215,9.058934658245,9.058934658245,7.724126000395,9.058934658625,9.058934658625,9.058934658625,9.058934658625,9.058934658525,7.783732950825,9.058934658705,9.058934658305,9.058934658265,9.058934658265,9.058934658325,9.058934658325,9.058934658025,9.058934658025,9.058934658025,9.058934658025,9.058934658265,9.058934658265,9.058934658225,9.058934658225,7.974322703025,7.132940853168,9.058934658068,9.058934658068,8.529304775008,9.058934658118,9.058934658118,9.058934658098,9.058934658128,9.058934658128,9.058934658128,9.058934658038,9.058934658038,8.871841012138,9.058934658088,9.058934658088,9.058934658028,9.058934658028,9.058934658118,9.058934658088,9.058934658088,8.410262420668,6.207937127944,7.411968156844,5.774232029644,8.887811065344,7.666398956044,9.058934658344,9.058934658344,9.058934658644,9.058934658594,9.058934658594,9.058934658594,9.058934658644,5.979323728244,5.268721217154,6.503924744944,7.105913798231,7.596172625331,8.267848628531
