,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t111,4.8055897,-0.02382494,-5.455416,-2.2064366,7.4583373,-3.651368,20.73943,41.211864,0.63077193,-13.153319,12.985978,-7.9747276,-3.9118252,16.816082
t112,4.883988,-0.016908607,-5.4849305,-2.2180896,7.533416,-3.691726,20.77351,41.443714,0.7232378,-13.240956,13.018234,-8.03537,-3.938327,16.982447
t69,4.135578,-0.05221182,-5.0523124,-2.0194662,7.1203814,-3.3085861,19.68119,38.604366,0.6646765,-12.286753,12.207724,-7.480018,-3.59729,15.709541
t14,2.1370008,-0.40422294,-4.255712,-1.6138489,6.2486134,-2.6096437,17.420673,32.839127,-0.0004791174,-10.394446,10.597192,-6.314771,-2.8695922,12.604561
t49,3.210629,-0.32422376,-4.875917,-1.9350588,6.743042,-3.1625016,19.011806,37.254875,0.33651832,-11.985579,11.87357,-7.2056007,-3.4489534,14.880008
t50,3.5899215,-0.31228995,-5.079111,-2.049563,6.929447,-3.3404503,19.63118,38.77058,0.42769793,-12.489584,12.418218,-7.5059595,-3.6498163,15.631653
t8,-0.02229268,-0.89619094,-3.7750194,-1.0513672,8.125315,-1.7094316,17.332726,31.01198,1.8085434,-8.876021,11.209584,-5.8469863,-1.9207118,9.700597
t106,4.2376704,-0.8661601,-4.7517834,-1.6655827,9.842084,-2.6072161,22.153873,40.231358,3.3326225,-11.644284,13.711743,-7.6323314,-3.2480886,15.703087
t107,4.1173453,-0.86707926,-4.768878,-1.6630405,9.813105,-2.618805,22.103529,40.171513,3.245744,-11.6592,13.667212,-7.618345,-3.2335472,15.616606
t52,4.1786876,-0.8296196,-4.885874,-1.7512798,9.373377,-2.8025036,21.808739,39.952847,3.088959,-11.787086,13.691453,-7.523483,-3.3197021,15.622015
t10,-0.06103284,-0.9703045,-3.4841313,-0.9309611,7.933199,-1.4717957,16.695757,29.795435,2.1481407,-8.338988,10.921433,-5.6177025,-1.6701396,9.048552
t19,-1.0927595,-1.7064631,-3.6933525,-0.22889555,11.260535,-0.67368484,17.835371,31.486692,3.8128905,-6.9838486,14.43295,-6.175501,-0.16079608,2.8824868
t128,-0.6503103,-1.8136717,-4.5895967,-0.39218518,12.309251,-1.3517393,20.448742,38.71583,4.0522604,-9.252307,16.341356,-7.595208,-0.9746441,5.5934606
t129,-0.6541148,-1.8246123,-4.5893083,-0.3820198,12.309201,-1.3498367,20.433392,38.713524,4.084958,-9.251959,16.354965,-7.5998607,-0.96375746,5.5628495
t110,-0.8637334,-1.7922201,-4.399237,-0.30871734,11.983222,-1.1924689,19.651379,37.724773,4.4540706,-9.037554,16.20074,-7.4835596,-0.69106317,4.537762
t122,-0.81887287,-1.7906681,-4.4788604,-0.34739074,12.064914,-1.2520933,19.897598,38.41616,4.4958067,-9.233195,16.387964,-7.6225433,-0.7595266,4.7782836
t123,-0.82158417,-1.792127,-4.4797664,-0.34808558,12.075295,-1.2474489,19.887342,38.390083,4.5807962,-9.233874,16.385902,-7.6232543,-0.7621204,4.763251
t102,-0.7660262,-1.8321497,-4.5808415,-0.32990226,12.148135,-1.3387867,20.14104,38.940704,4.0198226,-9.261325,16.580076,-7.6546135,-0.7811031,4.794784
t103,-0.77118397,-1.8047923,-4.6057773,-0.32130373,12.153411,-1.3589185,20.09005,38.97266,4.027208,-9.302226,16.579294,-7.648742,-0.77849376,4.8064013
t29,-0.6456118,-1.6653903,-4.4989333,-0.69449466,12.10593,-1.4028147,20.757404,38.255856,3.8925884,-9.172416,16.137268,-7.528011,-1.1337641,5.8781066
