"accepted_species","trait_BM_trend_scaled"
"t97",0.113589259105048
"t98",0.504858625377142
"t24",NA
"t53",NA
"t54",0.691215826273874
"t26",0.467266000414236
"t19",0.173263857458467
"t27",0.694751966358552
"t28",-1.26621426595588
"t73",-0.443385691634695
"t74",-1.11912414750825
"t35",0.0385717704435015
"t36",1.02708317540067
"t32",0.31607485262358
"t58",1.77956254472794
"t59",1.54719087796111
"t15",-2.3543617125499
"t83",-1.34323032133083
"t84",-1.44348515982004
"t5",-0.338868421026836
"t6",-0.870878936928125
"t4",-0.976395508526517
"t9",-0.733287055814681
"t30",-1.16096120076646
"t95",NA
"t96",0.437096885730942
"t79",0.391748897476615
"t81",NA
"t82",-0.166242260370294
"t46",-0.274155335124012
"t47",-0.36290812824937
"t99",-0.572440879408469
"t100",-0.529883900874025
"t10",0.359207740108662
"t16",-0.590424238703412
"t17",-0.414502307463694
"t34",0.344349571231203
"t40",0.229963931995213
"t41",0.653492235024828
"t71",0.276772682406598
"t72",0.113002525716145
"t52",0.252253013130765
"t12",-0.122313984988626
"t13",-0.513497348694316
"t8",-0.601053378912486
"t7",NA
"t23",-1.07566263013827
"t80",0.196378662355023
"t87",0.296423275593425
"t88",0.167140251525945
"t77",-0.206876908911751
"t78",-0.279005536763768
"t51",-0.653511083122557
"t85",-0.438156806947673
"t86",-0.61240271037685
"t29",-0.0197139344740471
"t3",-0.692002694719845
"t56",-0.776417439962721
"t57",-0.285648221313569
"t75",-0.712987696760038
"t76",-0.36386727813545
"t37",-0.196972465422712
"t38",-1.15029214798415
"t31",-0.198961057725724
"t11",0.0388793666002682
"t21",0.818899301522715
"t22",1.57546158875692
"t25",1.94880289722965
"t61",0.807118747882596
"t62",0.727430142920007
"t18",1.49655528954728
"t1",3.11075081551722
"t42",NA
"t43",1.22134705787543
"t55",-1.40565022219356
"t67",-0.57707209648453
"t68",NA
"t60",0.0424935958097111
"t14",-1.37552699196287
"t44",NA
"t69",-1.94614421228531
"t70",NA
"t33",-1.82904865789131
"t2",0.317169846722622
"t91",1.06605787845944
"t92",1.38620338034771
"t48",-0.177498639148313
"t49",-0.722323242136467
"t39",0.119199766641366
"t50",-0.663206497217148
"t63",-0.107961427767595
"t64",-0.0404785831713418
"t20",NA
"t93",1.26130426573714
"t94",1.40378290928554
"t45",1.4670700322134
"t89",2.12763280810932
"t90",2.39055447223441
"t65",1.49939264348688
"t66",0.719100791723097
