"accepted_species","sorted"
"t1",0.485626355675562
"t61",-1.17081660521287
"t95",-1.1973557982565
"t96",-1.64862903223982
"t79",0.315710513328334
"t80",0.157037209432763
"t44",0.943069841909179
"t42",-0.804064812900097
"t43",-0.453456871418293
"t39",-0.782643980129431
"t9",-1.62408745016745
"t89",-0.867135673159383
"t90",-0.686692660040776
"t93",-1.09027902740264
"t94",-0.958358830404288
"t62",-1.26227168093647
"t26",1.89698280982785
"t16",-0.228059723842214
"t47",-0.335490374687016
"t53",0.302520491686305
"t54",-0.803860790426059
"t83",-0.0056556917961391
"t84",-0.562761020764919
"t52",-1.08230856167472
"t20",-2.64345104711522
"t21",-0.110757773476721
"t40",0.378664316581964
"t41",0.229455391731162
"t8",0.593959272840254
"t74",-0.459099632471073
"t75",-1.3419300451139
"t77",-0.166818941343402
"t78",-0.489550861078179
"t81",3.0200900522168
"t82",2.49062526911341
"t76",1.00649068694335
"t3",-0.426830960206318
"t99",-0.8046340544906
"t100",-0.524841515795826
"t37",0.171686807590289
"t28",-0.110244779561015
"t29",0.349702963534204
"t70",0.593269303337078
"t71",0.0423982232442915
"t85",0.0789328978138308
"t86",0.84181614370299
"t10",0.0125459462486183
"t51",1.55334264595015
"t97",1.07641765361596
"t98",0.66533002247051
"t23",-0.129705953411997
"t13",-1.29481246936586
"t57",-0.0758219110807766
"t58",1.16957089101058
"t12",-0.0710244060370135
"t59",0.291060768834682
"t60",-0.0318362076934512
"t17",-0.768747024025702
"t18",-0.598561095158079
"t72",1.57492041770287
"t73",0.645937866345974
"t32",1.70160955312109
"t33",1.50729217929659
"t45",0.102113169219194
"t46",0.939903690582325
"t27",1.99707367107227
"t91",0.284305875010308
"t92",-0.148042643873111
"t22",-0.973640272989459
"t11",NA
"t15",NA
"t25",0.602611795784487
"t34",0.0968112850977742
"t35",NA
"t7",0.245664394847957
"t55",-0.553386398237313
"t56",-1.3648818930146
"t38",1.11237777165568
"t68",NA
"t69",0.968053361807112
"t50",0.692819109557839
"t36",0.292018079288779
"t19",NA
"t48",NA
"t49",NA
"t64",-0.605734880031382
"t65",-1.00472271204367
"t14",1.46117016534266
"t66",0.326697501351097
"t67",1.48248981924614
"t4",NA
"t30",NA
"t31",NA
"t24",0.319095704892943
"t2",0.763729061869614
"t87",-0.689754193349118
"t88",-0.276086955016871
"t63",-0.42771353291044
"t6",-0.476451872187436
"t5",-0.319352064357249
