"","t3","t5","t72","t73","t45","t85","t86","t79","t80","t20","t7","t49","t50","t131","t132","t55","t39","t41","t69","t91","t92","t36","t57","t58","t65","t66","t106","t107","t105","t100","t74","t112","t113","t111","t76","t77","t25","t26","t14","t27","t28","t8","t138","t139","t129","t24","t53","t54","t44","t104","t127","t128","t59","t23","t120","t121","t144","t145","t97","t98","t43","t102","t103","t56","t87","t95","t96","t78","t126","t140","t141","t60","t61","t4","t18","t135","t136","t90","t31","t108","t109","t42","t11","t110","t137","t142","t143","t88","t89","t64","t70","t118","t119","t48","t114","t115","t62","t63","t124","t125","t33","t34","t9","t17","t35","t71","t83","t84","t15","t40","t133","t134","t130","t101","t122","t123","t75","t38","t13","t16","t46","t47","t1","t2","t21","t67","t68","t116","t117","t99","t19","t37","t81","t82","t29","t30","t22","t12","t32","t52","t93","t94","t51","t10","t6"
"t3",0,2.8952307225,6.5071628952,6.6333565729,6.633356573,6.633356573,6.14244950568,6.633356573,6.633356573,6.6333565732,4.1390902948,6.1289685822,6.63335657285,6.63335657289,6.63335657289,6.63335657289,6.63335657325,5.9672623527,6.1818192446,6.633356573,6.4185805554,6.633356572574,6.633356572874,6.633356572874,6.633356572874,6.633356572874,6.633356572884,6.633356572884,6.633356572914,6.633356572874,6.633356572874,6.633356572869,6.633356572869,6.633356572874,6.6333565729,6.6333565729,6.56679012303,6.08247182133,4.83994154793,5.3241825775,5.6763065341,3.8788487313,6.63335657255,6.63335657255,6.6333565726,5.9120737621,5.9236121357,5.80900942449,6.342924493,6.63335657246,6.63335657256,6.63335657256,5.92618971612,5.84340419186,6.63335657215,6.63335657215,6.633356572219,6.633356572219,6.63335657212,6.63335657212,6.63335657212,6.6333565721,6.6333565721,5.85187911175,6.63335657207,6.63335657209,6.63335657209,6.6333565721,6.6333565721,6.63335657211,6.63335657211,6.6333565721,6.6333565721,2.9517171721,5.2515660739,6.8429372445,6.8429372445,6.8429372446,6.8429372449,6.842937243935,6.842937243935,6.842937244135,5.452287385715,6.666257549555,6.842937244165,6.842937244163,6.842937244163,6.842937244255,6.842937244255,6.842937244155,6.842937244145,6.668300516775,6.842937244145,6.079710051195,6.842937244195,6.842937244195,6.768361873095,6.281672197495,6.842937244075,6.842937244075,6.842937244515,6.017108613815,4.571293750115,4.929542956965,6.842937244535,6.702921780035,6.842937244085,6.842937244085,6.764837775965,6.842937244265,6.842937244245,6.842937244245,6.842937244265,6.780457384065,6.842937244165,6.842937244165,6.842937244265,6.842937244465,6.842937243665,6.8429372437,6.8429372439,6.8429372439,4.5839432681,4.652411347,9.3009490256,8.8940994649,9.300949026,9.30094902602,9.30094902602,9.30094902602,7.77620931852,9.3009490262,9.3009490259,9.3009490259,9.3009490255,9.3009490255,9.3009490255,7.94071600908,8.67142158328,8.450560687919,9.300949025666,9.300949025666,9.30094902568,6.87760232703,5.88158700659
"t5",2.8952307225,0,3.9417313373,4.067925015,4.0679250151,4.0679250151,3.57701794778,4.0679250151,4.0679250151,4.0679250153,2.3165685029,4.3064467903,4.81083478095,4.81083478099,4.81083478099,4.81083478099,4.81083478135,4.1447405608,4.3592974527,4.8108347811,4.5960587635,4.810834780674,4.810834780974,4.810834780974,4.810834780974,4.810834780974,4.810834780984,4.810834780984,4.810834781014,4.810834780974,4.810834780974,4.810834780969,4.810834780969,4.810834780974,4.810834781,4.810834781,4.74426833113,4.25995002943,3.01741975603,3.5016607856,3.8537847422,2.0563269394,4.81083478065,4.81083478065,4.8108347807,4.0895519702,4.1010903438,3.98648763259,4.5204027011,4.81083478056,4.81083478066,4.81083478066,4.10366792422,4.02088239996,4.81083478025,4.81083478025,4.810834780319,4.810834780319,4.81083478022,4.81083478022,4.81083478022,4.8108347802,4.8108347802,4.02935731985,4.81083478017,4.81083478019,4.81083478019,4.8108347802,4.8108347802,4.81083478021,4.81083478021,4.8108347802,4.8108347802,1.1291953802,4.6436678984,6.235039069,6.235039069,6.2350390691,6.2350390694,6.235039068435,6.235039068435,6.235039068635,4.844389210215,6.058359374055,6.235039068665,6.235039068663,6.235039068663,6.235039068755,6.235039068755,6.235039068655,6.235039068645,6.060402341275,6.235039068645,5.471811875695,6.235039068695,6.235039068695,6.160463697595,5.673774021995,6.235039068575,6.235039068575,6.235039069015,5.409210438315,3.963395574615,4.321644781465,6.235039069035,6.095023604535,6.235039068585,6.235039068585,6.156939600465,6.235039068765,6.235039068745,6.235039068745,6.235039068765,6.172559208565,6.235039068665,6.235039068665,6.235039068765,6.235039068965,6.235039068165,6.2350390682,6.2350390684,6.2350390684,3.9760450926,4.0445131715,8.6930508501,8.2862012894,8.6930508505,8.69305085052,8.69305085052,8.69305085052,7.16831114302,8.6930508507,8.6930508504,8.6930508504,8.69305085,8.69305085,8.69305085,7.33281783358,8.06352340778,7.842662512419,8.693050850166,8.693050850166,8.69305085018,6.26970415153,5.27368883109
"t72",6.5071628952,3.9417313373,0,0.9852696995,1.8100731876,2.884890819,2.39398375168,2.884890819,2.884890819,3.270230236,5.9285006756,7.918378963,8.42276695365,8.42276695369,8.42276695369,8.42276695369,8.42276695405,7.7566727335,7.9712296254,8.4227669538,8.2079909362,8.422766953374,8.422766953674,8.422766953674,8.422766953674,8.422766953674,8.422766953684,8.422766953684,8.422766953714,8.422766953674,8.422766953674,8.422766953669,8.422766953669,8.422766953674,8.4227669537,8.4227669537,8.35620050383,7.87188220213,6.62935192873,7.1135929583,7.4657169149,5.6682591121,8.42276695335,8.42276695335,8.4227669534,7.7014841429,7.7130225165,7.59841980529,8.1323348738,8.42276695326,8.42276695336,8.42276695336,7.71560009692,7.63281457266,8.42276695295,8.42276695295,8.422766953019,8.422766953019,8.42276695292,8.42276695292,8.42276695292,8.4227669529,8.4227669529,7.64128949255,8.42276695287,8.42276695289,8.42276695289,8.4227669529,8.4227669529,8.42276695291,8.42276695291,8.4227669529,8.4227669529,4.7411275529,8.2556000711,9.8469712417,9.8469712417,9.8469712418,9.8469712421,9.846971241135,9.846971241135,9.846971241335,8.456321382915,9.670291546755,9.846971241365,9.846971241363,9.846971241363,9.846971241455,9.846971241455,9.846971241355,9.846971241345,9.672334513975,9.846971241345,9.083744048395,9.846971241395,9.846971241395,9.772395870295,9.285706194695,9.846971241275,9.846971241275,9.846971241715,9.021142611015,7.575327747315,7.933576954165,9.846971241735,9.706955777235,9.846971241285,9.846971241285,9.768871773165,9.846971241465,9.846971241445,9.846971241445,9.846971241465,9.784491381265,9.846971241365,9.846971241365,9.846971241465,9.846971241665,9.846971240865,9.8469712409,9.8469712411,9.8469712411,7.5879772653,7.6564453442,12.3049830228,11.8981334621,12.3049830232,12.30498302322,12.30498302322,12.30498302322,10.78024331572,12.3049830234,12.3049830231,12.3049830231,12.3049830227,12.3049830227,12.3049830227,10.94475000628,11.67545558048,11.454594685119,12.304983022866,12.304983022866,12.30498302288,9.88163632423,8.88562100379
"t73",6.6333565729,4.067925015,0.9852696995,0,1.9362668653,3.0110844967,2.52017742938,3.0110844967,3.0110844967,3.3964239137,6.0546943533,8.0445726407,8.54896063135,8.54896063139,8.54896063139,8.54896063139,8.54896063175,7.8828664112,8.0974233031,8.5489606315,8.3341846139,8.548960631074,8.548960631374,8.548960631374,8.548960631374,8.548960631374,8.548960631384,8.548960631384,8.548960631414,8.548960631374,8.548960631374,8.548960631369,8.548960631369,8.548960631374,8.5489606314,8.5489606314,8.48239418153,7.99807587983,6.75554560643,7.239786636,7.5919105926,5.7944527898,8.54896063105,8.54896063105,8.5489606311,7.8276778206,7.8392161942,7.72461348299,8.2585285515,8.54896063096,8.54896063106,8.54896063106,7.84179377462,7.75900825036,8.54896063065,8.54896063065,8.548960630719,8.548960630719,8.54896063062,8.54896063062,8.54896063062,8.5489606306,8.5489606306,7.76748317025,8.54896063057,8.54896063059,8.54896063059,8.5489606306,8.5489606306,8.54896063061,8.54896063061,8.5489606306,8.5489606306,4.8673212306,8.3817937488,9.9731649194,9.9731649194,9.9731649195,9.9731649198,9.973164918835,9.973164918835,9.973164919035,8.582515060615,9.796485224455,9.973164919065,9.973164919063,9.973164919063,9.973164919155,9.973164919155,9.973164919055,9.973164919045,9.798528191675,9.973164919045,9.209937726095,9.973164919095,9.973164919095,9.898589547995,9.411899872395,9.973164918975,9.973164918975,9.973164919415,9.147336288715,7.701521425015,8.059770631865,9.973164919435,9.833149454935,9.973164918985,9.973164918985,9.895065450865,9.973164919165,9.973164919145,9.973164919145,9.973164919165,9.910685058965,9.973164919065,9.973164919065,9.973164919165,9.973164919365,9.973164918565,9.9731649186,9.9731649188,9.9731649188,7.714170943,7.7826390219,12.4311767005,12.0243271398,12.4311767009,12.43117670092,12.43117670092,12.43117670092,10.90643699342,12.4311767011,12.4311767008,12.4311767008,12.4311767004,12.4311767004,12.4311767004,11.07094368398,11.80164925818,11.580788362819,12.431176700566,12.431176700566,12.43117670058,10.00783000193,9.01181468149
"t45",6.633356573,4.0679250151,1.8100731876,1.9362668653,0,3.0110844968,2.52017742948,3.0110844968,3.0110844968,3.3964239138,6.0546943534,8.0445726408,8.54896063145,8.54896063149,8.54896063149,8.54896063149,8.54896063185,7.8828664113,8.0974233032,8.5489606316,8.334184614,8.548960631174,8.548960631474,8.548960631474,8.548960631474,8.548960631474,8.548960631484,8.548960631484,8.548960631514,8.548960631474,8.548960631474,8.548960631469,8.548960631469,8.548960631474,8.5489606315,8.5489606315,8.48239418163,7.99807587993,6.75554560653,7.2397866361,7.5919105927,5.7944527899,8.54896063115,8.54896063115,8.5489606312,7.8276778207,7.8392161943,7.72461348309,8.2585285516,8.54896063106,8.54896063116,8.54896063116,7.84179377472,7.75900825046,8.54896063075,8.54896063075,8.548960630819,8.548960630819,8.54896063072,8.54896063072,8.54896063072,8.5489606307,8.5489606307,7.76748317035,8.54896063067,8.54896063069,8.54896063069,8.5489606307,8.5489606307,8.54896063071,8.54896063071,8.5489606307,8.5489606307,4.8673212307,8.3817937489,9.9731649195,9.9731649195,9.9731649196,9.9731649199,9.973164918935,9.973164918935,9.973164919135,8.582515060715,9.796485224555,9.973164919165,9.973164919163,9.973164919163,9.973164919255,9.973164919255,9.973164919155,9.973164919145,9.798528191775,9.973164919145,9.209937726195,9.973164919195,9.973164919195,9.898589548095,9.411899872495,9.973164919075,9.973164919075,9.973164919515,9.147336288815,7.701521425115,8.059770631965,9.973164919535,9.833149455035,9.973164919085,9.973164919085,9.895065450965,9.973164919265,9.973164919245,9.973164919245,9.973164919265,9.910685059065,9.973164919165,9.973164919165,9.973164919265,9.973164919465,9.973164918665,9.9731649187,9.9731649189,9.9731649189,7.7141709431,7.782639022,12.4311767006,12.0243271399,12.431176701,12.43117670102,12.43117670102,12.43117670102,10.90643699352,12.4311767012,12.4311767009,12.4311767009,12.4311767005,12.4311767005,12.4311767005,11.07094368408,11.80164925828,11.580788362919,12.431176700666,12.431176700666,12.43117670068,10.00783000203,9.01181468159
"t85",6.633356573,4.0679250151,2.884890819,3.0110844967,3.0110844968,0,0.51510643848,2.6288424724,2.6288424724,3.3964239138,6.0546943534,8.0445726408,8.54896063145,8.54896063149,8.54896063149,8.54896063149,8.54896063185,7.8828664113,8.0974233032,8.5489606316,8.334184614,8.548960631174,8.548960631474,8.548960631474,8.548960631474,8.548960631474,8.548960631484,8.548960631484,8.548960631514,8.548960631474,8.548960631474,8.548960631469,8.548960631469,8.548960631474,8.5489606315,8.5489606315,8.48239418163,7.99807587993,6.75554560653,7.2397866361,7.5919105927,5.7944527899,8.54896063115,8.54896063115,8.5489606312,7.8276778207,7.8392161943,7.72461348309,8.2585285516,8.54896063106,8.54896063116,8.54896063116,7.84179377472,7.75900825046,8.54896063075,8.54896063075,8.548960630819,8.548960630819,8.54896063072,8.54896063072,8.54896063072,8.5489606307,8.5489606307,7.76748317035,8.54896063067,8.54896063069,8.54896063069,8.5489606307,8.5489606307,8.54896063071,8.54896063071,8.5489606307,8.5489606307,4.8673212307,8.3817937489,9.9731649195,9.9731649195,9.9731649196,9.9731649199,9.973164918935,9.973164918935,9.973164919135,8.582515060715,9.796485224555,9.973164919165,9.973164919163,9.973164919163,9.973164919255,9.973164919255,9.973164919155,9.973164919145,9.798528191775,9.973164919145,9.209937726195,9.973164919195,9.973164919195,9.898589548095,9.411899872495,9.973164919075,9.973164919075,9.973164919515,9.147336288815,7.701521425115,8.059770631965,9.973164919535,9.833149455035,9.973164919085,9.973164919085,9.895065450965,9.973164919265,9.973164919245,9.973164919245,9.973164919265,9.910685059065,9.973164919165,9.973164919165,9.973164919265,9.973164919465,9.973164918665,9.9731649187,9.9731649189,9.9731649189,7.7141709431,7.782639022,12.4311767006,12.0243271399,12.431176701,12.43117670102,12.43117670102,12.43117670102,10.90643699352,12.4311767012,12.4311767009,12.4311767009,12.4311767005,12.4311767005,12.4311767005,11.07094368408,11.80164925828,11.580788362919,12.431176700666,12.431176700666,12.43117670068,10.00783000203,9.01181468159
"t86",6.14244950568,3.57701794778,2.39398375168,2.52017742938,2.52017742948,0.51510643848,0,2.13793540508,2.13793540508,2.90551684648,5.56378728608,7.55366557348,8.05805356413,8.05805356417,8.05805356417,8.05805356417,8.05805356453,7.39195934398,7.60651623588,8.05805356428,7.84327754668,8.058053563854,8.058053564154,8.058053564154,8.058053564154,8.058053564154,8.058053564164,8.058053564164,8.058053564194,8.058053564154,8.058053564154,8.058053564149,8.058053564149,8.058053564154,8.05805356418,8.05805356418,7.99148711431,7.50716881261,6.26463853921,6.74887956878,7.10100352538,5.30354572258,8.05805356383,8.05805356383,8.05805356388,7.33677075338,7.34830912698,7.23370641577,7.76762148428,8.05805356374,8.05805356384,8.05805356384,7.3508867074,7.26810118314,8.05805356343,8.05805356343,8.058053563499,8.058053563499,8.0580535634,8.0580535634,8.0580535634,8.05805356338,8.05805356338,7.27657610303,8.05805356335,8.05805356337,8.05805356337,8.05805356338,8.05805356338,8.05805356339,8.05805356339,8.05805356338,8.05805356338,4.37641416338,7.89088668158,9.48225785218,9.48225785218,9.48225785228,9.48225785258,9.482257851615,9.482257851615,9.482257851815,8.091607993395,9.305578157235,9.482257851845,9.482257851843,9.482257851843,9.482257851935,9.482257851935,9.482257851835,9.482257851825,9.307621124455,9.482257851825,8.719030658875,9.482257851875,9.482257851875,9.407682480775,8.920992805175,9.482257851755,9.482257851755,9.482257852195,8.656429221495,7.210614357795,7.568863564645,9.482257852215,9.342242387715,9.482257851765,9.482257851765,9.404158383645,9.482257851945,9.482257851925,9.482257851925,9.482257851945,9.419777991745,9.482257851845,9.482257851845,9.482257851945,9.482257852145,9.482257851345,9.48225785138,9.48225785158,9.48225785158,7.22326387578,7.29173195468,11.94026963328,11.53342007258,11.94026963368,11.9402696337,11.9402696337,11.9402696337,10.4155299262,11.94026963388,11.94026963358,11.94026963358,11.94026963318,11.94026963318,11.94026963318,10.58003661676,11.31074219096,11.089881295599,11.940269633346,11.940269633346,11.94026963336,9.51692293471,8.52090761427
"t79",6.633356573,4.0679250151,2.884890819,3.0110844967,3.0110844968,2.6288424724,2.13793540508,0,1.0430664606,3.3964239138,6.0546943534,8.0445726408,8.54896063145,8.54896063149,8.54896063149,8.54896063149,8.54896063185,7.8828664113,8.0974233032,8.5489606316,8.334184614,8.548960631174,8.548960631474,8.548960631474,8.548960631474,8.548960631474,8.548960631484,8.548960631484,8.548960631514,8.548960631474,8.548960631474,8.548960631469,8.548960631469,8.548960631474,8.5489606315,8.5489606315,8.48239418163,7.99807587993,6.75554560653,7.2397866361,7.5919105927,5.7944527899,8.54896063115,8.54896063115,8.5489606312,7.8276778207,7.8392161943,7.72461348309,8.2585285516,8.54896063106,8.54896063116,8.54896063116,7.84179377472,7.75900825046,8.54896063075,8.54896063075,8.548960630819,8.548960630819,8.54896063072,8.54896063072,8.54896063072,8.5489606307,8.5489606307,7.76748317035,8.54896063067,8.54896063069,8.54896063069,8.5489606307,8.5489606307,8.54896063071,8.54896063071,8.5489606307,8.5489606307,4.8673212307,8.3817937489,9.9731649195,9.9731649195,9.9731649196,9.9731649199,9.973164918935,9.973164918935,9.973164919135,8.582515060715,9.796485224555,9.973164919165,9.973164919163,9.973164919163,9.973164919255,9.973164919255,9.973164919155,9.973164919145,9.798528191775,9.973164919145,9.209937726195,9.973164919195,9.973164919195,9.898589548095,9.411899872495,9.973164919075,9.973164919075,9.973164919515,9.147336288815,7.701521425115,8.059770631965,9.973164919535,9.833149455035,9.973164919085,9.973164919085,9.895065450965,9.973164919265,9.973164919245,9.973164919245,9.973164919265,9.910685059065,9.973164919165,9.973164919165,9.973164919265,9.973164919465,9.973164918665,9.9731649187,9.9731649189,9.9731649189,7.7141709431,7.782639022,12.4311767006,12.0243271399,12.431176701,12.43117670102,12.43117670102,12.43117670102,10.90643699352,12.4311767012,12.4311767009,12.4311767009,12.4311767005,12.4311767005,12.4311767005,11.07094368408,11.80164925828,11.580788362919,12.431176700666,12.431176700666,12.43117670068,10.00783000203,9.01181468159
"t80",6.633356573,4.0679250151,2.884890819,3.0110844967,3.0110844968,2.6288424724,2.13793540508,1.0430664606,0,3.3964239138,6.0546943534,8.0445726408,8.54896063145,8.54896063149,8.54896063149,8.54896063149,8.54896063185,7.8828664113,8.0974233032,8.5489606316,8.334184614,8.548960631174,8.548960631474,8.548960631474,8.548960631474,8.548960631474,8.548960631484,8.548960631484,8.548960631514,8.548960631474,8.548960631474,8.548960631469,8.548960631469,8.548960631474,8.5489606315,8.5489606315,8.48239418163,7.99807587993,6.75554560653,7.2397866361,7.5919105927,5.7944527899,8.54896063115,8.54896063115,8.5489606312,7.8276778207,7.8392161943,7.72461348309,8.2585285516,8.54896063106,8.54896063116,8.54896063116,7.84179377472,7.75900825046,8.54896063075,8.54896063075,8.548960630819,8.548960630819,8.54896063072,8.54896063072,8.54896063072,8.5489606307,8.5489606307,7.76748317035,8.54896063067,8.54896063069,8.54896063069,8.5489606307,8.5489606307,8.54896063071,8.54896063071,8.5489606307,8.5489606307,4.8673212307,8.3817937489,9.9731649195,9.9731649195,9.9731649196,9.9731649199,9.973164918935,9.973164918935,9.973164919135,8.582515060715,9.796485224555,9.973164919165,9.973164919163,9.973164919163,9.973164919255,9.973164919255,9.973164919155,9.973164919145,9.798528191775,9.973164919145,9.209937726195,9.973164919195,9.973164919195,9.898589548095,9.411899872495,9.973164919075,9.973164919075,9.973164919515,9.147336288815,7.701521425115,8.059770631965,9.973164919535,9.833149455035,9.973164919085,9.973164919085,9.895065450965,9.973164919265,9.973164919245,9.973164919245,9.973164919265,9.910685059065,9.973164919165,9.973164919165,9.973164919265,9.973164919465,9.973164918665,9.9731649187,9.9731649189,9.9731649189,7.7141709431,7.782639022,12.4311767006,12.0243271399,12.431176701,12.43117670102,12.43117670102,12.43117670102,10.90643699352,12.4311767012,12.4311767009,12.4311767009,12.4311767005,12.4311767005,12.4311767005,11.07094368408,11.80164925828,11.580788362919,12.431176700666,12.431176700666,12.43117670068,10.00783000203,9.01181468159
"t20",6.6333565732,4.0679250153,3.270230236,3.3964239137,3.3964239138,3.3964239138,2.90551684648,3.3964239138,3.3964239138,0,6.0546943536,8.044572641,8.54896063165,8.54896063169,8.54896063169,8.54896063169,8.54896063205,7.8828664115,8.0974233034,8.5489606318,8.3341846142,8.548960631374,8.548960631674,8.548960631674,8.548960631674,8.548960631674,8.548960631684,8.548960631684,8.548960631714,8.548960631674,8.548960631674,8.548960631669,8.548960631669,8.548960631674,8.5489606317,8.5489606317,8.48239418183,7.99807588013,6.75554560673,7.2397866363,7.5919105929,5.7944527901,8.54896063135,8.54896063135,8.5489606314,7.8276778209,7.8392161945,7.72461348329,8.2585285518,8.54896063126,8.54896063136,8.54896063136,7.84179377492,7.75900825066,8.54896063095,8.54896063095,8.548960631019,8.548960631019,8.54896063092,8.54896063092,8.54896063092,8.5489606309,8.5489606309,7.76748317055,8.54896063087,8.54896063089,8.54896063089,8.5489606309,8.5489606309,8.54896063091,8.54896063091,8.5489606309,8.5489606309,4.8673212309,8.3817937491,9.9731649197,9.9731649197,9.9731649198,9.9731649201,9.973164919135,9.973164919135,9.973164919335,8.582515060915,9.796485224755,9.973164919365,9.973164919363,9.973164919363,9.973164919455,9.973164919455,9.973164919355,9.973164919345,9.798528191975,9.973164919345,9.209937726395,9.973164919395,9.973164919395,9.898589548295,9.411899872695,9.973164919275,9.973164919275,9.973164919715,9.147336289015,7.701521425315,8.059770632165,9.973164919735,9.833149455235,9.973164919285,9.973164919285,9.895065451165,9.973164919465,9.973164919445,9.973164919445,9.973164919465,9.910685059265,9.973164919365,9.973164919365,9.973164919465,9.973164919665,9.973164918865,9.9731649189,9.9731649191,9.9731649191,7.7141709433,7.7826390222,12.4311767008,12.0243271401,12.4311767012,12.43117670122,12.43117670122,12.43117670122,10.90643699372,12.4311767014,12.4311767011,12.4311767011,12.4311767007,12.4311767007,12.4311767007,11.07094368428,11.80164925848,11.580788363119,12.431176700866,12.431176700866,12.43117670088,10.00783000223,9.01181468179
