"","t1","t7","t8","t9","t10","t86","t87","t49","t70","t71","t95","t99","t100","t115","t116","t18","t44","t135","t136","t134","t92","t47","t60","t63","t64","t132","t133","t65","t66","t98","t107","t130","t131","t117","t120","t121","t84","t85","t108","t109","t40","t26","t27","t54","t55","t77","t78","t62","t29","t34","t137","t138","t103","t104","t41","t68","t69","t23","t22","t4","t5","t6","t14","t39","t42","t112","t126","t127","t82","t81","t110","t111","t79","t74","t75","t21","t67","t72","t73","t61","t88","t89","t46","t118","t119","t105","t106","t58","t59","t124","t125","t80","t17","t43","t128","t129","t76","t93","t113","t114","t139","t140","t122","t123","t94","t83","t25","t50","t51","t38","t28","t19","t15","t16","t53","t96","t97","t52","t45","t101","t102","t56","t57","t48","t32","t33","t90","t91","t13","t24","t30","t31","t36","t37","t35","t20","t11","t12","t2","t3"
"t1",0,3.8698794145,4.7468986259,4.6876072945,6.8839908118,9.30971573436,9.30971573436,9.30971573436,9.3097157343,9.3097157343,9.3097157343,9.30971573428,9.30971573428,9.3097157341,9.3097157341,6.6999508871,9.3097157341,9.3097157342,9.3097157342,9.3097157342,9.10191391508,9.30971573418,9.3097157342,9.30971573419,9.30971573419,9.30971573419,9.30971573419,9.30971573412,8.79677827783,9.30971573412,9.30971573414,9.309715734092,9.309715734092,9.309715734102,9.309715734092,9.309715734092,9.30971573422,9.30971573422,9.20140775439,9.30971573412,9.3097157339,8.2993199433991,9.3097157337991,9.3097157342,9.3097157342,9.3097157341,9.3097157341,8.8779779178,7.99601931496,9.3097157344,9.3097157345,9.3097157345,9.3097157345,9.3097157345,9.3097157345,9.3097157345,9.3097157345,9.3097157348,7.5162347086,2.750167016,4.6268634538,4.2251888391,5.48423951408,9.30971573372,9.30971573382,9.30971573372,9.30971573375,9.30971573375,8.95737849593,9.30971573377,9.30971573387,9.30971573387,9.30971573382,8.86223896685,9.30971573378,7.34147816118,9.3097157339,9.3097157339,9.3097157339,9.30971573392,9.30971573392,9.30971573392,9.30971573392,9.30971573392,9.30971573392,9.30971573387,9.124737516429,9.30971573392,9.04853800442,9.30971573392,9.30971573392,9.30971573398,7.08722079098,8.70206380191,9.30971573366,9.30971573366,9.30971573361,9.309715733566,9.309715733566,9.309715733566,9.3097157335159,9.3097157335159,9.309715733576,9.309715733576,9.309715733516,9.309715733496,7.980945221296,9.30971573341,9.30971573341,8.50848964701,9.30971573391,6.69257170161,9.30971573354,5.63126064064,9.30971573395,9.30971573395,9.30971573395,8.61906204052,9.30971573361,9.30971573361,9.30971573361,9.30971573361,9.30971573361,9.30971573361,9.30971573391,8.26289978801,9.30971573391,9.30971573391,5.35076884031,8.31603378631,8.14006870847,8.22413039997,8.47459721356,9.30971573396,9.30971573381,6.99275343801,5.2267446796,5.0166139358,1.8062530804,1.562847634
"t7",3.8698794145,0,1.6032344932,1.5439431618,3.7403266791,6.16605160166,6.16605160166,6.16605160166,6.1660516016,6.1660516016,6.1660516016,6.16605160158,6.16605160158,6.1660516014,6.1660516014,3.5562867544,6.1660516014,6.1660516015,6.1660516015,6.1660516015,5.95824978238,6.16605160148,6.1660516015,6.16605160149,6.16605160149,6.16605160149,6.16605160149,6.16605160142,5.65311414513,6.16605160142,6.16605160144,6.166051601392,6.166051601392,6.166051601402,6.166051601392,6.166051601392,6.16605160152,6.16605160152,6.05774362169,6.16605160142,6.1660516012,5.1556558106991,6.1660516010991,6.1660516015,6.1660516015,6.1660516014,6.1660516014,5.7343137851,4.85235518226,6.1660516017,6.1660516018,6.1660516018,6.1660516018,6.1660516018,6.1660516018,6.1660516018,6.1660516018,6.1660516021,4.3725705759,4.5457753613,6.4224717991,6.0207971844,7.27984785938,11.10532407902,11.10532407912,11.10532407902,11.10532407905,11.10532407905,10.75298684123,11.10532407907,11.10532407917,11.10532407917,11.10532407912,10.65784731215,11.10532407908,9.13708650648,11.1053240792,11.1053240792,11.1053240792,11.10532407922,11.10532407922,11.10532407922,11.10532407922,11.10532407922,11.10532407922,11.10532407917,10.920345861729,11.10532407922,10.84414634972,11.10532407922,11.10532407922,11.10532407928,8.88282913628,10.49767214721,11.10532407896,11.10532407896,11.10532407891,11.105324078866,11.105324078866,11.105324078866,11.1053240788159,11.1053240788159,11.105324078876,11.105324078876,11.105324078816,11.105324078796,9.776553566596,11.10532407871,11.10532407871,10.30409799231,11.10532407921,8.48818004691,11.10532407884,7.42686898594,11.10532407925,11.10532407925,11.10532407925,10.41467038582,11.10532407891,11.10532407891,11.10532407891,11.10532407891,11.10532407891,11.10532407891,11.10532407921,10.05850813331,11.10532407921,11.10532407921,7.14637718561,10.11164213161,9.93567705377,10.01973874527,10.27020555886,11.10532407926,11.10532407911,8.78836178331,7.0223530249,6.8122222811,5.4438862763,5.2004808299
"t8",4.7468986259,1.6032344932,0,1.2219453456,3.4183288629,5.84405378546,5.84405378546,5.84405378546,5.8440537854,5.8440537854,5.8440537854,5.84405378538,5.84405378538,5.8440537852,5.8440537852,3.2342889382,5.8440537852,5.8440537853,5.8440537853,5.8440537853,5.63625196618,5.84405378528,5.8440537853,5.84405378529,5.84405378529,5.84405378529,5.84405378529,5.84405378522,5.33111632893,5.84405378522,5.84405378524,5.844053785192,5.844053785192,5.844053785202,5.844053785192,5.844053785192,5.84405378532,5.84405378532,5.73574580549,5.84405378522,5.844053785,4.8336579944991,5.8440537848991,5.8440537853,5.8440537853,5.8440537852,5.8440537852,5.4123159689,4.53035736606,5.8440537855,5.8440537856,5.8440537856,5.8440537856,5.8440537856,5.8440537856,5.8440537856,5.8440537856,5.8440537859,4.0505727597,5.4227945727,7.2994910105,6.8978163958,8.15686707078,11.98234329042,11.98234329052,11.98234329042,11.98234329045,11.98234329045,11.63000605263,11.98234329047,11.98234329057,11.98234329057,11.98234329052,11.53486652355,11.98234329048,10.01410571788,11.9823432906,11.9823432906,11.9823432906,11.98234329062,11.98234329062,11.98234329062,11.98234329062,11.98234329062,11.98234329062,11.98234329057,11.797365073129,11.98234329062,11.72116556112,11.98234329062,11.98234329062,11.98234329068,9.75984834768,11.37469135861,11.98234329036,11.98234329036,11.98234329031,11.982343290266,11.982343290266,11.982343290266,11.9823432902159,11.9823432902159,11.982343290276,11.982343290276,11.982343290216,11.982343290196,10.653572777996,11.98234329011,11.98234329011,11.18111720371,11.98234329061,9.36519925831,11.98234329024,8.30388819734,11.98234329065,11.98234329065,11.98234329065,11.29168959722,11.98234329031,11.98234329031,11.98234329031,11.98234329031,11.98234329031,11.98234329031,11.98234329061,10.93552734471,11.98234329061,11.98234329061,8.02339639701,10.98866134301,10.81269626517,10.89675795667,11.14722477026,11.98234329066,11.98234329051,9.66538099471,7.8993722363,7.6892414925,6.3209054877,6.0775000413
"t9",4.6876072945,1.5439431618,1.2219453456,0,2.5019842483,4.92770917086,4.92770917086,4.92770917086,4.9277091708,4.9277091708,4.9277091708,4.92770917078,4.92770917078,4.9277091706,4.9277091706,2.3179443236,4.9277091706,4.9277091707,4.9277091707,4.9277091707,4.71990735158,4.92770917068,4.9277091707,4.92770917069,4.92770917069,4.92770917069,4.92770917069,4.92770917062,4.41477171433,4.92770917062,4.92770917064,4.927709170592,4.927709170592,4.927709170602,4.927709170592,4.927709170592,4.92770917072,4.92770917072,4.81940119089,4.92770917062,4.9277091704,3.9173133798991,4.9277091702991,4.9277091707,4.9277091707,4.9277091706,4.9277091706,4.4959713543,3.93182791566,5.2455243351,5.2455243352,5.2455243352,5.2455243352,5.2455243352,5.2455243352,5.2455243352,5.2455243352,5.2455243355,3.4520433093,5.3635032413,7.2401996791,6.8385250644,8.09757573938,11.92305195902,11.92305195912,11.92305195902,11.92305195905,11.92305195905,11.57071472123,11.92305195907,11.92305195917,11.92305195917,11.92305195912,11.47557519215,11.92305195908,9.95481438648,11.9230519592,11.9230519592,11.9230519592,11.92305195922,11.92305195922,11.92305195922,11.92305195922,11.92305195922,11.92305195922,11.92305195917,11.738073741729,11.92305195922,11.66187422972,11.92305195922,11.92305195922,11.92305195928,9.70055701628,11.31540002721,11.92305195896,11.92305195896,11.92305195891,11.923051958866,11.923051958866,11.923051958866,11.9230519588159,11.9230519588159,11.923051958876,11.923051958876,11.923051958816,11.923051958796,10.594281446596,11.92305195871,11.92305195871,11.12182587231,11.92305195921,9.30590792691,11.92305195884,8.24459686594,11.92305195925,11.92305195925,11.92305195925,11.23239826582,11.92305195891,11.92305195891,11.92305195891,11.92305195891,11.92305195891,11.92305195891,11.92305195921,10.87623601331,11.92305195921,11.92305195921,7.96410506561,10.92937001161,10.75340493377,10.83746662527,11.08793343886,11.92305195926,11.92305195911,9.60608966331,7.8400809049,7.6299501611,6.2616141563,6.0182087099
"t10",6.8839908118,3.7403266791,3.4183288629,2.5019842483,0,6.91074634456,6.91074634456,6.91074634456,6.9107463445,6.9107463445,6.9107463445,6.91074634448,6.91074634448,6.9107463443,6.9107463443,4.3009814973,6.9107463443,6.9107463444,6.9107463444,6.9107463444,6.70294452528,6.91074634438,6.9107463444,6.91074634439,6.91074634439,6.91074634439,6.91074634439,6.91074634432,6.39780888803,6.91074634432,6.91074634434,6.910746344292,6.910746344292,6.910746344302,6.910746344292,6.910746344292,6.91074634442,6.91074634442,6.80243836459,6.91074634432,6.9107463441,5.9003505535991,6.9107463439991,6.9107463444,6.9107463444,6.9107463443,6.9107463443,6.479008528,6.12821143296,7.4419078524,7.4419078525,7.4419078525,7.4419078525,7.4419078525,7.4419078525,7.4419078525,7.4419078525,7.4419078528,5.6484268266,7.5598867586,9.4365831964,9.0349085817,10.29395925668,14.11943547632,14.11943547642,14.11943547632,14.11943547635,14.11943547635,13.76709823853,14.11943547637,14.11943547647,14.11943547647,14.11943547642,13.67195870945,14.11943547638,12.15119790378,14.1194354765,14.1194354765,14.1194354765,14.11943547652,14.11943547652,14.11943547652,14.11943547652,14.11943547652,14.11943547652,14.11943547647,13.934457259029,14.11943547652,13.85825774702,14.11943547652,14.11943547652,14.11943547658,11.89694053358,13.51178354451,14.11943547626,14.11943547626,14.11943547621,14.119435476166,14.119435476166,14.119435476166,14.1194354761159,14.1194354761159,14.119435476176,14.119435476176,14.119435476116,14.119435476096,12.790664963896,14.11943547601,14.11943547601,13.31820938961,14.11943547651,11.50229144421,14.11943547614,10.44098038324,14.11943547655,14.11943547655,14.11943547655,13.42878178312,14.11943547621,14.11943547621,14.11943547621,14.11943547621,14.11943547621,14.11943547621,14.11943547651,13.07261953061,14.11943547651,14.11943547651,10.16048858291,13.12575352891,12.94978845107,13.03385014257,13.28431695616,14.11943547656,14.11943547641,11.80247318061,10.0364644222,9.8263336784,8.4579976736,8.2145922272
"t86",9.30971573436,6.16605160166,5.84405378546,4.92770917086,6.91074634456,0,0.6538051914,1.558239142,1.65760844246,1.65760844246,1.65760844246,1.65760844244,1.65760844244,2.67135905126,2.67135905126,4.97833697226,7.58810181926,7.58810181936,7.58810181936,7.58810181936,7.38030000024,7.58810181934,7.58810181936,7.58810181935,7.58810181935,7.58810181935,7.58810181935,7.58810181928,7.07516436299,7.58810181928,7.5881018193,7.588101819252,7.588101819252,7.588101819262,7.588101819252,7.588101819252,7.58810181938,7.58810181938,7.47979383955,7.58810181928,7.58810181906,6.5777060285591,7.5881018189591,7.58810181936,7.58810181936,7.58810181926,7.58810181926,7.15636400296,8.55393635552,9.86763277496,9.86763277506,9.86763277506,9.86763277506,9.86763277506,9.86763277506,9.86763277506,9.86763277506,9.86763277536,8.07415174916,9.98561168116,11.86230811896,11.46063350426,12.71968417924,16.54516039888,16.54516039898,16.54516039888,16.54516039891,16.54516039891,16.19282316109,16.54516039893,16.54516039903,16.54516039903,16.54516039898,16.09768363201,16.54516039894,14.57692282634,16.54516039906,16.54516039906,16.54516039906,16.54516039908,16.54516039908,16.54516039908,16.54516039908,16.54516039908,16.54516039908,16.54516039903,16.360182181589,16.54516039908,16.28398266958,16.54516039908,16.54516039908,16.54516039914,14.32266545614,15.93750846707,16.54516039882,16.54516039882,16.54516039877,16.545160398726,16.545160398726,16.545160398726,16.5451603986759,16.5451603986759,16.545160398736,16.545160398736,16.545160398676,16.545160398656,15.216389886456,16.54516039857,16.54516039857,15.74393431217,16.54516039907,13.92801636677,16.5451603987,12.8667053058,16.54516039911,16.54516039911,16.54516039911,15.85450670568,16.54516039877,16.54516039877,16.54516039877,16.54516039877,16.54516039877,16.54516039877,16.54516039907,15.49834445317,16.54516039907,16.54516039907,12.58621350547,15.55147845147,15.37551337363,15.45957506513,15.71004187872,16.54516039912,16.54516039897,14.22819810317,12.46218934476,12.25205860096,10.88372259616,10.64031714976
"t87",9.30971573436,6.16605160166,5.84405378546,4.92770917086,6.91074634456,0.6538051914,0,1.558239142,1.65760844246,1.65760844246,1.65760844246,1.65760844244,1.65760844244,2.67135905126,2.67135905126,4.97833697226,7.58810181926,7.58810181936,7.58810181936,7.58810181936,7.38030000024,7.58810181934,7.58810181936,7.58810181935,7.58810181935,7.58810181935,7.58810181935,7.58810181928,7.07516436299,7.58810181928,7.5881018193,7.588101819252,7.588101819252,7.588101819262,7.588101819252,7.588101819252,7.58810181938,7.58810181938,7.47979383955,7.58810181928,7.58810181906,6.5777060285591,7.5881018189591,7.58810181936,7.58810181936,7.58810181926,7.58810181926,7.15636400296,8.55393635552,9.86763277496,9.86763277506,9.86763277506,9.86763277506,9.86763277506,9.86763277506,9.86763277506,9.86763277506,9.86763277536,8.07415174916,9.98561168116,11.86230811896,11.46063350426,12.71968417924,16.54516039888,16.54516039898,16.54516039888,16.54516039891,16.54516039891,16.19282316109,16.54516039893,16.54516039903,16.54516039903,16.54516039898,16.09768363201,16.54516039894,14.57692282634,16.54516039906,16.54516039906,16.54516039906,16.54516039908,16.54516039908,16.54516039908,16.54516039908,16.54516039908,16.54516039908,16.54516039903,16.360182181589,16.54516039908,16.28398266958,16.54516039908,16.54516039908,16.54516039914,14.32266545614,15.93750846707,16.54516039882,16.54516039882,16.54516039877,16.545160398726,16.545160398726,16.545160398726,16.5451603986759,16.5451603986759,16.545160398736,16.545160398736,16.545160398676,16.545160398656,15.216389886456,16.54516039857,16.54516039857,15.74393431217,16.54516039907,13.92801636677,16.5451603987,12.8667053058,16.54516039911,16.54516039911,16.54516039911,15.85450670568,16.54516039877,16.54516039877,16.54516039877,16.54516039877,16.54516039877,16.54516039877,16.54516039907,15.49834445317,16.54516039907,16.54516039907,12.58621350547,15.55147845147,15.37551337363,15.45957506513,15.71004187872,16.54516039912,16.54516039897,14.22819810317,12.46218934476,12.25205860096,10.88372259616,10.64031714976
"t49",9.30971573436,6.16605160166,5.84405378546,4.92770917086,6.91074634456,1.558239142,1.558239142,0,1.65760844246,1.65760844246,1.65760844246,1.65760844244,1.65760844244,2.67135905126,2.67135905126,4.97833697226,7.58810181926,7.58810181936,7.58810181936,7.58810181936,7.38030000024,7.58810181934,7.58810181936,7.58810181935,7.58810181935,7.58810181935,7.58810181935,7.58810181928,7.07516436299,7.58810181928,7.5881018193,7.588101819252,7.588101819252,7.588101819262,7.588101819252,7.588101819252,7.58810181938,7.58810181938,7.47979383955,7.58810181928,7.58810181906,6.5777060285591,7.5881018189591,7.58810181936,7.58810181936,7.58810181926,7.58810181926,7.15636400296,8.55393635552,9.86763277496,9.86763277506,9.86763277506,9.86763277506,9.86763277506,9.86763277506,9.86763277506,9.86763277506,9.86763277536,8.07415174916,9.98561168116,11.86230811896,11.46063350426,12.71968417924,16.54516039888,16.54516039898,16.54516039888,16.54516039891,16.54516039891,16.19282316109,16.54516039893,16.54516039903,16.54516039903,16.54516039898,16.09768363201,16.54516039894,14.57692282634,16.54516039906,16.54516039906,16.54516039906,16.54516039908,16.54516039908,16.54516039908,16.54516039908,16.54516039908,16.54516039908,16.54516039903,16.360182181589,16.54516039908,16.28398266958,16.54516039908,16.54516039908,16.54516039914,14.32266545614,15.93750846707,16.54516039882,16.54516039882,16.54516039877,16.545160398726,16.545160398726,16.545160398726,16.5451603986759,16.5451603986759,16.545160398736,16.545160398736,16.545160398676,16.545160398656,15.216389886456,16.54516039857,16.54516039857,15.74393431217,16.54516039907,13.92801636677,16.5451603987,12.8667053058,16.54516039911,16.54516039911,16.54516039911,15.85450670568,16.54516039877,16.54516039877,16.54516039877,16.54516039877,16.54516039877,16.54516039877,16.54516039907,15.49834445317,16.54516039907,16.54516039907,12.58621350547,15.55147845147,15.37551337363,15.45957506513,15.71004187872,16.54516039912,16.54516039897,14.22819810317,12.46218934476,12.25205860096,10.88372259616,10.64031714976
"t70",9.3097157343,6.1660516016,5.8440537854,4.9277091708,6.9107463445,1.65760844246,1.65760844246,1.65760844246,0,1.0281418916,1.2639900568,1.26399005678,1.26399005678,2.6713590512,2.6713590512,4.9783369722,7.5881018192,7.5881018193,7.5881018193,7.5881018193,7.38030000018,7.58810181928,7.5881018193,7.58810181929,7.58810181929,7.58810181929,7.58810181929,7.58810181922,7.07516436293,7.58810181922,7.58810181924,7.588101819192,7.588101819192,7.588101819202,7.588101819192,7.588101819192,7.58810181932,7.58810181932,7.47979383949,7.58810181922,7.588101819,6.5777060284991,7.5881018188991,7.5881018193,7.5881018193,7.5881018192,7.5881018192,7.1563640029,8.55393635546,9.8676327749,9.867632775,9.867632775,9.867632775,9.867632775,9.867632775,9.867632775,9.867632775,9.8676327753,8.0741517491,9.9856116811,11.8623081189,11.4606335042,12.71968417918,16.54516039882,16.54516039892,16.54516039882,16.54516039885,16.54516039885,16.19282316103,16.54516039887,16.54516039897,16.54516039897,16.54516039892,16.09768363195,16.54516039888,14.57692282628,16.545160399,16.545160399,16.545160399,16.54516039902,16.54516039902,16.54516039902,16.54516039902,16.54516039902,16.54516039902,16.54516039897,16.360182181529,16.54516039902,16.28398266952,16.54516039902,16.54516039902,16.54516039908,14.32266545608,15.93750846701,16.54516039876,16.54516039876,16.54516039871,16.545160398666,16.545160398666,16.545160398666,16.5451603986159,16.5451603986159,16.545160398676,16.545160398676,16.545160398616,16.545160398596,15.216389886396,16.54516039851,16.54516039851,15.74393431211,16.54516039901,13.92801636671,16.54516039864,12.86670530574,16.54516039905,16.54516039905,16.54516039905,15.85450670562,16.54516039871,16.54516039871,16.54516039871,16.54516039871,16.54516039871,16.54516039871,16.54516039901,15.49834445311,16.54516039901,16.54516039901,12.58621350541,15.55147845141,15.37551337357,15.45957506507,15.71004187866,16.54516039906,16.54516039891,14.22819810311,12.4621893447,12.2520586009,10.8837225961,10.6403171497
"t71",9.3097157343,6.1660516016,5.8440537854,4.9277091708,6.9107463445,1.65760844246,1.65760844246,1.65760844246,1.0281418916,0,1.2639900568,1.26399005678,1.26399005678,2.6713590512,2.6713590512,4.9783369722,7.5881018192,7.5881018193,7.5881018193,7.5881018193,7.38030000018,7.58810181928,7.5881018193,7.58810181929,7.58810181929,7.58810181929,7.58810181929,7.58810181922,7.07516436293,7.58810181922,7.58810181924,7.588101819192,7.588101819192,7.588101819202,7.588101819192,7.588101819192,7.58810181932,7.58810181932,7.47979383949,7.58810181922,7.588101819,6.5777060284991,7.5881018188991,7.5881018193,7.5881018193,7.5881018192,7.5881018192,7.1563640029,8.55393635546,9.8676327749,9.867632775,9.867632775,9.867632775,9.867632775,9.867632775,9.867632775,9.867632775,9.8676327753,8.0741517491,9.9856116811,11.8623081189,11.4606335042,12.71968417918,16.54516039882,16.54516039892,16.54516039882,16.54516039885,16.54516039885,16.19282316103,16.54516039887,16.54516039897,16.54516039897,16.54516039892,16.09768363195,16.54516039888,14.57692282628,16.545160399,16.545160399,16.545160399,16.54516039902,16.54516039902,16.54516039902,16.54516039902,16.54516039902,16.54516039902,16.54516039897,16.360182181529,16.54516039902,16.28398266952,16.54516039902,16.54516039902,16.54516039908,14.32266545608,15.93750846701,16.54516039876,16.54516039876,16.54516039871,16.545160398666,16.545160398666,16.545160398666,16.5451603986159,16.5451603986159,16.545160398676,16.545160398676,16.545160398616,16.545160398596,15.216389886396,16.54516039851,16.54516039851,15.74393431211,16.54516039901,13.92801636671,16.54516039864,12.86670530574,16.54516039905,16.54516039905,16.54516039905,15.85450670562,16.54516039871,16.54516039871,16.54516039871,16.54516039871,16.54516039871,16.54516039871,16.54516039901,15.49834445311,16.54516039901,16.54516039901,12.58621350541,15.55147845141,15.37551337357,15.45957506507,15.71004187866,16.54516039906,16.54516039891,14.22819810311,12.4621893447,12.2520586009,10.8837225961,10.6403171497
