"","t1","t22","t23","t20","t9","t10","t84","t85","t47","t2","t13","t17","t18","t34","t112","t113","t116","t117","t66","t39","t40","t25","t26","t72","t82","t83","t65","t93","t103","t104","t101","t76","t59","t90","t91","t32","t33","t11","t51","t128","t129","t96","t120","t121","t69","t68","t132","t133","t118","t119","t14","t54","t73","t105","t106","t92","t41","t6","t7","t46","t77","t78","t56","t53","t43","t8","t97","t107","t108","t109","t81","t42","t29","t12","t50","t122","t123","t110","t111","t98","t70","t136","t137","t44","t45","t99","t100","t124","t125","t134","t135","t148","t149","t145","t55","t74","t75","t58","t31","t61","t130","t131","t126","t127","t37","t3","t15","t16","t19","t86","t87","t30","t79","t80","t52","t27","t28","t5","t24","t35","t36","t63","t64","t94","t102","t146","t147","t57","t114","t138","t139","t115","t140","t141","t95","t143","t144","t71","t88","t89","t62","t60","t21","t48","t49","t38","t142","t150","t151","t67","t4"
"t1",0,3.45281072712,2.53883788652,3.52298398222,2.04935383682,1.639303369076,5.14760125122,5.14760125122,3.83956683202,3.60437071716,4.93655380226,7.30215375361,4.79060486531,5.46041240626,7.30215375346,7.30215375346,7.30215375346,7.30215375346,6.63625252796,7.30215375356,7.30215375356,4.80662490045,6.46607065876,7.30215375316,7.30215375316,7.30215375316,6.67333531281,7.30215375391,7.30215375392,7.30215375392,7.30215375393,6.82273320501,7.30215375351,7.30215375396,7.30215375396,5.89688708196,5.83446255326,4.56609721656,6.54776036516,7.30215375329,7.30215375329,7.30215375322,7.30215375322,7.30215375322,6.74962138269,7.30215375329,7.3021537533,7.3021537533,7.30215375286,7.1498362573,4.39990067436,7.30215375276,6.7357384656,7.30215375326,7.30215375326,7.30215375316,7.30215375276,3.853335552814,3.759253511414,6.61692674885,7.15062590758,7.23220320338,6.59391366288,7.30215375385,6.30948296276,7.30215375316,7.30215375296,7.30215375296,7.302153752931,7.302153752931,7.30215375296,7.30215375376,7.30215375326,5.72743644426,7.302153753561,7.302153753201,7.201815401211,7.302153753201,7.302153753201,7.302153753201,7.30215375321915,7.30215375315915,7.30215375315915,7.302153753561,7.302153753561,7.302153753861,7.302153753861,7.302153753171,7.302153753171,7.302153753991,7.302153753991,7.302153754044,7.302153754044,7.302153754041,7.30215375326,7.30215375351,7.30215375351,7.30215375321,5.72429408596,7.30215375376,7.30215375357,7.30215375357,7.30215375359,7.30215375359,5.57973442768,5.66190468046,7.30215375336,5.93199058936,4.56231686791,7.30215375346,7.30215375346,5.96012438416,7.30215375356,7.10640916016,7.30215375316,5.42310089151,5.56087376631,3.63167676271,4.6580314281,7.30215375391,7.30215375391,7.30215375401,6.59513270821,7.30215375351,7.30215375351,7.302153753498,7.302153753498,6.42021518621,7.302153753443,7.302153753503,7.302153753503,7.302153753523,7.302153753513,7.302153753513,7.302153753453,7.30215375353,7.30215375353,7.30215375351,7.17192916541,7.30215375351,7.30215375351,7.30215375331,4.77391341531,6.88830963711,7.30215375311,6.10982587911,7.30215375357,7.3021537535628,7.3021537535628,7.30215375351,3.57050646851
"t22",3.45281072712,0,1.1712644334,2.6430328549,2.6045532195,2.194502751756,5.7028006339,5.7028006339,4.3947662147,6.95181300184,8.28399608694,10.64959603829,8.13804714999,8.80785469094,10.64959603814,10.64959603814,10.64959603814,10.64959603814,9.98369481264,10.64959603824,10.64959603824,8.15406718513,9.81351294344,10.64959603784,10.64959603784,10.64959603784,10.02077759749,10.64959603859,10.6495960386,10.6495960386,10.64959603861,10.17017548969,10.64959603819,10.64959603864,10.64959603864,9.24432936664,9.18190483794,7.91353950124,9.89520264984,10.64959603797,10.64959603797,10.6495960379,10.6495960379,10.6495960379,10.09706366737,10.64959603797,10.64959603798,10.64959603798,10.64959603754,10.49727854198,7.74734295904,10.64959603744,10.08318075028,10.64959603794,10.64959603794,10.64959603784,10.64959603744,7.200777837494,7.106695796094,9.96436903353,10.49806819226,10.57964548806,9.94135594756,10.64959603853,9.65692524744,10.64959603784,10.64959603764,10.64959603764,10.649596037611,10.649596037611,10.64959603764,10.64959603844,10.64959603794,9.07487872894,10.649596038241,10.649596037881,10.549257685891,10.649596037881,10.649596037881,10.649596037881,10.6495960378991,10.6495960378391,10.6495960378391,10.649596038241,10.649596038241,10.649596038541,10.649596038541,10.649596037851,10.649596037851,10.649596038671,10.649596038671,10.649596038724,10.649596038724,10.649596038721,10.64959603794,10.64959603819,10.64959603819,10.64959603789,9.07173637064,10.64959603844,10.64959603825,10.64959603825,10.64959603827,10.64959603827,8.92717671236,9.00934696514,10.64959603804,9.27943287404,7.90975915259,10.64959603814,10.64959603814,9.30756666884,10.64959603824,10.45385144484,10.64959603784,8.77054317619,8.90831605099,6.97911904739,8.00547371278,10.64959603859,10.64959603859,10.64959603869,9.94257499289,10.64959603819,10.64959603819,10.649596038178,10.649596038178,9.76765747089,10.649596038123,10.649596038183,10.649596038183,10.649596038203,10.649596038193,10.649596038193,10.649596038133,10.64959603821,10.64959603821,10.64959603819,10.51937145009,10.64959603819,10.64959603819,10.64959603799,8.12135569999,10.23575192179,10.64959603779,9.45726816379,10.64959603825,10.6495960382428,10.6495960382428,10.64959603819,6.91794875319
"t23",2.53883788652,1.1712644334,0,1.7290600143,1.6905803789,1.280529911156,4.7888277933,4.7888277933,3.4807933741,6.03784016124,7.37002324634,9.73562319769,7.22407430939,7.89388185034,9.73562319754,9.73562319754,9.73562319754,9.73562319754,9.06972197204,9.73562319764,9.73562319764,7.24009434453,8.89954010284,9.73562319724,9.73562319724,9.73562319724,9.10680475689,9.73562319799,9.735623198,9.735623198,9.73562319801,9.25620264909,9.73562319759,9.73562319804,9.73562319804,8.33035652604,8.26793199734,6.99956666064,8.98122980924,9.73562319737,9.73562319737,9.7356231973,9.7356231973,9.7356231973,9.18309082677,9.73562319737,9.73562319738,9.73562319738,9.73562319694,9.58330570138,6.83337011844,9.73562319684,9.16920790968,9.73562319734,9.73562319734,9.73562319724,9.73562319684,6.286804996894,6.192722955494,9.05039619293,9.58409535166,9.66567264746,9.02738310696,9.73562319793,8.74295240684,9.73562319724,9.73562319704,9.73562319704,9.735623197011,9.735623197011,9.73562319704,9.73562319784,9.73562319734,8.16090588834,9.735623197641,9.735623197281,9.635284845291,9.735623197281,9.735623197281,9.735623197281,9.73562319729915,9.73562319723915,9.73562319723915,9.735623197641,9.735623197641,9.735623197941,9.735623197941,9.735623197251,9.735623197251,9.735623198071,9.735623198071,9.735623198124,9.735623198124,9.735623198121,9.73562319734,9.73562319759,9.73562319759,9.73562319729,8.15776353004,9.73562319784,9.73562319765,9.73562319765,9.73562319767,9.73562319767,8.01320387176,8.09537412454,9.73562319744,8.36546003344,6.99578631199,9.73562319754,9.73562319754,8.39359382824,9.73562319764,9.53987860424,9.73562319724,7.85657033559,7.99434321039,6.06514620679,7.09150087218,9.73562319799,9.73562319799,9.73562319809,9.02860215229,9.73562319759,9.73562319759,9.735623197578,9.735623197578,8.85368463029,9.735623197523,9.735623197583,9.735623197583,9.735623197603,9.735623197593,9.735623197593,9.735623197533,9.73562319761,9.73562319761,9.73562319759,9.60539860949,9.73562319759,9.73562319759,9.73562319739,7.20738285939,9.32177908119,9.73562319719,8.54329532319,9.73562319765,9.7356231976428,9.7356231976428,9.73562319759,6.00397591259
"t20",3.52298398222,2.6430328549,1.7290600143,0,2.6747264746,2.264676006856,5.772973889,5.772973889,4.4649394698,7.02198625694,8.35416934204,10.71976929339,8.20822040509,8.87802794604,10.71976929324,10.71976929324,10.71976929324,10.71976929324,10.05386806774,10.71976929334,10.71976929334,8.22424044023,9.88368619854,10.71976929294,10.71976929294,10.71976929294,10.09095085259,10.71976929369,10.7197692937,10.7197692937,10.71976929371,10.24034874479,10.71976929329,10.71976929374,10.71976929374,9.31450262174,9.25207809304,7.98371275634,9.96537590494,10.71976929307,10.71976929307,10.719769293,10.719769293,10.719769293,10.16723692247,10.71976929307,10.71976929308,10.71976929308,10.71976929264,10.56745179708,7.81751621414,10.71976929254,10.15335400538,10.71976929304,10.71976929304,10.71976929294,10.71976929254,7.270951092594,7.176869051194,10.03454228863,10.56824144736,10.64981874316,10.01152920266,10.71976929363,9.72709850254,10.71976929294,10.71976929274,10.71976929274,10.719769292711,10.719769292711,10.71976929274,10.71976929354,10.71976929304,9.14505198404,10.719769293341,10.719769292981,10.619430940991,10.719769292981,10.719769292981,10.719769292981,10.7197692929991,10.7197692929391,10.7197692929391,10.719769293341,10.719769293341,10.719769293641,10.719769293641,10.719769292951,10.719769292951,10.719769293771,10.719769293771,10.719769293824,10.719769293824,10.719769293821,10.71976929304,10.71976929329,10.71976929329,10.71976929299,9.14190962574,10.71976929354,10.71976929335,10.71976929335,10.71976929337,10.71976929337,8.99734996746,9.07952022024,10.71976929314,9.34960612914,7.97993240769,10.71976929324,10.71976929324,9.37773992394,10.71976929334,10.52402469994,10.71976929294,8.84071643129,8.97848930609,7.04929230249,8.07564696788,10.71976929369,10.71976929369,10.71976929379,10.01274824799,10.71976929329,10.71976929329,10.719769293278,10.719769293278,9.83783072599,10.719769293223,10.719769293283,10.719769293283,10.719769293303,10.719769293293,10.719769293293,10.719769293233,10.71976929331,10.71976929331,10.71976929329,10.58954470519,10.71976929329,10.71976929329,10.71976929309,8.19152895509,10.30592517689,10.71976929289,9.52744141889,10.71976929335,10.7197692933428,10.7197692933428,10.71976929329,6.98812200829
"t9",2.04935383682,2.6045532195,1.6905803789,2.6747264746,0,0.691111008456,4.1994088906,4.1994088906,2.8913744714,5.54835611154,6.88053919664,9.24613914799,6.73459025969,7.40439780064,9.24613914784,9.24613914784,9.24613914784,9.24613914784,8.58023792234,9.24613914794,9.24613914794,6.75061029483,8.41005605314,9.24613914754,9.24613914754,9.24613914754,8.61732070719,9.24613914829,9.2461391483,9.2461391483,9.24613914831,8.76671859939,9.24613914789,9.24613914834,9.24613914834,7.84087247634,7.77844794764,6.51008261094,8.49174575954,9.24613914767,9.24613914767,9.2461391476,9.2461391476,9.2461391476,8.69360677707,9.24613914767,9.24613914768,9.24613914768,9.24613914724,9.09382165168,6.34388606874,9.24613914714,8.67972385998,9.24613914764,9.24613914764,9.24613914754,9.24613914714,5.797320947194,5.703238905794,8.56091214323,9.09461130196,9.17618859776,8.53789905726,9.24613914823,8.25346835714,9.24613914754,9.24613914734,9.24613914734,9.246139147311,9.246139147311,9.24613914734,9.24613914814,9.24613914764,7.67142183864,9.246139147941,9.246139147581,9.145800795591,9.246139147581,9.246139147581,9.246139147581,9.24613914759915,9.24613914753915,9.24613914753915,9.246139147941,9.246139147941,9.246139148241,9.246139148241,9.246139147551,9.246139147551,9.246139148371,9.246139148371,9.246139148424,9.246139148424,9.246139148421,9.24613914764,9.24613914789,9.24613914789,9.24613914759,7.66827948034,9.24613914814,9.24613914795,9.24613914795,9.24613914797,9.24613914797,7.52371982206,7.60589007484,9.24613914774,7.87597598374,6.50630226229,9.24613914784,9.24613914784,7.90410977854,9.24613914794,9.05039455454,9.24613914754,7.36708628589,7.50485916069,5.57566215709,6.60201682248,9.24613914829,9.24613914829,9.24613914839,8.53911810259,9.24613914789,9.24613914789,9.246139147878,9.246139147878,8.36420058059,9.246139147823,9.246139147883,9.246139147883,9.246139147903,9.246139147893,9.246139147893,9.246139147833,9.24613914791,9.24613914791,9.24613914789,9.11591455979,9.24613914789,9.24613914789,9.24613914769,6.71789880969,8.83229503149,9.24613914749,8.05381127349,9.24613914795,9.2461391479428,9.2461391479428,9.24613914789,5.51449186289
"t10",1.639303369076,2.194502751756,1.280529911156,2.264676006856,0.691111008456,0,3.520367917056,3.520367917056,2.212333497856,5.138305643796,6.470488728896,8.836088680246,6.324539791946,6.994347332896,8.836088680096,8.836088680096,8.836088680096,8.836088680096,8.170187454596,8.836088680196,8.836088680196,6.340559827086,8.000005585396,8.836088679796,8.836088679796,8.836088679796,8.207270239446,8.836088680546,8.836088680556,8.836088680556,8.836088680566,8.356668131646,8.836088680146,8.836088680596,8.836088680596,7.430822008596,7.368397479896,6.100032143196,8.081695291796,8.836088679926,8.836088679926,8.836088679856,8.836088679856,8.836088679856,8.283556309326,8.836088679926,8.836088679936,8.836088679936,8.836088679496,8.683771183936,5.933835600996,8.836088679396,8.269673392236,8.836088679896,8.836088679896,8.836088679796,8.836088679396,5.38727047945,5.29318843805,8.150861675486,8.684560834216,8.766138130016,8.127848589516,8.836088680486,7.843417889396,8.836088679796,8.836088679596,8.836088679596,8.836088679567,8.836088679567,8.836088679596,8.836088680396,8.836088679896,7.261371370896,8.836088680197,8.836088679837,8.735750327847,8.836088679837,8.836088679837,8.836088679837,8.83608867985515,8.83608867979515,8.83608867979515,8.836088680197,8.836088680197,8.836088680497,8.836088680497,8.836088679807,8.836088679807,8.836088680627,8.836088680627,8.83608868068,8.83608868068,8.836088680677,8.836088679896,8.836088680146,8.836088680146,8.836088679846,7.258229012596,8.836088680396,8.836088680206,8.836088680206,8.836088680226,8.836088680226,7.113669354316,7.195839607096,8.836088679996,7.465925515996,6.096251794546,8.836088680096,8.836088680096,7.494059310796,8.836088680196,8.640344086796,8.836088679796,6.957035818146,7.094808692946,5.165611689346,6.191966354736,8.836088680546,8.836088680546,8.836088680646,8.129067634846,8.836088680146,8.836088680146,8.836088680134,8.836088680134,7.954150112846,8.836088680079,8.836088680139,8.836088680139,8.836088680159,8.836088680149,8.836088680149,8.836088680089,8.836088680166,8.836088680166,8.836088680146,8.705864092046,8.836088680146,8.836088680146,8.836088679946,6.307848341946,8.422244563746,8.836088679746,7.643760805746,8.836088680206,8.8360886801988,8.8360886801988,8.836088680146,5.104441395146
"t84",5.14760125122,5.7028006339,4.7888277933,5.772973889,4.1994088906,3.520367917056,0,0.9892564376,1.54050014,8.64660352594,9.97878661104,12.34438656239,9.83283767409,10.50264521504,12.34438656224,12.34438656224,12.34438656224,12.34438656224,11.67848533674,12.34438656234,12.34438656234,9.84885770923,11.50830346754,12.34438656194,12.34438656194,12.34438656194,11.71556812159,12.34438656269,12.3443865627,12.3443865627,12.34438656271,11.86496601379,12.34438656229,12.34438656274,12.34438656274,10.93911989074,10.87669536204,9.60833002534,11.58999317394,12.34438656207,12.34438656207,12.344386562,12.344386562,12.344386562,11.79185419147,12.34438656207,12.34438656208,12.34438656208,12.34438656164,12.19206906608,9.44213348314,12.34438656154,11.77797127438,12.34438656204,12.34438656204,12.34438656194,12.34438656154,8.895568361594,8.801486320194,11.65915955763,12.19285871636,12.27443601216,11.63614647166,12.34438656263,11.35171577154,12.34438656194,12.34438656174,12.34438656174,12.344386561711,12.344386561711,12.34438656174,12.34438656254,12.34438656204,10.76966925304,12.344386562341,12.344386561981,12.244048209991,12.344386561981,12.344386561981,12.344386561981,12.3443865619991,12.3443865619391,12.3443865619391,12.344386562341,12.344386562341,12.344386562641,12.344386562641,12.344386561951,12.344386561951,12.344386562771,12.344386562771,12.344386562824,12.344386562824,12.344386562821,12.34438656204,12.34438656229,12.34438656229,12.34438656199,10.76652689474,12.34438656254,12.34438656235,12.34438656235,12.34438656237,12.34438656237,10.62196723646,10.70413748924,12.34438656214,10.97422339814,9.60454967669,12.34438656224,12.34438656224,11.00235719294,12.34438656234,12.14864196894,12.34438656194,10.46533370029,10.60310657509,8.67390957149,9.70026423688,12.34438656269,12.34438656269,12.34438656279,11.63736551699,12.34438656229,12.34438656229,12.344386562278,12.344386562278,11.46244799499,12.344386562223,12.344386562283,12.344386562283,12.344386562303,12.344386562293,12.344386562293,12.344386562233,12.34438656231,12.34438656231,12.34438656229,12.21416197419,12.34438656229,12.34438656229,12.34438656209,9.81614622409,11.93054244589,12.34438656189,11.15205868789,12.34438656235,12.3443865623428,12.3443865623428,12.34438656229,8.61273927729
"t85",5.14760125122,5.7028006339,4.7888277933,5.772973889,4.1994088906,3.520367917056,0.9892564376,0,1.54050014,8.64660352594,9.97878661104,12.34438656239,9.83283767409,10.50264521504,12.34438656224,12.34438656224,12.34438656224,12.34438656224,11.67848533674,12.34438656234,12.34438656234,9.84885770923,11.50830346754,12.34438656194,12.34438656194,12.34438656194,11.71556812159,12.34438656269,12.3443865627,12.3443865627,12.34438656271,11.86496601379,12.34438656229,12.34438656274,12.34438656274,10.93911989074,10.87669536204,9.60833002534,11.58999317394,12.34438656207,12.34438656207,12.344386562,12.344386562,12.344386562,11.79185419147,12.34438656207,12.34438656208,12.34438656208,12.34438656164,12.19206906608,9.44213348314,12.34438656154,11.77797127438,12.34438656204,12.34438656204,12.34438656194,12.34438656154,8.895568361594,8.801486320194,11.65915955763,12.19285871636,12.27443601216,11.63614647166,12.34438656263,11.35171577154,12.34438656194,12.34438656174,12.34438656174,12.344386561711,12.344386561711,12.34438656174,12.34438656254,12.34438656204,10.76966925304,12.344386562341,12.344386561981,12.244048209991,12.344386561981,12.344386561981,12.344386561981,12.3443865619991,12.3443865619391,12.3443865619391,12.344386562341,12.344386562341,12.344386562641,12.344386562641,12.344386561951,12.344386561951,12.344386562771,12.344386562771,12.344386562824,12.344386562824,12.344386562821,12.34438656204,12.34438656229,12.34438656229,12.34438656199,10.76652689474,12.34438656254,12.34438656235,12.34438656235,12.34438656237,12.34438656237,10.62196723646,10.70413748924,12.34438656214,10.97422339814,9.60454967669,12.34438656224,12.34438656224,11.00235719294,12.34438656234,12.14864196894,12.34438656194,10.46533370029,10.60310657509,8.67390957149,9.70026423688,12.34438656269,12.34438656269,12.34438656279,11.63736551699,12.34438656229,12.34438656229,12.344386562278,12.344386562278,11.46244799499,12.344386562223,12.344386562283,12.344386562283,12.344386562303,12.344386562293,12.344386562293,12.344386562233,12.34438656231,12.34438656231,12.34438656229,12.21416197419,12.34438656229,12.34438656229,12.34438656209,9.81614622409,11.93054244589,12.34438656189,11.15205868789,12.34438656235,12.3443865623428,12.3443865623428,12.34438656229,8.61273927729
"t47",3.83956683202,4.3947662147,3.4807933741,4.4649394698,2.8913744714,2.212333497856,1.54050014,1.54050014,0,7.33856910674,8.67075219184,11.03635214319,8.52480325489,9.19461079584,11.03635214304,11.03635214304,11.03635214304,11.03635214304,10.37045091754,11.03635214314,11.03635214314,8.54082329003,10.20026904834,11.03635214274,11.03635214274,11.03635214274,10.40753370239,11.03635214349,11.0363521435,11.0363521435,11.03635214351,10.55693159459,11.03635214309,11.03635214354,11.03635214354,9.63108547154,9.56866094284,8.30029560614,10.28195875474,11.03635214287,11.03635214287,11.0363521428,11.0363521428,11.0363521428,10.48381977227,11.03635214287,11.03635214288,11.03635214288,11.03635214244,10.88403464688,8.13409906394,11.03635214234,10.46993685518,11.03635214284,11.03635214284,11.03635214274,11.03635214234,7.587533942394,7.493451900994,10.35112513843,10.88482429716,10.96640159296,10.32811205246,11.03635214343,10.04368135234,11.03635214274,11.03635214254,11.03635214254,11.036352142511,11.036352142511,11.03635214254,11.03635214334,11.03635214284,9.46163483384,11.036352143141,11.036352142781,10.936013790791,11.036352142781,11.036352142781,11.036352142781,11.0363521427992,11.0363521427392,11.0363521427392,11.036352143141,11.036352143141,11.036352143441,11.036352143441,11.036352142751,11.036352142751,11.036352143571,11.036352143571,11.036352143624,11.036352143624,11.036352143621,11.03635214284,11.03635214309,11.03635214309,11.03635214279,9.45849247554,11.03635214334,11.03635214315,11.03635214315,11.03635214317,11.03635214317,9.31393281726,9.39610307004,11.03635214294,9.66618897894,8.29651525749,11.03635214304,11.03635214304,9.69432277374,11.03635214314,10.84060754974,11.03635214274,9.15729928109,9.29507215589,7.36587515229,8.39222981768,11.03635214349,11.03635214349,11.03635214359,10.32933109779,11.03635214309,11.03635214309,11.036352143078,11.036352143078,10.15441357579,11.036352143023,11.036352143083,11.036352143083,11.036352143103,11.036352143093,11.036352143093,11.036352143033,11.03635214311,11.03635214311,11.03635214309,10.90612755499,11.03635214309,11.03635214309,11.03635214289,8.50811180489,10.62250802669,11.03635214269,9.84402426869,11.03635214315,11.0363521431428,11.0363521431428,11.03635214309,7.30470485809
"t2",3.60437071716,6.95181300184,6.03784016124,7.02198625694,5.54835611154,5.138305643796,8.64660352594,8.64660352594,7.33856910674,0,2.0940424921,4.45964244345,1.94809355515,2.6179010961,4.4596424433,4.4596424433,4.4596424433,4.4596424433,3.7937412178,4.4596424434,4.4596424434,1.96411359029,3.6235593486,4.459642443,4.459642443,4.459642443,3.83082400265,4.45964244375,4.45964244376,4.45964244376,4.45964244377,3.98022189485,4.45964244335,4.4596424438,4.4596424438,3.0543757718,2.9919512431,1.7235859064,4.496193998,5.25058738613,5.25058738613,5.25058738606,5.25058738606,5.25058738606,4.69805501553,5.25058738613,5.25058738614,5.25058738614,5.2505873857,5.09826989014,2.3483343072,5.2505873856,4.68417209844,5.2505873861,5.2505873861,5.250587386,5.2505873856,1.801769185654,1.707687144254,4.56536038169,5.09905954042,5.18063683622,4.54234729572,5.25058738669,4.2579165956,5.250587386,5.4370654379,5.4370654379,5.437065437871,5.437065437871,5.4370654379,5.4370654387,5.4370654382,3.8623481292,5.437065438501,5.437065438141,5.336727086151,5.437065438141,5.437065438141,5.437065438141,5.43706543815915,5.43706543809915,5.43706543809915,5.437065438501,5.437065438501,5.437065438801,5.437065438801,5.437065438111,5.437065438111,5.437065438931,5.437065438931,5.437065438984,5.437065438984,5.437065438981,5.4370654382,5.43706543845,5.43706543845,5.43706543815,3.8592057709,5.4370654387,5.43706543851,5.43706543851,5.43706543853,5.43706543853,3.71464611262,3.7968163654,5.4370654383,4.0669022743,4.70427806685,7.4441149524,7.4441149524,6.1020855831,7.4441149525,7.2483703591,7.4441149521,5.56506209045,5.70283496525,3.77363796165,4.79999262704,7.44411495285,7.44411495285,7.44411495295,6.73709390715,7.44411495245,7.44411495245,7.444114952438,7.444114952438,6.56217638515,7.444114952383,7.444114952443,7.444114952443,7.444114952463,7.444114952453,7.444114952453,7.444114952393,7.44411495247,7.44411495247,7.44411495245,7.31389036435,7.44411495245,7.44411495245,7.44411495225,4.91587461425,8.13994384045,8.55378795645,7.36146008245,8.55378795691,8.5537879569028,8.5537879569028,8.55378795685,4.82214067185
