"","t3","t104","t105","t85","t27","t28","t24","t17","t41","t96","t97","t31","t26","t38","t39","t6","t7","t66","t67","t45","t18","t16","t64","t72","t98","t99","t134","t135","t1","t32","t33","t48","t49","t65","t69","t70","t56","t57","t30","t19","t77","t124","t125","t73","t74","t91","t111","t112","t62","t36","t37","t2","t4","t23","t116","t117","t115","t106","t89","t34","t132","t133","t40","t10","t126","t127","t87","t88","t11","t9","t8","t13","t107","t108","t42","t130","t131","t43","t44","t75","t76","t101","t113","t114","t92","t93","t22","t50","t51","t21","t83","t84","t12","t78","t128","t129","t68","t63","t52","t53","t46","t81","t82","t55","t25","t58","t59","t71","t102","t103","t47","t122","t123","t54","t20","t86","t94","t95","t79","t118","t119","t100","t90","t120","t121","t15","t14","t80","t109","t110","t35","t29","t60","t61","t5"
"t3",0,3.01493655588,3.01493655588,3.01493655578,3.67740215161,3.65916980641,4.54996690548,5.76568324418,6.82562121478,6.82562121478,6.82562121478,6.82562121468,6.15812006338,6.82562121478,6.82562121478,4.71614547268,5.34114232928,6.8256212147,6.7598239491,6.8256212148,5.6977003016,6.82562121428,6.82562121436,6.82562121443,6.82562121443,6.82562121443,6.82562121438,6.82562121438,4.02282849788,6.8256212155,5.8454525899,6.82562121548,6.26030633708,6.82562121548,6.825621215561,6.419470510911,6.82562121554,6.82562121554,5.81001563208,5.67890574207,6.82562121568,6.82562121572,6.82562121572,6.82562121575,6.82562121575,6.82562121571,6.82562121571,6.82562121571,6.82562121567,6.04570529293,6.82562121567,4.22037728567,4.41550396417,5.90249877644,6.8256212152071,6.8256212152071,6.82562121525,6.75332609434,6.82562121524,6.82562121524,6.82562121522,6.82562121522,6.82562121524,5.31931523234,6.82562121535,6.82562121535,6.825621215356,6.825621215356,5.43511353605,6.64260983676,6.82562121555,6.82562121517,6.82562121537,6.82562121537,6.82562121537,6.82562121525,6.82562121525,6.82562121477,6.48136997027,6.82562121527,6.82562121527,6.82562121517,6.82562121521,6.82562121521,6.82562121517,6.82562121517,6.81594008097,6.82562121527,6.25566983647,6.14975467882,6.82562121522,6.82562121522,5.70056106552,6.825621215213,6.825621215223,6.825621215223,6.825621215293,6.825621215233,6.825621215243,6.825621215243,6.825621215243,6.825621215243,6.825621215243,6.825621215243,5.9071647087075,6.8256212152075,6.8256212152075,6.8256212152675,6.8256212152675,6.8256212152675,6.6850936879675,6.8256212152675,6.8256212152675,6.8256212152675,6.82562121523,6.8256212153,6.82562121526,6.82562121526,6.73164895342,6.82562121532,6.82562121532,6.82562121522,6.82562121522,6.82562121532,6.82562121532,5.43673616775,6.82562121538,6.82562121528,6.82562121528,6.82562121528,6.82562121528,6.82562121598,6.79637168578,6.27456764182,5.45364365988
"t104",3.01493655588,0,0.4382973558,0.6658804575,6.56887599133,6.55064364613,7.4414407452,8.6571570839,9.7170950545,9.7170950545,9.7170950545,9.7170950544,9.0495939031,9.7170950545,9.7170950545,7.6076193124,8.232616169,9.71709505442,9.65129778882,9.71709505452,8.58917414132,9.717095054,9.71709505408,9.71709505415,9.71709505415,9.71709505415,9.7170950541,9.7170950541,6.9143023376,9.71709505522,8.73692642962,9.7170950552,9.1517801768,9.7170950552,9.717095055281,9.310944350631,9.71709505526,9.71709505526,8.7014894718,8.57037958179,9.7170950554,9.71709505544,9.71709505544,9.71709505547,9.71709505547,9.71709505543,9.71709505543,9.71709505543,9.71709505539,8.93717913265,9.71709505539,7.11185112539,7.30697780389,8.79397261616,9.7170950549271,9.7170950549271,9.71709505497,9.64479993406,9.71709505496,9.71709505496,9.71709505494,9.71709505494,9.71709505496,8.21078907206,9.71709505507,9.71709505507,9.717095055076,9.717095055076,8.32658737577,9.53408367648,9.71709505527,9.71709505489,9.71709505509,9.71709505509,9.71709505509,9.71709505497,9.71709505497,9.71709505449,9.37284380999,9.71709505499,9.71709505499,9.71709505489,9.71709505493,9.71709505493,9.71709505489,9.71709505489,9.70741392069,9.71709505499,9.14714367619,9.04122851854,9.71709505494,9.71709505494,8.59203490524,9.717095054933,9.717095054943,9.717095054943,9.717095055013,9.717095054953,9.717095054963,9.717095054963,9.717095054963,9.717095054963,9.717095054963,9.717095054963,8.7986385484275,9.7170950549275,9.7170950549275,9.7170950549875,9.7170950549875,9.7170950549875,9.5765675276875,9.7170950549875,9.7170950549875,9.7170950549875,9.71709505495,9.71709505502,9.71709505498,9.71709505498,9.62312279314,9.71709505504,9.71709505504,9.71709505494,9.71709505494,9.71709505504,9.71709505504,8.32821000747,9.7170950551,9.717095055,9.717095055,9.717095055,9.717095055,9.7170950557,9.6878455255,9.16604148154,8.3451174996
"t105",3.01493655588,0.4382973558,0,0.6658804575,6.56887599133,6.55064364613,7.4414407452,8.6571570839,9.7170950545,9.7170950545,9.7170950545,9.7170950544,9.0495939031,9.7170950545,9.7170950545,7.6076193124,8.232616169,9.71709505442,9.65129778882,9.71709505452,8.58917414132,9.717095054,9.71709505408,9.71709505415,9.71709505415,9.71709505415,9.7170950541,9.7170950541,6.9143023376,9.71709505522,8.73692642962,9.7170950552,9.1517801768,9.7170950552,9.717095055281,9.310944350631,9.71709505526,9.71709505526,8.7014894718,8.57037958179,9.7170950554,9.71709505544,9.71709505544,9.71709505547,9.71709505547,9.71709505543,9.71709505543,9.71709505543,9.71709505539,8.93717913265,9.71709505539,7.11185112539,7.30697780389,8.79397261616,9.7170950549271,9.7170950549271,9.71709505497,9.64479993406,9.71709505496,9.71709505496,9.71709505494,9.71709505494,9.71709505496,8.21078907206,9.71709505507,9.71709505507,9.717095055076,9.717095055076,8.32658737577,9.53408367648,9.71709505527,9.71709505489,9.71709505509,9.71709505509,9.71709505509,9.71709505497,9.71709505497,9.71709505449,9.37284380999,9.71709505499,9.71709505499,9.71709505489,9.71709505493,9.71709505493,9.71709505489,9.71709505489,9.70741392069,9.71709505499,9.14714367619,9.04122851854,9.71709505494,9.71709505494,8.59203490524,9.717095054933,9.717095054943,9.717095054943,9.717095055013,9.717095054953,9.717095054963,9.717095054963,9.717095054963,9.717095054963,9.717095054963,9.717095054963,8.7986385484275,9.7170950549275,9.7170950549275,9.7170950549875,9.7170950549875,9.7170950549875,9.5765675276875,9.7170950549875,9.7170950549875,9.7170950549875,9.71709505495,9.71709505502,9.71709505498,9.71709505498,9.62312279314,9.71709505504,9.71709505504,9.71709505494,9.71709505494,9.71709505504,9.71709505504,8.32821000747,9.7170950551,9.717095055,9.717095055,9.717095055,9.717095055,9.7170950557,9.6878455255,9.16604148154,8.3451174996
"t85",3.01493655578,0.6658804575,0.6658804575,0,6.56887599123,6.55064364603,7.4414407451,8.6571570838,9.7170950544,9.7170950544,9.7170950544,9.7170950543,9.049593903,9.7170950544,9.7170950544,7.6076193123,8.2326161689,9.71709505432,9.65129778872,9.71709505442,8.58917414122,9.7170950539,9.71709505398,9.71709505405,9.71709505405,9.71709505405,9.717095054,9.717095054,6.9143023375,9.71709505512,8.73692642952,9.7170950551,9.1517801767,9.7170950551,9.717095055181,9.310944350531,9.71709505516,9.71709505516,8.7014894717,8.57037958169,9.7170950553,9.71709505534,9.71709505534,9.71709505537,9.71709505537,9.71709505533,9.71709505533,9.71709505533,9.71709505529,8.93717913255,9.71709505529,7.11185112529,7.30697780379,8.79397261606,9.7170950548271,9.7170950548271,9.71709505487,9.64479993396,9.71709505486,9.71709505486,9.71709505484,9.71709505484,9.71709505486,8.21078907196,9.71709505497,9.71709505497,9.717095054976,9.717095054976,8.32658737567,9.53408367638,9.71709505517,9.71709505479,9.71709505499,9.71709505499,9.71709505499,9.71709505487,9.71709505487,9.71709505439,9.37284380989,9.71709505489,9.71709505489,9.71709505479,9.71709505483,9.71709505483,9.71709505479,9.71709505479,9.70741392059,9.71709505489,9.14714367609,9.04122851844,9.71709505484,9.71709505484,8.59203490514,9.717095054833,9.717095054843,9.717095054843,9.717095054913,9.717095054853,9.717095054863,9.717095054863,9.717095054863,9.717095054863,9.717095054863,9.717095054863,8.7986385483275,9.7170950548275,9.7170950548275,9.7170950548875,9.7170950548875,9.7170950548875,9.5765675275875,9.7170950548875,9.7170950548875,9.7170950548875,9.71709505485,9.71709505492,9.71709505488,9.71709505488,9.62312279304,9.71709505494,9.71709505494,9.71709505484,9.71709505484,9.71709505494,9.71709505494,8.32821000737,9.717095055,9.7170950549,9.7170950549,9.7170950549,9.7170950549,9.7170950556,9.6878455254,9.16604148144,8.3451174995
"t27",3.67740215161,6.56887599133,6.56887599133,6.56887599123,0,0.4528543882,1.46724193613,7.78459233083,8.84453030143,8.84453030143,8.84453030143,8.84453030133,8.17702915003,8.84453030143,8.84453030143,6.73505455933,7.36005141593,8.84453030135,8.77873303575,8.84453030145,7.71660938825,8.84453030093,8.84453030101,8.84453030108,8.84453030108,8.84453030108,8.84453030103,8.84453030103,6.04173758453,8.84453030215,7.86436167655,8.84453030213,8.27921542373,8.84453030213,8.844530302211,8.438379597561,8.84453030219,8.84453030219,7.82892471873,7.69781482872,8.84453030233,8.84453030237,8.84453030237,8.8445303024,8.8445303024,8.84453030236,8.84453030236,8.84453030236,8.84453030232,8.06461437958,8.84453030232,6.23928637232,6.43441305082,7.92140786309,8.8445303018571,8.8445303018571,8.8445303019,8.77223518099,8.84453030189,8.84453030189,8.84453030187,8.84453030187,8.84453030189,7.33822431899,8.844530302,8.844530302,8.844530302006,8.844530302006,7.4540226227,8.66151892341,8.8445303022,8.84453030182,8.84453030202,8.84453030202,8.84453030202,8.8445303019,8.8445303019,8.84453030142,8.50027905692,8.84453030192,8.84453030192,8.84453030182,8.84453030186,8.84453030186,8.84453030182,8.84453030182,8.83484916762,8.84453030192,8.27457892312,8.16866376547,8.84453030187,8.84453030187,7.71947015217,8.844530301863,8.844530301873,8.844530301873,8.844530301943,8.844530301883,8.844530301893,8.844530301893,8.844530301893,8.844530301893,8.844530301893,8.844530301893,7.9260737953575,8.8445303018575,8.8445303018575,8.8445303019175,8.8445303019175,8.8445303019175,8.7040027746175,8.8445303019175,8.8445303019175,8.8445303019175,8.84453030188,8.84453030195,8.84453030191,8.84453030191,8.75055804007,8.84453030197,8.84453030197,8.84453030187,8.84453030187,8.84453030197,8.84453030197,7.4556452544,8.84453030203,8.84453030193,8.84453030193,8.84453030193,8.84453030193,8.84453030263,8.81528077243,8.29347672847,7.47255274653
"t28",3.65916980641,6.55064364613,6.55064364613,6.55064364603,0.4528543882,0,1.44900959093,7.76635998563,8.82629795623,8.82629795623,8.82629795623,8.82629795613,8.15879680483,8.82629795623,8.82629795623,6.71682221413,7.34181907073,8.82629795615,8.76050069055,8.82629795625,7.69837704305,8.82629795573,8.82629795581,8.82629795588,8.82629795588,8.82629795588,8.82629795583,8.82629795583,6.02350523933,8.82629795695,7.84612933135,8.82629795693,8.26098307853,8.82629795693,8.826297957011,8.420147252361,8.82629795699,8.82629795699,7.81069237353,7.67958248352,8.82629795713,8.82629795717,8.82629795717,8.8262979572,8.8262979572,8.82629795716,8.82629795716,8.82629795716,8.82629795712,8.04638203438,8.82629795712,6.22105402712,6.41618070562,7.90317551789,8.8262979566571,8.8262979566571,8.8262979567,8.75400283579,8.82629795669,8.82629795669,8.82629795667,8.82629795667,8.82629795669,7.31999197379,8.8262979568,8.8262979568,8.826297956806,8.826297956806,7.4357902775,8.64328657821,8.826297957,8.82629795662,8.82629795682,8.82629795682,8.82629795682,8.8262979567,8.8262979567,8.82629795622,8.48204671172,8.82629795672,8.82629795672,8.82629795662,8.82629795666,8.82629795666,8.82629795662,8.82629795662,8.81661682242,8.82629795672,8.25634657792,8.15043142027,8.82629795667,8.82629795667,7.70123780697,8.826297956663,8.826297956673,8.826297956673,8.826297956743,8.826297956683,8.826297956693,8.826297956693,8.826297956693,8.826297956693,8.826297956693,8.826297956693,7.9078414501575,8.8262979566575,8.8262979566575,8.8262979567175,8.8262979567175,8.8262979567175,8.6857704294175,8.8262979567175,8.8262979567175,8.8262979567175,8.82629795668,8.82629795675,8.82629795671,8.82629795671,8.73232569487,8.82629795677,8.82629795677,8.82629795667,8.82629795667,8.82629795677,8.82629795677,7.4374129092,8.82629795683,8.82629795673,8.82629795673,8.82629795673,8.82629795673,8.82629795743,8.79704842723,8.27524438327,7.45432040133
"t24",4.54996690548,7.4414407452,7.4414407452,7.4414407451,1.46724193613,1.44900959093,0,8.6571570847,9.7170950553,9.7170950553,9.7170950553,9.7170950552,9.0495939039,9.7170950553,9.7170950553,7.6076193132,8.2326161698,9.71709505522,9.65129778962,9.71709505532,8.58917414212,9.7170950548,9.71709505488,9.71709505495,9.71709505495,9.71709505495,9.7170950549,9.7170950549,6.9143023384,9.71709505602,8.73692643042,9.717095056,9.1517801776,9.717095056,9.717095056081,9.310944351431,9.71709505606,9.71709505606,8.7014894726,8.57037958259,9.7170950562,9.71709505624,9.71709505624,9.71709505627,9.71709505627,9.71709505623,9.71709505623,9.71709505623,9.71709505619,8.93717913345,9.71709505619,7.11185112619,7.30697780469,8.79397261696,9.7170950557271,9.7170950557271,9.71709505577,9.64479993486,9.71709505576,9.71709505576,9.71709505574,9.71709505574,9.71709505576,8.21078907286,9.71709505587,9.71709505587,9.717095055876,9.717095055876,8.32658737657,9.53408367728,9.71709505607,9.71709505569,9.71709505589,9.71709505589,9.71709505589,9.71709505577,9.71709505577,9.71709505529,9.37284381079,9.71709505579,9.71709505579,9.71709505569,9.71709505573,9.71709505573,9.71709505569,9.71709505569,9.70741392149,9.71709505579,9.14714367699,9.04122851934,9.71709505574,9.71709505574,8.59203490604,9.717095055733,9.717095055743,9.717095055743,9.717095055813,9.717095055753,9.717095055763,9.717095055763,9.717095055763,9.717095055763,9.717095055763,9.717095055763,8.7986385492275,9.7170950557275,9.7170950557275,9.7170950557875,9.7170950557875,9.7170950557875,9.5765675284875,9.7170950557875,9.7170950557875,9.7170950557875,9.71709505575,9.71709505582,9.71709505578,9.71709505578,9.62312279394,9.71709505584,9.71709505584,9.71709505574,9.71709505574,9.71709505584,9.71709505584,8.32821000827,9.7170950559,9.7170950558,9.7170950558,9.7170950558,9.7170950558,9.7170950565,9.6878455263,9.16604148234,8.3451175004
"t17",5.76568324418,8.6571570839,8.6571570839,8.6571570838,7.78459233083,7.76635998563,8.6571570847,0,1.8467871216,1.8467871216,1.8467871216,1.8467871215,2.443404289,3.1109054404,3.1109054404,1.5279916303,2.1529884869,3.63746737232,3.57167010672,3.63746737242,2.50954645922,3.6374673719,3.63746737198,3.63746737205,3.63746737205,3.63746737205,3.637467372,3.637467372,3.1816491755,6.91745826872,5.93728964312,6.9174582687,6.3521433903,6.9174582687,6.917458268781,6.511307564131,6.91745826876,6.91745826876,5.9018526853,5.77074279529,6.9174582689,6.91745826894,6.91745826894,6.91745826897,6.91745826897,6.91745826893,6.91745826893,6.91745826893,6.91745826889,6.13754234615,6.91745826889,4.31221433889,4.50734101739,5.99433582966,6.9174582684271,6.9174582684271,6.91745826847,6.84516314756,6.91745826846,6.91745826846,6.91745826844,6.91745826844,6.91745826846,5.41115228556,6.91745826857,6.91745826857,6.917458268576,6.917458268576,5.52695058927,6.73444688998,6.91745826877,6.91745826839,6.91745826859,6.91745826859,6.91745826859,6.91745826847,6.91745826847,6.91745826799,6.57320702349,6.91745826849,6.91745826849,6.91745826839,6.91745826843,6.91745826843,6.91745826839,6.91745826839,6.90777713419,6.91745826849,6.34750688969,6.24159173204,6.91745826844,6.91745826844,5.79239811874,6.917458268433,6.917458268443,6.917458268443,6.917458268513,6.917458268453,6.917458268463,6.917458268463,6.917458268463,6.917458268463,6.917458268463,6.917458268463,5.9990017619275,6.9174582684275,6.9174582684275,6.9174582684875,6.9174582684875,6.9174582684875,6.7769307411875,6.9174582684875,6.9174582684875,6.9174582684875,6.91745826845,6.91745826852,6.91745826848,6.91745826848,6.82348600664,6.91745826854,6.91745826854,6.91745826844,6.91745826844,6.91745826854,6.91745826854,5.52857322097,6.9174582686,6.9174582685,6.9174582685,6.9174582685,6.9174582685,6.9174582692,6.888208739,6.36640469504,5.5454807131
"t41",6.82562121478,9.7170950545,9.7170950545,9.7170950544,8.84453030143,8.82629795623,9.7170950553,1.8467871216,0,1.6547781808,1.6547781808,2.0416893901,3.5033422596,4.170843411,4.170843411,2.5879296009,3.2129264575,4.69740534292,4.63160807732,4.69740534302,3.56948442982,4.6974053425,4.69740534258,4.69740534265,4.69740534265,4.69740534265,4.6974053426,4.6974053426,4.2415871461,7.97739623932,6.99722761372,7.9773962393,7.4120813609,7.9773962393,7.977396239381,7.571245534731,7.97739623936,7.97739623936,6.9617906559,6.83068076589,7.9773962395,7.97739623954,7.97739623954,7.97739623957,7.97739623957,7.97739623953,7.97739623953,7.97739623953,7.97739623949,7.19748031675,7.97739623949,5.37215230949,5.56727898799,7.05427380026,7.9773962390271,7.9773962390271,7.97739623907,7.90510111816,7.97739623906,7.97739623906,7.97739623904,7.97739623904,7.97739623906,6.47109025616,7.97739623917,7.97739623917,7.977396239176,7.977396239176,6.58688855987,7.79438486058,7.97739623937,7.97739623899,7.97739623919,7.97739623919,7.97739623919,7.97739623907,7.97739623907,7.97739623859,7.63314499409,7.97739623909,7.97739623909,7.97739623899,7.97739623903,7.97739623903,7.97739623899,7.97739623899,7.96771510479,7.97739623909,7.40744486029,7.30152970264,7.97739623904,7.97739623904,6.85233608934,7.977396239033,7.977396239043,7.977396239043,7.977396239113,7.977396239053,7.977396239063,7.977396239063,7.977396239063,7.977396239063,7.977396239063,7.977396239063,7.0589397325275,7.9773962390275,7.9773962390275,7.9773962390875,7.9773962390875,7.9773962390875,7.8368687117875,7.9773962390875,7.9773962390875,7.9773962390875,7.97739623905,7.97739623912,7.97739623908,7.97739623908,7.88342397724,7.97739623914,7.97739623914,7.97739623904,7.97739623904,7.97739623914,7.97739623914,6.58851119157,7.9773962392,7.9773962391,7.9773962391,7.9773962391,7.9773962391,7.9773962398,7.9481467096,7.42634266564,6.6054186837
"t96",6.82562121478,9.7170950545,9.7170950545,9.7170950544,8.84453030143,8.82629795623,9.7170950553,1.8467871216,1.6547781808,0,0.5181571246,2.0416893901,3.5033422596,4.170843411,4.170843411,2.5879296009,3.2129264575,4.69740534292,4.63160807732,4.69740534302,3.56948442982,4.6974053425,4.69740534258,4.69740534265,4.69740534265,4.69740534265,4.6974053426,4.6974053426,4.2415871461,7.97739623932,6.99722761372,7.9773962393,7.4120813609,7.9773962393,7.977396239381,7.571245534731,7.97739623936,7.97739623936,6.9617906559,6.83068076589,7.9773962395,7.97739623954,7.97739623954,7.97739623957,7.97739623957,7.97739623953,7.97739623953,7.97739623953,7.97739623949,7.19748031675,7.97739623949,5.37215230949,5.56727898799,7.05427380026,7.9773962390271,7.9773962390271,7.97739623907,7.90510111816,7.97739623906,7.97739623906,7.97739623904,7.97739623904,7.97739623906,6.47109025616,7.97739623917,7.97739623917,7.977396239176,7.977396239176,6.58688855987,7.79438486058,7.97739623937,7.97739623899,7.97739623919,7.97739623919,7.97739623919,7.97739623907,7.97739623907,7.97739623859,7.63314499409,7.97739623909,7.97739623909,7.97739623899,7.97739623903,7.97739623903,7.97739623899,7.97739623899,7.96771510479,7.97739623909,7.40744486029,7.30152970264,7.97739623904,7.97739623904,6.85233608934,7.977396239033,7.977396239043,7.977396239043,7.977396239113,7.977396239053,7.977396239063,7.977396239063,7.977396239063,7.977396239063,7.977396239063,7.977396239063,7.0589397325275,7.9773962390275,7.9773962390275,7.9773962390875,7.9773962390875,7.9773962390875,7.8368687117875,7.9773962390875,7.9773962390875,7.9773962390875,7.97739623905,7.97739623912,7.97739623908,7.97739623908,7.88342397724,7.97739623914,7.97739623914,7.97739623904,7.97739623904,7.97739623914,7.97739623914,6.58851119157,7.9773962392,7.9773962391,7.9773962391,7.9773962391,7.9773962391,7.9773962398,7.9481467096,7.42634266564,6.6054186837
